Gene = SUSD5
Position 166: 1.682479124996929e-05
Position 960: 1.4962525853376819e-05
Position 1707: 1.355291704955534e-05
Position 1185: 1.332703631610792e-05
Position 87: 9.904469326848149e-06
Position 572: 9.59471911980124e-06
Position 332: 9.426293433181744e-06
Position 1091: 7.59884457439861e-06
Position 983: 5.664490563251269e-06
Position 864: 4.431272222022758e-06
Position 1221: 3.1188525746876222e-06
Position 1038: 2.999225382557429e-06
Position 7: 2.3671681640069343e-06
Position 666: 1.092173390229456e-06
Position 1258: 9.038386821945406e-07
Position 349: 2.802854266670153e-07
Position 779: 2.4409989964387143e-07
Position 560: 2.3196795998224756e-07
Position 237: 1.6110314083963521e-07
Position 449: 2.8678101379814318e-08
Position 567: 2.420462045617557e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9744085652290427
Position 5109: 0.914766638376278
Position 12432: 0.6459622427770367
Position 20414: 0.4995303878165821
Position 24448: 0.3969483872541048
Position 16694: 0.37232198801929006
Position 15970: 0.31161015176460166
Position 25069: 0.2764053965963685
Position 11814: 0.2131917410683306
Position 9824: 0.17982106376333853
Position 16554: 0.13404945027503806
Position 628: 0.12337476260546265
Position 12402: 0.11111778736222508
Position 24693: 0.10492916875569129
Position 21909: 0.10449743807828715
Position 14088: 0.0862314583114003
Position 1305: 0.08536746476158
Position 4330: 0.08235720407045177
Position 16040: 0.07695560345292181
Position 16770: 0.07270038958079235
Position 7518: 0.07142919435854615
Position 22028: 0.05978462256904101
Position 22656: 0.05196490122501562
Position 20386: 0.048749549679534834
Position 24027: 0.03631087682927167
Position 5812: 0.0351872201486846
Position 5183: 0.031767930318771564
Position 16018: 0.027369989361522185
Position 10094: 0.02453888052366606
Position 5211: 0.02256575307084206
Position 885: 0.01712786637697857
Position 2133: 0.01644595354091973
Position 25813: 0.0127565803395636
Position 4475: 0.0113319438646187
Position 6199: 0.011163498401992338
Position 6340: 0.010720020782566248
Position 16625: 0.010106574195387642
Position 7838: 0.010091041575664652
Position 10043: 0.008950821913087503
Position 1279: 0.008155207986675801
Position 4374: 0.008129808070337537
Position 13528: 0.007519824276033847
Position 4544: 0.007366320978756031
Position 1206: 0.007055261402546314
Position 16574: 0.007018000129577519
Position 11482: 0.006166880535907795
Position 5135: 0.006161083157933626
Position 16413: 0.006089039164941297
Position 5006: 0.006017802271469522
Position 15693: 0.0059816852018913635
Position 17622: 0.00590178298922496
Position 458: 0.005523583765224328
Position 756: 0.0053327257116901
Position 2431: 0.005283238381235387
Position 11525: 0.005061555978612934
Position 7177: 0.004936586841614102
Position 2724: 0.004605841424535364
Position 8743: 0.004562583736936485
Position 2408: 0.004541079011749199
Position 6362: 0.0043651944671785495
Position 11251: 0.0043209232102294545
Position 20014: 0.004215721762467303
Position 12468: 0.0040653880695021875
Position 16055: 0.004017533844164719
Position 5838: 0.003877415062065043
Position 6001: 0.003790563597140709
Position 702: 0.003701356161249445
Position 12509: 0.0034997228418883206
Position 11267: 0.0034870770956780166
Position 1331: 0.0034236762075826495
Position 13996: 0.0032335596839248326
Position 20748: 0.003218707159588363
Position 12407: 0.003125697302466261
Position 4968: 0.002974343905508758
Position 6431: 0.0028984141197940195
Position 2792: 0.002752230630868084
Position 6877: 0.002184952329516705
Position 1245: 0.002154084143878202
Position 2055: 0.001985120556855455
Position 11992: 0.0018115987187051449
Position 6278: 0.001761549216760493
Position 11786: 0.0017283754896917224
Position 2987: 0.0017114228704028474
Position 11769: 0.0016072463760396067
Position 12027: 0.0015831439469141133
Position 11169: 0.001544127721716364
Position 11127: 0.0015434452832870068
Position 2688: 0.0014991727855297198
Position 6851: 0.0014877136304478188
Position 915: 0.0014204790915880944
Position 6457: 0.0014030451623972793
Position 15796: 0.0012836420034766137
Position 11142: 0.001281963922022796
Position 17209: 0.001217112727050061
Position 2089: 0.0011843040878917817
Position 2557: 0.0011596156025344912
Position 11485: 0.0011534474922240893
Position 11511: 0.0011513280099419352
Position 8879: 0.001083919786259659
Position 5972: 0.0010563576510514427
Position 2610: 0.001039308386409698
Position 12610: 0.0010383652195338918
Position 13653: 0.0010297583487136625
Position 679: 0.0010253182916660066
Position 16433: 0.0009721578337729599
Position 11173: 0.0007820089243438293
Position 2498: 0.0007682482977854089
Position 635: 0.0007651406047544695
Position 11696: 0.00076195870458963
Position 12643: 0.000724815620049282
Position 969: 0.0006210787281077726
Position 12471: 0.0006137801061657902
Position 16217: 0.000604389778242752
Position 11746: 0.0005825648895143775
Position 5444: 0.0005803283150416999
Position 6839: 0.0005772593128011552
Position 1288: 0.00053104859289362
Position 3037: 0.0005260092584919012
Position 11529: 0.0005218282600697715
Position 5605: 0.0005026907017351984
Position 5659: 0.00047027276796339837
Position 12868: 0.00047010317222054943
Position 801: 0.0004626077359000773
Position 2284: 0.0004523294073913726
Position 2587: 0.0004451345204949808
Position 933: 0.00043226974829520075
Position 5608: 0.0004129681593279369
Position 12532: 0.0003949367458564461
Position 5518: 0.00039297395402196746
Position 16924: 0.0003761295109745037
Position 18687: 0.0003710891039937285
Position 1841: 0.0003532892750632215
Position 12843: 0.0002638746444283867
Position 18157: 0.00025229337453613654
Position 373: 0.0002472621763350171
Position 17746: 0.00023546559435516182
Position 13462: 0.0002349839682865612
Position 581: 0.00022507847450514565
Position 437: 0.00017390802255927177
Position 13554: 0.00016672902989542387
Position 13398: 0.00016216183609085754
Position 16969: 0.00015901850711799191
Position 1063: 3.563181233124526e-05
Position 5818: 3.41797979720264e-05
Position 5912: 3.2037548978015416e-05
Position 6051: 3.076791638287601e-05
Position 13355: 2.9647050505911918e-05
Position 13156: 2.641297868929469e-05
Position 13008: 2.4100379850916803e-05
Position 8484: 1.272018755833857e-05
Position 8539: 8.327122851141035e-06
Position 5468: 8.189013133569045e-06
Position 4035: 7.272908444324408e-06
Position 4834: 5.998866041375026e-06
Position 293: 5.165572050734873e-06
Position 1607: 4.946745128010241e-06
Position 1602: 4.350859766903405e-06
Position 641: 3.6701850461341097e-06
Position 4853: 3.655398665312556e-06
Position 592: 3.061372852851258e-06
Position 845: 2.7171522358148093e-06
Position 2062: 1.8038459542279197e-06
Position 1217: 1.776383556008044e-06
Position 5864: 1.7399279579486629e-06
Position 1636: 1.7033415416057477e-06
Position 1909: 1.556813205669991e-06
Position 2109: 1.2896915266079876e-06
Position 1034: 1.1926708583209581e-06
Position 585: 1.1461822051527527e-06
Position 1025: 1.1445831688161854e-06
Position 1804: 1.1262706320100559e-06
Position 377: 1.1064384356598544e-06
Position 2233: 9.493342251249219e-07
Position 429: 8.603960194889663e-07
Position 1477: 8.427824666943792e-07
Position 244: 8.063401346871851e-07
Position 861: 7.958130124604954e-07
Position 770: 7.799361590523805e-07
Position 993: 6.600724951754301e-07
Position 1666: 5.838514578331251e-07
Position 779: 5.748417413822217e-07
Position 836: 5.519109562079873e-07
Position 96: 4.841167820279443e-07
Position 660: 4.07396177808722e-07
Position 318: 2.919550086384839e-07
Position 763: 2.721021432561446e-07
Position 2349: 2.6944771358735963e-07
Position 391: 2.6413069754722813e-07
Position 349: 2.6117624947115145e-07
Position 647: 2.432615018816379e-07
Position 1086: 2.1734325681933885e-07
Position 379: 1.7255539667488642e-07
Position 649: 5.683669491761235e-08
Position 978: 3.878669420812791e-08
Position 221: 2.1631277865728135e-08
Position 1045: 1.4448173067949298e-08
Position 308: 6.794820802490107e-09
Position 192: 3.743091020366437e-09
Position 325: 2.6997983363052937e-09
Position 313: 1.1202281240445764e-09
Position 140: 3.947137183296981e-10
Position 132: 3.1839079272083333e-10
Position 810: 2.674822222290566e-10
Position 814: 2.521468195570053e-10
Position 197: 2.2544739757954244e-11
Position 327: 2.153327782740956e-11
Position 320: 2.1417292543069485e-11
Position 172: 1.1630908062427114e-11
Position 208: 1.0401313104497468e-11
Position 115: 2.432469756432383e-12
Position 98: 1.7769427067617207e-12
Position 332: 6.937266243480545e-13
Position 110: 6.405804855507969e-13
Position 194: 4.946289050356025e-13
Position 148: 3.146112046946123e-13
Position 155: 2.7438128626574295e-13
Position 161: 1.7182428814463219e-13
Position 534: 2.2530538937615138e-14
Position 565: 1.324425050216589e-14
