Gene = PSMC2
Position 19442: 1.0813752435133243e-05
Position 22551: 9.590938266422586e-06
Position 19052: 9.150183842074856e-06
Position 22517: 7.121954098710399e-06
Position 22879: 6.273472695550291e-06
Position 22867: 6.273113872672984e-06
Position 2753: 3.4044726766223517e-06
Position 4772: 3.172895884945745e-06
Position 23239: 2.7786499696771858e-06
Position 4816: 2.776267706369733e-06
Position 22881: 2.5587516701673925e-06
Position 457: 2.1456713853262592e-06
Position 22907: 2.030746420983859e-06
Position 22927: 1.7637953317511173e-06
Position 961: 1.674171478414789e-06
Position 363: 1.6546525205946465e-06
Position 90: 1.6381065445790612e-06
Position 4431: 1.3166847774132839e-06
Position 22537: 1.3093886601687597e-06
Position 127: 1.192062372308723e-06
Position 3231: 1.0888645880649837e-06
Position 106: 1.0824334168372405e-06
Position 3772: 9.220534736519839e-07
Position 3434: 8.251486992632819e-07
Position 355: 7.681598943139473e-07
Position 404: 5.264054589677057e-07
Position 12603: 4.4886456275794153e-07
Position 68: 3.9649840463263394e-07
Position 36: 3.639325919720424e-07
Position 248: 3.229032499986495e-07
Position 283: 1.7282880774809196e-07
Position 474: 1.6845224636447677e-07
Position 22800: 1.566652183894692e-07
Position 23109: 1.212906323486424e-07
Position 246: 8.759132381401124e-08
Position 353: 7.99578519675799e-08
Position 30: 4.033882704944978e-08
Position 286: 3.866634594012233e-08
Position 393: 1.6344449186335785e-09
Position 22841: 5.146478235233145e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22798: 0.9966213108657618
Position 18429: 0.996210413454913
Position 10779: 0.9781538463226014
Position 22498: 0.9771780298003799
Position 21161: 0.9656864584949215
Position 22982: 0.9631963533198117
Position 9953: 0.9500389870903522
Position 17042: 0.90369385737714
Position 17250: 0.47850760861311586
Position 2771: 0.4655853769001383
Position 17771: 0.44236661061281973
Position 9006: 0.41400333207343726
Position 19193: 0.39861297995570055
Position 19298: 0.29244638593690925
Position 2609: 0.255424173340597
Position 726: 0.2487421812316566
Position 19228: 0.22785569842825568
Position 15430: 0.19106944824440417
Position 10545: 0.17627167730477694
Position 19519: 0.16653108415817852
Position 17685: 0.16196820685563096
Position 6356: 0.15490424301380132
Position 17560: 0.14996636966086768
Position 18803: 0.11357214861932703
Position 1985: 0.08497420143153982
Position 23524: 0.07227566091252223
Position 8967: 0.07191828274795262
Position 2824: 0.06351560135440074
Position 23356: 0.05211634974529631
Position 18953: 0.0422830480615098
Position 6231: 0.04127291039177405
Position 23994: 0.03188068921539553
Position 2211: 0.031139249033620038
Position 732: 0.02999334023162076
Position 10488: 0.02779729334666155
Position 2473: 0.02710571275237105
Position 23751: 0.026217023813395905
Position 22589: 0.026199328942971348
Position 13681: 0.022516838047518483
Position 19130: 0.020871394743993802
Position 23402: 0.019303507229275388
Position 23299: 0.018800946212750167
Position 19168: 0.017428753490477098
Position 18608: 0.015481797432950011
Position 24185: 0.015370007643910845
Position 2539: 0.014615567787835376
Position 10213: 0.01456367103880572
Position 17285: 0.013356300775217886
Position 19232: 0.013054037936076969
Position 20038: 0.012900478457187326
Position 2172: 0.012009657815872586
Position 15488: 0.011935526908042844
Position 2650: 0.011108585271530334
Position 19322: 0.01033187548327928
Position 10130: 0.010053827989212609
Position 13014: 0.00993861176923572
Position 2573: 0.009380705095968087
Position 14593: 0.009352034315080304
Position 1243: 0.009184715038178323
Position 501: 0.008930176805230453
Position 18208: 0.008512709394093352
Position 13054: 0.00844418788942126
Position 10836: 0.008174085446156498
Position 12596: 0.007832721656810489
Position 10815: 0.0073210862670278825
Position 19903: 0.007220142100580849
Position 24362: 0.007088742800371733
Position 16837: 0.0067549978474931854
Position 4346: 0.0066324710556275954
Position 2382: 0.0065980042986078695
Position 1755: 0.005959680235655439
Position 19755: 0.005763543793843384
Position 23031: 0.005758294990115375
Position 1313: 0.005516664969722454
Position 19884: 0.004918435964678123
Position 6285: 0.004797424344769543
Position 2453: 0.004761150867531431
Position 11449: 0.0043208684860279655
Position 23973: 0.004154557599948735
Position 19196: 0.004057326489438923
Position 19680: 0.0039440122557167475
Position 10493: 0.003941959137597714
Position 7944: 0.003913236043353436
Position 24475: 0.0038694727737057888
Position 7520: 0.0038658467611643395
Position 19069: 0.003806338060689652
Position 23469: 0.0037814087227455158
Position 10547: 0.003705034232692258
Position 12602: 0.003387791911664917
Position 2511: 0.003370400719439665
Position 753: 0.003157285581978725
Position 23465: 0.0031480334568163367
Position 2175: 0.003047853535025972
Position 728: 0.0028937801188004225
Position 18752: 0.002857186468085364
Position 6168: 0.002810318222061381
Position 12573: 0.002792063516559522
Position 21856: 0.002788764213104662
Position 2748: 0.002739988575190547
Position 17817: 0.002646704800335138
Position 1239: 0.0026413453559523572
Position 1895: 0.002630162535286721
Position 12510: 0.002592698883808156
Position 23279: 0.0025552122819149097
Position 22365: 0.002461065973626851
Position 7675: 0.0023141583697586588
Position 22337: 0.0023005383623022195
Position 15386: 0.0022467838822527544
Position 22819: 0.0022183230042892854
Position 19860: 0.002215043513831024
Position 24093: 0.002131389359561072
Position 4963: 0.002075359287187298
Position 24389: 0.0020711638996890993
Position 19258: 0.0018462868739924877
Position 12966: 0.0018446847764267663
Position 23777: 0.0018141587666848642
Position 19539: 0.0018073581144788294
Position 18637: 0.0017914504377787572
Position 18348: 0.001786943157523672
Position 12729: 0.0016219183582565986
Position 7901: 0.0015614556321975337
Position 21456: 0.0015267358222573596
Position 18635: 0.0015181627611855002
Position 19920: 0.001297349200845634
Position 1263: 0.0012085488453683127
Position 2671: 0.0012012008113663805
Position 11391: 0.0011649097033248886
Position 18379: 0.0011266891989357504
Position 2595: 0.0011076582186182841
Position 19118: 0.0011038767848198456
Position 22436: 0.0010660415075003074
Position 2323: 0.0010324662850637058
Position 23697: 0.000997718246995464
Position 1590: 0.0009812193935844705
Position 22569: 0.0009652545811324734
Position 14693: 0.0009269817173843406
Position 21337: 0.0008865045070449251
Position 12937: 0.0008857458004345004
Position 925: 0.0008824036651026435
Position 17580: 0.0008712599062280059
Position 11426: 0.0008502531298039854
Position 23948: 0.0007903655336145913
Position 24126: 0.0007649819500784945
Position 432: 0.0006929933684363431
Position 24321: 0.0006740196688982092
Position 19515: 0.0006639699299548285
Position 13024: 0.0006577616220166595
Position 1400: 0.0006263948484441109
Position 23875: 0.0005985177640168083
Position 21199: 0.0005844979800687242
Position 22268: 0.0005725774006084334
Position 22642: 0.0005688986099885783
Position 10166: 0.0005658591156189871
Position 12672: 0.0005529429874422621
Position 2080: 0.00054427285583324
Position 23109: 0.0005301380953606373
Position 16711: 0.00047174114925144423
Position 6188: 0.00046098587246977814
Position 14313: 0.00043575491216747865
Position 20074: 0.00039391035764530934
Position 2239: 0.0003856896656961891
Position 2067: 0.00036785787960275334
Position 12632: 0.0003266642751485981
Position 23303: 0.0003244211434840139
Position 1866: 0.0003214897733459015
Position 21822: 0.0002932180247135775
Position 1709: 0.00028839464041913697
Position 23009: 0.0002852406392053413
Position 21492: 0.0002674011057738321
Position 19171: 0.00025181473867791387
Position 1597: 0.00024633820271108373
Position 2428: 0.00021315824462192585
Position 22622: 0.00021287460235341118
Position 19046: 0.0002044998456241348
Position 14090: 0.00019936786740062625
Position 14265: 0.00018191991740021987
Position 19705: 0.00018111436371250623
Position 18355: 0.00017729011567401337
Position 18758: 0.00015251733212560525
Position 18834: 0.00014319691951498559
Position 18458: 0.00014152686800022297
Position 2101: 0.00013028401484056477
Position 1834: 0.00013012785365597957
Position 1403: 0.00011849278201055538
Position 10752: 0.00011620468124031519
Position 1245: 0.00011207706366629311
Position 612: 0.00011200860050346541
Position 404: 0.00010608951696560348
Position 11355: 0.00010452160067472124
Position 2147: 0.00010404931732403346
Position 23607: 9.768114263528145e-05
Position 2517: 9.597560268821315e-05
Position 680: 9.499253603783321e-05
Position 18781: 8.80648436416158e-05
Position 2335: 8.060450568319997e-05
Position 23193: 7.750183126170109e-05
Position 351: 7.18384277646153e-05
Position 18648: 6.395812857790601e-05
Position 1337: 6.163353392825638e-05
Position 508: 5.473414714384151e-05
Position 562: 5.03043512749655e-05
Position 565: 3.72828138648497e-05
Position 359: 3.688437725738845e-05
Position 337: 3.465563878683399e-05
Position 18967: 3.315036176470017e-05
Position 577: 3.3086828651152526e-05
Position 22525: 3.1711561393338075e-05
Position 11526: 3.0785433753838935e-05
Position 1470: 2.8810265177935305e-05
Position 1381: 2.555230321582624e-05
Position 18718: 2.5183529893771063e-05
Position 18646: 2.4938084387556666e-05
Position 18686: 2.2885470389286728e-05
Position 778: 2.2148604839903428e-05
Position 538: 2.1866651305262e-05
Position 547: 2.0511509315808424e-05
Position 11476: 1.9925706396282848e-05
Position 11295: 1.8093045543699465e-05
Position 4289: 1.8031107473884495e-05
Position 22995: 1.6807456130887452e-05
Position 11255: 1.4224079718441795e-05
Position 416: 1.4049507545665932e-05
Position 4257: 1.3922171440498259e-05
Position 22839: 1.0943568688542104e-05
Position 18737: 1.0909583518796946e-05
Position 18254: 1.0713791587279954e-05
Position 525: 1.0120612793045277e-05
Position 372: 9.061706920826068e-06
Position 22890: 7.810201796206787e-06
Position 139: 7.31537854765983e-06
Position 22871: 7.1969953340420155e-06
Position 22990: 6.998629419709165e-06
Position 22848: 6.924309339549564e-06
Position 23149: 6.309774538566846e-06
Position 19596: 5.847891977425827e-06
Position 2219: 5.449288191877126e-06
Position 1002: 5.171823394474264e-06
Position 1772: 3.887961479291964e-06
Position 4554: 3.7269979189191107e-06
Position 334: 3.590632167437688e-06
Position 1849: 3.4878124270728086e-06
Position 1115: 3.382212317810733e-06
Position 22857: 3.371919211748492e-06
Position 1361: 2.9255739583854794e-06
Position 1429: 2.512989823821877e-06
Position 11454: 1.6529505267916122e-06
Position 90: 1.3361088062816643e-06
Position 22724: 1.2544794239682364e-06
Position 795: 1.213947556405916e-06
Position 1405: 1.1966707347880948e-06
Position 4717: 1.1588086591416427e-06
Position 18235: 1.1192754747848086e-06
Position 22315: 1.0756818359131868e-06
Position 4579: 1.0633570132547226e-06
Position 3619: 9.22053473651986e-07
Position 377: 8.594061699210299e-07
Position 127: 7.953592136862279e-07
Position 3138: 6.706204555036702e-07
Position 3294: 5.233103630721942e-07
Position 23033: 5.024977431882199e-07
Position 157: 4.6062500151727867e-07
Position 3094: 4.182441325613129e-07
Position 10619: 3.620555643113236e-07
Position 966: 3.158969673705141e-07
Position 3279: 3.01838336191087e-07
Position 1014: 2.585919119320622e-07
Position 515: 2.429459807634721e-07
Position 23059: 2.4257843849619274e-07
Position 22998: 2.357802723166695e-07
Position 817: 2.1328661414309735e-07
Position 142: 1.3192330607263525e-07
Position 935: 1.2289548187123799e-07
Position 616: 9.810128545999915e-08
Position 929: 6.236619922363475e-08
Position 2236: 3.184948828272723e-08
Position 186: 2.3049217306665072e-08
Position 270: 1.999359102410321e-08
Position 973: 1.6638294695450576e-08
Position 22940: 1.543359565132833e-08
Position 838: 1.5106279107105985e-08
Position 1494: 8.26006695370514e-09
Position 23011: 6.571335102387219e-09
Position 273: 4.358504175040817e-09
Position 625: 3.9868374928506654e-09
Position 199: 2.754737412758228e-09
Position 23072: 2.8020861226575773e-10
Position 640: 9.755168062862264e-13
Position 819: 5.601550619301899e-13
Position 632: 3.8126333090873437e-13
Position 960: 4.8801928171625094e-14
