Gene = SUSD3
Position 2777: 5.46018108425487e-05
Position 1339: 4.8455617114585943e-05
Position 830: 4.706603354888693e-05
Position 4207: 4.612943110612962e-05
Position 945: 4.427093585740709e-05
Position 921: 3.698289631901494e-05
Position 1983: 3.426609247030922e-05
Position 1212: 3.231885560603876e-05
Position 3668: 3.1495499308272634e-05
Position 1119: 2.6921658576974986e-05
Position 2009: 2.4355087747128448e-05
Position 2299: 2.3330669930374506e-05
Position 1555: 2.3067656973467904e-05
Position 3820: 2.2903245770241724e-05
Position 1787: 1.851747726134874e-05
Position 1241: 1.84870084632876e-05
Position 1374: 1.8426225983925006e-05
Position 1030: 1.8403242731571618e-05
Position 3814: 1.8393106602680335e-05
Position 1295: 1.7229965281191354e-05
Position 1010: 1.6397223567054977e-05
Position 1298: 1.4553725477839457e-05
Position 17641: 1.1078752866573565e-05
Position 376: 1.0956495163699704e-05
Position 233: 1.0952692176875659e-05
Position 5197: 3.320494257104248e-06
Position 11093: 3.0811007617920674e-06
Position 5048: 1.8579598879982085e-06
Position 8390: 1.6470813349739313e-06
Position 9942: 1.1028869585618966e-06
Position 6101: 6.301975486761815e-07
Position 6487: 5.456171475732896e-07
Position 7131: 2.595584235196513e-07
Position 8024: 2.5298507798055724e-07
Position 7458: 2.2171264259160825e-07
Position 7434: 1.810098094470842e-07
Position 6173: 5.132360591481859e-08
Position 1129: 2.5056150367751352e-08
Position 1462: 2.4122613279382048e-08
Position 577: 4.7184656129118815e-09
Position 214: 4.246404220424499e-09
Position 582: 3.4078667720520507e-09
