Gene = SAXO1
Position 1845: 1.6939200924510504e-05
Position 2005: 1.618378068106707e-05
Position 669: 1.5868928054004144e-05
Position 203: 1.574166022185139e-05
Position 541: 1.4172635931741285e-05
Position 261: 1.2567182589896888e-05
Position 3576: 1.993278251845169e-06
Position 739: 7.74336354326225e-07
Position 1820: 7.043980155092826e-07
Position 1872: 5.714895000617065e-07
Position 235: 4.612875182250857e-07
Position 1385: 3.353808762953878e-07
Position 744: 2.721115011410767e-07
Position 675: 1.0083442654138956e-07
Position 783: 9.235715200789515e-08
Position 285: 7.126071169317264e-08
Position 649: 6.800740151769851e-08
Position 157: 6.721237433358096e-08
Position 134: 6.439709243355144e-08
Position 269: 6.376370727542382e-08
Position 114: 4.345739294342882e-08
Position 640: 4.2755967569257024e-08
Position 916: 4.2721222051819875e-08
Position 393: 4.2502990412670386e-08
Position 251: 3.924385439607249e-08
Position 1793: 3.7052808657169294e-08
Position 1790: 3.654668815631219e-08
Position 103: 2.5673550144995505e-08
Position 608: 2.385656026279424e-08
Position 177: 2.267583603612852e-08
Position 1279: 2.1351197737960766e-08
Position 1297: 1.9294839571235006e-08
Position 792: 1.350615079658893e-08
Position 225: 9.340716777208557e-09
Position 721: 9.247931656273209e-09
Position 121: 7.553049351472583e-09
Position 383: 7.502229453702056e-09
Position 291: 5.3710137666503574e-09
Position 365: 5.3038617269385475e-09
Position 873: 5.261088211328285e-09
Position 697: 4.786708837266332e-09
Position 322: 2.695991138174267e-09
Position 723: 2.1555443606651597e-09
Position 552: 1.6716138944986639e-09
Position 336: 1.5849582986130929e-09
Position 186: 1.1438645199012277e-09
Position 106: 1.3736810178962992e-10
