Gene = DEC1
Position 6470: 0.029082524005306084
Position 15965: 0.028831818877738998
Position 25885: 0.026187583661706718
Position 22977: 0.025073895991897893
Position 19552: 0.022167991002311833
Position 318: 0.02203706714038394
Position 11603: 0.019185402801368465
Position 11666: 0.018607174324500764
Position 22577: 0.01798838979046817
Position 8510: 0.016047988693353353
Position 6474: 0.0143506557193296
Position 11316: 0.01424720583271238
Position 8170: 0.013527277102207148
Position 4572: 0.01315011093664422
Position 20210: 0.012083979263162405
Position 16506: 0.011481376434779166
Position 4698: 0.011104719170678417
Position 25389: 0.00975440795783772
Position 10784: 0.008213923514969315
Position 5532: 0.007165060718626212
Position 22431: 0.007069409115935973
Position 4789: 0.006052627759763909
Position 17604: 0.005784020418367111
Position 19555: 0.005719601007900622
Position 16502: 0.005603608988549965
Position 19840: 0.005440579644837041
Position 1636: 0.005080828104295646
Position 521: 0.0044948227834182095
Position 17178: 0.0024000531124829384
Position 17265: 0.0021786129298885506
Position 1820: 0.0021388413824124674
Position 19630: 0.0021039664136273542
Position 14810: 0.0017498330415196095
Position 5751: 0.0015808541085639185
Position 9628: 0.0011584315280955884
Position 18893: 0.0010510960148483266
Position 12382: 0.000972704854739308
Position 1743: 0.0009377609846483112
Position 18283: 0.0008831391597436326
Position 1391: 0.0008565281699460371
Position 5605: 0.0007043080791601702
Position 16676: 0.000642137259703481
Position 16838: 0.0006144356507577872
Position 13267: 0.0006125341205656047
Position 8308: 0.000597574050128162
Position 5780: 0.0005778700375109892
Position 1842: 0.0005041252360971085
Position 15315: 0.0004884951909800258
Position 16102: 0.00047501695035031654
Position 14748: 0.00045045054291669134
Position 10190: 0.0003558117445295826
Position 9747: 0.00030842781281657653
Position 9218: 0.000269201278971249
Position 495: 0.0002612962500659609
Position 1656: 0.00020607167098548918
Position 10999: 0.000204213702162037
Position 10211: 0.00020223158176824863
Position 10237: 0.0001507279226490422
Position 10385: 0.00014874723619905212
Position 16526: 0.00014208537439204508
Position 14676: 8.906148629892095e-05
Position 14445: 7.300916102435156e-05
Position 12218: 4.715983933917102e-05
Position 1461: 3.8780667324589384e-05
Position 1809: 3.855221314543696e-05
Position 5900: 3.714917616685846e-05
Position 1698: 2.9337006937150734e-05
Position 9310: 2.5776860665121744e-05
Position 5801: 2.5733647660441827e-05
Position 9160: 2.4028428928719726e-05
Position 9221: 2.3135522985846312e-05
Position 5842: 2.2483587956953623e-05
Position 3028: 2.226535540765557e-05
Position 129: 1.6647967339832746e-05
Position 11927: 1.6437000002863885e-05
Position 368: 1.5246900383872436e-05
Position 4015: 1.1027600540225287e-05
Position 7823: 1.0298235811884185e-05
Position 7655: 9.872450378194606e-06
Position 8020: 9.759024363534435e-06
Position 924: 9.73903471444841e-06
Position 9854: 8.518842252174961e-06
Position 7257: 6.718950685840971e-06
Position 3364: 6.046894811647329e-06
Position 9368: 6.010716749364704e-06
Position 849: 4.4117044260925386e-06
Position 1200: 4.097655275325681e-06
Position 8782: 3.872878354668273e-06
Position 1336: 3.0581423804128252e-06
Position 3977: 1.7025748805167756e-06
Position 1409: 1.6189602424570948e-06
Position 717: 1.6137910484429729e-06
Position 3288: 1.55553612667573e-06
Position 6198: 1.3060175841688115e-06
Position 1217: 1.3023264449500159e-06
Position 1110: 1.2536570000317718e-06
Position 1442: 1.0700141666646717e-06
Position 3460: 9.70377220502434e-07
Position 3100: 8.664726502124251e-07
Position 1490: 8.039397949414414e-07
Position 3032: 7.09862518462347e-07
Position 460: 6.855777993440775e-07
Position 961: 5.439250663159131e-07
Position 1468: 4.87198104132409e-07
Position 4530: 4.730156707258059e-07
Position 1121: 4.6324264771830954e-07
Position 545: 4.3915327997229434e-07
Position 1247: 3.830214566308389e-07
Position 888: 3.7482656668095055e-07
Position 1061: 3.510197952364627e-07
Position 1047: 2.1678908588022593e-07
Position 998: 1.4398937717757876e-07
Position 267: 1.1449932480728189e-07
Position 817: 1.1094219917981868e-07
Position 1798: 1.0814318990679581e-07
Position 139: 9.363787038190705e-08
Position 176: 9.131130984553785e-08
Position 547: 7.501597474096797e-08
Position 1928: 6.31444907550138e-08
Position 1793: 5.726282033535264e-08
Position 1308: 5.5427662424335935e-08
Position 570: 4.797886695200419e-08
Position 855: 4.1364665432063416e-08
Position 473: 3.7050833820568496e-08
Position 793: 1.780281607371484e-08
Position 892: 1.5355211596841443e-08
Position 447: 1.2239605402148313e-08
Position 142: 9.658511040455914e-11
Position 241: 6.446168762317562e-11
Position 182: 2.5236140391805322e-11
Position 476: 8.424733638654726e-12
Position 188: 3.885458421485503e-12
Position 479: 1.5124734790757932e-12
Position 192: 6.992052655846419e-13
Position 111: 2.4503124783873835e-13
Position 68: 4.694234780471406e-18
