Gene = 2210017I01Rik
Position 2457: 0.002579519487466704
Position 1468: 0.00237476273966666
Position 2298: 0.002211781472292658
Position 1338: 0.002019741168655633
Position 1160: 0.0017787225780355187
Position 2265: 0.0014595201683711419
Position 1839: 0.0012648070916148313
Position 1642: 0.001254561027047833
Position 2525: 0.0012144888847944414
Position 929: 0.0011674841466939832
Position 2109: 0.0011540141381721613
Position 2319: 0.0010189230521931176
Position 1925: 0.0009302648096791859
Position 1267: 0.0009147664818776353
Position 1764: 0.0008005730912389911
Position 2402: 0.0007941844191077058
Position 2488: 0.0007000975076959181
Position 1020: 0.0006870460874949164
Position 2356: 0.0006635123303883985
Position 878: 0.0006057687521414651
Position 2311: 0.0005919344282201999
Position 2241: 0.0005878369086343321
Position 1353: 0.0005735566178750453
Position 2481: 0.0005598201461861647
Position 1465: 0.0005482992683517663
Position 386: 0.0004982660773269229
Position 2690: 0.00046363237001953596
Position 2231: 0.0004514919245157262
Position 1815: 0.000416900409012342
Position 1574: 0.00040157443426225064
Position 1864: 0.0003991221502657182
Position 1834: 0.00037823178803293576
Position 1191: 0.0003669583799739907
Position 2663: 0.00036329277247114855
Position 956: 0.00036216699226266676
Position 1052: 0.0003214559587695941
Position 947: 0.0003109197876594826
Position 847: 0.0002825508720894581
Position 1123: 0.00027948763441523836
Position 1550: 0.00027876437981771236
Position 1746: 0.00027507731448436084
Position 1421: 0.00027026683567897645
Position 478: 0.00026469493119378413
Position 203: 0.00025289714505629963
Position 1616: 0.0002311330966384262
Position 2116: 0.00021412194806507017
Position 1355: 0.00020318538710158553
Position 577: 0.00019227852671425635
Position 2479: 0.00018942702129658956
Position 2731: 0.00018310229938450965
Position 686: 0.00016442840988497656
Position 1794: 0.0001568873157678213
Position 717: 0.00015007878311506815
Position 1251: 0.0001425055085819787
Position 670: 0.00013799235106613634
Position 1946: 0.0001335359041468784
Position 1501: 0.000132024515976652
Position 2124: 0.00012726261095722383
Position 1472: 0.0001196615553921302
Position 934: 0.00011290673245665271
Position 1719: 0.00011050857755042763
Position 2144: 0.00010969568058816699
Position 510: 0.00010605623911299468
Position 1133: 0.00010434050998218294
Position 832: 0.00010259110633501655
Position 1818: 7.532157874754856e-05
Position 1782: 7.120538942683792e-05
Position 1846: 7.04493658928471e-05
Position 750: 6.874619425283907e-05
Position 1789: 6.228365460204599e-05
Position 2268: 6.070944736756185e-05
Position 1576: 5.846429858584203e-05
Position 1200: 5.605993049728641e-05
Position 2085: 5.347923343047127e-05
Position 1508: 5.0297373233637806e-05
Position 1511: 4.9379362731904717e-05
Position 1430: 4.621633511370508e-05
Position 1379: 4.499675576524008e-05
Position 2553: 4.4109879528570946e-05
Position 667: 4.410075233008487e-05
Position 1407: 4.405729043746267e-05
Position 1896: 4.308194633075541e-05
Position 2565: 4.093257556522147e-05
Position 855: 3.7223902944819655e-05
Position 2544: 3.642364651685337e-05
Position 753: 3.0614566946336756e-05
Position 972: 3.0003527807524778e-05
Position 1656: 2.9410440967699572e-05
Position 1985: 2.8679712160671778e-05
Position 1275: 2.6556533557816664e-05
Position 1684: 2.647457522762559e-05
Position 1389: 2.469923531237963e-05
Position 1943: 2.4643829836804847e-05
Position 2459: 2.3604703277681926e-05
Position 1874: 2.332022249456816e-05
Position 721: 2.329614240191432e-05
Position 740: 2.2957222499826036e-05
Position 1165: 2.261267676282611e-05
Position 512: 2.1942646814820804e-05
Position 1665: 2.1053253981829112e-05
Position 894: 2.0340556559890123e-05
Position 1368: 1.9130758529806686e-05
Position 412: 1.874535296595708e-05
Position 1879: 1.779468965722916e-05
Position 2153: 1.7708017892642358e-05
Position 2138: 1.5486362337001722e-05
Position 1807: 1.5297921831194226e-05
Position 436: 1.507240705729773e-05
Position 454: 1.4727926987785369e-05
Position 1678: 1.4529024056220816e-05
Position 582: 1.418963449602372e-05
Position 1514: 1.410589070783294e-05
Position 2696: 1.365096662486696e-05
Position 1660: 1.3368215286693623e-05
Position 2571: 1.305171581925177e-05
Position 1397: 1.2799806269545856e-05
Position 2672: 1.264446481894931e-05
Position 1988: 1.2424976667461191e-05
Position 835: 1.229692349628503e-05
Position 2274: 1.134458430211161e-05
Position 2699: 1.1281991648641434e-05
Position 723: 1.1079258947621773e-05
Position 1980: 9.235576984976953e-06
Position 1029: 9.031265569982848e-06
Position 553: 8.741922575142858e-06
Position 2707: 8.705261863877982e-06
Position 579: 8.534640689124522e-06
Position 1423: 8.441475022959374e-06
Position 1582: 8.164066745829561e-06
Position 482: 7.170025253325608e-06
Position 1172: 7.098398761234358e-06
Position 1350: 7.024609724294392e-06
Position 556: 6.823408241548264e-06
Position 1889: 6.69417830681796e-06
Position 858: 6.315818529348723e-06
Position 1348: 6.09742919487078e-06
Position 1026: 5.615220172652097e-06
Position 2740: 4.978313986521338e-06
Position 430: 4.942094939220087e-06
Position 766: 4.9405059024538055e-06
Position 2030: 4.6981689531402895e-06
Position 1399: 4.537681348587876e-06
Position 1971: 4.22044609686452e-06
Position 506: 4.1871830078291565e-06
Position 851: 3.99380199680098e-06
Position 406: 3.986164005429602e-06
Position 392: 3.96827898159328e-06
Position 1953: 3.7095013483921903e-06
Position 772: 3.224945366521498e-06
Position 1382: 3.1560041148138956e-06
Position 420: 3.111753931660631e-06
Position 2747: 3.088111176696294e-06
Position 448: 3.001030637247103e-06
Position 891: 2.8449626517322066e-06
Position 585: 2.758155432045117e-06
Position 1525: 2.685518452763432e-06
Position 252: 2.6181576584013845e-06
Position 1672: 2.6049441560842306e-06
Position 2760: 2.519015477277455e-06
Position 1948: 2.2668869258730493e-06
Position 2018: 2.1860822798530913e-06
Position 562: 2.1555069824499584e-06
Position 1997: 2.063974287807459e-06
Position 205: 1.984359912830974e-06
Position 2475: 1.918662763114799e-06
Position 1850: 1.910035948747124e-06
Position 2498: 1.8429334428662159e-06
Position 490: 1.7916879963488577e-06
Position 2466: 1.727909690167197e-06
Position 1883: 1.6719373122087418e-06
Position 2010: 1.4105970478205893e-06
Position 318: 1.167208916632798e-06
Position 2012: 1.1665396270712796e-06
Position 761: 1.0090910461619494e-06
Position 558: 9.130292622198555e-07
Position 446: 9.073050045611133e-07
Position 396: 8.971528018576396e-07
Position 425: 8.437430563716683e-07
Position 2714: 8.398068060914958e-07
Position 2752: 7.065594862222396e-07
Position 232: 6.834109441394882e-07
Position 1892: 5.778503432449719e-07
Position 519: 5.17566460523471e-07
Position 495: 4.123460784231244e-07
Position 958: 3.736449739529699e-07
Position 267: 3.4383835766477915e-07
Position 1961: 3.2732210929946476e-07
Position 315: 3.265227287653019e-07
Position 2006: 2.687144311769736e-07
Position 815: 2.554397154320724e-07
Position 1956: 2.187022842314386e-07
Position 211: 1.923093502288286e-07
Position 763: 1.7110951241759635e-07
Position 2027: 1.1007471506641948e-07
Position 2087: 9.26464529257969e-08
Position 493: 7.623338428290099e-08
Position 1587: 6.680934031534101e-08
Position 293: 3.2630837740285614e-08
Position 215: 2.6212216336676094e-08
Position 278: 4.576377974962056e-09
Position 295: 2.94179976971372e-09
