Gene = Lor
Position 2543: 2.63130078624952e-06
Position 1006: 2.6109914678872295e-06
Position 2012: 2.1539006583407125e-06
Position 2778: 2.0935389301793316e-06
Position 320: 1.9696854898818864e-06
Position 2381: 1.8090390479033984e-06
Position 665: 1.782763413597452e-06
Position 1568: 1.716652753673315e-06
Position 670: 1.6645840893779754e-06
Position 2168: 1.6263986800867178e-06
Position 626: 1.5977941188088057e-06
Position 2513: 1.5779168253081e-06
Position 1454: 1.4271577050851406e-06
Position 1107: 1.4191876588790265e-06
Position 2776: 1.4073540088270234e-06
Position 1167: 1.382366258415654e-06
Position 1589: 1.3343498789475778e-06
Position 1472: 1.2879711994884634e-06
Position 71: 1.0536993296928943e-06
Position 2240: 8.514349447246886e-07
Position 2354: 8.231795778988204e-07
Position 2405: 7.899839984853356e-07
Position 1769: 7.846929487265301e-07
Position 1111: 7.156440060064921e-07
Position 2664: 6.993956834743927e-07
Position 638: 6.699828221956564e-07
Position 1958: 6.507431991363474e-07
Position 2372: 5.708855550722708e-07
Position 1754: 5.384872848410238e-07
Position 2021: 5.119789755319956e-07
Position 1093: 4.822843897323354e-07
Position 2477: 4.753754595832285e-07
Position 2441: 4.429199020471788e-07
Position 1793: 3.746429347703734e-07
Position 1118: 3.230510521913584e-07
Position 2327: 3.042445239613116e-07
Position 2635: 2.776640664288653e-07
Position 1802: 2.561671695914052e-07
Position 1949: 2.2967414392919523e-07
Position 1992: 2.2510137449250813e-07
Position 1922: 2.1422498993465947e-07
Position 2336: 2.1170627442473085e-07
Position 2123: 2.111906429045473e-07
Position 2135: 2.102874367501478e-07
Position 2072: 2.0915151455879436e-07
Position 1886: 1.9720050072325587e-07
Position 1393: 1.4280011313745923e-07
Position 1977: 1.2349862744563762e-07
Position 1838: 1.197300471351425e-07
Position 2357: 9.10937268544886e-08
Position 1580: 8.84888677699066e-08
Position 2177: 8.013734671497118e-08
Position 2171: 7.149471146686478e-08
Position 2575: 6.929414298884905e-08
Position 2569: 6.381106428352724e-08
Position 2766: 5.180838615246133e-08
Position 1670: 5.158018526057512e-08
Position 1628: 4.8015105422266075e-08
Position 2042: 3.928541232986205e-08
Position 2411: 3.614614993819011e-08
Position 2616: 3.6083426142087504e-08
Position 1211: 3.298563783199554e-08
Position 2126: 2.4354178655083755e-08
Position 2303: 1.6414182806641734e-08
Position 1862: 6.7694610184090474e-09
Position 1609: 6.687344881102966e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.8124849275627238
Position 645: 0.13065009053401921
Position 143: 0.03906742144337613
Position 235: 0.021985239428923
Position 837: 0.01791933012673783
Position 1237: 0.010811845843423281
Position 601: 0.009041093314246015
Position 709: 0.00692659743366594
Position 2471: 0.006029755210779543
Position 1164: 0.005621031166161232
Position 363: 0.00486523090552315
Position 2793: 0.0046824391707507435
Position 1091: 0.004337181668199697
Position 940: 0.0038856378822921364
Position 2351: 0.0037709552895437565
Position 2435: 0.0034438781150314813
Position 996: 0.003301603309389148
Position 2265: 0.0032860375200378764
Position 320: 0.0031430888279737257
Position 2135: 0.002848022527412988
Position 2835: 0.0027539493014037035
Position 649: 0.0026070218515785557
Position 2586: 0.0022269579815182264
Position 1361: 0.0021978484300965648
Position 2262: 0.002044464385698294
Position 745: 0.0019419995164667522
Position 1879: 0.0019219576095429588
Position 789: 0.0018665823606674355
Position 2737: 0.0018281634055116918
Position 2235: 0.001789021449369144
Position 2752: 0.0016240200400881232
Position 943: 0.0016206943880267483
Position 1271: 0.001560950956768415
Position 2755: 0.0013269587503504591
Position 472: 0.0012217440426520582
Position 2293: 0.001220600865342393
Position 291: 0.001141359555017611
Position 255: 0.0011333292511937587
Position 1176: 0.001082404359887448
Position 2018: 0.0010724976201141952
Position 2595: 0.001066100518790434
Position 2846: 0.0009020912234283356
Position 385: 0.0008189296108081288
Position 302: 0.0006796102221439173
Position 579: 0.0006664104423611926
Position 1234: 0.0006632483450999528
Position 714: 0.0006608855063033318
Position 296: 0.0006535816909034953
Position 326: 0.0006416159991641326
Position 1646: 0.0006397328077500932
Position 2369: 0.0005917517136115521
Position 366: 0.00048208336031053066
Position 527: 0.00043773120505698833
Position 1218: 0.0004190894363080877
Position 1688: 0.00041098653352712744
Position 1934: 0.00040018699458281023
Position 1748: 0.0003972049338571302
Position 516: 0.0003909552800020284
Position 484: 0.00037340753270167414
Position 2232: 0.0003559797606702997
Position 843: 0.00035413842360606894
Position 868: 0.00035284640343794313
Position 1705: 0.00032365417179502855
Position 2300: 0.00031923811252305127
Position 1986: 0.00030053767060152486
Position 557: 0.0002991585297107276
Position 165: 0.0002837095830619626
Position 2183: 0.0002582034369414211
Position 2147: 0.0002404095843296138
Position 2366: 0.00023584928444088886
Position 1811: 0.00021635947030596844
Position 2509: 0.0002079527858555603
Position 2712: 0.00020468467255909927
Position 2758: 0.00019411800150053184
Position 2059: 0.00018995413229318803
Position 533: 0.00017829451124982357
Position 1351: 0.0001719630465530701
Position 2592: 0.0001605466518950252
Position 1043: 0.000159692053842233
Position 210: 0.00015566127961668348
Position 618: 0.00015383813908364868
Position 173: 0.00014881230812244407
Position 2095: 0.00014765327574358834
Position 733: 0.00013215095531682035
Position 2601: 0.00013212372299980192
Position 691: 0.0001321222989352391
Position 998: 0.00012984205362160902
Position 1185: 0.00012425537847717374
Position 2290: 0.00011346334970842638
Position 2030: 0.00010812670245617874
Position 1577: 0.00010760261852774265
Position 2386: 0.00010523003085954988
Position 892: 0.00010445782065333632
Position 2467: 0.00010373322139123754
Position 1895: 0.00010336055180745941
Position 1463: 0.00010171885138606135
Position 1319: 9.483506425342242e-05
Position 1741: 8.271172427744087e-05
Position 2653: 7.822028176074244e-05
Position 2452: 7.741325282572097e-05
Position 1502: 7.608252902057688e-05
Position 1424: 7.603559377913276e-05
Position 467: 7.487528319731638e-05
Position 2102: 7.449119055816724e-05
Position 2491: 7.349235113049959e-05
Position 2622: 7.306280105182477e-05
Position 1541: 7.187694440107096e-05
Position 2522: 6.53144608052003e-05
Position 2212: 6.308916627696627e-05
Position 2626: 5.673148869011363e-05
Position 1333: 5.661433165016458e-05
Position 903: 5.4062338409346896e-05
Position 1937: 5.295500706972832e-05
Position 946: 5.258148609126363e-05
Position 2398: 5.243045266877855e-05
Position 2066: 5.106309034154267e-05
Position 1556: 4.9667123887764275e-05
Position 500: 4.876218332150715e-05
Position 2557: 4.802809654226926e-05
Position 1447: 4.758851024753342e-05
Position 1294: 4.560520580388208e-05
Position 1231: 4.2308127644031584e-05
Position 1182: 4.00033758564017e-05
Position 1777: 3.7365457755718034e-05
Position 1011: 3.439126753840057e-05
Position 2598: 3.32488679309342e-05
Position 1847: 3.238097245414855e-05
Position 1375: 3.0946344825891675e-05
Position 624: 3.0297498621135495e-05
Position 2775: 3.015941967117559e-05
Position 1859: 2.9673739969284915e-05
Position 2646: 2.9290347519599458e-05
Position 1006: 2.5474883304749802e-05
Position 1525: 2.440852075766951e-05
Position 954: 2.4311186683666835e-05
Position 162: 2.30317456651044e-05
Position 389: 1.9147131721215276e-05
Position 2267: 1.8943421951758542e-05
Position 116: 1.79204066060927e-05
Position 1032: 1.7515183512455666e-05
Position 2503: 1.6628315348542473e-05
Position 1309: 1.628568103233132e-05
Position 438: 1.5441111179683444e-05
Position 657: 1.5206228777301588e-05
Position 1729: 1.4580805167276743e-05
Position 968: 1.3808410316705821e-05
Position 1844: 1.3688857109842422e-05
Position 1992: 1.3221737451124571e-05
Position 950: 1.2938696308810992e-05
Position 435: 1.2145966223693133e-05
Position 1785: 1.2065679040712772e-05
Position 1312: 1.1212330282908948e-05
Position 2488: 1.0136283818604956e-05
Position 1398: 9.602564663353846e-06
Position 961: 9.442227480602947e-06
Position 178: 9.01598366291231e-06
Position 1024: 8.984567433619496e-06
Position 1614: 8.796568633789047e-06
Position 859: 7.988352949807776e-06
Position 720: 7.768020908380595e-06
Position 2308: 7.424313961489977e-06
Position 453: 6.341156506298095e-06
Position 1047: 6.093711916405892e-06
Position 122: 4.894673740908691e-06
Position 196: 4.83014053842095e-06
Position 1019: 4.7725054801388e-06
Position 956: 4.630704969659593e-06
Position 411: 4.595505572886482e-06
Position 2565: 3.9806648492929384e-06
Position 1708: 3.349970972556806e-06
Position 2575: 3.231650254058758e-06
Position 1998: 3.1875432053911877e-06
Position 395: 2.980072774192533e-06
Position 876: 2.289783867140165e-06
Position 1696: 2.2753436250074783e-06
Position 900: 2.226430257670702e-06
Position 2655: 1.992111846125757e-06
Position 428: 1.8509361347324552e-06
Position 1510: 1.7595063135617234e-06
Position 660: 1.6436553568570168e-06
Position 393: 1.4324836394554127e-06
Position 1819: 1.0551872524042367e-06
Position 2110: 9.574397779119232e-07
Position 626: 9.53731094034658e-07
Position 1624: 9.006879401103436e-07
Position 2240: 9.002019288348638e-07
Position 2530: 8.144045627421535e-07
Position 1408: 7.521028722191111e-07
Position 662: 6.667587020522302e-07
Position 405: 6.064276156566334e-07
Position 1050: 5.56352222937002e-07
Position 2662: 4.324984835658493e-07
Position 1945: 3.4842923655661366e-07
Position 189: 3.4659601592404856e-07
Position 2766: 3.081699040651357e-07
Position 1327: 2.956974593844091e-07
Position 543: 2.8998116958636614e-07
Position 1057: 2.2840537253848215e-07
Position 2244: 2.136002456903501e-07
Position 106: 2.117984906097898e-07
Position 722: 1.3947806963854168e-07
Position 1585: 1.2776416357242364e-07
Position 1054: 9.359541826282336e-08
Position 124: 8.191457623527484e-08
Position 2008: 7.668699592233486e-08
Position 187: 6.762617094434263e-08
Position 2000: 5.0085192796187005e-08
Position 2275: 4.203869689019905e-08
Position 2664: 1.7001140484833066e-08
Position 110: 3.3196162789256385e-09
Position 108: 8.96791012822666e-10
