Gene = 2200002D01Rik
Position 286: 6.284065199434216e-06
Position 187: 5.265002566706291e-06
Position 1254: 4.30075407178428e-06
Position 1709: 4.142536591459707e-06
Position 1499: 3.956604984166729e-06
Position 140: 3.7916079292876428e-06
Position 1138: 3.3375323387927348e-06
Position 663: 3.125955310289693e-06
Position 1458: 2.9573529144464282e-06
Position 93: 2.6297282991213098e-06
Position 1792: 1.980924958475131e-06
Position 1794: 1.8754972310354861e-06
Position 1158: 1.8499095263813411e-06
Position 535: 1.8281766476286933e-06
Position 1048: 1.4801272785617748e-06
Position 502: 1.318434448899944e-06
Position 1796: 1.2809998515272597e-06
Position 672: 1.025454376387321e-06
Position 1405: 1.0089828663275596e-06
Position 1798: 9.585093394956832e-07
Position 504: 8.511195025162673e-07
Position 1678: 7.403809237479765e-07
Position 1661: 7.01636331286007e-07
Position 1263: 6.947166021344183e-07
Position 1046: 6.615715626626264e-07
Position 1800: 6.597738626628836e-07
Position 1778: 6.468669791731211e-07
Position 677: 6.208671955707916e-07
Position 1769: 5.493924511841458e-07
Position 1802: 4.94705613012829e-07
Position 1326: 4.234436050172956e-07
Position 1284: 2.6000750173499526e-07
Position 28: 2.5870968749770083e-07
Position 1308: 1.5809582212895966e-07
Position 23: 1.35055163984882e-07
Position 1298: 1.201424320519693e-07
Position 1806: 6.31911809643337e-08
Position 1804: 2.6549335881766763e-08
Position 1651: 8.603950542556028e-09
Position 1312: 5.442912998075692e-09
Position 716: 5.1803058546570175e-09
Position 1314: 5.003104086228347e-09
Position 1818: 4.191558827299557e-09
Position 1671: 3.6655791278846867e-09
Position 1824: 8.526393637866779e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 731: 0.9615498460147999
Position 500: 0.5912894265758324
Position 225: 0.4096111514045769
Position 514: 0.12922436588709568
Position 905: 0.09867192825521306
Position 1639: 0.08913355514312321
Position 297: 0.07215298480978946
Position 1308: 0.05435390861861922
Position 1321: 0.02128901833594944
Position 888: 0.01990545927302565
Position 532: 0.017710771473780255
Position 1477: 0.013401021095581693
Position 771: 0.013033856987677875
Position 1374: 0.010547972027619743
Position 1584: 0.009497616374741657
Position 529: 0.006316576906399276
Position 1085: 0.006249616879744758
Position 612: 0.004693981768683412
Position 1512: 0.004150808133227262
Position 1635: 0.0040289773211787125
Position 1138: 0.004018297697555535
Position 1487: 0.003950256296113007
Position 1338: 0.003510925894417247
Position 996: 0.003384571735275233
Position 922: 0.0032619652451856395
Position 1458: 0.0030643530398746614
Position 1324: 0.0026701605064349434
Position 1205: 0.002663006388375171
Position 1654: 0.0024712460301125772
Position 1092: 0.002439542502172503
Position 365: 0.002370530086342946
Position 1881: 0.0023037355007526138
Position 1123: 0.0021477299079819883
Position 974: 0.0019216706248384675
Position 734: 0.0015753990825981999
Position 971: 0.0015589899828228862
Position 1060: 0.0015268479979562248
Position 372: 0.0013081864099211207
Position 1000: 0.001307717558430465
Position 1660: 0.001283622644113509
Position 752: 0.0011975341954346681
Position 755: 0.0011769801935439775
Position 949: 0.001057936316534417
Position 312: 0.0009478792079597941
Position 1847: 0.0009366571621457512
Position 430: 0.0008288329125485485
Position 1536: 0.0007010645234862606
Position 422: 0.0006859293873539468
Position 1142: 0.0006704539648360736
Position 1352: 0.0006469731130291574
Position 535: 0.0006206626810450306
Position 1072: 0.0006118395589769595
Position 776: 0.0006063271707683008
Position 1003: 0.0005964436096474813
Position 592: 0.0005829428000423009
Position 1065: 0.0005631023382131641
Position 645: 0.0005176978100314736
Position 380: 0.0004618437183609182
Position 658: 0.00044071633532198374
Position 791: 0.000436561545395871
Position 332: 0.0003961414731701068
Position 443: 0.0003654104729626119
Position 318: 0.0003355820099474477
Position 634: 0.00029485025104579677
Position 925: 0.00027696384246010463
Position 1713: 0.0002687294641505691
Position 1408: 0.0002630774416305727
Position 1382: 0.0002447681733604786
Position 248: 0.0002367933721723746
Position 343: 0.00022291089217168366
Position 245: 0.0002085916558750832
Position 1154: 0.00020767767100165503
Position 1037: 0.0001756412914086988
Position 1422: 0.0001676966971373892
Position 618: 0.00015489723788422494
Position 314: 0.00015443249849821862
Position 1041: 0.0001445625256522229
Position 337: 0.0001312819553210969
Position 1018: 0.0001309435387919531
Position 1454: 0.0001192751035986248
Position 177: 0.00011915881885622493
Position 1376: 0.00011811931393342888
Position 1026: 0.00011538395122651382
Position 682: 0.00010123202680451692
Position 1434: 0.00010032827580585395
Position 782: 0.00010030537602050904
Position 1758: 9.772413084076781e-05
Position 1514: 9.525468479055977e-05
Position 1718: 8.57570603681922e-05
Position 538: 7.747307139137962e-05
Position 806: 7.10329228521137e-05
Position 1725: 7.061940609673145e-05
Position 1901: 6.956510528770716e-05
Position 1046: 6.849727344310971e-05
Position 677: 6.591139892425127e-05
Position 1695: 6.094862011559097e-05
Position 1542: 6.000110309077733e-05
Position 1263: 5.35867519924795e-05
Position 541: 5.266068633120009e-05
Position 797: 5.0393206904239195e-05
Position 663: 4.66803296007815e-05
Position 1220: 4.6375561007341394e-05
Position 803: 3.862677388203978e-05
Position 261: 3.8076808164163784e-05
Position 182: 3.723934925851278e-05
Position 1400: 3.5843830807583966e-05
Position 1361: 3.403196812704558e-05
Position 1494: 3.37878842836703e-05
Position 1828: 2.9445001358906152e-05
Position 1273: 2.6827966553653364e-05
Position 561: 2.6543619656110237e-05
Position 1101: 2.6514201710935095e-05
Position 1269: 2.2945138363238823e-05
Position 1888: 2.049257931387351e-05
Position 569: 1.9443539245132037e-05
Position 547: 1.8208390246115126e-05
Position 1499: 1.682259180476283e-05
Position 252: 1.5144561204037524e-05
Position 1241: 1.134269267262428e-05
Position 1054: 1.0628310704773454e-05
Position 1387: 1.0211011001613177e-05
Position 1830: 1.0095335438505327e-05
Position 1424: 1.0015488899933268e-05
Position 800: 9.54473185075359e-06
Position 1248: 8.583316822308737e-06
Position 1671: 8.560850258916731e-06
Position 1545: 7.582197501924455e-06
Position 1394: 7.529181058264206e-06
Position 557: 6.4068279153992735e-06
Position 930: 6.185930210733668e-06
Position 1844: 5.977535754971436e-06
Position 254: 5.939847437268602e-06
Position 857: 5.774792885406151e-06
Position 385: 5.7197495091436496e-06
Position 1852: 5.688005328867272e-06
Position 555: 5.4587286309943165e-06
Position 860: 5.4005595125407154e-06
Position 452: 4.99873106769942e-06
Position 1896: 4.446026074751679e-06
Position 821: 4.268711088178026e-06
Position 824: 4.0885735840630294e-06
Position 1097: 3.90240694455335e-06
Position 1214: 3.263580956694553e-06
Position 984: 3.014248595550033e-06
Position 854: 2.7989558135895535e-06
Position 563: 2.6007825649404285e-06
Position 812: 1.7390397353271345e-06
Position 273: 1.6464898576867597e-06
Position 1554: 1.498868168669508e-06
Position 848: 1.496585553608815e-06
Position 1867: 1.4649331463322687e-06
Position 833: 1.4485585924097945e-06
Position 827: 1.4159408025396035e-06
Position 845: 1.3139880571411833e-06
Position 830: 1.1670628140184535e-06
Position 109: 1.1284156066640255e-06
Position 842: 1.1174173949787164e-06
Position 574: 1.1019159752126807e-06
Position 941: 1.0531658521654087e-06
Position 1736: 8.587482339121464e-07
Position 1824: 8.47783981208157e-07
Position 815: 8.446970818036598e-07
Position 576: 7.799049077928421e-07
Position 818: 6.926711620399482e-07
Position 836: 6.890511723662359e-07
Position 839: 6.029934137970068e-07
Position 1390: 4.7591171360045297e-07
Position 1109: 3.565523634564592e-07
Position 851: 3.5366479070868485e-07
Position 1728: 3.483319930160199e-07
Position 1284: 3.302892242699264e-07
Position 1392: 3.268921359136916e-07
Position 1740: 3.0209280784827427e-07
Position 1557: 7.347520506287848e-08
Position 153: 5.620684798183682e-08
Position 93: 4.6500934206039473e-08
Position 114: 3.0594930932450735e-08
Position 146: 2.2514855098631928e-08
Position 1559: 1.2325991920687355e-08
Position 126: 9.023743934178924e-10
Position 159: 5.177101836655701e-10
Position 161: 3.6052142069787945e-11
