Gene = Lce6a
Position 1112: 3.101761466232426e-07
Position 609: 1.916965536795848e-07
Position 1124: 9.779854206152076e-08
Position 1106: 6.755150821821199e-08
Position 1116: 3.6909735825171175e-08
Position 1164: 1.789458597676856e-08
Position 1128: 1.3885626838759336e-08
Position 1133: 1.1994757523863626e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1140: 0.881810700790773
Position 239: 0.17037881334824606
Position 336: 0.1325957733143471
Position 619: 0.1273601118826817
Position 387: 0.041885161519327384
Position 902: 0.022091871442321366
Position 406: 0.02098956500076182
Position 270: 0.014202465861067732
Position 1533: 0.011927366822772066
Position 1154: 0.008896847681898997
Position 1367: 0.007173035708757528
Position 1282: 0.003477941263870949
Position 529: 0.003254202822748687
Position 1279: 0.003049625924557098
Position 833: 0.0023949833696848624
Position 424: 0.001777322939515684
Position 274: 0.0015721228719444559
Position 576: 0.0014201883253653757
Position 346: 0.0012869290171938941
Position 489: 0.0011980978618956863
Position 1011: 0.0008272095784563147
Position 421: 0.0007737671225365112
Position 1173: 0.0007729949305684976
Position 1225: 0.0006475170701486648
Position 1102: 0.0006394353581621308
Position 500: 0.0006084630252185107
Position 200: 0.000548953145134129
Position 1304: 0.0004906676219532053
Position 1189: 0.0004437804715105387
Position 197: 0.000411992418971742
Position 956: 0.0003865533643690905
Position 458: 0.00034823276964972353
Position 288: 0.0003463708940297024
Position 250: 0.000267884889213916
Position 1546: 0.00025520860769488946
Position 635: 0.0002364453440513589
Position 156: 0.00022668800883253145
Position 1506: 0.00021683060995997928
Position 444: 0.00020485106158939272
Position 150: 0.00015930578890184508
Position 534: 0.0001427842643899613
Position 944: 0.00013170851889209638
Position 1453: 0.00011857917261282135
Position 787: 0.00011367025522834969
Position 632: 0.00011002794092820392
Position 1170: 9.343684118739141e-05
Position 1475: 8.861398689023022e-05
Position 774: 8.256957238709928e-05
Position 438: 8.015682399316718e-05
Position 690: 7.982414714558035e-05
Position 143: 7.363772127399563e-05
Position 907: 7.231078650932246e-05
Position 733: 6.899206054880782e-05
Position 986: 6.765149905875548e-05
Position 131: 6.0652130823296106e-05
Position 1087: 4.363317451460533e-05
Position 281: 3.884919147314238e-05
Position 429: 3.723739091671967e-05
Position 905: 3.5749523523355044e-05
Position 1049: 3.333411787712877e-05
Position 725: 3.10577955149932e-05
Position 431: 2.9954792880664283e-05
Position 1396: 2.844875122308531e-05
Position 553: 2.6138756561570556e-05
Position 1399: 2.554688461439634e-05
Position 652: 2.5468425251473176e-05
Position 1176: 2.4591828737739504e-05
Position 587: 2.0981798408393602e-05
Position 1244: 1.9116853218997304e-05
Position 687: 1.4950301293295838e-05
Position 1373: 1.4619409552836855e-05
Position 163: 1.4424954782455187e-05
Position 740: 1.4088896046416822e-05
Position 1317: 1.318130277908986e-05
Position 128: 1.2485505582426303e-05
Position 1159: 1.0846250076962398e-05
Position 351: 1.0145011861111203e-05
Position 1479: 9.869083932004936e-06
Position 655: 9.469626619413042e-06
Position 1335: 8.01487450952603e-06
Position 914: 6.530163772879449e-06
Position 1068: 6.019336733191731e-06
Position 1393: 5.478366505374157e-06
Position 1022: 4.6236264105715465e-06
Position 639: 4.554481251421924e-06
Position 721: 4.191622607303821e-06
Position 803: 3.966665516660969e-06
Position 1328: 3.85518362829742e-06
Position 876: 3.6019281240071347e-06
Position 881: 3.5875772092064774e-06
Position 590: 3.238300443735444e-06
Position 1310: 3.0258029657114145e-06
Position 865: 2.6237610928486403e-06
Position 644: 2.6044037046298354e-06
Position 792: 2.124146252944014e-06
Position 662: 2.1063776193423683e-06
Position 1065: 1.8769160093480657e-06
Position 1435: 1.833111552309924e-06
Position 756: 1.6342708236645303e-06
Position 814: 1.5409288301800016e-06
Position 659: 1.4394416937067515e-06
Position 119: 1.2382680960234283e-06
Position 1191: 1.1621315740590895e-06
Position 667: 9.756137362639097e-07
Position 1070: 8.16319383585786e-07
Position 759: 7.408122431786902e-07
Position 1484: 6.423021158543162e-07
Position 747: 4.6049764402769406e-07
Position 750: 4.3134176081743304e-07
Position 1401: 3.249807669830841e-07
Position 811: 2.1838984826603117e-07
Position 546: 2.0915822703983085e-07
Position 886: 1.9627065120932307e-07
Position 742: 1.8708720067039052e-07
Position 122: 9.409633262622112e-08
Position 761: 5.1161166481104706e-08
Position 1426: 4.5446253843498444e-08
Position 921: 4.467187494100577e-08
Position 1408: 3.162511618272662e-08
Position 564: 2.1535129405613094e-08
Position 101: 4.385770635686849e-10
