Gene = AIMP2
Position 537: 1.1825960733404272e-05
Position 1207: 6.793320485964707e-06
Position 1511: 6.646661766511713e-06
Position 543: 6.486732469817737e-06
Position 1226: 5.955578216421658e-06
Position 1175: 5.924891789627516e-06
Position 684: 5.8664475806319735e-06
Position 1517: 5.3332084794432455e-06
Position 457: 5.070192870869327e-06
Position 1514: 4.419488437916752e-06
Position 288: 4.362133949836526e-06
Position 1298: 3.674704638172952e-06
Position 1679: 3.65659456566872e-06
Position 664: 2.7421004069482203e-06
Position 445: 2.5842518045128565e-06
Position 696: 2.160620395335905e-06
Position 1601: 2.1564118738119493e-06
Position 299: 2.0355876614258277e-06
Position 265: 1.9683050588595743e-06
Position 197: 1.1000978780908347e-06
Position 1182: 8.437525212140379e-07
Position 765: 7.980080000303404e-07
Position 823: 7.895957759454367e-07
Position 248: 7.658683138172608e-07
Position 783: 7.393821597868225e-07
Position 954: 7.356470993227102e-07
Position 1636: 5.286371002367663e-07
Position 1502: 4.518121597528315e-07
Position 1620: 3.3172192141840065e-07
Position 854: 3.1885929674359707e-07
Position 756: 2.67927189972817e-07
Position 1394: 2.27086932259229e-07
Position 844: 1.6933568180839515e-07
Position 1520: 1.0476929977519329e-07
Position 272: 9.13978259107682e-08
Position 693: 9.023803224964512e-08
Position 1235: 7.429988327515048e-08
Position 463: 5.922075067995428e-08
Position 1382: 5.680534023283394e-08
Position 681: 5.195144037267785e-08
Position 702: 3.767956188240131e-08
Position 1338: 2.431687154091879e-08
Position 798: 2.303299695372059e-08
Position 956: 1.1634451155212549e-08
Position 829: 5.065903439761255e-09
Position 1630: 4.643644625964717e-09
Position 1643: 2.5166659703276936e-09
Position 717: 1.4991578730423257e-09
Position 801: 1.237602174183391e-09
Position 1160: 1.0815239384336913e-09
Position 834: 1.0563251417043067e-09
Position 1340: 7.99635957809846e-10
Position 1598: 3.315880568624297e-10
Position 711: 1.5874580580903963e-10
Position 269: 1.1696761451459675e-10
Position 705: 6.58447776067146e-11
Position 837: 5.124575479457992e-11
