Gene = IntS14
Position 1589: 1.135117561103584e-08
Position 387: 9.682260564900537e-09
Position 1000: 6.385260240706686e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.9258943020040704
Position 771: 0.03266577158336496
Position 971: 0.03122644493577206
Position 1389: 0.01542933278249161
Position 1570: 0.013129488105173375
Position 1546: 0.00991373951083338
Position 700: 0.009248766148953933
Position 1267: 0.007529491993797752
Position 1454: 0.004790298119737726
Position 715: 0.002877516327834174
Position 1457: 0.001586268696172074
Position 1852: 0.0015784092945869248
Position 1058: 0.0009330456198598753
Position 729: 0.0008824925371046913
Position 1533: 0.0007313388447479303
Position 724: 0.0006380810197819949
Position 870: 0.0006130534385486716
Position 1582: 0.0005544458428481403
Position 417: 0.0004707809673553311
Position 1597: 0.0003991938965483267
Position 1594: 0.0003510044519389181
Position 1943: 0.00027172585536663
Position 1551: 0.00022082659185869877
Position 1780: 0.00019970616271747888
Position 1393: 0.0001938099586971348
Position 1746: 0.00012771462669720999
Position 1201: 0.00010787811907606247
Position 1334: 8.527139212663705e-05
Position 1575: 8.458041233039828e-05
Position 1618: 7.101702729757723e-05
Position 780: 6.750913938539047e-05
Position 1271: 6.451046213617334e-05
Position 1615: 5.0783699959463795e-05
Position 590: 3.6577242976623765e-05
Position 1143: 3.5422100771360326e-05
Position 976: 3.424290550105378e-05
Position 1630: 3.40299312575255e-05
Position 834: 2.6974595257262572e-05
Position 979: 2.4528674569412844e-05
Position 1273: 2.0352464447560842e-05
Position 525: 1.9528861779714545e-05
Position 1109: 1.9281498927721116e-05
Position 1324: 1.8677684453035045e-05
Position 480: 1.8316439454829e-05
Position 1136: 1.8210750820889602e-05
Position 1821: 1.4526088531222912e-05
Position 1786: 1.2281988931605173e-05
Position 1648: 1.2045086321981409e-05
Position 1283: 1.16445020581993e-05
Position 886: 1.017693321363057e-05
Position 495: 9.87467407966388e-06
Position 1112: 9.319673862327016e-06
Position 931: 7.986218458373219e-06
Position 1729: 7.745828229079166e-06
Position 1069: 7.709061216097777e-06
Position 1636: 7.572367762543685e-06
Position 1732: 7.359423689867432e-06
Position 1399: 5.80164950205937e-06
Position 659: 5.434546914726747e-06
Position 1211: 5.4328683586879575e-06
Position 612: 5.21783280213376e-06
Position 1651: 4.9807149220318876e-06
Position 405: 4.902695505223856e-06
Position 1357: 4.719937630093952e-06
Position 737: 3.980546648712696e-06
Position 504: 3.229599052035629e-06
Position 841: 2.4643092677897143e-06
Position 829: 2.3264334236803132e-06
Position 1396: 2.100398348269724e-06
Position 1856: 2.0810718261384098e-06
Position 306: 2.0320445311098695e-06
Position 1168: 1.9041161515193997e-06
Position 1187: 1.7402791282516592e-06
Position 1346: 1.6824682740770056e-06
Position 498: 1.6549361536365095e-06
Position 1072: 1.3859013607070957e-06
Position 1726: 1.3626020793704614e-06
Position 1224: 1.2943742096738094e-06
Position 726: 1.1716663545871396e-06
Position 1189: 1.0314283910392047e-06
Position 369: 1.0015568312015863e-06
Position 1509: 8.9194300155166e-07
Position 1159: 7.460998396784824e-07
Position 1165: 6.208287064061139e-07
Position 1219: 5.584393110248327e-07
Position 850: 5.108708444507742e-07
Position 609: 5.043585176842145e-07
Position 1548: 4.6989091468899514e-07
Position 510: 3.903450926556668e-07
Position 1761: 3.6725580174469144e-07
Position 1063: 3.468250212322759e-07
Position 636: 3.27533348587043e-07
Position 1831: 3.262076972093822e-07
Position 1083: 2.801405765391761e-07
Position 1310: 2.302306050650145e-07
Position 1089: 2.1547955781430034e-07
Position 1705: 2.0523848831318352e-07
Position 950: 1.737443606125521e-07
Position 1126: 1.4364805157307842e-07
Position 315: 7.77835686812537e-08
Position 1810: 6.740145648253068e-08
Position 1878: 5.13525230345692e-08
Position 198: 4.826251990428236e-08
Position 1483: 4.0010619772328474e-08
Position 1696: 3.0734686584200056e-08
Position 843: 3.001919553908639e-08
Position 985: 2.1482723011500572e-08
Position 345: 2.1017175731487186e-08
Position 624: 1.93618641276709e-08
Position 1080: 1.2203342879276792e-08
Position 1757: 1.0884089179780354e-08
Position 327: 4.01374765429577e-09
Position 1104: 4.008826971672762e-09
Position 1117: 3.577531563703194e-09
Position 1035: 2.886109969582294e-09
Position 189: 2.107077448689339e-09
Position 1175: 9.436714249291346e-10
Position 925: 6.655338600056722e-10
Position 324: 5.223246294764322e-10
Position 1499: 5.191764716809068e-10
Position 279: 4.406818686431448e-10
Position 1823: 2.947634132087358e-10
Position 1501: 1.165608466293572e-10
Position 742: 3.430747981670997e-11
Position 642: 2.1470683981048344e-11
Position 359: 1.1507953939121589e-11
Position 237: 9.172841567855263e-12
Position 1801: 7.0799962666680456e-12
Position 1074: 1.3944090646213115e-12
Position 333: 5.964237415942224e-13
