Gene = cyc
Position 1718: 0.174980624965318
Position 1006: 0.11787923624704627
Position 994: 0.07271739350759945
Position 688: 0.014959757547171769
Position 2025: 0.010849902055479489
Position 620: 0.008553860009354186
Position 1218: 0.0060074951957824006
Position 1537: 0.003539577285542336
Position 259: 0.0034305137207667354
Position 574: 0.0024819278365164252
Position 2163: 0.0019314680287612052
Position 239: 0.0018000549354524787
Position 144: 0.0012208379505735736
Position 1031: 0.001120237391036218
Position 1721: 0.000975369529720733
Position 1871: 0.0009543268047180352
Position 1287: 0.0008149716559723175
Position 1058: 0.0008127871347744453
Position 1404: 0.000730422650338258
Position 1950: 0.0005851723760724231
Position 773: 0.0005686215383477414
Position 1847: 0.00048321136597460966
Position 319: 0.0004671513606212673
Position 1440: 0.00035728896374122586
Position 1340: 0.00030844621966113323
Position 107: 0.00023491795934577588
Position 311: 0.00021789132101631765
Position 1826: 0.0002121317411673857
Position 1802: 0.00019393850116407896
Position 1855: 0.00017756101555869142
Position 810: 0.00014438100700082124
Position 1761: 0.0001433015448735695
Position 1865: 0.0001299278592529589
Position 1301: 0.00012586886220711978
Position 2151: 0.0001193947267862889
Position 1735: 0.00010950352076498444
Position 599: 0.0001043037499169989
Position 339: 9.600520461824414e-05
Position 1814: 8.945582678535676e-05
Position 896: 6.295488013858626e-05
Position 1311: 5.100840105422318e-05
Position 1014: 5.0387039546059404e-05
Position 701: 4.560313521929291e-05
Position 1100: 4.501598691127074e-05
Position 1389: 4.24431990663325e-05
Position 2153: 4.1226606221175074e-05
Position 1422: 3.8985292438684204e-05
Position 880: 3.856306626114255e-05
Position 815: 2.9815858470792576e-05
Position 1065: 2.903089769044366e-05
Position 1130: 2.3325763086865497e-05
Position 1931: 1.793772221539197e-05
Position 1175: 1.7913223878577548e-05
Position 1790: 1.5599275456639934e-05
Position 1745: 1.3312584161765176e-05
Position 246: 1.2209763330036523e-05
Position 1370: 1.2087696038040738e-05
Position 844: 1.10940237884863e-05
Position 485: 9.317518143296222e-06
Position 291: 8.83821793672129e-06
Position 111: 8.783280152817828e-06
Position 1079: 8.445487287872977e-06
Position 2102: 7.7093882313132e-06
Position 692: 7.2903659311294324e-06
Position 1070: 7.2136069986136635e-06
Position 1033: 6.8715915686702295e-06
Position 537: 6.3715040852960975e-06
Position 1082: 5.7519347527801536e-06
Position 465: 5.280873431466201e-06
Position 779: 4.957173533651965e-06
Position 488: 4.409049806743214e-06
Position 838: 4.365289209401228e-06
Position 1877: 3.975580275739655e-06
Position 921: 3.088893238607275e-06
Position 1108: 2.598210994322439e-06
Position 455: 2.4301035547110543e-06
Position 1162: 2.4053637486723604e-06
Position 1452: 1.8225761985840809e-06
Position 737: 1.5247526816048889e-06
Position 1624: 1.3805005354145475e-06
Position 1317: 1.1837732576083745e-06
Position 1359: 8.859194567894411e-07
Position 356: 8.289965675918404e-07
Position 344: 7.326818228418285e-07
Position 1349: 7.323251201881824e-07
Position 899: 6.9846046363208e-07
Position 698: 6.74197223258425e-07
Position 1320: 6.335310183333902e-07
Position 1076: 4.798000128709119e-07
Position 1114: 4.0212014175159736e-07
Position 1235: 3.995314583074883e-07
Position 1892: 3.716399389716558e-07
Position 716: 3.202931589769378e-07
Position 93: 2.7937138717130923e-07
Position 350: 2.719146144542376e-07
Position 175: 2.4643810728663896e-07
Position 126: 2.0937807378530535e-07
Position 1365: 2.0417606878237103e-07
Position 170: 1.6801495503034274e-07
Position 1136: 1.6194698831203026e-07
Position 482: 1.5796221695329052e-07
Position 1463: 1.2745292689715135e-07
Position 905: 1.0191413617109694e-07
Position 1910: 8.080613191077751e-08
Position 1446: 7.138201870128295e-08
Position 1150: 6.168910290139517e-08
Position 83: 5.949330279789929e-08
Position 1781: 5.500619010372968e-08
Position 960: 5.1571394805273024e-08
Position 202: 5.0065096929989484e-08
Position 518: 2.960406481716231e-08
Position 1629: 2.5773482544428514e-08
Position 1635: 1.621238836826216e-08
Position 458: 1.446261658725939e-08
Position 1611: 1.4343347967113514e-08
Position 2043: 1.0396346875540591e-08
Position 188: 9.074522299518027e-09
Position 492: 7.482310911458293e-09
Position 1323: 7.380990741124698e-09
Position 496: 3.158219531485519e-09
Position 178: 2.436041546164918e-09
Position 1156: 1.8530916767921197e-09
Position 346: 1.7389857948048486e-09
Position 929: 1.077210542446196e-09
Position 1605: 3.634761880557386e-10
Position 825: 3.001446936378602e-10
Position 1132: 2.885870266871322e-10
Position 1873: 1.8286595422973815e-11
Position 1470: 5.276604121446283e-12
Position 1906: 2.4562163382431753e-13
