Gene = Rad9
Position 1435: 4.0974720951285115e-07
Position 812: 3.518108933999395e-07
Position 1865: 2.5165801184359744e-07
Position 1373: 2.331165691942866e-07
Position 1375: 2.2796498343540176e-07
Position 824: 2.2138844338511244e-07
Position 1333: 1.9982469296015777e-07
Position 523: 1.7073284641031445e-07
Position 932: 1.6200267861664464e-07
Position 1897: 1.54088800066351e-07
Position 895: 1.3315750173471098e-07
Position 613: 1.28483476394753e-07
Position 1411: 7.497618860132603e-08
Position 775: 7.493206917954015e-08
Position 1243: 7.480363205576418e-08
Position 1030: 6.893084821117948e-08
Position 1153: 6.456521371239137e-08
Position 416: 4.6004156504974305e-08
Position 1903: 4.5092489243363046e-08
Position 626: 3.161994043076573e-08
Position 1240: 2.7287371365611207e-08
Position 1910: 1.7761639881595744e-08
Position 1260: 1.3725589411020458e-08
Position 385: 1.308067138449088e-08
Position 818: 1.233709538708997e-08
Position 398: 7.023933224396959e-09
Position 91: 6.757015285668793e-09
Position 424: 6.422008857210398e-09
Position 1155: 2.732504379462871e-09
Position 760: 1.911198457307559e-09
Position 1453: 1.4576053223780582e-09
Position 1133: 1.3679239436780877e-09
Position 877: 1.2775873867206283e-09
Position 390: 6.607031364957094e-10
Position 596: 4.525205893438712e-10
Position 1844: 2.1039988224488068e-10
Position 1606: 1.3403255248386527e-10
Position 100: 1.1306248905039965e-10
Position 86: 1.7158948449537377e-11
Position 102: 5.6755122993808465e-12
Position 1813: 2.041078524525093e-12
