Gene = Gr23a
Position 449: 8.003137453278326e-06
Position 204: 7.627469377330084e-06
Position 2172: 6.995570066698639e-06
Position 447: 6.874086878254996e-06
Position 1136: 6.3538957583884725e-06
Position 1399: 5.841064925527298e-06
Position 1050: 5.6794863828553e-06
Position 306: 4.960337966663531e-06
Position 1205: 3.556887762589321e-06
Position 1838: 3.069772486791873e-06
Position 264: 2.746579778135876e-06
Position 513: 2.692568895173245e-06
Position 1671: 2.5830962687278015e-06
Position 262: 2.5538484927407567e-06
Position 177: 2.5363860310746594e-06
Position 557: 2.4912904138417187e-06
Position 98: 2.3732746919084513e-06
Position 560: 2.35470324542074e-06
Position 1557: 2.280839880340784e-06
Position 1059: 2.115811652904205e-06
Position 124: 1.931548243073137e-06
Position 781: 1.9313991752215727e-06
Position 1102: 1.5613288049628025e-06
Position 2055: 1.3910962700188263e-06
Position 2007: 1.20070737533426e-06
Position 2147: 8.949429139640464e-07
Position 495: 7.432240589772716e-07
Position 234: 7.330023609191361e-07
Position 729: 5.921257354996628e-07
Position 584: 5.568732839659749e-07
Position 473: 3.943891897974677e-07
Position 1200: 3.251196674379814e-07
Position 2005: 9.282880306601398e-08
Position 156: 5.9462966372847046e-08
Position 2255: 3.879153678691659e-08
Position 1042: 1.2603828225876211e-08
Position 2280: 8.53097743958613e-09
Position 2265: 4.269198895207432e-09
Position 2294: 1.4840490226873804e-09
Position 2300: 7.759146873719772e-10
Position 2268: 1.0502197441958821e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2252: 0.7689095892202351
Position 2038: 0.6392212920273878
Position 1383: 0.47563397745479574
Position 1333: 0.1670552906123068
Position 2262: 0.08450833108060442
Position 2294: 0.05790478055255588
Position 1094: 0.02256511808724864
Position 948: 0.021252705162165996
Position 1219: 0.011687000757802858
Position 1931: 0.011081153734992915
Position 976: 0.007017685671449664
Position 1573: 0.00688562023420167
Position 1530: 0.005861714737088258
Position 1684: 0.004692783562046658
Position 1800: 0.0030779536660963235
Position 2083: 0.0023198981052136177
Position 1579: 0.002190991296678558
Position 1015: 0.002029103168512038
Position 1717: 0.0019359892930898772
Position 623: 0.001832531519440065
Position 86: 0.001815581757651041
Position 1116: 0.0013972761817207624
Position 1557: 0.0012512890872829615
Position 509: 0.0012025282853527057
Position 2161: 0.0011921504545451419
Position 2172: 0.001150052268112454
Position 725: 0.0011104665903813077
Position 1872: 0.001055165869857723
Position 718: 0.0009577691896116309
Position 2140: 0.0009031314514567937
Position 590: 0.0008044044205841626
Position 2068: 0.0007432115192740266
Position 1393: 0.00048548314603476516
Position 1630: 0.0004811318826200702
Position 1600: 0.0004781627116137396
Position 1636: 0.00038557794164435576
Position 2196: 0.0003664547179245513
Position 1182: 0.00036512308931271957
Position 1263: 0.0003646788274623065
Position 1982: 0.00033394208806147374
Position 530: 0.000315773525293254
Position 2112: 0.00023777427427677274
Position 1188: 0.00020568826904095478
Position 1878: 0.00017517086829916466
Position 1796: 0.00016050896234710144
Position 673: 0.0001589734987184113
Position 1946: 0.00014967920635557678
Position 1055: 0.0001361022785946473
Position 2088: 9.919805234263149e-05
Position 2311: 9.467542082002032e-05
Position 132: 7.554286954661244e-05
Position 1486: 6.688690678677013e-05
Position 1147: 6.637257452134353e-05
Position 1659: 6.469056002835411e-05
Position 1399: 6.0010143185735786e-05
Position 980: 5.084974780083883e-05
Position 1390: 3.8535565427273466e-05
Position 646: 3.3407313256899425e-05
Position 166: 3.10464912471826e-05
Position 963: 3.0416931893608153e-05
Position 1620: 2.9364496472552067e-05
Position 1609: 2.7665338861618517e-05
Position 1971: 2.433948556840603e-05
Position 1484: 1.8753011717081544e-05
Position 1686: 1.6282235080620573e-05
Position 1128: 1.5529995219171986e-05
Position 1191: 1.4481524556714999e-05
Position 532: 1.3354047114474253e-05
Position 272: 1.1242127550640914e-05
Position 2000: 1.045388816296094e-05
Position 275: 8.914576221926866e-06
Position 1642: 8.001748770218682e-06
Position 286: 7.885660099782277e-06
Position 1511: 7.120527151280298e-06
Position 278: 5.987867658555417e-06
Position 998: 4.131075041640993e-06
Position 1481: 3.8989077824531505e-06
Position 392: 3.5423910584305516e-06
Position 1743: 2.3578159742014954e-06
Position 992: 1.8207259125060115e-06
Position 2236: 1.7921950829206764e-06
Position 1124: 1.6724252555168575e-06
Position 260: 1.4453210344691565e-06
Position 1702: 1.4109751972139254e-06
Position 606: 1.3097461890254441e-06
Position 1696: 1.2141180088054485e-06
Position 656: 8.150859955534269e-07
Position 858: 7.528594946425699e-07
Position 1690: 7.469069417301405e-07
Position 2229: 4.704840441810654e-07
Position 1733: 3.1918532031443176e-07
Position 1118: 3.1611916611421577e-07
Position 1727: 2.772528869067306e-07
Position 1423: 2.2244669225052942e-07
Position 2352: 2.1793509782206698e-07
Position 2314: 1.6838474283395817e-07
Position 801: 1.375332919534772e-07
Position 387: 1.3374669141934323e-07
Position 2202: 1.2351999062941091e-07
Position 1887: 1.0730630014539843e-07
Position 311: 1.0116716032964096e-07
Position 331: 6.345102112559202e-08
Position 290: 5.659695935369492e-08
Position 1986: 3.245306105192447e-08
Position 349: 2.1124110256587015e-08
Position 262: 1.9324019839658524e-08
Position 2329: 9.362890602554283e-09
Position 434: 8.92111856594951e-09
Position 2325: 7.159080445196258e-09
Position 296: 5.503431263764985e-09
Position 412: 5.22450086199419e-09
Position 2345: 4.16715355827798e-09
Position 608: 3.9009893285267945e-09
Position 2342: 2.7147587475918703e-09
Position 600: 2.3385470141857433e-09
Position 1136: 4.3852743924084843e-10
Position 874: 1.4278296942232861e-10
Position 317: 9.347089832059187e-11
Position 2193: 2.6021604671322828e-11
Position 2337: 1.8738652861402437e-11
Position 306: 5.779838951292543e-13
