Gene = Atac2
Position 1484: 0.006638047302224952
Position 1056: 0.005776780989593653
Position 758: 0.005356868646263267
Position 804: 0.00428998282479703
Position 1637: 0.0036520919031476306
Position 1454: 0.003539715142321137
Position 2534: 0.0021017506125247504
Position 1209: 0.001759221418004918
Position 1704: 0.0016872330953400102
Position 1822: 0.0016553752016614672
Position 1953: 0.0016019729191313105
Position 764: 0.0015613728025199642
Position 2290: 0.001267142966108137
Position 2131: 0.0011648501982270997
Position 1013: 0.0010237646267981806
Position 1709: 0.0007925916149156887
Position 1732: 0.0007611396738621243
Position 2431: 0.0006423188702189416
Position 1863: 0.0006328141920887909
Position 2029: 0.0005369472887762746
Position 1377: 0.0004940821749220305
Position 1524: 0.0004604155721902984
Position 2606: 0.0004508091596813127
Position 2443: 0.00044068048495044866
Position 1561: 0.0003868803168210717
Position 2376: 0.0003740452450500913
Position 1074: 0.00033062279039646896
Position 103: 0.0002990028771675021
Position 2084: 0.00028174653391998194
Position 317: 0.00027918091779445965
Position 2483: 0.0002499872603619127
Position 2102: 0.00023335187966354673
Position 1931: 0.00021789970804041812
Position 2245: 0.00021707528278553902
Position 1672: 0.00021679813219075664
Position 1754: 0.00019563136644040649
Position 1083: 0.00019152071046580954
Position 1265: 0.00017340114217759286
Position 1387: 0.00015407379792885682
Position 2165: 0.00015062004821034863
Position 2317: 0.00013894310575177804
Position 2294: 0.00012616568079587862
Position 1904: 0.00011543766264324395
Position 610: 8.253304437971631e-05
Position 1712: 7.88998992414978e-05
Position 2107: 7.713074819096029e-05
Position 876: 7.107161986399235e-05
Position 1640: 7.052373426089947e-05
Position 1527: 6.543238709108699e-05
Position 2322: 5.6392826318275446e-05
Position 1236: 5.224281957443852e-05
Position 2056: 4.9721346230183074e-05
Position 1346: 4.010942108309121e-05
Position 2197: 3.998728609065906e-05
Position 2364: 3.900996694825967e-05
Position 1938: 3.776971715982897e-05
Position 594: 3.6698837950615e-05
Position 1889: 3.3699636137902415e-05
Position 224: 3.3456965855161034e-05
Position 2582: 2.664531924456721e-05
Position 631: 2.1691194256617173e-05
Position 2638: 1.9943769637259755e-05
Position 438: 1.8901914776267513e-05
Position 1514: 1.8233703932379485e-05
Position 1907: 1.805492280390142e-05
Position 1539: 1.7047623886087423e-05
Position 1960: 1.529932987474571e-05
Position 1646: 1.5112993148497812e-05
Position 2555: 1.4013023127991702e-05
Position 879: 1.1696774237060595e-05
Position 1721: 1.1152918344700616e-05
Position 1876: 9.108044138663083e-06
Position 1168: 8.362626445239717e-06
Position 272: 7.393425314647839e-06
Position 1143: 6.734868010293153e-06
Position 553: 6.676279653512179e-06
Position 256: 5.6395610727206865e-06
Position 2629: 5.382403089753102e-06
Position 678: 5.065621892652473e-06
Position 1404: 4.428091214643291e-06
Position 2336: 4.387117186326373e-06
Position 1093: 4.0661924991268814e-06
Position 84: 3.0493387389990083e-06
Position 2611: 2.646110804017965e-06
Position 277: 2.587508692724707e-06
Position 1401: 2.495180248105759e-06
Position 675: 2.0100050563829596e-06
Position 723: 1.984530160910291e-06
Position 1504: 1.9797548826393414e-06
Position 1512: 1.8194332444465865e-06
Position 1963: 1.5295234513487575e-06
Position 511: 1.4342307713184165e-06
Position 1428: 1.3768034212195991e-06
Position 1384: 1.2697174517355822e-06
Position 1103: 1.2244052381482736e-06
Position 1748: 1.111595597387559e-06
Position 817: 1.0066368769735663e-06
Position 826: 8.854778870416763e-07
Position 1413: 8.340756715882555e-07
Position 451: 8.185661100092514e-07
Position 2608: 8.021458000579979e-07
Position 2031: 8.002490960670367e-07
Position 837: 7.827443212072388e-07
Position 854: 7.405462095199432e-07
Position 2096: 5.512483654823076e-07
Position 1115: 5.170446953956757e-07
Position 1431: 5.032885085112251e-07
Position 1493: 4.6471434734100364e-07
Position 1100: 4.3306714879112557e-07
Position 2158: 3.706241859963841e-07
Position 882: 3.094284656443337e-07
Position 1097: 2.8361604136291654e-07
Position 634: 2.491775068782851e-07
Position 903: 2.3321412267584526e-07
Position 1140: 2.3023023020632577e-07
Position 2302: 2.2082489224456393e-07
Position 752: 2.1919431392755634e-07
Position 1416: 2.1659388919030195e-07
Position 733: 2.0769770734291195e-07
Position 241: 2.0687802101721984e-07
Position 1121: 1.9901776835382625e-07
Position 2003: 1.378197548366689e-07
Position 823: 1.100361807093237e-07
Position 708: 1.0117050204827046e-07
Position 1594: 9.51197087055329e-08
Position 1491: 7.293665507040482e-08
Position 1391: 5.2705704443150784e-08
Position 2643: 3.9200881895022426e-08
Position 2109: 3.912579483757372e-08
Position 160: 3.856329766928599e-08
Position 215: 3.665778275440447e-08
Position 136: 3.257146477519138e-08
Position 1424: 2.411138682709313e-08
Position 689: 1.8493439751951133e-08
Position 1856: 1.6367740282202663e-08
Position 1580: 1.270628250361361e-08
Position 601: 9.814335010998205e-09
Position 485: 8.501756029073925e-09
Position 168: 6.9475026499579816e-09
Position 1177: 5.048354095147952e-09
Position 2387: 2.767981587467809e-09
Position 895: 2.682385628740841e-09
Position 927: 2.16098849419393e-09
Position 830: 1.6826074721010304e-09
Position 1878: 1.1585190902333172e-09
Position 697: 8.473652746402368e-10
Position 154: 4.4491870654372124e-10
Position 658: 2.2667305139412676e-10
Position 1409: 1.3382616231139394e-10
Position 1107: 1.2151488827781973e-10
Position 905: 9.039939826125252e-11
Position 1433: 5.1624981295016607e-11
Position 812: 3.663266060849677e-11
Position 887: 1.7898017644144034e-12
Position 1529: 5.030040094927525e-13
Position 1129: 3.924298600172056e-15
