Gene = Arpc1
Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9815760236682303
Position 507: 0.01458936549849709
Position 1321: 0.0052699028792760425
Position 97: 0.004309285621138663
Position 925: 0.004064014299432572
Position 1227: 0.003614477840866531
Position 214: 0.002224700065970748
Position 1766: 0.0020298353633540407
Position 1009: 0.001439940687921519
Position 787: 0.0012163612425242542
Position 643: 0.0010503463495109618
Position 1381: 0.000870735827211545
Position 493: 0.00046274319503466534
Position 1750: 0.00023449502757711904
Position 1395: 0.0002318365362309111
Position 781: 0.0002203749217243768
Position 808: 0.00020809045891425655
Position 898: 0.00018772925818508586
Position 313: 0.00016984923611909047
Position 466: 8.44458740149123e-05
Position 1206: 7.526997378217039e-05
Position 119: 7.496539670554629e-05
Position 1486: 7.227148236676514e-05
Position 1568: 7.093331039512787e-05
Position 550: 6.743984426664778e-05
Position 1050: 5.484370371770514e-05
Position 820: 5.339849748493213e-05
Position 519: 4.171769842882883e-05
Position 1063: 3.61721622915181e-05
Position 254: 3.2080868908964966e-05
Position 982: 2.6476735302250984e-05
Position 1246: 2.441819537272527e-05
Position 150: 2.0934155105332308e-05
Position 1420: 2.078737420190753e-05
Position 1086: 2.0233170839094215e-05
Position 1519: 1.6312892518773293e-05
Position 817: 1.628388764896009e-05
Position 1285: 1.5175963293808367e-05
Position 128: 1.4335424284750878e-05
Position 1435: 1.2531541214226673e-05
Position 1678: 1.0994515939308309e-05
Position 1732: 1.0162266203699919e-05
Position 1279: 9.13127958593251e-06
Position 1572: 9.04632177000216e-06
Position 304: 8.012895331102594e-06
Position 1654: 8.005991841418548e-06
Position 1282: 7.3527463930906494e-06
Position 1462: 7.3096516511837e-06
Position 103: 7.121401414735727e-06
Position 1035: 5.5044187023246614e-06
Position 62: 4.3323599574983e-06
Position 1348: 4.021316815117508e-06
Position 970: 3.3661245570908306e-06
Position 658: 3.2408144581697828e-06
Position 664: 3.013624070495212e-06
Position 514: 2.2355574601970945e-06
Position 712: 1.4617941039704095e-06
Position 1525: 1.0143298668022286e-06
Position 586: 9.635341396549727e-07
Position 529: 9.570768751352457e-07
Position 1273: 9.334438615515052e-07
Position 187: 7.705619894645339e-07
Position 1483: 6.458035857026504e-07
Position 428: 6.377125415050347e-07
Position 176: 4.404217896611008e-07
Position 1589: 4.3690923666243e-07
Position 107: 1.628079706221599e-07
Position 64: 1.4699671135281023e-07
Position 1264: 1.3168335987450798e-07
Position 934: 1.0267191894726147e-07
Position 1680: 8.919124447164313e-08
Position 733: 8.825460329267664e-08
Position 1288: 8.388550766598024e-08
Position 1597: 2.7648352253679135e-08
Position 169: 2.483128607057299e-08
Position 727: 1.2442002614840435e-08
Position 1257: 1.1536103500833484e-08
Position 385: 1.1335248634465556e-08
Position 1311: 7.341161350694148e-09
Position 152: 6.200582065682992e-09
Position 1545: 4.720390566552217e-09
Position 400: 1.4073364927802871e-09
Position 606: 1.1548318606791255e-09
Position 1592: 1.0327023258097135e-09
Position 994: 5.577411567191581e-10
Position 1293: 2.1565156064554284e-10
Position 1425: 8.258368769827565e-11
Position 331: 2.6487368091431432e-12
Position 937: 1.587651884121631e-12
Position 1041: 1.572813873834257e-12
Position 171: 3.5648686666526705e-13
Position 284: 3.6411034714655426e-14
Position 1095: 7.091843795868186e-16
