Gene = ldbr
Position 1743: 4.77953945360468e-07
Position 296: 4.748383406473402e-07
Position 618: 4.5202007072782114e-07
Position 766: 4.289636529989972e-07
Position 1619: 3.938779762998153e-07
Position 879: 2.1959369777380937e-07
Position 935: 2.1811329458710355e-07
Position 298: 1.414598833462094e-07
Position 1680: 1.0674059155408824e-07
Position 319: 1.026044196040465e-07
Position 792: 9.705543640632913e-08
Position 1097: 7.728601245227852e-08
Position 307: 7.702412419606165e-08
Position 779: 7.019348858615642e-08
Position 876: 3.905590406105e-08
Position 1506: 3.632690123364707e-08
Position 751: 3.4012580053437e-08
Position 1274: 3.077010378114809e-08
Position 758: 2.7401774472110314e-08
Position 770: 2.0442668514310438e-08
Position 938: 1.762452211890253e-08
Position 154: 1.1769454477943712e-08
Position 1179: 1.0449763487592956e-08
Position 1190: 9.991272539305903e-09
Position 1181: 9.895139448225057e-09
Position 1626: 7.524855327340263e-09
Position 921: 7.3350332545012454e-09
Position 944: 6.965258706520526e-09
Position 1635: 6.5217188896440314e-09
Position 948: 4.473004242845172e-09
Position 1503: 4.431719344654517e-09
Position 931: 4.1470639594282406e-09
Position 1622: 3.542524319167598e-09
Position 322: 1.8304878523277697e-09
Position 1667: 8.296435024260136e-10
Position 1046: 7.310668680599414e-10
Position 915: 6.439578713825315e-10
Position 1632: 1.5653438025864317e-10
Position 1778: 1.448191680634891e-10
Position 1449: 7.98402588909759e-11
Position 293: 3.0172738892806855e-11
Position 782: 6.407993686989087e-13
Position 926: 6.346453515655111e-13
