Gene = TNFRSF4
Position 817: 2.5288731070441525e-05
Position 2335: 2.4899744142633008e-05
Position 1880: 2.2905551033134112e-05
Position 1597: 2.0609211404455294e-05
Position 1882: 1.9967980646150815e-05
Position 689: 1.6691565024145117e-05
Position 139: 1.6629330934287707e-05
Position 1192: 1.5843355761494378e-05
Position 1791: 1.570036683246332e-05
Position 1947: 1.1224129432709974e-05
Position 1793: 8.357214271957873e-06
Position 1346: 7.597107777035804e-06
Position 1723: 7.190831841023474e-06
Position 390: 7.033305798989927e-06
Position 901: 6.88477026775047e-06
Position 1086: 6.273272915586962e-06
Position 1915: 4.398564336409702e-06
Position 1957: 2.9582794172123638e-06
Position 231: 2.849385946889251e-06
Position 1630: 2.701606820328609e-06
Position 1832: 2.584761948421133e-06
Position 98: 2.3305493935640095e-06
Position 1812: 1.7727237281731516e-06
Position 1431: 1.6871830825603055e-06
Position 2433: 1.331782567098296e-06
Position 2303: 1.071212207744887e-06
Position 1393: 1.0003799394254326e-06
Position 1886: 9.55898451856924e-07
Position 40: 8.811904271590802e-07
Position 940: 8.76033826894097e-07
Position 441: 7.29198355367189e-07
Position 1814: 6.8463425189405e-07
Position 851: 6.583159854498727e-07
Position 1902: 5.949380313650409e-07
Position 2175: 5.044446021882703e-07
Position 1064: 4.697407107426785e-07
Position 2121: 4.1544864882146557e-07
Position 2516: 4.1390110380264196e-07
Position 11: 4.037862253554889e-07
Position 80: 4.0281483243789115e-07
Position 942: 2.730594078943899e-07
Position 96: 2.300075272059769e-07
Position 969: 1.3971301385347653e-07
Position 1652: 1.0172583062531069e-07
Position 1924: 9.519675766428844e-08
Position 1982: 9.40133501590232e-08
Position 291: 8.120345403604033e-08
Position 2308: 4.5044036904939555e-08
Position 1606: 4.3778165864799264e-08
Position 1373: 3.724018711847626e-08
Position 1868: 6.020771855802728e-09
Position 993: 2.0262501706654666e-09
Position 961: 8.83228328316033e-10
Position 1421: 1.8126559834278632e-10
Position 2268: 4.574309349050999e-11
Position 2696: 1.2614477360567514e-11
Position 1858: 1.25404398573316e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2506: 0.9926220516155536
Position 1993: 0.7284729669557739
Position 346: 0.7195948598310715
Position 1427: 0.6191975984376268
Position 2299: 0.49825367476339144
Position 2285: 0.41170692537636283
Position 1000: 0.35028984683932785
Position 1038: 0.18112528045973333
Position 1380: 0.16229966184798406
Position 1448: 0.13341001969803876
Position 1953: 0.10285634224076955
Position 2282: 0.08509480468218145
Position 2702: 0.06979304641037423
Position 2110: 0.05077901777067099
Position 969: 0.03542784989500253
Position 542: 0.03242198383375324
Position 1360: 0.028652977346150278
Position 607: 0.028085740400715615
Position 1079: 0.019231112298029773
Position 667: 0.01562325911315595
Position 1400: 0.014716968310885216
Position 1200: 0.01400916757290079
Position 1892: 0.008574334728003185
Position 1676: 0.007336370267774265
Position 2126: 0.005991562413232056
Position 561: 0.005793706121881424
Position 545: 0.0051015794999481594
Position 2062: 0.005009023217421955
Position 2536: 0.004116549477373211
Position 1591: 0.003784639574059688
Position 381: 0.003138727507258869
Position 1218: 0.0030847143537219204
Position 1746: 0.0029903727657242976
Position 986: 0.0028836754874989197
Position 1606: 0.0028027693801819893
Position 493: 0.0026573837242189835
Position 891: 0.0023473821810666593
Position 2087: 0.0021816595640561684
Position 2786: 0.00214818755221636
Position 1913: 0.0018070926821962539
Position 587: 0.0017563610352087221
Position 2156: 0.0017332912652725998
Position 1042: 0.0015689345259019712
Position 952: 0.0013127574544086374
Position 305: 0.001305535080583168
Position 567: 0.001147389794899113
Position 2024: 0.0010327487245461089
Position 1257: 0.0009919604682721728
Position 273: 0.0007805624753372357
Position 2096: 0.0007543320379893178
Position 1697: 0.0006779500639837906
Position 1112: 0.000662956436068128
Position 371: 0.0006309248077624814
Position 1618: 0.0005641761418931821
Position 2081: 0.0005352213974266888
Position 776: 0.0005002959004022175
Position 2180: 0.0004989413558467807
Position 2235: 0.0004733500378965409
Position 1182: 0.0004716108110500711
Position 2073: 0.00047038799914490685
Position 2512: 0.000461159145863398
Position 2136: 0.0004609869968342465
Position 2038: 0.0004472911687264425
Position 638: 0.0004460392038236526
Position 508: 0.0004057107567103026
Position 1463: 0.00031716142796528793
Position 2146: 0.00030000271931289674
Position 2012: 0.0002884043134422876
Position 1123: 0.0002525004235302147
Position 2516: 0.00024345052087149682
Position 1796: 0.0002418945550389639
Position 1623: 0.0002399940039804334
Position 2090: 0.0002230238615276226
Position 1856: 0.00019090299901632684
Position 2032: 0.00018687332936604572
Position 1716: 0.00018154014032684124
Position 1332: 0.00018061080191414999
Position 2544: 0.00016498553142378985
Position 1086: 0.00015275685378426186
Position 2571: 0.00014772870036126477
Position 841: 0.00014700978685923768
Position 1346: 0.00013917726933118893
Position 2390: 0.00012750635887799353
Position 678: 0.00012710418796893825
Position 738: 0.00012435034703680293
Position 265: 0.00012077704671164017
Position 919: 0.00011485860653108263
Position 1768: 0.00010477553255816604
Position 1299: 8.5476337276377e-05
Position 2421: 7.798632996720876e-05
Position 2592: 7.0109734999514e-05
Position 278: 6.950818208149102e-05
Position 117: 6.940310752797715e-05
Position 1061: 6.452251063082242e-05
Position 847: 5.96260403636916e-05
Position 2397: 5.668758316573547e-05
Position 503: 5.6437770642116726e-05
Position 2613: 5.587837254693064e-05
Position 2541: 4.0048774810264525e-05
Position 858: 3.836260229944905e-05
Position 619: 3.094183280111512e-05
Position 907: 2.808480132957112e-05
Position 1825: 2.5751881120383295e-05
Position 2538: 2.114945052872507e-05
Position 622: 2.069758673162956e-05
Position 431: 2.0318842109622958e-05
Position 2645: 1.831693574799003e-05
Position 2238: 1.6205333507961795e-05
Position 1312: 1.5988061237140345e-05
Position 2057: 1.446629969417087e-05
Position 1680: 1.2953251200853255e-05
Position 275: 1.206379093742235e-05
Position 1275: 1.1818315131652658e-05
Position 689: 7.96397433138507e-06
Position 2399: 7.022297070899365e-06
Position 144: 6.9873160905919385e-06
Position 470: 6.6592288849299455e-06
Position 1773: 4.732118054692303e-06
Position 1970: 4.266795560455614e-06
Position 2241: 3.505048168042421e-06
Position 764: 3.4209342662014377e-06
Position 2656: 3.321472457689195e-06
Position 518: 3.0911051819933274e-06
Position 1058: 3.003302278007958e-06
Position 362: 3.0002356110336634e-06
Position 901: 2.7630031831320027e-06
Position 1474: 2.6347083857602754e-06
Position 2793: 2.575349635068258e-06
Position 735: 2.4960602644858153e-06
Position 1673: 2.4235529270295576e-06
Position 2209: 2.404153382876147e-06
Position 862: 2.273380728158515e-06
Position 253: 2.2600042381938404e-06
Position 2195: 2.1927410954349047e-06
Position 2214: 2.1387984939021707e-06
Position 1808: 2.0991596396210805e-06
Position 241: 2.0384628360932794e-06
Position 1130: 1.9870930992874703e-06
Position 873: 1.9555518580016196e-06
Position 1052: 1.9016931608978171e-06
Position 1263: 1.7418809316012168e-06
Position 219: 1.6914079387560421e-06
Position 742: 1.6854078603577364e-06
Position 2650: 1.547971102549077e-06
Position 1048: 1.2849694740645835e-06
Position 627: 1.239187976073833e-06
Position 1753: 1.021932246038863e-06
Position 1303: 8.079796678745251e-07
Position 912: 6.698680038583979e-07
Position 866: 6.053172122517203e-07
Position 75: 5.92893835614333e-07
Position 1576: 5.433769212312393e-07
Position 223: 5.181504925194475e-07
Position 139: 5.019802641522373e-07
Position 795: 4.482814043226481e-07
Position 1548: 4.074612977698862e-07
Position 876: 3.547444648169424e-07
Position 810: 3.3881029827047596e-07
Position 226: 2.687840177697892e-07
Position 438: 2.5769137297528096e-07
Position 189: 2.2011898056968286e-07
Position 1558: 2.043649573973908e-07
Position 2620: 1.211737610453234e-07
Position 1137: 9.637287156108567e-08
Position 2246: 8.100444007655329e-08
Position 2627: 7.515917186514136e-08
Position 697: 5.187873376488186e-08
Position 1314: 4.957002289828872e-08
Position 1561: 4.752105141679341e-08
Position 2642: 4.3897840759340224e-08
Position 1145: 3.9171903674209275e-08
Position 1483: 3.757731450942739e-08
Position 804: 2.664933014071436e-08
Position 815: 2.6080888451652395e-08
Position 208: 2.5576897193480842e-08
Position 447: 2.4346728227811257e-08
Position 1777: 2.1956405388424698e-08
Position 149: 1.5298245112182507e-08
Position 1551: 1.4338032108957063e-08
Position 1805: 6.577473907333856e-09
Position 1511: 6.4705069090796535e-09
Position 2471: 6.1571100321796614e-09
Position 474: 5.2987899496534056e-09
Position 1495: 4.996495041166392e-09
Position 1569: 2.113682230678011e-09
Position 2433: 1.9502791455097466e-09
Position 161: 1.7311702262690454e-09
Position 1499: 1.232998674770145e-09
Position 1521: 9.391062561545159e-11
Position 154: 1.8929979717155113e-11
Position 164: 3.556937191418464e-12
