Gene = AL590714.1
Position 1448: 6.724493945298179e-08
Position 2010: 5.542701737413971e-08
Position 1679: 4.6683305547211094e-08
Position 679: 4.3089512241918765e-08
Position 452: 4.1055827165462104e-08
Position 1165: 3.756655807733624e-08
Position 1352: 2.5850506810122056e-08
Position 1771: 1.9349872220841358e-08
Position 1789: 1.750086768881377e-08
Position 1327: 1.5286993430958387e-08
Position 986: 1.2523076995050487e-08
Position 54: 1.2118424781304151e-08
Position 976: 9.4631082387345e-09
Position 1989: 9.260925984661716e-09
Position 1718: 7.177270470880649e-09
Position 1700: 7.077565424806769e-09
Position 830: 6.003068728092209e-09
Position 1895: 2.5953311989388145e-09
Position 936: 2.4183405121205707e-09
Position 978: 2.111933246308946e-09
Position 1337: 1.7438547985273859e-09
Position 1991: 1.5357080505189978e-09
Position 1672: 1.2117232541967995e-09
Position 2042: 7.970154861396906e-10
Position 1357: 1.4599809912154295e-10
Position 2061: 1.4269926926431281e-11
Position 2052: 3.801928392783973e-12
Position 2054: 4.10248821389579e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1672: 0.31662023140737183
Position 1321: 0.29873319624211164
Position 425: 0.14935333117784613
Position 1838: 0.0423600913615389
Position 1234: 0.03978212516081815
Position 1345: 0.032351387858918966
Position 485: 0.018554603566578558
Position 506: 0.0143604896726732
Position 672: 0.012177348901932457
Position 1784: 0.010074285549160874
Position 2048: 0.009447031854185394
Position 519: 0.009408883170683028
Position 1629: 0.008688230978461596
Position 1895: 0.00864571960066067
Position 452: 0.003881427015563714
Position 1841: 0.00379829458127313
Position 1713: 0.0036239768147548973
Position 863: 0.0029953245251561336
Position 1564: 0.0026858605038117774
Position 1602: 0.0024143701286673575
Position 1912: 0.0022493027637193056
Position 809: 0.0021892693420640674
Position 374: 0.0021806107885778236
Position 1482: 0.002110822136674323
Position 812: 0.0020471803496475913
Position 986: 0.001969244878107835
Position 1327: 0.0018598253349885513
Position 1485: 0.0018105477559125422
Position 1053: 0.0017493839720669222
Position 1997: 0.0016144683246032286
Position 838: 0.0016053465590651207
Position 1181: 0.0015756835179265357
Position 1946: 0.0013644861716653987
Position 2102: 0.0010177842527782199
Position 601: 0.0008233673386325411
Position 1511: 0.0007623906744189697
Position 1691: 0.0006794321336760479
Position 1844: 0.0005739452301704286
Position 434: 0.0005018480608065762
Position 1569: 0.00039797861235355843
Position 964: 0.0003808767049130027
Position 1029: 0.0003502418869719528
Position 790: 0.00028176065059934153
Position 2061: 0.00027176608659221105
Position 653: 0.00025696524776829444
Position 1153: 0.0002443748352046644
Position 1700: 0.00020853099729463857
Position 2074: 0.00019274949280669428
Position 1078: 0.0001818191008569453
Position 605: 0.0001775458441342538
Position 1725: 0.0001773864804634346
Position 1012: 0.00017034654932645898
Position 1578: 0.00016664076647384966
Position 1105: 0.00016255410010871806
Position 1184: 0.00014771928999574206
Position 1934: 0.00014536727216785095
Position 2115: 0.00013328880366966713
Position 443: 0.00010823091367169157
Position 1404: 9.58590724676435e-05
Position 2124: 7.715739925781972e-05
Position 1487: 7.253842657395513e-05
Position 1419: 6.791029397874862e-05
Position 1246: 6.18968469081395e-05
Position 891: 5.853745278896881e-05
Position 1371: 5.290620121834361e-05
Position 746: 4.861906228953283e-05
Position 555: 4.823032495102528e-05
Position 1951: 4.477425084475804e-05
Position 729: 4.397910280222929e-05
Position 1537: 3.927476509260613e-05
Position 814: 3.7096024428925136e-05
Position 2017: 2.8987258759451673e-05
Position 1116: 2.6468486739091945e-05
Position 1732: 2.3960500321583447e-05
Position 1016: 2.363828636014371e-05
Position 1999: 2.2890592304133596e-05
Position 818: 2.1918466588471404e-05
Position 1217: 1.8645942854925643e-05
Position 1039: 1.789585161334691e-05
Position 1443: 1.443644750914042e-05
Position 1098: 1.3855343193207828e-05
Position 1645: 1.3564046170846786e-05
Position 527: 1.353891635502103e-05
Position 2004: 1.3408014333392765e-05
Position 1357: 1.2363777138634915e-05
Position 1750: 1.1189772347938989e-05
Position 1985: 1.115609788077207e-05
Position 1190: 1.0926579184891999e-05
Position 1637: 1.0338408845914689e-05
Position 1165: 8.69889393697866e-06
Position 1975: 8.204656187227803e-06
Position 1918: 7.972882640414986e-06
Position 905: 7.71679162836358e-06
Position 1715: 7.1314736474499965e-06
Position 1431: 7.042155289504446e-06
Position 1966: 6.9296871897363595e-06
Position 569: 4.791878382284489e-06
Position 538: 4.723705102990627e-06
Position 566: 4.245589637859178e-06
Position 770: 3.6846310183202283e-06
Position 758: 3.6621161073717587e-06
Position 612: 3.056407688189622e-06
Position 2080: 2.794893507403212e-06
Position 543: 2.7764833083827454e-06
Position 263: 2.2467164314890192e-06
Position 2083: 2.240716716460094e-06
Position 925: 1.6110703898213979e-06
Position 178: 1.6109128247297371e-06
Position 1960: 1.1022805151241966e-06
Position 1352: 1.0540413718120672e-06
Position 1083: 9.468424715376212e-07
Position 181: 9.074730794227801e-07
Position 239: 8.104791212197201e-07
Position 1735: 8.091747864475385e-07
Position 1125: 4.929510095166571e-07
Position 2091: 4.5723433932673675e-07
Position 1135: 3.826442100760825e-07
Position 1193: 2.9539145492151174e-07
Position 679: 2.86693469717062e-07
Position 1085: 2.823976386266224e-07
Position 1953: 2.01443897780128e-07
Position 619: 1.5626493073806127e-07
Position 1969: 1.547953950719694e-07
Position 1107: 1.524150773860741e-07
Position 617: 9.525453008340345e-08
Position 1257: 9.448932123068118e-08
Position 579: 8.466479862362508e-08
Position 1122: 8.06009568338531e-08
Position 305: 7.933696179154362e-08
Position 311: 7.314949057135875e-08
Position 755: 6.400245980902531e-08
Position 1428: 5.141066699218604e-08
Position 1120: 4.9847418863796904e-08
Position 249: 4.2207565413519665e-08
Position 99: 2.1694366580398235e-08
Position 1060: 1.6561466701365685e-08
Position 128: 1.4893527043986471e-08
Position 156: 1.325504359320751e-08
Position 1920: 1.131223409158138e-08
Position 183: 1.096019610067959e-08
Position 187: 9.219312440090465e-09
Position 574: 8.559608537455815e-09
Position 907: 8.296875611425968e-09
Position 291: 7.046242505892498e-09
Position 1585: 5.225516196389805e-09
Position 577: 3.3125476173957023e-09
Position 125: 2.5357173764936945e-10
Position 101: 2.4025307674352304e-10
Position 912: 1.201516138787241e-10
Position 140: 3.298881359452765e-11
Position 133: 1.939702623748757e-11
Position 278: 1.8230616239791105e-11
Position 270: 8.3853838853807e-12
