Gene = CSF2
Position 1231: 3.654308646355168e-06
Position 1268: 2.4714265361763365e-06
Position 255: 2.3016669257342117e-06
Position 215: 1.7234129332645073e-06
Position 1831: 1.6597382096267256e-06
Position 1794: 1.4827538471157828e-06
Position 1609: 1.4664073400018861e-06
Position 954: 9.977390741054042e-07
Position 1052: 7.535037199869963e-07
Position 1179: 6.99459387895599e-07
Position 22: 4.876541692227826e-07
Position 1150: 4.6965483718801024e-07
Position 1248: 4.3920325386954153e-07
Position 1320: 4.388416709185338e-07
Position 36: 4.267432849146776e-07
Position 2178: 4.1837432795469966e-07
Position 1694: 3.2650217888185847e-07
Position 67: 2.632555347373555e-07
Position 1263: 2.5427866929587746e-07
Position 1992: 2.3360471385949966e-07
Position 2051: 1.85989933820806e-07
Position 975: 1.3565746304385486e-07
Position 951: 1.32182771263434e-07
Position 1805: 9.64354164751842e-08
Position 495: 8.15352598063798e-08
Position 2024: 7.825407797366339e-08
Position 423: 7.287584690518963e-08
Position 967: 7.152498132721249e-08
Position 775: 6.814813224974192e-08
Position 1928: 5.512764522318586e-08
Position 509: 5.2668233605309335e-08
Position 1965: 1.753179553193017e-08
Position 1225: 1.2449202135731899e-08
Position 961: 9.257703731304596e-09
Position 1905: 5.386755031903401e-09
Position 1254: 3.498742161794122e-09
Position 856: 3.194282482137339e-09
Position 1930: 2.2214441944854695e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9557528101541144
Position 290: 0.8689134430985819
Position 1954: 0.7912661167784033
Position 439: 0.4404062971854142
Position 1317: 0.2906445928047196
Position 1263: 0.28185317275740746
Position 1641: 0.1298477276076667
Position 1532: 0.07538827295761082
Position 1493: 0.03853790150458264
Position 1975: 0.03522453344230123
Position 1278: 0.03249943776666127
Position 1765: 0.031557688564122215
Position 671: 0.026501279486047576
Position 1236: 0.026127940777867807
Position 1687: 0.02461470875663811
Position 1286: 0.02285018788625539
Position 2313: 0.01858288499896701
Position 1022: 0.017646952230823815
Position 259: 0.0132523876925728
Position 509: 0.012385715414593091
Position 1037: 0.012364744128324931
Position 1320: 0.011356536378367107
Position 443: 0.0108041354861872
Position 2336: 0.010468375207080254
Position 1643: 0.008921151559117699
Position 1707: 0.006731667367037003
Position 1244: 0.005358968308142621
Position 1992: 0.004499972905693928
Position 809: 0.004458171447669465
Position 1710: 0.004121854164582349
Position 728: 0.004099304613551766
Position 418: 0.0035306842107240563
Position 404: 0.002929487675059722
Position 725: 0.0028782716339432702
Position 872: 0.002519269876536883
Position 1596: 0.0024191147173170816
Position 1818: 0.0019622843105854674
Position 651: 0.0016048671751617536
Position 530: 0.001558954125332507
Position 792: 0.001467266982434678
Position 1362: 0.0014009473264507313
Position 2218: 0.0013956255096476953
Position 2051: 0.00139231249933752
Position 616: 0.0010108965411670685
Position 1734: 0.0008877763971343884
Position 2115: 0.0008718338987884367
Position 1568: 0.000856281561512031
Position 1349: 0.0008082392730916637
Position 1324: 0.0007519144662801637
Position 913: 0.0007408095684148066
Position 941: 0.0007385493253864139
Position 356: 0.0007269613007190954
Position 332: 0.0007074697994760565
Position 453: 0.0006847644566234284
Position 1928: 0.0006549030867264139
Position 1600: 0.0006417837964967204
Position 938: 0.000634061937074035
Position 1406: 0.0003900578736971673
Position 657: 0.00037297860627212944
Position 2000: 0.0003497348714264231
Position 683: 0.0003229568308407591
Position 1297: 0.00030176597589187063
Position 548: 0.0002851535303254123
Position 1451: 0.0002841841579479255
Position 568: 0.0002705846052008623
Position 2166: 0.00026828499384210863
Position 1293: 0.00026198631906534963
Position 1534: 0.00024041031832340213
Position 1576: 0.00018922200463979645
Position 2011: 0.0001842830705600738
Position 1721: 0.00017283303692252277
Position 1691: 0.00015718869218129587
Position 1061: 0.00011354869140228372
Position 1541: 0.00011008306987451458
Position 1803: 0.00010619856404816348
Position 2254: 0.00010348083971274864
Position 1359: 9.82633966102044e-05
Position 578: 8.99393435000935e-05
Position 482: 8.779853238296316e-05
Position 2047: 8.0035245312888e-05
Position 1075: 6.866554307769747e-05
Position 704: 6.744712264517649e-05
Position 1658: 6.44584211461829e-05
Position 1738: 6.39831387804193e-05
Position 734: 6.329821433295002e-05
Position 612: 6.120340038305796e-05
Position 484: 5.761838703256043e-05
Position 1058: 4.9996136566567395e-05
Position 585: 4.717658434853102e-05
Position 877: 4.035716894711585e-05
Position 2153: 4.016875279855601e-05
Position 2056: 3.84531119096253e-05
Position 1288: 3.7244257557591964e-05
Position 554: 3.398042938701073e-05
Position 300: 3.2683778679907214e-05
Position 839: 3.133784457565183e-05
Position 896: 3.052587770521337e-05
Position 1800: 3.0187239886794207e-05
Position 303: 2.7630564222189767e-05
Position 1411: 2.723626851702968e-05
Position 1290: 2.7228020716926402e-05
Position 961: 2.7057905026047287e-05
Position 2117: 2.6612728700992284e-05
Position 2072: 2.634525402372036e-05
Position 1823: 2.530220101678032e-05
Position 386: 2.3113999059628104e-05
Position 619: 2.25137087473278e-05
Position 1866: 2.0910071563303834e-05
Position 1114: 2.090277942883515e-05
Position 1653: 2.0696364667511055e-05
Position 456: 1.9128415412359436e-05
Position 1457: 1.8887808116614584e-05
Position 459: 1.8191569304378063e-05
Position 820: 1.7067104435093224e-05
Position 948: 1.6524000272938478e-05
Position 1767: 1.64081456723237e-05
Position 571: 1.5937405029298173e-05
Position 1859: 1.493298484883015e-05
Position 1091: 1.3615408903178133e-05
Position 364: 1.3534611388146737e-05
Position 1545: 1.2193918760586138e-05
Position 1332: 1.1804328757774289e-05
Position 1049: 1.1592833970278446e-05
Position 594: 1.018508176240469e-05
Position 2121: 1.004075598587972e-05
Position 667: 9.79154342434008e-06
Position 1605: 8.551900080233516e-06
Position 518: 7.945719687768982e-06
Position 466: 7.499479450945426e-06
Position 1470: 6.490275076492993e-06
Position 1839: 5.398180569216499e-06
Position 1459: 5.124264318381924e-06
Position 846: 5.058261057822437e-06
Position 1127: 5.005407142082588e-06
Position 1124: 4.262166720362236e-06
Position 222: 4.178699062189732e-06
Position 1085: 4.1431421157730274e-06
Position 1190: 4.043828916763232e-06
Position 687: 3.976126978251894e-06
Position 1365: 3.825313048818466e-06
Position 1549: 3.6556481585085927e-06
Position 1301: 3.5268412095603645e-06
Position 693: 3.2364403359342853e-06
Position 1326: 3.2174609963293697e-06
Position 2063: 2.9148062913489874e-06
Position 1413: 2.4528492296038653e-06
Position 2002: 2.373284470929993e-06
Position 367: 2.355576935386296e-06
Position 1463: 2.2983631891692915e-06
Position 2145: 2.026922548544324e-06
Position 1868: 2.026293917887125e-06
Position 1214: 2.0088222397447787e-06
Position 337: 1.9595150859567195e-06
Position 1430: 1.8454277386873945e-06
Position 2129: 1.7884735191442322e-06
Position 306: 1.6424046632813685e-06
Position 1342: 1.456368503436228e-06
Position 685: 1.3616878362717129e-06
Position 315: 1.3578596623152042e-06
Position 2261: 1.3334830569871588e-06
Position 1872: 1.3213980138237337e-06
Position 1477: 1.2632185618932997e-06
Position 535: 1.1985540282714748e-06
Position 2227: 1.03865580685786e-06
Position 1150: 1.0332876427793808e-06
Position 2230: 8.514215689973201e-07
Position 2087: 8.069614101848538e-07
Position 851: 7.450799671647542e-07
Position 2077: 7.108795335708342e-07
Position 1875: 5.070334443761913e-07
Position 843: 4.7497640408578656e-07
Position 104: 4.4652715596173356e-07
Position 1418: 4.3021541175214665e-07
Position 1162: 3.970618827104227e-07
Position 1174: 2.744495978242375e-07
Position 959: 2.3181885412498132e-07
Position 951: 1.3623046666916613e-07
Position 1171: 1.247567342783224e-07
Position 739: 1.2228336455715163e-07
Position 110: 9.856299842914665e-08
Position 231: 9.692264323999784e-08
Position 2059: 9.097872755659501e-08
Position 773: 7.780635882080968e-08
Position 1212: 5.8730551558722934e-08
Position 775: 5.863381604695822e-08
Position 144: 3.900776291285111e-08
Position 2178: 2.565738250414553e-08
Position 117: 2.5220260349770794e-08
Position 1334: 1.8522486135163365e-08
Position 2095: 1.5269775620087858e-08
Position 173: 6.3548696655144195e-09
Position 1877: 5.770982878979653e-09
Position 695: 2.1666942819290043e-09
Position 197: 1.8409589453466896e-09
Position 147: 1.4470857511857511e-09
Position 175: 4.999493581963847e-10
Position 170: 2.474963054198904e-10
Position 126: 4.599191793300275e-11
Position 203: 3.540151400347319e-11
Position 201: 6.960526605228627e-12
Position 189: 4.734033991227174e-12
