Gene = ATPIF1
Position 90: 3.6032331593987686e-07
Position 1894: 3.3450393328772895e-07
Position 1700: 2.7787144852682045e-07
Position 1692: 2.2168042928300123e-07
Position 1406: 2.1872044761020224e-07
Position 196: 1.84638536298947e-07
Position 237: 1.742923624900361e-07
Position 65: 9.870856519673482e-08
Position 208: 7.741086164522457e-08
Position 80: 5.5345076046984985e-08
Position 1039: 4.023661644770946e-08
Position 721: 3.7128474134930885e-08
Position 227: 2.4589644170185194e-08
Position 1468: 1.9639564238842022e-08
Position 1450: 1.9394483567326148e-08
Position 1208: 1.4477021954731696e-08
Position 1892: 7.389317244838842e-09
Position 1423: 6.047777811119499e-09
Position 1694: 5.0121553299061355e-09
Position 996: 2.8350384698417138e-09
Position 216: 2.644971950890308e-09
Position 210: 2.520684867964896e-09
Position 1380: 2.425916800003397e-09
Position 399: 2.2193513207161737e-09
Position 1366: 7.596977371576743e-10
Position 1452: 2.899837192384628e-10
Position 486: 1.316533111498455e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9605954494937384
Position 1703: 0.3967576648426993
Position 499: 0.15757726991738935
Position 1521: 0.05358674837373287
Position 1562: 0.05168403258574379
Position 936: 0.05013104065365082
Position 437: 0.044674501327246034
Position 1013: 0.036612857392716795
Position 752: 0.0354743347342425
Position 1942: 0.024452976100666057
Position 1401: 0.023779382428926604
Position 1627: 0.023145129734894833
Position 1159: 0.020076682303548046
Position 1277: 0.019592240956095575
Position 625: 0.019525083599388687
Position 208: 0.017008962736036744
Position 1436: 0.010591866667512379
Position 1297: 0.009325099306526056
Position 1710: 0.00722911838812684
Position 693: 0.005472785576943566
Position 969: 0.004755466089817249
Position 1542: 0.004719934987185546
Position 1750: 0.004527470299135538
Position 805: 0.003770418336693469
Position 1349: 0.0036824503690717336
Position 458: 0.003572832397152672
Position 658: 0.00337574300008578
Position 1483: 0.002816975758207163
Position 645: 0.002783788821829686
Position 1963: 0.0025904103359090853
Position 525: 0.002555445425344241
Position 795: 0.0023813976758218654
Position 1636: 0.0022473097166833393
Position 1468: 0.0019823729937455325
Position 1208: 0.001953557047372405
Position 1897: 0.0018828815398820309
Position 615: 0.0017093259340374976
Position 531: 0.0016657975336250748
Position 1666: 0.0012846381527314395
Position 899: 0.0010566036669690713
Position 762: 0.0009310206282550762
Position 1072: 0.0008017660475048603
Position 1008: 0.0007603260092227965
Position 1770: 0.0006389904229941886
Position 1443: 0.0006296781951928375
Position 786: 0.0006280004256103036
Position 1773: 0.0005882150671356134
Position 882: 0.0005798659653086932
Position 1105: 0.0005461885046285895
Position 510: 0.0005384632794593383
Position 1164: 0.0005171181800298887
Position 1705: 0.0004122400948745499
Position 267: 0.00037783981327088454
Position 665: 0.00033274852548747353
Position 1485: 0.0002967337456919003
Position 822: 0.0002959989005013521
Position 1865: 0.00025329968943178083
Position 1753: 0.0001323007940025123
Position 233: 0.00012858948424279568
Position 939: 0.00012763246025163777
Position 1010: 0.00012268402086607806
Position 1729: 0.000107516773655734
Position 1240: 0.00010408292689900813
Position 1791: 9.733850423710354e-05
Position 1649: 7.718293679009976e-05
Position 824: 5.972332132157408e-05
Position 287: 4.1317080841095744e-05
Position 917: 3.816597429726558e-05
Position 1591: 3.4825820095868425e-05
Position 909: 3.297129654912125e-05
Position 1686: 3.0043948862298704e-05
Position 976: 2.890651638841719e-05
Position 1573: 2.2409561222065553e-05
Position 1567: 2.181823250974155e-05
Position 1503: 2.0885093342935694e-05
Position 1715: 1.2711665355214088e-05
Position 1815: 1.2439978474173124e-05
Position 291: 1.2012347500347834e-05
Position 296: 1.1970223826644912e-05
Position 346: 1.1823284767198264e-05
Position 1406: 1.0809823559098233e-05
Position 1795: 1.0456663331577017e-05
Position 828: 1.0397460120044105e-05
Position 1776: 1.0162496597208949e-05
Position 771: 9.491740416164824e-06
Position 1812: 9.414147011695847e-06
Position 1496: 6.608158288544981e-06
Position 1303: 6.30772624705869e-06
Position 1846: 6.215493214440392e-06
Position 1255: 6.018608788868865e-06
Position 341: 5.252721071438831e-06
Position 1017: 4.4420563610564545e-06
Position 1576: 3.4770771285609613e-06
Position 1411: 2.798697965834334e-06
Position 293: 2.695390640831751e-06
Position 1712: 2.2164690214771045e-06
Position 1818: 2.1258134584015656e-06
Position 1317: 1.9956523051959648e-06
Position 1327: 1.7580943435121687e-06
Position 1587: 1.589603152054019e-06
Position 1109: 1.4834348500974584e-06
Position 1570: 1.4657225567884984e-06
Position 289: 1.405933437344472e-06
Position 1257: 1.1688078866684961e-06
Position 1313: 1.0113897319160095e-06
Position 1143: 7.655702846310008e-07
Position 166: 6.971662838213712e-07
Position 324: 5.78444083437338e-07
Position 946: 5.295843270886521e-07
Position 852: 3.830934980578257e-07
Position 1782: 2.8045267638265144e-07
Position 1114: 2.4111047767269684e-07
Position 1717: 2.1847063789670945e-07
Position 1174: 2.1747826628047434e-07
Position 1107: 2.009797047226298e-07
Position 137: 1.9709281533095382e-07
Position 1307: 1.92474244958802e-07
Position 1127: 1.207339958876134e-07
Position 1578: 1.1896742891299206e-07
Position 1120: 1.0910742643264183e-07
Position 839: 7.878006035009696e-08
Position 103: 7.432565006099159e-08
Position 1129: 4.764024695518823e-08
Position 114: 3.50102174903985e-08
Position 120: 3.361439675757159e-08
Position 1803: 2.3360380831361406e-08
Position 305: 1.5272678133727395e-08
Position 151: 9.534596648431456e-09
Position 303: 3.096418667543676e-09
