Gene = AL645608.2
Position 1209: 2.3716799355887437e-07
Position 1185: 2.3451035094347712e-07
Position 1363: 2.342924509284308e-07
Position 637: 2.193557727779148e-07
Position 1452: 2.0940095883310038e-07
Position 1506: 1.7553738461576546e-07
Position 1481: 1.558042824671066e-07
Position 596: 1.4775344798772914e-07
Position 1285: 1.3934800961746605e-07
Position 782: 1.0267415555802809e-07
Position 1693: 8.91213526325549e-08
Position 1638: 7.329800105464157e-08
Position 1257: 6.553921823158122e-08
Position 1587: 5.827447061128755e-08
Position 338: 5.1960502875158555e-08
Position 350: 3.034876384931114e-08
Position 1618: 2.856329137663628e-08
Position 1357: 2.820522047585789e-08
Position 1339: 2.7898889532886468e-08
Position 1533: 1.8903059580565206e-08
Position 30: 1.3954408046542199e-08
Position 1736: 9.955333407866052e-09
Position 335: 9.04464727382793e-09
Position 1596: 5.947244681199077e-09
Position 1581: 5.5780863949118e-09
Position 1755: 3.698227161423012e-09
Position 1154: 3.3965837616611078e-09
Position 1172: 2.8491821982830052e-09
Position 1446: 2.7284506700251723e-09
Position 880: 2.418479309346009e-09
Position 888: 1.6993412842389335e-09
Position 1671: 1.221108381603266e-09
Position 1800: 5.274030805855106e-10
Position 1774: 4.103991676333615e-10
Position 1821: 7.089613970496889e-11
Position 1836: 5.901327204403033e-11
Position 1574: 2.604976544372164e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 865: 0.25777605204746046
Position 1591: 0.1774994999681765
Position 167: 0.1313950298063895
Position 1249: 0.12105777046771336
Position 343: 0.0592550128490391
Position 602: 0.04143967280840658
Position 1636: 0.03910397095826634
Position 1438: 0.03324136919722955
Position 185: 0.030220290189091677
Position 956: 0.020145222819938663
Position 1470: 0.018368727197558082
Position 1769: 0.017689799980075492
Position 1487: 0.013848379291957662
Position 318: 0.011246491541987438
Position 1363: 0.006256165408850204
Position 929: 0.006071859478291607
Position 995: 0.004627989637062191
Position 1683: 0.003832450487481001
Position 1421: 0.0036929763475799034
Position 702: 0.0036493414637329825
Position 1178: 0.0034058184404967056
Position 481: 0.003369639674503601
Position 1290: 0.0031665287195546173
Position 1188: 0.002898813275704232
Position 1273: 0.002781180259787576
Position 510: 0.0022835577192427486
Position 735: 0.0022678326621714782
Position 484: 0.0019219206339746993
Position 626: 0.001847771978219336
Position 1841: 0.0018063616085968123
Position 1708: 0.0017713293087139824
Position 1452: 0.001765861718143804
Position 534: 0.0016763228526175073
Position 841: 0.001642805063532489
Position 791: 0.001233714602878504
Position 1217: 0.0011929260882200796
Position 1409: 0.0010654519378734528
Position 1115: 0.0008648632064329893
Position 755: 0.0007753273440883684
Position 1059: 0.0007502685489029153
Position 1560: 0.0006342408803321627
Position 1821: 0.0005531125875978054
Position 1293: 0.0004086183456312436
Position 1602: 0.00038279156102501643
Position 192: 0.0003745068689626156
Position 1529: 0.0003137223314174683
Position 1112: 0.0003075531120509978
Position 1855: 0.0003013824019566758
Position 648: 0.00029363953038549713
Position 1310: 0.0002407636050365182
Position 558: 0.0002321012776870031
Position 1202: 0.00020402341162762544
Position 1494: 0.00016476911824765602
Position 1213: 0.00015953626769433363
Position 544: 0.00013816027270294437
Position 138: 0.00011953512533295423
Position 1014: 0.00010935433657971998
Position 400: 9.311807916721925e-05
Position 1728: 8.690173606292917e-05
Position 1221: 6.225362230732193e-05
Position 486: 6.155026181524295e-05
Position 1638: 5.332594942823381e-05
Position 417: 5.0570514399868755e-05
Position 1607: 4.891230848499604e-05
Position 774: 4.002894744517262e-05
Position 1750: 3.9146950365732645e-05
Position 965: 3.7422553825160884e-05
Position 1808: 3.370717549686992e-05
Position 1498: 2.4129404900585034e-05
Position 663: 1.509990496321347e-05
Position 1533: 1.4385571115950529e-05
Position 251: 1.3544186305858334e-05
Position 1901: 1.3502607596171032e-05
Position 937: 9.554335346228407e-06
Position 1716: 8.67407588864705e-06
Position 1301: 7.614181233355262e-06
Position 264: 6.817803323541367e-06
Position 1506: 3.9925562142651945e-06
Position 874: 3.69534845637022e-06
Position 1371: 2.9199250093954396e-06
Position 1736: 2.455099069726255e-06
Position 611: 1.962959647991736e-06
Position 429: 1.5643407014382436e-06
Position 1069: 1.4506289701033225e-06
Position 551: 1.2034726342106667e-06
Position 255: 8.076146321911694e-07
Position 84: 3.882758312278768e-07
Position 426: 2.1070643443150743e-07
Position 441: 1.6426140732902167e-07
Position 350: 9.965599979308435e-08
Position 433: 4.02207919359966e-08
Position 565: 1.8433747787870916e-08
