Gene = FAM166B
Position 771: 3.4551094311138504e-05
Position 1811: 2.856754150101941e-05
Position 1705: 2.7631480829684042e-05
Position 674: 2.7406000517351788e-05
Position 952: 2.7346315640508226e-05
Position 351: 2.6794820085229446e-05
Position 425: 2.5830979884236525e-05
Position 416: 2.5453341191477816e-05
Position 1110: 2.295692381239799e-05
Position 877: 1.7857635752510293e-05
Position 84: 1.74215329980618e-05
Position 277: 1.479088719976686e-05
Position 131: 1.4707923672689111e-05
Position 977: 1.3442113115734735e-05
Position 240: 1.3227662199841977e-05
Position 701: 1.3150143028564445e-05
Position 274: 1.1809386135005684e-05
Position 885: 1.0466129990087048e-05
Position 375: 9.994910775544973e-06
Position 660: 9.293012355547282e-06
Position 961: 8.164953007000958e-06
Position 672: 8.072147393916111e-06
Position 98: 7.641105220102535e-06
Position 495: 7.219473155806588e-06
Position 1012: 6.734153068541508e-06
Position 112: 6.493008281266062e-06
Position 206: 6.403651166977291e-06
Position 220: 6.346758563178761e-06
Position 377: 5.870162070755171e-06
Position 794: 5.294090732042601e-06
Position 1678: 5.236193155317749e-06
Position 497: 5.098004417196799e-06
Position 985: 4.916515258494489e-06
Position 438: 4.6512417372023745e-06
Position 997: 4.207902908005087e-06
Position 979: 4.012041064218565e-06
Position 1623: 3.471806733742765e-06
Position 384: 3.327486312608461e-06
Position 366: 3.2587805288789256e-06
Position 1269: 3.2117512385904157e-06
Position 371: 3.205655009030037e-06
Position 198: 3.196395786351117e-06
Position 925: 3.1646207200136393e-06
Position 1054: 2.494807331793186e-06
Position 288: 2.455542060198223e-06
Position 707: 2.2406386017782335e-06
Position 489: 1.5115611585176407e-06
Position 1025: 1.4515592337694609e-06
Position 430: 1.4432869337180414e-06
Position 1275: 1.322576676225213e-06
Position 281: 1.1404118807782884e-06
Position 353: 9.860040059608013e-07
Position 713: 9.594932515082596e-07
Position 697: 8.108561961492719e-07
Position 1000: 7.909436000730046e-07
Position 1714: 7.69366527679911e-07
Position 357: 7.317879464815051e-07
Position 1745: 5.695310135044051e-07
Position 1257: 5.122029560183311e-07
Position 1038: 2.712149031662421e-07
Position 440: 1.8795950526844896e-07
Position 1107: 1.5482595623914627e-07
Position 1056: 1.544606326397709e-07
Position 175: 8.202701814267849e-08
Position 292: 7.28755978666704e-08
Position 208: 6.98739317722493e-08
Position 1035: 6.715719412228805e-08
Position 1255: 6.715343555713933e-08
Position 1527: 4.329575394441235e-08
Position 1540: 3.6018464952338354e-08
Position 1029: 3.5063232264328935e-08
Position 149: 3.063960439278892e-08
Position 1049: 2.719052882454244e-08
Position 1277: 2.501619680826739e-08
Position 1529: 1.896719776404958e-08
Position 183: 1.7950887586274106e-08
Position 1287: 1.2864268135796019e-08
Position 137: 1.1385803028603671e-08
Position 172: 3.6968027854722207e-09
Position 1524: 3.231893272243171e-09
Position 190: 3.8557807807736803e-10
Position 1065: 4.539286615065013e-11
