Gene = LOR
Position 1933: 9.278150531155539e-07
Position 900: 7.604411872652979e-07
Position 1511: 6.879704928505104e-07
Position 2060: 6.70526267072409e-07
Position 836: 6.643450425586536e-07
Position 1557: 5.951311396052153e-07
Position 524: 4.557033813878404e-07
Position 747: 4.30824669119416e-07
Position 2109: 3.254924453674257e-07
Position 1252: 3.0144539266951205e-07
Position 2073: 2.8741185280759086e-07
Position 1805: 1.0734270546382305e-07
Position 2046: 9.270160388661785e-08
Position 333: 7.578731122314447e-08
Position 1026: 7.343993792462492e-08
Position 2218: 5.152213488198095e-08
Position 1936: 4.975525407764077e-08
Position 477: 3.137962172231958e-08
Position 1289: 3.076488094068153e-08
Position 842: 2.29607947933783e-08
Position 1720: 2.0541304683554953e-08
Position 868: 2.0466489444495074e-08
Position 659: 5.050769032865533e-09
Position 2293: 3.3915650167787526e-09
Position 2227: 1.362323989707216e-09
Position 2132: 6.405245703106792e-10
Position 2121: 1.6095635162514444e-10
Position 2179: 2.205347278635698e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1086: 0.5882702164869286
Position 1244: 0.3039676598302229
Position 1083: 0.12231998901157805
Position 924: 0.0999445703701302
Position 1282: 0.09819698913040932
Position 1226: 0.0973961679784899
Position 1289: 0.09654640334130751
Position 1641: 0.08306805218350066
Position 1566: 0.08225838938167312
Position 1885: 0.0643156435055533
Position 638: 0.039586619807697856
Position 1785: 0.03103513627098555
Position 1054: 0.025089312289869554
Position 2149: 0.023860873679352274
Position 695: 0.02264226182091218
Position 1888: 0.020631353175473058
Position 485: 0.012751401662400833
Position 2188: 0.011051161309640428
Position 1261: 0.009864292179292597
Position 669: 0.007104615696346697
Position 2390: 0.0061441056321277785
Position 1711: 0.0055087301125818205
Position 1129: 0.004192343698789603
Position 1335: 0.004119622743923308
Position 1270: 0.004033792059527263
Position 134: 0.0035777816511967002
Position 1033: 0.0033328948907654535
Position 290: 0.0032626116219500096
Position 1953: 0.002993002314660513
Position 1303: 0.0026299113044290093
Position 642: 0.0025801547762075226
Position 154: 0.0024891296736859942
Position 1915: 0.002400010415350853
Position 1860: 0.0023069254726206076
Position 977: 0.0022035942391775342
Position 1267: 0.002202728195904572
Position 1977: 0.001991629383378198
Position 1167: 0.0017973342111501063
Position 825: 0.0016565467011826784
Position 2275: 0.0016406543571602765
Position 2340: 0.0015576546343113512
Position 236: 0.0015505920049512646
Position 860: 0.0014396929275850233
Position 1376: 0.0012510010160327037
Position 1844: 0.001124776830804644
Position 1249: 0.0011046398390644585
Position 1193: 0.0011046291283092061
Position 2235: 0.0009196363477438682
Position 2311: 0.0006117068769309395
Position 2158: 0.000598153549092427
Position 2253: 0.0005668104592158962
Position 1109: 0.0005596648941883813
Position 1746: 0.00046811379947592674
Position 524: 0.00046132024712996486
Position 1720: 0.00040268796660140074
Position 211: 0.00038187058793822857
Position 2353: 0.0003495606400772741
Position 1063: 0.0003252222608505549
Position 609: 0.00030623319555112623
Position 2031: 0.0002833751539637874
Position 1043: 0.00026177721128693964
Position 676: 0.00025403811717478967
Position 1132: 0.00016416018835594724
Position 2197: 0.00015881890855301374
Position 2155: 0.0001533471711292997
Position 381: 0.00014350987928464287
Position 2046: 0.00013992130141826686
Position 167: 0.00012826198470192074
Position 2069: 0.00011730804104514306
Position 2314: 0.00010953544535676519
Position 314: 0.00010459383586701882
Position 1096: 9.17117723866236e-05
Position 354: 9.060798134685963e-05
Position 831: 8.733194038046505e-05
Position 454: 8.312236017966995e-05
Position 700: 7.322977410278349e-05
Position 2084: 7.193586424058662e-05
Position 738: 6.05333600139311e-05
Position 296: 5.9440405422440506e-05
Position 438: 5.343311190977778e-05
Position 990: 4.616286496517322e-05
Position 727: 4.548016616470139e-05
Position 765: 4.4042577973488266e-05
Position 1897: 4.1047420027995785e-05
Position 1516: 3.922126865113622e-05
Position 862: 3.6900336597301954e-05
Position 1389: 3.4314383979875196e-05
Position 2398: 2.987513761107797e-05
Position 740: 2.6585980631966154e-05
Position 1962: 2.5215712016716947e-05
Position 618: 2.4459026935784533e-05
Position 1526: 2.4204920525709485e-05
Position 254: 2.355226016773639e-05
Position 327: 2.339062062548425e-05
Position 317: 2.2802121141984952e-05
Position 2128: 2.1082040617591602e-05
Position 128: 2.0795125398419404e-05
Position 556: 1.8630673944178015e-05
Position 936: 1.5213840659838018e-05
Position 829: 1.2233049055665833e-05
Position 2164: 1.1642859442803557e-05
Position 487: 9.1239477983067e-06
Position 1180: 8.559117185174396e-06
Position 1386: 8.499823448002831e-06
Position 708: 8.346183431409723e-06
Position 984: 8.29746117926761e-06
Position 530: 7.5612212281118965e-06
Position 2161: 7.169455997477809e-06
Position 363: 7.1040971376077635e-06
Position 932: 6.9147832639252795e-06
Position 343: 5.982649574035752e-06
Position 1202: 5.5381975779517954e-06
Position 2209: 5.390579762629069e-06
Position 463: 5.209213757107265e-06
Position 868: 4.7008603927807844e-06
Position 653: 4.4899689070244955e-06
Position 1003: 4.4152045918737136e-06
Position 650: 4.2611786139242275e-06
Position 714: 4.1814836442531875e-06
Position 569: 4.118269038442773e-06
Position 755: 3.99243646892149e-06
Position 772: 3.6263514173496645e-06
Position 1141: 3.3590763776765853e-06
Position 1484: 3.2238593467630016e-06
Position 1726: 3.023597164923113e-06
Position 1920: 2.433718980773273e-06
Position 2255: 2.174354865015604e-06
Position 259: 2.1318272068521824e-06
Position 842: 2.11847127283199e-06
Position 992: 2.111808021537031e-06
Position 986: 2.0648281056881257e-06
Position 2215: 2.035271388226275e-06
Position 1995: 2.028048281804513e-06
Position 339: 1.9310516079089023e-06
Position 384: 1.9171848472342345e-06
Position 900: 1.7301867374757507e-06
Position 582: 1.6671934719113213e-06
Position 491: 1.3085858846938433e-06
Position 413: 1.2833025551867842e-06
Position 387: 1.2471667826642408e-06
Position 883: 1.1168394159161152e-06
Position 329: 1.0566590472956776e-06
Position 2121: 9.64003043161795e-07
Position 1509: 9.55034831981993e-07
Position 389: 9.476070941631789e-07
Position 1493: 8.409110151435541e-07
Position 747: 8.372516558612976e-07
Position 729: 7.763963405145972e-07
Position 186: 6.895866584514848e-07
Position 938: 6.672040455197262e-07
Position 178: 5.713293267269947e-07
Position 875: 5.594872830988664e-07
Position 107: 5.040097020210683e-07
Position 406: 4.774056462868688e-07
Position 1928: 4.3489473807797466e-07
Position 894: 4.185812182774691e-07
Position 2224: 4.0604791624750575e-07
Position 169: 3.9395985135981177e-07
Position 432: 2.9874807086342413e-07
Position 98: 2.9154740469954963e-07
Position 2322: 2.79185666009575e-07
Position 189: 2.1873697548248931e-07
Position 571: 2.172301645442988e-07
Position 655: 1.978371215721786e-07
Position 501: 1.8532666828617735e-07
Position 716: 1.6185856031289547e-07
Position 1736: 1.2620580527905052e-07
Position 2218: 1.2485805672202908e-07
Position 183: 1.1680851297350282e-07
Position 494: 1.1332429672825699e-07
Position 360: 1.0506846529812032e-07
Position 885: 9.585710235774861e-08
Position 410: 8.5927000786985e-08
Position 408: 4.961124553820369e-08
Position 445: 1.0780834679890737e-08
Position 999: 7.39334027393043e-09
Position 1728: 6.32116391187859e-09
Position 503: 5.196725977189155e-09
Position 93: 4.7002006424553975e-09
Position 417: 2.6216005162109366e-09
Position 197: 2.258589908726172e-09
Position 395: 7.457730936595834e-10
