Gene = trbl
Position 1575: 5.761380434865789e-06
Position 1997: 4.565432797934301e-06
Position 1008: 3.6999812840230694e-06
Position 1099: 3.1187229087323904e-06
Position 3289: 3.0667517327887074e-06
Position 2441: 2.973254004518015e-06
Position 3369: 2.6800308087528383e-06
Position 2795: 2.350486444482166e-06
Position 2029: 2.3116960987727925e-06
Position 1017: 1.7885637377124544e-06
Position 1160: 1.5911058122719946e-06
Position 1886: 1.3903022428101908e-06
Position 1344: 1.3548107169024819e-06
Position 1284: 1.1574553994233526e-06
Position 1348: 1.6062746584159026e-08
Position 1852: 7.116468704758778e-09
Position 1107: 9.503800207768625e-10
Position 44: 2.047720718900302e-10
Position 392: 1.8100277367702635e-10
Position 39: 1.5416957423212745e-10
Position 398: 6.62712794486656e-11
Position 432: 1.4749886962989138e-11
Position 1288: 8.575748230435073e-15
Position 1394: 8.56978684652953e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4133: 0.9443696630995833
Position 1805: 0.6177910239672738
Position 3230: 0.32145110106023717
Position 1778: 0.03751923648979767
Position 4528: 0.03229586595310225
Position 3849: 0.01972999370406449
Position 860: 0.01944136384972826
Position 3287: 0.01591378613543556
Position 5008: 0.01564908659980285
Position 4386: 0.013065143284198912
Position 1499: 0.009310239341807346
Position 4469: 0.005050630963404111
Position 432: 0.004804781430295603
Position 2817: 0.004774378474010378
Position 4146: 0.004336457301954744
Position 222: 0.004250020343030737
Position 1284: 0.004017681245235114
Position 2209: 0.00371714918660647
Position 5029: 0.003178540745230838
Position 839: 0.0030510920938656744
Position 1397: 0.002534709220103707
Position 986: 0.002522494957536203
Position 539: 0.0022287613562259273
Position 2423: 0.0021967574959682805
Position 1476: 0.002113305025813812
Position 4407: 0.0019391474792671106
Position 5139: 0.0017673220823079018
Position 3906: 0.0014186305736193189
Position 950: 0.0013233400326127472
Position 481: 0.0012869083721327823
Position 4940: 0.0011499873401782633
Position 4443: 0.0009316818493592364
Position 4701: 0.0008072856285743264
Position 478: 0.0007925982914243805
Position 2547: 0.000511470378741072
Position 2160: 0.00039853873676741903
Position 642: 0.0003858253477763426
Position 1734: 0.000334114550598402
Position 4503: 0.0003054856397891517
Position 2719: 0.0002946992321485465
Position 441: 0.0002808842964664285
Position 379: 0.000259112989089153
Position 1094: 0.00021982770641260888
Position 1726: 0.00021677840549463404
Position 4971: 0.00020832400252328496
Position 671: 0.00020413618790589494
Position 869: 0.00014575282379599387
Position 2289: 0.00014429055043445636
Position 803: 0.00014206376187663337
Position 866: 0.00013902271148856767
Position 330: 0.00012860140993028316
Position 566: 0.00012570289442406885
Position 1947: 0.00011940409945166776
Position 382: 0.00011399388427530563
Position 302: 0.00010349123220553487
Position 1932: 9.453959986618343e-05
Position 396: 9.284804591064894e-05
Position 3061: 8.863944379978562e-05
Position 1141: 8.647812082278458e-05
Position 1910: 8.212832004998843e-05
Position 1843: 7.803459663327321e-05
Position 1914: 7.002702923143395e-05
Position 1672: 6.713183874887841e-05
Position 406: 5.630773711391176e-05
Position 5272: 5.0705547810339486e-05
Position 101: 5.064873566682288e-05
Position 3109: 4.9720497453809785e-05
Position 630: 4.8309998063494285e-05
Position 5289: 4.638653372556351e-05
Position 2621: 4.268910546126059e-05
Position 1103: 4.243134762305472e-05
Position 352: 3.927155047104966e-05
Position 3348: 3.7991170349910816e-05
Position 3494: 3.6795781246636064e-05
Position 348: 3.635540145235376e-05
Position 236: 3.365019474647066e-05
Position 367: 2.9445757165181814e-05
Position 325: 2.80087985013323e-05
Position 1740: 2.607380381043541e-05
Position 232: 1.9551766748879154e-05
Position 414: 1.944773683514086e-05
Position 1786: 1.8191854547357853e-05
Position 1541: 1.790944317347973e-05
Position 2990: 1.7432983139225607e-05
Position 484: 1.5399401682124838e-05
Position 2255: 1.5041667148134533e-05
Position 557: 1.402996514223071e-05
Position 692: 1.3898658189871796e-05
Position 364: 1.3053519127383421e-05
Position 685: 1.149691417974401e-05
Position 227: 9.5828978313202e-06
Position 1326: 8.36622658010138e-06
Position 574: 7.66185239513545e-06
Position 1621: 7.506310852976604e-06
Position 133: 7.1179454213531555e-06
Position 444: 6.7058602001979635e-06
Position 312: 6.020994690491422e-06
Position 136: 4.417401497181315e-06
Position 1557: 4.371560516063664e-06
Position 335: 4.0971353214891664e-06
Position 260: 3.986835798826546e-06
Position 4234: 3.4686604323871372e-06
Position 279: 2.5854270860878547e-06
Position 270: 2.3600165481482716e-06
Position 183: 2.2784746354478783e-06
Position 142: 1.9636950545004283e-06
Position 1562: 1.8605598303356887e-06
Position 287: 8.566521078497345e-07
Position 1595: 1.262670375307775e-07
Position 1646: 7.553978700319732e-08
Position 139: 4.668362691572754e-10
Position 161: 2.7812063490204104e-10
Position 159: 1.1850988788662908e-10
