Gene = Rint1
Position 1354: 3.6951772123801215e-05
Position 1057: 3.576106666951626e-05
Position 785: 3.5435728630435754e-05
Position 1508: 3.454399086950498e-05
Position 1410: 3.358514157481053e-05
Position 1013: 2.8216725603569012e-05
Position 1131: 2.8189553533590387e-05
Position 1196: 2.6687199918247237e-05
Position 2565: 2.363558202885514e-05
Position 718: 2.305737353967723e-05
Position 967: 2.0992332166870247e-05
Position 499: 1.752147452832489e-05
Position 2433: 1.7484371350190958e-05
Position 818: 1.5776209015961083e-05
Position 421: 1.4609395619647236e-05
Position 1646: 1.3979927710086716e-05
Position 1094: 1.2929288698772673e-05
Position 316: 1.2357792095421787e-05
Position 763: 1.1914951421265702e-05
Position 644: 8.092328519125674e-06
Position 842: 7.89475571395776e-06
Position 1248: 5.056827730229617e-06
Position 1221: 4.4000759095875565e-06
Position 1106: 2.865626365148073e-06
Position 1262: 2.0646257896460595e-06
Position 1232: 1.9090361644341037e-06
Position 1268: 1.8021379955004452e-06
Position 897: 4.2469850104832106e-07
Position 182: 3.2563364887767244e-07
Position 174: 2.397679513644856e-07
Position 212: 7.112038014953941e-08
Position 186: 4.1093836442434e-08
Position 235: 2.489130089793388e-08
Position 135: 2.2333362351447355e-08
Position 225: 1.093227385707672e-08
Position 460: 6.981550326885698e-09
Position 200: 6.690124874950242e-09
Position 433: 5.5595585086646116e-09
Position 162: 5.416213563411981e-09
Position 165: 1.8669358382236485e-09
Position 400: 5.405945205039747e-10
Position 415: 5.202749430255416e-10
Position 470: 2.7310435434194306e-10
Position 429: 2.459300264064779e-10
Position 439: 2.1853976741943832e-10
Position 448: 1.5917156655317025e-10
Position 391: 2.62490812237491e-11
Position 442: 2.5292261908209833e-11
