Gene = tup
Position 20496: 1.4584823310920073e-07
Position 6: 7.088278865753051e-08
Position 20465: 6.210051693656425e-08
Position 19416: 5.997411681810104e-08
Position 68: 4.186309402055494e-08
Position 19222: 2.859356492078755e-08
Position 918: 1.122235483004952e-08
Position 19326: 8.052486112583322e-09
Position 17302: 5.123637779769953e-09
Position 17012: 4.5497929902886345e-09
Position 17034: 3.150892368154447e-09
Position 9: 3.630017354124277e-12
Position 19212: 1.630308217333645e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19142: 0.9999126118518195
Position 20055: 0.9917403874854339
Position 19363: 0.9914269227740939
Position 15601: 0.9865799339929091
Position 16737: 0.9820434598570682
Position 18960: 0.9425836050488657
Position 20347: 0.6644276636148252
Position 17963: 0.5869319892260862
Position 16977: 0.5516782726462176
Position 21086: 0.28562936863209537
Position 16933: 0.2463683737253337
Position 17742: 0.21581281219967438
Position 17338: 0.19674310950794108
Position 16924: 0.17065752028043593
Position 16001: 0.10282640117618555
Position 20800: 0.08686102279564464
Position 17553: 0.07816016237982028
Position 17724: 0.049759627393678146
Position 1332: 0.041367616691555024
Position 15041: 0.03771642403145225
Position 16109: 0.031194476393226336
Position 546: 0.022418528219076778
Position 17369: 0.02086449228993404
Position 17513: 0.013639242911572785
Position 21506: 0.008618389476261973
Position 18133: 0.007791306795923359
Position 21533: 0.00756398780403274
Position 21669: 0.007212284558530167
Position 21223: 0.007081144361206064
Position 17507: 0.006788323236907245
Position 19366: 0.006414165663995709
Position 20810: 0.006087233653175897
Position 17527: 0.005364631249920012
Position 17292: 0.005266152890344155
Position 18156: 0.004933864865024578
Position 18569: 0.004899273269684125
Position 18906: 0.004351837944076948
Position 16779: 0.004308412704643616
Position 17536: 0.003613944699540672
Position 20757: 0.0034666534832307394
Position 18793: 0.003049018867565808
Position 754: 0.003042881207077062
Position 20929: 0.002693080571736018
Position 178: 0.0026244677613915337
Position 17419: 0.0024970688391827037
Position 21695: 0.002438376837265197
Position 21745: 0.0023944122712486584
Position 16454: 0.002316635105690337
Position 21536: 0.0022424308755828984
Position 21493: 0.001843235853750685
Position 1022: 0.0017892954461932089
Position 19821: 0.0017360672612063911
Position 20788: 0.0016622908188731755
Position 11937: 0.0016562333681783348
Position 986: 0.0015479980399565128
Position 19943: 0.0014845276114197046
Position 856: 0.0014650531220222586
Position 6721: 0.0013043851351621943
Position 16269: 0.001220193004495455
Position 17196: 0.0011787333963112266
Position 20591: 0.0010779606820321655
Position 11108: 0.0010530273181257519
Position 18201: 0.001039515968667201
Position 19453: 0.00101173794019068
Position 17128: 0.0008210775409684106
Position 9559: 0.0007858781483467642
Position 18387: 0.0007836215802201044
Position 20328: 0.0007526888713055532
Position 17845: 0.0006894358371964397
Position 847: 0.0006224959656945611
Position 1133: 0.0005851399186266062
Position 17802: 0.0005551916183589691
Position 17021: 0.000551415021912381
Position 16019: 0.0005158736241898848
Position 6335: 0.0005136639340787133
Position 1447: 0.0005079232243704523
Position 10043: 0.0004968730860890393
Position 478: 0.0004794536118863624
Position 672: 0.0004636345003193284
Position 6352: 0.0004609038706961003
Position 17146: 0.00046075792799130495
Position 20582: 0.00044609309468863313
Position 17166: 0.00044174635412218044
Position 18991: 0.00036081170374596715
Position 18550: 0.000340163582964768
Position 713: 0.0003111991012968023
Position 19416: 0.00026323273803425433
Position 18119: 0.000260297410409399
Position 415: 0.00025538226321193523
Position 9518: 0.0002457524543757224
Position 20355: 0.00024540097943588483
Position 16035: 0.00022813645147546957
Position 6514: 0.00022101695304536237
Position 504: 0.00020820277533122665
Position 15105: 0.00017367751975394606
Position 955: 0.0001643331322558251
Position 297: 0.0001375884204509976
Position 1452: 0.00013687316189197368
Position 14201: 0.00013222061843624176
Position 88: 0.0001254936532825733
Position 17672: 0.0001118593155198931
Position 261: 0.00011036073781338742
Position 19396: 0.00010547760769984164
Position 696: 9.932227082834046e-05
Position 457: 9.555291803148482e-05
Position 14740: 9.321761380879313e-05
Position 17213: 9.299051606126635e-05
Position 18579: 9.08718400022348e-05
Position 18608: 8.718028967737688e-05
Position 118: 8.159261896329899e-05
Position 1103: 7.757006553731878e-05
Position 14871: 7.113909297817933e-05
Position 17054: 6.859317131012492e-05
Position 17024: 6.694279478048888e-05
Position 1273: 6.640113277379149e-05
Position 1339: 6.414649525648161e-05
Position 16669: 6.289726854435058e-05
Position 17608: 5.8876118369654875e-05
Position 783: 5.512299023184923e-05
Position 16594: 5.3595305121812966e-05
Position 1361: 5.230095625073234e-05
Position 1073: 4.763173133207913e-05
Position 17771: 4.5784199435097086e-05
Position 900: 4.387605591139739e-05
Position 19468: 4.1976295310322595e-05
Position 719: 4.034258521933469e-05
Position 15942: 4.0248679119552116e-05
Position 17059: 3.8056516392259746e-05
Position 19185: 3.763660792096384e-05
Position 19993: 3.723399088892204e-05
Position 407: 3.6061040509820995e-05
Position 16521: 3.559040909731736e-05
Position 17454: 3.532597057755963e-05
Position 432: 3.4338184486773794e-05
Position 15930: 3.385353455540198e-05
Position 19747: 3.374500496925541e-05
Position 19191: 3.296133527614279e-05
Position 15948: 2.708363934702512e-05
Position 15816: 2.2667567240191553e-05
Position 19490: 1.7665073997089348e-05
Position 19963: 1.7561336934325963e-05
Position 19527: 1.603492090218569e-05
Position 16084: 1.595533353990534e-05
Position 19957: 1.4724465119813317e-05
Position 19696: 1.2983767548584516e-05
Position 19685: 1.0238616869030751e-05
Position 19242: 9.853760334524574e-06
Position 16341: 9.496925217897234e-06
Position 20136: 9.009908101001964e-06
Position 20172: 8.625683435298158e-06
Position 16039: 8.602607366644905e-06
Position 20181: 7.998719356900279e-06
Position 19188: 7.637732113270927e-06
Position 17101: 7.390461526522224e-06
Position 16061: 7.271538551249576e-06
Position 19850: 6.2895229875365345e-06
Position 14135: 5.218964934667195e-06
Position 20122: 4.374699993281379e-06
Position 19497: 3.949969674586885e-06
Position 19960: 3.916162605877486e-06
Position 19375: 2.602993664796898e-06
Position 17104: 2.2601515147793644e-06
Position 1060: 1.825863952576644e-06
Position 17098: 1.428781654363518e-06
Position 910: 1.351984361866449e-06
Position 1070: 1.0655215348444457e-06
Position 19296: 7.506558459772159e-07
Position 19299: 5.409997227607896e-07
Position 392: 4.3616199232511807e-07
Position 329: 4.319403313092828e-07
Position 126: 4.117288049048177e-07
Position 19564: 3.753692446146643e-07
Position 18414: 3.6419596472826084e-07
Position 825: 3.5682053257970634e-07
Position 373: 3.5617075877226656e-07
Position 1220: 2.0331400708524178e-07
Position 18337: 1.765876746787025e-07
Position 19302: 1.7056322206146992e-07
Position 822: 1.5462603985096748e-07
Position 1145: 1.5209787047336907e-07
Position 1034: 1.2506522374929414e-07
Position 803: 1.165394610403566e-07
Position 623: 8.165408584310416e-08
Position 834: 7.907006853858168e-08
Position 226: 7.19869156269658e-08
Position 323: 5.5333337570480344e-08
Position 19284: 4.487718458270882e-08
Position 19278: 4.1948521006607734e-08
Position 19248: 3.741091841429283e-08
Position 731: 3.7090732617208303e-08
Position 20000: 1.5734243783829353e-09
Position 20178: 1.4312150071311443e-09
Position 19657: 4.1248339287088863e-10
Position 19615: 3.320203525727649e-10
Position 19567: 9.619726057843168e-11
