Gene = Gbs-70E
Position 1878: 0.000486796657108391
Position 8427: 0.00041231164194391746
Position 8469: 0.000410681842932852
Position 77: 0.0003646565899498218
Position 2446: 0.0003443758136812374
Position 2102: 0.00034398181931144495
Position 5240: 0.00034155822630509624
Position 839: 0.0003409584397961002
Position 1264: 0.00033487848116691815
Position 8681: 0.00033346293763311414
Position 282: 0.00032941955192779455
Position 2203: 0.0003218091814871829
Position 4030: 0.00031409861263404247
Position 1472: 0.0003027244971163247
Position 420: 0.0002871701047707121
Position 9481: 0.00028135797531075743
Position 5583: 0.00024195468254678638
Position 27: 0.00023464091534287397
Position 179: 0.0002303598830327697
Position 9674: 0.00022963380763886887
Position 334: 0.00021975896127458724
Position 1116: 0.0002190283400917863
Position 177: 0.0002085397617974924
Position 4053: 0.00018554719213705726
Position 1232: 0.00016720041991446756
Position 1238: 0.00016642414608194356
Position 2384: 0.00015055766573175155
Position 524: 0.00013996488719025872
Position 1140: 0.0001311120770566479
Position 832: 0.00012626842427103897
Position 2271: 0.00011851284663487366
Position 8961: 0.00011287311139124648
Position 235: 0.00010978521321130421
Position 91: 0.00010486550081034401
Position 843: 9.900580126570571e-05
Position 1054: 9.452302982390839e-05
Position 95: 8.987186428095101e-05
Position 603: 8.896001054208e-05
Position 97: 8.549071304795237e-05
Position 791: 8.518838918160347e-05
Position 749: 8.170041554738782e-05
Position 443: 8.129878259209737e-05
Position 8625: 7.844284285016342e-05
Position 855: 7.5765850003312e-05
Position 8747: 7.498162068344378e-05
Position 972: 6.951467583104236e-05
Position 9901: 5.3856618852544074e-05
Position 32: 5.3138093393026736e-05
Position 165: 5.156764868321029e-05
Position 277: 4.454480220381683e-05
Position 8172: 3.964723693326976e-05
Position 8963: 2.8184010480292977e-05
Position 8429: 2.343424751653119e-05
Position 140: 2.282995126386845e-05
Position 9499: 2.2644019523916343e-05
Position 396: 1.9008151115229273e-05
Position 9896: 1.8277086904737084e-05
Position 5274: 1.7517493539638135e-05
Position 9223: 1.4017007819634273e-05
Position 346: 1.2765958798219566e-05
Position 982: 1.2629286694963143e-05
Position 9878: 1.209012076785947e-05
Position 9191: 1.1873005040880744e-05
Position 198: 1.120912135907334e-05
Position 8345: 8.824565406668237e-06
Position 8351: 8.387320283423833e-06
Position 8266: 7.546508000855718e-06
Position 181: 6.473965933692269e-06
Position 262: 5.7334475785775575e-06
Position 374: 5.710102714338356e-06
Position 83: 4.993369649255494e-06
Position 9874: 4.322065587881638e-06
Position 8202: 4.21620872718593e-06
Position 9866: 4.028175652662866e-06
Position 19: 3.0602113125329763e-06
Position 8510: 2.561868337937989e-06
Position 4724: 2.5206004670942694e-06
Position 1584: 2.1500070749030762e-06
Position 1589: 2.0005641694054466e-06
Position 594: 1.9502868596521227e-06
Position 252: 1.321070408271812e-06
Position 8778: 1.2838305893463029e-06
Position 546: 1.2649706748298222e-06
Position 183: 3.095628894420678e-07
Position 8973: 2.4638196162581354e-07
Position 4860: 1.991620258242112e-07
Position 3932: 1.9833969618822589e-07
Position 169: 1.7191596672897484e-07
Position 965: 8.704549234284538e-08
Position 3837: 8.551350050087932e-08
Position 8993: 7.409125066549419e-08
Position 240: 7.179054504695443e-08
Position 9491: 1.843499495115548e-08
Position 1066: 1.0634841006328318e-08
Position 899: 9.683767200746485e-09
Position 8513: 5.7619706823765336e-09
Position 8: 3.073103116245889e-09
Position 172: 1.942297177318497e-09
Position 8502: 9.259655740074496e-10
Position 8375: 2.0803264176285447e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8679: 0.9992739152485041
Position 8307: 0.9943890775831383
Position 3492: 0.9821684212272502
Position 8035: 0.9703547708463502
Position 815: 0.7443294058356148
Position 1042: 0.2745252248012036
Position 899: 0.10844775018111807
Position 7427: 0.04747926496099459
Position 1736: 0.034728197252876465
Position 7401: 0.03449797249722547
Position 3906: 0.028403164824641315
Position 6967: 0.024851066352002366
Position 846: 0.022674222221635107
Position 7988: 0.021278326108428332
Position 5452: 0.015864128776776225
Position 530: 0.011744385864656846
Position 7602: 0.007167234558205506
Position 8513: 0.007118028296693103
Position 3513: 0.006837986342847026
Position 867: 0.005850409683190711
Position 7171: 0.005687899192249395
Position 1519: 0.005628944067938392
Position 502: 0.004648646372875416
Position 1460: 0.0040193838734405634
Position 1360: 0.003998034701391436
Position 499: 0.0039700035952192
Position 775: 0.003941411925395718
Position 9633: 0.0036489819363570157
Position 8919: 0.0036250990400522355
Position 8481: 0.002959791168865912
Position 9665: 0.002543666596921455
Position 4432: 0.002411175097882966
Position 9228: 0.002240697982159273
Position 4608: 0.0022217905673145664
Position 2481: 0.0022129561864682925
Position 2201: 0.0020931689723707623
Position 9573: 0.0019251547521550898
Position 914: 0.0018643974196976153
Position 1711: 0.001852840108798103
Position 6281: 0.0018139030245906212
Position 5901: 0.0016291132164230333
Position 8314: 0.001588015188443161
Position 2018: 0.001545567590675016
Position 9304: 0.0015003052358052544
Position 6118: 0.001463373048164047
Position 9598: 0.0014497484589432448
Position 2444: 0.001350334563543355
Position 5472: 0.001324122957542951
Position 5363: 0.001307065767994761
Position 1129: 0.0012125089050314761
Position 8318: 0.0012107229741314725
Position 5934: 0.0011702275188031378
Position 8165: 0.0010021588662955845
Position 2745: 0.0009631681038596532
Position 8973: 0.0009467796036297277
Position 4379: 0.0009431245709704246
Position 2574: 0.0008573943004266165
Position 1688: 0.0008376638860666659
Position 1495: 0.0008288249510127659
Position 8985: 0.0008069302303841279
Position 9163: 0.0007785275526186836
Position 9033: 0.0007519641442385857
Position 9081: 0.0007507576938372891
Position 8699: 0.0007159997083050069
Position 1647: 0.0007117281430806648
Position 8410: 0.0006511981040253815
Position 669: 0.0006453282882569906
Position 5332: 0.0006413777061455945
Position 5874: 0.0006389675406105144
Position 2045: 0.0006363539530350021
Position 1054: 0.0006122737736128132
Position 10005: 0.0005989002070494742
Position 5238: 0.0005894759271874769
Position 920: 0.0005556152430017798
Position 6267: 0.0005106784711540605
Position 9351: 0.0004939987829521964
Position 2460: 0.00043989515322739197
Position 3928: 0.0004313868764262929
Position 1759: 0.00041785949960340864
Position 8449: 0.0003791227758419979
Position 1097: 0.00037543678407388756
Position 862: 0.0003705769994316119
Position 1502: 0.00034627848349096454
Position 389: 0.000343560436718474
Position 9957: 0.0003310459284866796
Position 832: 0.0003095364949816088
Position 234: 0.0003074423982000679
Position 9736: 0.0003008727275147386
Position 9106: 0.000300206856820001
Position 8341: 0.00028401335834743057
Position 4789: 0.00027204382828033107
Position 6146: 0.00026439236858832383
Position 1182: 0.0002255503053992718
Position 346: 0.0002247214609660531
Position 9246: 0.0002234767554133996
Position 2256: 0.00021619203821450944
Position 8745: 0.00020699067542131425
Position 9705: 0.00020694970744118807
Position 9831: 0.00014504079741437502
Position 5645: 0.00014460244724696098
Position 9374: 0.0001332688016261553
Position 1524: 0.000128676999106493
Position 8751: 0.00012624930255047484
Position 1584: 0.00012049133937748775
Position 5260: 0.00012040358788595997
Position 4413: 0.00011567656200320359
Position 1545: 0.0001093906745386142
Position 5420: 0.00010342721333488163
Position 5340: 9.783640544439253e-05
Position 932: 9.291441647884708e-05
Position 1819: 8.425527516305736e-05
Position 8413: 8.342335373678516e-05
Position 3444: 8.14349511058502e-05
Position 8356: 7.977580826246998e-05
Position 9109: 7.430363584375495e-05
Position 8805: 7.397048556247688e-05
Position 3431: 6.688057702383065e-05
Position 363: 5.9929985440597994e-05
Position 9763: 5.8668049852539755e-05
Position 9242: 5.7012709305368214e-05
Position 8389: 5.502136843885307e-05
Position 7711: 5.369892920413684e-05
Position 8932: 5.175058729997571e-05
Position 6249: 4.8145632644683555e-05
Position 9856: 4.45621879729059e-05
Position 1229: 3.5082016303925326e-05
Position 7327: 2.8497620706457585e-05
Position 7433: 2.8288223182713102e-05
Position 6928: 2.697347555730868e-05
Position 8458: 2.4565728038978438e-05
Position 4817: 2.2361882319981123e-05
Position 9640: 2.1790247117640973e-05
Position 8907: 1.8604708073705033e-05
Position 1075: 1.8405664646300163e-05
Position 2974: 1.7258671236385525e-05
Position 369: 1.4680514623708697e-05
Position 312: 1.371042841676849e-05
Position 5320: 1.2732206304764936e-05
Position 396: 1.183154017534242e-05
Position 8416: 1.1096205568396507e-05
Position 4350: 9.70836152344367e-06
Position 5656: 9.305698516745347e-06
Position 5190: 8.697193565818364e-06
Position 3966: 8.658108692809973e-06
Position 5615: 8.40253681718453e-06
Position 9937: 8.263027230526055e-06
Position 8560: 7.3785184105517025e-06
Position 198: 7.116017257897952e-06
Position 8455: 5.299676807487495e-06
Position 4366: 4.788853875476566e-06
Position 393: 4.51518929293801e-06
Position 1618: 4.510698558798777e-06
Position 296: 4.280375878837866e-06
Position 319: 3.646729415907207e-06
Position 1330: 2.952990239936349e-06
Position 4015: 2.851432355241225e-06
Position 1292: 2.659901704948897e-06
Position 5042: 2.3798913928062466e-06
Position 334: 2.2806839235959023e-06
Position 8600: 2.269292277419103e-06
Position 4559: 2.113435928992892e-06
Position 2846: 1.9464223268333928e-06
Position 374: 1.8584734438143737e-06
Position 1941: 1.6178388784139704e-06
Position 135: 1.3324539700040599e-06
Position 5290: 1.1875772987884808e-06
Position 1016: 1.1734440862546629e-06
Position 4082: 1.1493564731976263e-06
Position 1020: 1.0845744528285613e-06
Position 140: 1.0583495216849158e-06
Position 323: 1.0340254631230236e-06
Position 3263: 9.997348935777825e-07
Position 124: 9.531469567943803e-07
Position 2958: 4.400059688373301e-07
Position 1767: 3.958152603724604e-07
Position 327: 3.853398345304934e-07
Position 2637: 2.781899730577383e-07
Position 874: 2.044006764166717e-07
Position 1066: 1.988963175248804e-07
Position 1114: 1.581998371862243e-07
Position 418: 1.5120921691546125e-07
Position 664: 1.467729039984555e-07
Position 2611: 1.3149543337636997e-07
Position 2578: 1.3006280368308622e-07
Position 1147: 1.1473677429670761e-07
Position 2614: 1.0183735678105298e-07
Position 1755: 9.792072176988629e-08
Position 3925: 9.60157330429294e-08
Position 451: 9.543319490150304e-08
Position 8961: 9.340623865193512e-08
Position 77: 7.86697390872263e-08
Position 115: 4.212356381641937e-08
Position 8991: 2.518928931760212e-08
Position 443: 2.2194071972298323e-08
Position 403: 9.493966167343945e-09
Position 212: 4.708564857610711e-09
Position 408: 3.6669174100969326e-09
Position 8703: 2.202683602175981e-09
Position 8769: 8.146861934320141e-10
Position 978: 9.757924360406438e-11
Position 8832: 1.9559475840141755e-12
