Gene = spz3
Position 5720: 7.130532706402735e-10
Position 326: 5.586572398264544e-10
Position 5092: 5.177321857262503e-10
Position 5839: 4.0301207481348233e-10
Position 787: 3.6443298203378e-10
Position 5725: 3.5430458190033686e-10
Position 5611: 1.530440697217169e-10
Position 5842: 1.487634662251927e-10
Position 5166: 2.3079504384476932e-11
Position 5298: 3.207701584325535e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9984355196540832
Position 4214: 0.9088869414409319
Position 3387: 0.8159847032493999
Position 5040: 0.6945794696058412
Position 5063: 0.23441354673910594
Position 3417: 0.06782878761491523
Position 3074: 0.06214867891576476
Position 3749: 0.041978255123258604
Position 4605: 0.03749662445387749
Position 1489: 0.03519402596042409
Position 2667: 0.03137905574022806
Position 529: 0.027882399788375728
Position 3407: 0.023931352768822415
Position 1853: 0.017879485510024194
Position 2355: 0.011957503154252978
Position 2764: 0.011357497281660195
Position 3858: 0.011230421020102865
Position 4737: 0.00932668488760992
Position 5839: 0.00802441230385079
Position 3431: 0.007994294472459874
Position 4419: 0.006765789587178484
Position 5017: 0.006759051389652915
Position 1715: 0.006738336775835509
Position 1668: 0.006574273652815745
Position 679: 0.0054633776963933295
Position 717: 0.0052827611203294655
Position 720: 0.005272091200488257
Position 4568: 0.004881226447201494
Position 5906: 0.003139543193717404
Position 2079: 0.0027960876021012847
Position 222: 0.0025559831634842534
Position 5878: 0.0024259473294031475
Position 5047: 0.002319369916505604
Position 637: 0.001885164134559933
Position 5275: 0.0018329050019162405
Position 492: 0.0017483669386687281
Position 1040: 0.0017280779326694748
Position 4124: 0.0016077671969276061
Position 2992: 0.001549629700747276
Position 1760: 0.0015470049227382487
Position 798: 0.001484832210368758
Position 4067: 0.0014704803447691955
Position 4485: 0.001445888205372403
Position 4447: 0.0014070014903876614
Position 918: 0.001342897880046979
Position 4165: 0.0012746848434333528
Position 1881: 0.001247318769798967
Position 3212: 0.001116672372978783
Position 1654: 0.001113452900724149
Position 3449: 0.00110742890158192
Position 1465: 0.0011032568827975637
Position 1902: 0.0008961934617381208
Position 5074: 0.0008877530486319361
Position 1636: 0.0008794850067748682
Position 6034: 0.0008322443234720141
Position 4849: 0.0007702649694538505
Position 2174: 0.0007240439600493962
Position 5355: 0.0007217723841875812
Position 2671: 0.0006925285657662881
Position 3646: 0.0006662024864772481
Position 3111: 0.0006602345467542764
Position 1037: 0.000637746754978726
Position 5813: 0.0006010757112791374
Position 1124: 0.0005741635024244897
Position 4573: 0.0005613928364325893
Position 4626: 0.0005453594747537055
Position 4551: 0.0004784643380892314
Position 4655: 0.0004586402487853207
Position 5853: 0.0003957623006518794
Position 5608: 0.00037933999487924807
Position 199: 0.00036999113658795125
Position 1264: 0.0003600077156256472
Position 3601: 0.00033292986762746503
Position 1028: 0.0003219928250560226
Position 1092: 0.00030084392629331795
Position 1894: 0.00027923626992130176
Position 980: 0.00023711443104849716
Position 2933: 0.00021936814542158857
Position 1494: 0.00020037410616201686
Position 1095: 0.00019121808652889136
Position 5621: 0.00018137661435171893
Position 5982: 0.0001777237981071958
Position 3258: 0.00017027703706780584
Position 1007: 0.00016951416609782593
Position 2749: 0.0001626066808771998
Position 150: 0.00014847308112083324
Position 852: 0.00014489546654416834
Position 1002: 0.00014321754158109535
Position 1224: 0.00013654952828465327
Position 4452: 0.0001340627114629401
Position 281: 0.00012860882200107766
Position 4613: 0.00010517901800018135
Position 3730: 0.00010165421762229512
Position 3224: 9.299497163023154e-05
Position 6043: 8.704462482179882e-05
Position 5653: 8.197746314388111e-05
Position 3882: 8.084542696063254e-05
Position 3515: 7.66114717627826e-05
Position 2967: 6.892489455555815e-05
Position 5911: 6.586711353084649e-05
Position 1013: 6.21687033565678e-05
Position 765: 6.019254609447993e-05
Position 540: 5.431615457951394e-05
Position 3656: 4.894869247419254e-05
Position 2184: 4.643606951857647e-05
Position 2998: 4.3833929406370324e-05
Position 1870: 4.188420356372424e-05
Position 861: 4.182557561766759e-05
Position 5865: 3.7060463467481435e-05
Position 768: 3.646970338332265e-05
Position 3018: 3.5524032973125756e-05
Position 5850: 3.263475368132796e-05
Position 2939: 2.932258289139462e-05
Position 803: 2.3779606493701954e-05
Position 5747: 2.2747346342810125e-05
Position 762: 1.895476603971537e-05
Position 361: 1.749978267654153e-05
Position 5799: 1.658315606741197e-05
Position 1435: 1.5251874880713712e-05
Position 543: 1.4400304699539091e-05
Position 2567: 1.257029441836756e-05
Position 5817: 1.2311616961364844e-05
Position 3884: 1.0509306780620649e-05
Position 5636: 9.314339407717707e-06
Position 5615: 7.74743693351343e-06
Position 1561: 4.901651855063135e-06
Position 1682: 3.7945770456735027e-06
Position 1130: 2.364357105751853e-06
Position 1614: 1.9532039762878453e-06
Position 726: 1.1451191852508754e-06
Position 2034: 9.80118127666376e-07
Position 3957: 8.368700458649473e-07
Position 5250: 7.250928692803552e-07
Position 986: 6.816506667914253e-07
Position 389: 4.5864367448578454e-07
Position 1766: 4.56980656562685e-07
Position 1602: 4.4555683057933127e-07
Position 450: 3.8152290726159543e-07
Position 2234: 3.599774450229881e-07
Position 3914: 3.470161347463978e-07
Position 232: 3.281535829257198e-07
Position 1019: 2.878653253267701e-07
Position 922: 2.1195233520832128e-07
Position 469: 1.805576236070696e-07
Position 1408: 1.7114264270723327e-07
Position 585: 1.5881990369125875e-07
Position 800: 1.4836064631592407e-07
Position 546: 1.2359957556821174e-07
Position 1398: 4.548708372719143e-08
Position 82: 2.6254087985129777e-08
Position 500: 1.0731197308762416e-08
Position 2717: 8.376148647841242e-09
Position 381: 8.187698511326156e-09
