Gene = Pdk1
Position 8670: 0.012059517911351215
Position 13060: 0.010758500431093073
Position 7220: 0.007643688915281922
Position 16070: 0.007472336454007667
Position 6041: 0.007469085860493804
Position 4539: 0.006831022018258722
Position 2630: 0.006815183497222193
Position 4339: 0.006748248126370835
Position 6161: 0.006382676504939099
Position 2133: 0.0048454744846712
Position 3330: 0.0048045500037418145
Position 8055: 0.004766583970159812
Position 8283: 0.004314681146706687
Position 16015: 0.00360511830858969
Position 8319: 0.003563675030843668
Position 12444: 0.003541150416587349
Position 15417: 0.0034623561661210524
Position 14176: 0.0034048763101217957
Position 3359: 0.003314683042049142
Position 7728: 0.0032606453989217584
Position 14418: 0.0032051404908596893
Position 15373: 0.0030520057203471825
Position 14560: 0.003046893090955889
Position 4219: 0.0029898613500480937
Position 15248: 0.0026917178846760357
Position 8534: 0.002585763713277484
Position 4049: 0.002437487286950235
Position 15182: 0.002258335057877644
Position 9627: 0.0021976340909205185
Position 1717: 0.0021494430947722213
Position 4163: 0.001993339428028017
Position 6028: 0.0018208156688359818
Position 8287: 0.001753860159527044
Position 13037: 0.0017250867808010172
Position 9031: 0.0016777699163600022
Position 6586: 0.001559656799311243
Position 15704: 0.0015184379952845584
Position 1396: 0.0014853153886771942
Position 13828: 0.0014664744951202915
Position 14972: 0.0014357215073954642
Position 14098: 0.0014203818838015216
Position 9347: 0.0013906827227619946
Position 1215: 0.0013409640658723744
Position 1081: 0.0013185488155023478
Position 14698: 0.0012476176925739146
Position 4564: 0.0012047671503037528
Position 15160: 0.0012039784670302956
Position 3126: 0.001170860596465723
Position 13093: 0.0011221698366153453
Position 14267: 0.001045882797887016
Position 15335: 0.0010408638032915077
Position 7057: 0.0010028608176807334
Position 13062: 0.0009983998531899753
Position 16199: 0.0009761065475852571
Position 16391: 0.0009291089916420176
Position 9088: 0.000920908297345145
Position 12267: 0.0008845351067583398
Position 9091: 0.0008779304501185564
Position 3245: 0.0007557292150155946
Position 8862: 0.0007152423766674841
Position 12325: 0.0006748469222303584
Position 1955: 0.0006124755482864732
Position 9877: 0.0006018146783855388
Position 2958: 0.0005634630527878349
Position 2925: 0.0005438457339661836
Position 6022: 0.0005105374686658012
Position 1929: 0.0004933905627804089
Position 13834: 0.0004836346731894473
Position 8093: 0.00048132130008950825
Position 14290: 0.0004716293047105579
Position 3206: 0.00045166236658614764
Position 16440: 0.00044577676940496156
Position 1688: 0.000418324626408931
Position 13005: 0.0004005546154920457
Position 14513: 0.00038475642513336844
Position 1352: 0.0003768459429421855
Position 14810: 0.00037254395572194475
Position 7373: 0.00036658692757163947
Position 4682: 0.00035079809182904674
Position 4570: 0.0003362335302029902
Position 1393: 0.00033045058774280287
Position 3383: 0.0003180016765032092
Position 1883: 0.0003096737480582296
Position 4814: 0.00030323649497676457
Position 9801: 0.00029687163948770344
Position 10045: 0.00029304458907459163
Position 2156: 0.0002465426381661238
Position 1107: 0.00018767869555500038
Position 286: 0.0001658146571610822
Position 281: 0.00016350826990697056
Position 220: 0.00016078380325096426
Position 6604: 0.000147951182164298
Position 14388: 0.00014724162493403667
Position 2463: 0.0001350609242171926
Position 14243: 0.00013327211139408285
Position 2388: 0.0001328558573742843
Position 6930: 0.00012471192588001662
Position 1653: 0.00012000231465023456
Position 7409: 0.00010794270493188579
Position 514: 0.0001004450361430338
Position 2644: 9.498836223838769e-05
Position 225: 9.24599978208974e-05
Position 347: 7.781900090452227e-05
Position 6668: 7.193736141856092e-05
Position 5336: 6.793685029081175e-05
Position 7302: 5.710958398341726e-05
Position 13521: 5.6790970316073655e-05
Position 8083: 5.438812161368594e-05
Position 8007: 3.904871379707055e-05
Position 1269: 3.617351316424265e-05
Position 6665: 3.394081519250153e-05
Position 4944: 2.8191234212376966e-05
Position 14407: 2.472223105952531e-05
Position 1349: 2.233070959194824e-05
Position 7968: 2.0959925957242644e-05
Position 1620: 2.0859137201198514e-05
Position 7751: 1.8312802009944127e-05
Position 2052: 1.607262562864624e-05
Position 13545: 1.4687349204886575e-05
Position 2024: 1.229353320106779e-05
Position 1291: 7.042760330002593e-06
Position 8507: 6.977077842813107e-06
Position 6556: 5.354772030595851e-06
Position 1551: 5.010188124474466e-06
Position 6698: 4.2693156397789396e-06
Position 1959: 3.7730729782948597e-06
Position 7573: 3.425321004503634e-06
Position 2535: 3.339464779852803e-06
Position 7806: 3.2842166121386546e-06
Position 6540: 3.0713506498870662e-06
Position 7815: 3.0261793166720595e-06
Position 635: 2.5868474788894647e-06
Position 305: 1.9627774891746735e-06
Position 386: 1.7577780712887608e-06
Position 296: 1.7508890344943431e-06
Position 1045: 1.335529505129609e-06
Position 6550: 9.588569265688854e-07
Position 6822: 8.974495209798272e-07
Position 818: 3.8266925050803845e-07
Position 277: 3.4700597670224717e-07
Position 429: 2.5372064932111294e-07
Position 202: 2.265137318953956e-07
Position 550: 1.9424831836042162e-07
Position 572: 1.815195622601835e-07
Position 773: 1.7149661323098894e-07
Position 660: 8.295123960893886e-08
Position 847: 4.76961188886943e-08
Position 107: 2.9631167926749517e-08
Position 964: 2.1114798335508714e-08
Position 458: 2.0974193435531975e-08
Position 7648: 1.6463837091382158e-08
Position 7145: 1.0783513994989466e-08
Position 860: 1.4324538698372825e-10
Position 577: 2.745061411448423e-11
