Gene = Rh50
Position 3665: 0.41481559647972716
Position 2238: 0.2151643249592469
Position 1106: 0.09436569624959563
Position 715: 0.0687008435222837
Position 1702: 0.06840857859843322
Position 1683: 0.06820548640208401
Position 8732: 0.05463682621004369
Position 3984: 0.038518757511752044
Position 7119: 0.03720293640709088
Position 6831: 0.034093304880622684
Position 6834: 0.03281971891070516
Position 1122: 0.03073894527765143
Position 8826: 0.02084947742350159
Position 2184: 0.020767877124808085
Position 2902: 0.018944532454018233
Position 1788: 0.018719432106194575
Position 7442: 0.01686320867073815
Position 3024: 0.01613494123854652
Position 1849: 0.011137039757814639
Position 8767: 0.010776191520528156
Position 1512: 0.010700920894864893
Position 4300: 0.010675540858826896
Position 7857: 0.009873717157329204
Position 6168: 0.00983062962503974
Position 6631: 0.009653680339464076
Position 7353: 0.00944087701461433
Position 688: 0.00862248125533573
Position 6821: 0.008377717382542112
Position 2604: 0.008219323876431943
Position 2187: 0.00810250050488177
Position 874: 0.007790039349546761
Position 2846: 0.007306150900274452
Position 2537: 0.006836095589434007
Position 2052: 0.006330619533901515
Position 6952: 0.005573553082220964
Position 4185: 0.005391135836662531
Position 259: 0.005348502260255108
Position 753: 0.005108286830553858
Position 672: 0.004727863042142281
Position 7881: 0.00456016032990003
Position 7371: 0.004539112371165155
Position 1459: 0.004338114493292013
Position 2801: 0.004251416820615261
Position 1485: 0.0042188091902585064
Position 146: 0.004097859199261114
Position 2626: 0.004045695879776291
Position 903: 0.0037831035493311365
Position 7153: 0.003615814461749525
Position 9578: 0.003181471957540706
Position 8901: 0.0028898787524962405
Position 2949: 0.0028765330722800245
Position 854: 0.0028466165946638066
Position 7356: 0.002754959733108542
Position 8951: 0.002736346156593834
Position 7666: 0.0024339178702289066
Position 7496: 0.0022471640460777166
Position 5690: 0.0021663323553607087
Position 8806: 0.0021256507177346085
Position 3163: 0.002059556034393194
Position 2588: 0.0020204246005436715
Position 301: 0.0018573814757288673
Position 1247: 0.0018475417303533994
Position 9209: 0.0018475329486971222
Position 9471: 0.0018362235328696357
Position 8404: 0.0016855336769186684
Position 1021: 0.0016795814126015422
Position 1557: 0.001572130416408479
Position 642: 0.0015670405619241405
Position 9336: 0.0015466131338060952
Position 2861: 0.0015135975306666742
Position 3000: 0.0014767116448455941
Position 7451: 0.00146892096051787
Position 6872: 0.0014107476412482881
Position 1643: 0.0012628132970928525
Position 7417: 0.001229633186510956
Position 9449: 0.0012078780455581312
Position 4031: 0.0011689946511039522
Position 700: 0.001102463123460783
Position 1385: 0.0010448209385113527
Position 6483: 0.0010226650343116428
Position 1216: 0.000971493495691306
Position 1797: 0.0009514812004421597
Position 9488: 0.0009436081641389965
Position 8658: 0.0008757368847140494
Position 3120: 0.0008663653994264008
Position 8361: 0.0008538222399442441
Position 3944: 0.0008333106209410746
Position 3905: 0.0008085077587156765
Position 7921: 0.0008043386119932954
Position 2091: 0.0008011456953061487
Position 939: 0.0007927661242323025
Position 3763: 0.0007867957567228709
Position 8740: 0.0007728453726494347
Position 9767: 0.000724036544312149
Position 9365: 0.0006655982608278893
Position 2265: 0.0006541697748411407
Position 2623: 0.0006480327588830145
Position 2525: 0.0005831883614367123
Position 3797: 0.0005568099572759745
Position 3964: 0.0005201771085446773
Position 9148: 0.00046690706659009663
Position 1296: 0.0004266092627531933
Position 4063: 0.0004153174074938029
Position 7883: 0.0003917079789354385
Position 1304: 0.00036072541849425
Position 544: 0.0003568383547391728
Position 7695: 0.0003557428909850284
Position 1282: 0.00035342818584104197
Position 275: 0.00032020953122640315
Position 9591: 0.00031109567729687603
Position 2676: 0.00031086666820780905
Position 7748: 0.0002795375148547125
Position 4233: 0.00026865766968056485
Position 109: 0.00025206054393356987
Position 8254: 0.00025170029363745045
Position 4040: 0.00022857587155066677
Position 630: 0.00021024488868209626
Position 9002: 0.00019031403833215513
Position 1747: 0.00017011066887147146
Position 2867: 0.00015015219057261037
Position 560: 0.00014389059806836364
Position 4221: 0.00013983959993046802
Position 9536: 0.00013391764772729292
Position 9409: 0.00012872122756539122
Position 9695: 0.00012625761924005044
Position 9453: 0.00011902960744227423
Position 1567: 0.00010968017532343572
Position 3862: 0.0001036697306823662
Position 1231: 9.119026617031994e-05
Position 8772: 8.630091976922604e-05
Position 4329: 8.292328536885392e-05
Position 3823: 7.737515478403197e-05
Position 4197: 6.828133332211601e-05
Position 155: 6.682454843003589e-05
Position 9008: 6.613690299744218e-05
Position 984: 6.539087471219095e-05
Position 424: 6.337700008408271e-05
Position 1591: 5.8642471158535234e-05
Position 262: 5.5429612609579934e-05
Position 1535: 5.118122515972961e-05
Position 1517: 4.2599939782177103e-05
Position 347: 3.966870945199515e-05
Position 662: 3.4859564496494436e-05
Position 2573: 3.170313934531128e-05
Position 4004: 3.167246416163196e-05
Position 9723: 2.306147641789622e-05
Position 75: 2.045029732127457e-05
Position 8431: 1.541617755718407e-05
Position 3576: 1.2940186063044913e-05
Position 5044: 1.2835901609855768e-05
Position 2546: 1.1381469296373426e-05
Position 6436: 5.450850336311813e-06
Position 6272: 5.321951254060411e-06
Position 3403: 4.709877285492498e-06
Position 601: 2.0419679841013915e-06
Position 729: 1.736522778076413e-06
Position 8428: 1.3032290905963636e-06
Position 3802: 1.2309167983855301e-06
Position 3412: 8.230314262031997e-07
Position 3633: 7.868105123669345e-07
Position 3831: 7.393484311965521e-07
Position 3639: 5.745502085647478e-07
Position 83: 5.65696693855648e-07
Position 3613: 4.645031561245438e-07
Position 114: 3.385592742706261e-07
Position 455: 2.828670884439253e-07
Position 989: 2.821102348664852e-07
Position 3508: 2.8116725598937405e-07
Position 1138: 2.7947800224016536e-07
Position 598: 2.677327163783038e-07
Position 105: 1.3813438953666892e-07
Position 3434: 1.291781671775767e-07
Position 3369: 5.4647862140466534e-08
Position 502: 3.4138096430907936e-08
Position 608: 2.2565183125885705e-08
Position 111: 1.4803031867277836e-08
Position 467: 9.352350875635684e-09
Position 8446: 7.48011985369242e-09
Position 499: 9.550865217744471e-13
Position 119: 4.9704909039616436e-14
Position 207: 2.2520199280314005e-14
