Gene = stai
Position 23092: 0.00018546748343362587
Position 23338: 0.00016391315517175648
Position 23395: 0.00016351359778823978
Position 24097: 0.00016276009741793116
Position 1384: 0.00016230154446812204
Position 515: 0.00015929609006361592
Position 22214: 0.0001475414974258048
Position 23427: 0.00013694021795761365
Position 23181: 0.0001176983258823818
Position 21934: 0.00011066246842903289
Position 21937: 9.794226782524482e-05
Position 23029: 9.399757994657827e-05
Position 1698: 8.969232247993762e-05
Position 22237: 6.262453109368941e-05
Position 3264: 5.380197471396533e-05
Position 22852: 5.0882987349976956e-05
Position 2121: 3.7416895077129476e-05
Position 24258: 3.5601308017125064e-05
Position 1665: 3.206218568018802e-05
Position 2644: 2.935713186848618e-05
Position 23763: 2.9198256607961792e-05
Position 22682: 2.57838607484821e-05
Position 331: 2.4911875337471204e-05
Position 926: 2.450421531103853e-05
Position 1261: 1.830998701609133e-05
Position 22995: 1.0760885448954047e-05
Position 22861: 9.677901415116138e-06
Position 22073: 5.520482936091145e-06
Position 21949: 2.556928108851715e-06
Position 21843: 2.487032427479595e-06
Position 21982: 1.1228109975481305e-06
Position 21952: 5.132798105183622e-07
Position 22027: 5.6777245866653385e-09
