Gene = sowah
Position 1124: 0.001563328502730441
Position 32499: 0.0015194794680104056
Position 1463: 0.0013368964173388132
Position 1062: 0.001271591221857233
Position 31369: 0.0012517014994276828
Position 32573: 0.001227272848264836
Position 3619: 0.0012115535060595235
Position 4563: 0.0012090315515438876
Position 33444: 0.0011467887399095194
Position 510: 0.0011109532018209255
Position 700: 0.0010464079065430091
Position 20860: 0.0009742119635541344
Position 21040: 0.0009252621732235333
Position 6452: 0.0008842120067544709
Position 34454: 0.0008517048732998359
Position 437: 0.0008400161796755165
Position 1475: 0.0007683802757910189
Position 38: 0.000718428523569974
Position 33049: 0.0006753845892359684
Position 25: 0.0004981200627665902
Position 188: 0.0004913585157184126
Position 244: 0.0004642739350982128
Position 5036: 0.00043156398171457263
Position 32510: 0.00041748531335173344
Position 33600: 0.0004110686144268255
Position 34194: 0.0003657180618146992
Position 32963: 0.00032681774152785385
Position 31240: 0.0002770465324689859
Position 1486: 0.0002716005549907675
Position 32720: 0.00025627754007377375
Position 32: 0.00025268768711230946
Position 34257: 0.000244008314439003
Position 34522: 0.00023800350678764473
Position 34888: 0.00023332284209028097
Position 4171: 0.00023044859878299767
Position 33067: 0.00021185710224069538
Position 32478: 0.00016783107277880795
Position 17: 0.00016575262895518022
Position 34449: 0.00015106564593534853
Position 34475: 0.00014093062496393864
Position 33572: 0.00014023747816249517
Position 8: 0.0001308036446041599
Position 87: 0.0001076970521536195
Position 141: 9.941710422842189e-05
Position 42: 8.064005564992126e-05
Position 1128: 6.908398815835824e-05
Position 34696: 6.47341804288378e-05
Position 709: 6.069694904252e-05
Position 34796: 5.477772877540999e-05
Position 34345: 5.36986796052999e-05
Position 2826: 5.2662277523324164e-05
Position 235: 5.240170043914017e-05
Position 2421: 4.7521711301995475e-05
Position 33061: 4.697396521042937e-05
Position 34741: 4.5600551546208e-05
Position 34377: 2.4861481242172456e-05
Position 1750: 1.919442277345362e-05
Position 242: 1.6712464524189424e-05
Position 884: 1.603239893835325e-05
Position 1022: 1.5925148515896525e-05
Position 1333: 1.33979611638041e-05
Position 1571: 9.794694856704354e-06
Position 34683: 8.527894343671591e-06
Position 275: 8.208762382157545e-06
Position 10: 7.4680800323869315e-06
Position 1186: 5.343352993382848e-06
Position 1183: 4.897233889619994e-06
Position 45: 4.579125606350385e-06
Position 248: 3.733062674494344e-06
Position 163: 3.3395811467764677e-06
Position 1339: 3.0102932659188328e-06
Position 77: 2.955349557959497e-06
Position 914: 1.800390737257123e-06
Position 151: 1.7404055102703598e-06
Position 770: 1.3120162923848707e-06
Position 47: 1.1463655166688134e-06
Position 1364: 1.1253604873490288e-06
Position 412: 7.618513768314674e-07
Position 223: 5.57906202100127e-07
Position 748: 4.912539790188645e-07
Position 34101: 4.869309373460964e-07
Position 798: 4.6563291336651486e-07
Position 99: 4.619518556076065e-07
Position 476: 3.4385302664269304e-07
Position 69: 3.2912131866835144e-07
Position 829: 1.3030476099822569e-07
Position 1068: 1.1765019396393489e-07
Position 464: 1.1483992356279515e-07
Position 79: 1.0430738293835974e-07
Position 34385: 7.90006466309586e-08
Position 949: 7.861593193531789e-08
Position 128: 6.704947680474263e-08
Position 1108: 4.8808581396930326e-08
Position 599: 3.3438801252604805e-08
Position 1166: 3.272355768702575e-08
Position 1319: 3.100636995732818e-08
Position 1235: 2.8920818727796172e-08
Position 1256: 1.2751053687814185e-08
Position 121: 7.19626944650432e-09
Position 704: 9.92716963868319e-10
Position 307: 2.280407334324762e-13
Position 371: 1.7621836073350195e-15
Position 382: 1.52454455830122e-15
Position 321: 1.2598255944890755e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 31164: 0.9984200323034347
Position 34053: 0.9947522565364945
Position 7502: 0.9918616386583055
Position 32395: 0.977731158171825
Position 341: 0.9334779404496646
Position 33965: 0.8008767759534626
Position 31512: 0.4843833629904635
Position 32079: 0.39801770877173903
Position 20731: 0.24791154904250873
Position 33500: 0.2005563484816378
Position 21057: 0.13801443708540348
Position 33853: 0.04271719516239109
Position 31737: 0.03848931196265937
Position 31943: 0.038368035547745656
Position 34549: 0.03637766705734367
Position 1546: 0.030353325495960728
Position 4262: 0.028245837361494584
Position 3522: 0.021545750320659043
Position 33730: 0.019413510325539615
Position 32636: 0.018854426965740016
Position 31354: 0.017596458397868005
Position 1569: 0.01667170619768575
Position 33113: 0.016355938773955334
Position 20683: 0.016284343037411508
Position 24045: 0.015246858679300217
Position 1416: 0.014879586018751762
Position 223: 0.012707386124575218
Position 32351: 0.011435832845776204
Position 7031: 0.010710767904842542
Position 3499: 0.009937637748979133
Position 1296: 0.009662790729695421
Position 25787: 0.00898926824083079
Position 33710: 0.008942394149932694
Position 31449: 0.008480900933016096
Position 6616: 0.006761158630710571
Position 33881: 0.005884268836065103
Position 21089: 0.0053619148116875945
Position 31965: 0.005233526418998059
Position 33405: 0.004609407829163989
Position 33744: 0.004205197623209999
Position 4640: 0.004138367648222649
Position 7352: 0.0037582789473465665
Position 1273: 0.003638495626127135
Position 5553: 0.0033809788474741575
Position 31694: 0.0031571335593497613
Position 20801: 0.0030146330055405733
Position 2657: 0.0029624915661129606
Position 1826: 0.002888202309048648
Position 2701: 0.002724317366656206
Position 32558: 0.0026548538250184056
Position 1183: 0.002616619118521083
Position 1575: 0.002522738732113428
Position 34856: 0.0023275356829262676
Position 3914: 0.002241922738432572
Position 3284: 0.0022212395292005053
Position 1202: 0.002221110504105452
Position 34944: 0.0022109342985836395
Position 1378: 0.002196332607688145
Position 4742: 0.0021672301217864304
Position 2790: 0.0020829575094866008
Position 1540: 0.002033593022145941
Position 14741: 0.001978409783393082
Position 31532: 0.00197713638050304
Position 1626: 0.0019407706128956885
Position 33522: 0.0018734325336474125
Position 7355: 0.0016933932983731067
Position 3972: 0.0016701418543244937
Position 3212: 0.0016575685407845498
Position 1376: 0.0016477821163746172
Position 10634: 0.0014625304962708305
Position 33164: 0.0013997049723271293
Position 20759: 0.0012508892997307017
Position 2196: 0.0012253736916618323
Position 2495: 0.0010476186713157427
Position 4073: 0.0009784309202229057
Position 31713: 0.0009711303181132065
Position 87: 0.0008508971983459844
Position 3737: 0.0007439756919009853
Position 34573: 0.0006520604644082892
Position 32109: 0.0006185256788628685
Position 4349: 0.0005744752846250263
Position 34748: 0.000542720907327608
Position 99: 0.0005185420860237521
Position 34576: 0.0004533844552248133
Position 10349: 0.0004526804859393811
Position 2066: 0.0004457974277979632
Position 4887: 0.000431563981714573
Position 596: 0.00042763619630493944
Position 77: 0.0003858708473232942
Position 14367: 0.00035760602204718304
Position 34888: 0.0003477348320507607
Position 32745: 0.0003405420218056728
Position 4224: 0.0003282707728505843
Position 34999: 0.00025030222347978415
Position 2679: 0.000205126494273608
Position 3696: 0.00019685106349302275
Position 34839: 0.00018459981690654412
Position 1093: 0.00017865453922491313
Position 10054: 0.00017795699961659642
Position 34598: 0.0001664563589774345
Position 887: 0.0001632812975551657
Position 394: 0.00016125224564845199
Position 460: 0.00015791426696426804
Position 872: 0.00015139390528676444
Position 616: 0.00011557672685356705
Position 34753: 0.0001033988957160239
Position 34062: 0.00010119244053955203
Position 14142: 9.427870985266159e-05
Position 32585: 7.946847709220887e-05
Position 1789: 7.367314936893719e-05
Position 9495: 6.868166963618393e-05
Position 34345: 6.332319808008923e-05
Position 8706: 5.407777037952264e-05
Position 34357: 4.39698664118195e-05
Position 34241: 4.366998300631266e-05
Position 32353: 4.231754183752612e-05
Position 7083: 3.153400566731715e-05
Position 6987: 2.4161491092080648e-05
Position 34613: 2.274337682919223e-05
Position 34445: 2.259582104171773e-05
Position 850: 1.786573008385111e-05
Position 1638: 1.715408002539127e-05
Position 2522: 1.6074072549145147e-05
Position 983: 1.5545347118363046e-05
Position 817: 1.2946039294717158e-05
Position 834: 1.0572590667960799e-05
Position 364: 9.716759323530139e-06
Position 2223: 9.0105669521257e-06
Position 32397: 7.992374097882823e-06
Position 667: 7.85468560567691e-06
Position 288: 3.1327688232420392e-06
Position 430: 3.086758910485964e-06
Position 118: 2.7713547901742113e-06
Position 3949: 2.4883289037592616e-06
Position 553: 2.1765760264790324e-06
Position 1128: 2.0956891410895153e-06
Position 622: 1.9324155816472776e-06
Position 784: 1.6467798642575436e-06
Position 613: 1.621518317960659e-06
Position 549: 1.216732168574357e-06
Position 2213: 1.0815512022840514e-06
Position 109: 8.319218726462326e-07
Position 1466: 8.226071123184593e-07
Position 912: 7.134333504200078e-07
Position 400: 4.900770663424417e-07
Position 412: 4.845188349983825e-07
Position 787: 4.804475274172964e-07
Position 6971: 4.6357614819884207e-07
Position 1794: 4.080555653466127e-07
Position 202: 3.6674615118989006e-07
Position 1758: 3.626811887008618e-07
Position 1473: 3.550974998159646e-07
Position 680: 3.342404504760271e-07
Position 32196: 2.929464834142778e-07
Position 1204: 2.8761856796251633e-07
Position 169: 2.6785939096643466e-07
Position 193: 2.4112324210781886e-07
Position 409: 2.315186563226694e-07
Position 91: 1.8774988826690502e-07
Position 121: 1.1227631521622517e-07
Position 136: 7.280605421471557e-08
Position 730: 6.713842558362548e-08
Position 736: 5.866423475506163e-08
Position 856: 5.110609594721997e-08
Position 510: 4.4727929603910783e-08
Position 1253: 3.28022408344463e-08
Position 637: 1.8689199407197984e-08
Position 346: 1.4609253584300847e-08
Position 355: 1.2261569936734731e-08
Position 163: 1.0870375547039824e-08
Position 6669: 2.0522513511972143e-09
Position 956: 1.7218088960747672e-09
Position 231: 1.674764243168375e-09
Position 634: 1.5243104367058986e-09
Position 727: 1.441336662259862e-09
Position 959: 6.29931843350278e-10
Position 733: 5.917917312089882e-10
Position 235: 8.034239849835367e-14
