Gene = SCAR
Position 2162: 0.00033913886045289465
Position 919: 0.0003251017404097106
Position 1672: 0.0002922541507750499
Position 817: 0.0002808963613951834
Position 77: 0.0002518369183245429
Position 5017: 0.00020960072378168232
Position 980: 0.0001830606250459969
Position 1603: 0.0001760767038760369
Position 1489: 0.00017035235207582745
Position 5267: 0.00015764841442547682
Position 446: 9.151572091135723e-05
Position 5435: 8.940675624704912e-05
Position 4744: 8.238786015258881e-05
Position 244: 6.843669740493134e-05
Position 4740: 6.807369621027397e-05
Position 4752: 6.097539165335446e-05
Position 5523: 5.345442522897496e-05
Position 528: 5.252287347900586e-05
Position 5186: 5.16599698631798e-05
Position 5476: 4.9954911476662474e-05
Position 1492: 4.854601457028165e-05
Position 1276: 4.140552993217945e-05
Position 4914: 3.896269120493919e-05
Position 1441: 3.4803190804767763e-05
Position 1340: 3.2092597263524835e-05
Position 602: 3.067473498865522e-05
Position 566: 2.9174463471472063e-05
Position 2589: 2.5561610215962915e-05
Position 1983: 2.197982828603836e-05
Position 2564: 1.5232822295039581e-05
Position 5520: 1.0316343184097143e-05
Position 1133: 9.609082747309814e-06
Position 2966: 8.361619550905753e-06
Position 680: 4.581268248377781e-06
Position 170: 4.059523525430276e-06
Position 2209: 2.8942375831300422e-06
Position 3287: 2.7617311978791196e-06
Position 3364: 2.7554177321829492e-06
Position 4746: 1.3472467281043927e-06
Position 4941: 8.194948223379162e-07
Position 4944: 5.161327460091105e-07
Position 220: 6.581594388955439e-08
Position 366: 5.019965097555217e-08
Position 293: 2.980873208153606e-08
Position 372: 2.528553052558542e-08
Position 4958: 1.1306411572696384e-08
Position 297: 1.0937829448039954e-08
Position 141: 5.1987133538332984e-09
Position 201: 5.125511238901648e-09
Position 98: 4.909203497275798e-10
Position 185: 6.740086995834062e-11
Position 56: 4.848198909363736e-12
Position 224: 3.33970181262403e-13
