Gene = l(3)76BDm
Position 2939: 0.00024051850689892442
Position 4002: 0.00022702226941062655
Position 3957: 0.00020171153901881974
Position 3871: 0.00018169564458914725
Position 1428: 0.00017748203996051538
Position 3919: 0.00017179617243307598
Position 3231: 0.00016793310642695253
Position 3394: 0.0001541336716479563
Position 3161: 0.00015213441509627902
Position 60: 0.00014001573457460024
Position 4772: 0.00013716745296689682
Position 1251: 0.00013298844913422
Position 4787: 0.00012195864908409218
Position 5003: 0.00011873308215190907
Position 3859: 0.00011438997766643486
Position 3934: 9.866490516275798e-05
Position 4384: 9.618595856552421e-05
Position 4887: 8.824533860369296e-05
Position 3366: 8.109167784771256e-05
Position 4425: 8.052257720042222e-05
Position 2697: 8.002181647628246e-05
Position 4322: 7.665283967122033e-05
Position 447: 7.604601646565119e-05
Position 2914: 7.517022248767572e-05
Position 2847: 7.230957993226584e-05
Position 49: 6.385857316017873e-05
Position 1796: 6.15455994252355e-05
Position 571: 5.6712839185601e-05
Position 3461: 4.768349277400294e-05
Position 4204: 4.657678674036774e-05
Position 2110: 4.32545726287906e-05
Position 1992: 4.2935196551088774e-05
Position 228: 4.146630050821992e-05
Position 5011: 3.9373944027124177e-05
Position 2455: 3.890595007278213e-05
Position 39: 3.782392390354654e-05
Position 3155: 3.677942032235131e-05
Position 219: 3.535800357399877e-05
Position 1107: 3.5184183731254956e-05
Position 283: 2.953871725875172e-05
Position 1982: 2.606335374353203e-05
Position 2605: 2.5759102137487458e-05
Position 1999: 2.559159626386285e-05
Position 73: 2.4622556857859977e-05
Position 2115: 2.453156635112048e-05
Position 4738: 2.3825947217931965e-05
Position 1219: 2.2418339332114465e-05
Position 906: 2.240135992447975e-05
Position 1677: 2.1260027650258202e-05
Position 1967: 2.070696441200911e-05
Position 4427: 2.033438536947181e-05
Position 825: 1.927524444548384e-05
Position 868: 1.904617659257335e-05
Position 731: 1.751642650781051e-05
Position 3895: 1.6540186262255722e-05
Position 651: 1.6068852154393513e-05
Position 3975: 1.5773393419556033e-05
Position 4796: 1.5650024817854604e-05
Position 3901: 1.5246588018951555e-05
Position 389: 1.46612585695461e-05
Position 3799: 1.4492776115912898e-05
Position 1099: 1.4406581051164942e-05
Position 2194: 1.4345633915432212e-05
Position 2473: 1.39111807942974e-05
Position 1969: 1.3588959619419478e-05
Position 848: 1.323378892724818e-05
Position 4850: 1.2536939947935046e-05
Position 37: 1.0931479671296816e-05
Position 936: 1.0916408142724397e-05
Position 1245: 8.645284835250708e-06
Position 422: 8.429101195148205e-06
Position 1557: 8.309836850767314e-06
Position 1604: 7.796072710860656e-06
Position 42: 6.629758606767589e-06
Position 148: 6.1638230141248035e-06
Position 2296: 5.829283128538674e-06
Position 1109: 5.673644717994693e-06
Position 44: 5.079796028372237e-06
Position 202: 4.585145355611729e-06
Position 1596: 4.145387331004597e-06
Position 1801: 3.821627298837009e-06
Position 1082: 3.069077042625538e-06
Position 1578: 3.050307751809724e-06
Position 392: 2.7798698260580407e-06
Position 1594: 2.2512341370712916e-06
Position 403: 2.1664939565050498e-06
Position 3038: 2.0110687828323223e-06
Position 1524: 1.946311687946206e-06
Position 411: 1.935902849046927e-06
Position 67: 1.8275545485331786e-06
Position 98: 1.808058029955665e-06
Position 2716: 1.4687019533336287e-06
Position 2686: 1.1982567904788677e-06
Position 271: 1.0345727089708415e-06
Position 2674: 7.730681953837501e-07
Position 2615: 4.3708704365521e-07
Position 4478: 3.6576811578316493e-07
Position 4439: 3.549254285025849e-07
Position 158: 2.893398040612669e-07
Position 2824: 2.8390543803509954e-07
Position 4414: 2.1503357007254646e-07
Position 2672: 1.348557920841065e-07
Position 4727: 1.1785867469387382e-07
Position 2656: 7.891764920519076e-08
Position 2881: 7.617898784193589e-08
Position 3631: 7.475020358599019e-08
Position 2887: 5.364255819702508e-08
Position 153: 5.338117058077503e-08
Position 4180: 5.256950860042603e-08
Position 2704: 4.909137478571101e-08
Position 565: 4.523208092726399e-08
Position 803: 4.255503348647857e-08
Position 2370: 3.0020613915060883e-08
Position 584: 2.6833773028596793e-08
Position 655: 2.3012893971992844e-08
Position 3854: 2.238466934157971e-08
Position 879: 1.2370098077653455e-08
Position 2336: 7.218486005297465e-09
Position 871: 4.67170880185888e-09
Position 563: 3.7490160219744975e-09
Position 2086: 3.5476750715458583e-09
Position 4171: 3.0025915383015276e-09
Position 596: 8.039378366903153e-10
Position 1014: 4.3546639350401043e-10
Position 1339: 3.871849372317215e-10
Position 2413: 2.6900617432885947e-10
Position 773: 2.4324048038003965e-10
Position 1509: 2.2989175896443732e-10
Position 601: 6.686138668308914e-11
Position 723: 4.7436798715873884e-11
Position 552: 1.1171186710437738e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 535: 0.9980692395482585
Position 2041: 0.9951955869170288
Position 2598: 0.9869996113046452
Position 756: 0.9790735620463726
Position 1738: 0.9776992878049877
Position 4127: 0.9754783465539697
Position 3571: 0.9262563876528518
Position 3822: 0.05805468871294309
Position 3430: 0.0469247171426293
Position 2309: 0.043598391811286316
Position 3816: 0.02281911339874867
Position 3597: 0.017764799348866545
Position 3132: 0.016462676150230532
Position 1283: 0.01634646575849178
Position 2942: 0.015599081106956406
Position 1219: 0.01271063311579064
Position 3231: 0.012256443205704739
Position 2330: 0.009681606078801572
Position 4294: 0.008837325899200199
Position 1514: 0.008381017781733878
Position 4830: 0.007810677305994734
Position 2381: 0.007677902790824743
Position 1980: 0.007595902662850601
Position 2686: 0.007028444744591333
Position 3840: 0.006676802759991325
Position 3892: 0.006472052632237097
Position 765: 0.0057039889641237185
Position 1815: 0.005064322786005773
Position 3279: 0.004994729057775257
Position 1238: 0.0043856775872046705
Position 879: 0.00429971943931632
Position 1349: 0.004007574502349752
Position 1836: 0.003964206392648022
Position 3601: 0.003678200052911745
Position 4204: 0.003413850133621745
Position 3246: 0.003214815670660535
Position 3296: 0.0031707340452172272
Position 4137: 0.0031391113681431123
Position 4067: 0.0026196975815981757
Position 2859: 0.0023822292067146272
Position 67: 0.0020127819208983
Position 2097: 0.001729411401438918
Position 1133: 0.001710691223607491
Position 868: 0.0017081762774626512
Position 4616: 0.0016521388717553652
Position 2947: 0.0016360904982990355
Position 3108: 0.0015013669102180434
Position 2656: 0.0014526853241009115
Position 2758: 0.001371065170010686
Position 3708: 0.0012653183978872588
Position 2048: 0.0010594412795211523
Position 2318: 0.0010388639159259244
Position 2930: 0.0009819871260529313
Position 2378: 0.0009474830838404454
Position 5073: 0.0008859652769153597
Position 3061: 0.0008424212598270956
Position 889: 0.0007688504434472482
Position 5049: 0.0007359696236958522
Position 3844: 0.0006550174117134108
Position 894: 0.0006287970462124174
Position 902: 0.0006243352594601614
Position 4096: 0.0005869755678305167
Position 4675: 0.0005299952537976206
Position 386: 0.0004309900352720901
Position 3627: 0.0003991455119773409
Position 2862: 0.00038102869540136155
Position 3251: 0.00037577184492050173
Position 1863: 0.00036416262556049106
Position 1384: 0.0003620762829005971
Position 2281: 0.0003511447793841963
Position 3670: 0.0003009735106913135
Position 3144: 0.0002867774951315298
Position 1055: 0.0002646859032440647
Position 3208: 0.0002636970002135681
Position 1480: 0.00023255824452333125
Position 3863: 0.00022671401386333673
Position 3905: 0.0002155550451074655
Position 2224: 0.00020024881343616794
Position 2110: 0.00019677696958335635
Position 98: 0.00018712533374693282
Position 1446: 0.0001823186533225065
Position 4891: 0.00017762187590673737
Position 4309: 0.0001755694980664523
Position 4957: 0.00016647001976648172
Position 2653: 0.0001633136471247855
Position 3606: 0.0001503797744691972
Position 3480: 0.0001404075883597639
Position 96: 0.00013610232314712346
Position 2881: 0.00013120195690054592
Position 1181: 0.00012602607306311657
Position 2734: 0.00012583287489649389
Position 1841: 0.00011443945861071695
Position 2062: 0.0001131738837934052
Position 944: 9.903699237321826e-05
Position 389: 9.814604142241226e-05
Position 1058: 9.598124758698408e-05
Position 429: 9.496950860607706e-05
Position 398: 9.359283798770383e-05
Position 2285: 9.316054423914905e-05
Position 1093: 9.287077517044659e-05
Position 4359: 9.119351161084873e-05
Position 2405: 8.101661753182182e-05
Position 3989: 7.689160686408448e-05
Position 773: 7.358412065918932e-05
Position 1775: 7.289644351743788e-05
Position 1258: 7.180169512291059e-05
Position 4149: 6.907813566395969e-05
Position 4593: 6.903036989055976e-05
Position 3038: 6.669602758471737e-05
Position 635: 6.530999460361156e-05
Position 3612: 5.867000246341659e-05
Position 2166: 5.7049265929844574e-05
Position 2997: 4.9965971742749906e-05
Position 3485: 4.5022530725372846e-05
Position 4098: 4.082875891733342e-05
Position 4318: 4.0380923538428095e-05
Position 803: 3.946879063005913e-05
Position 1393: 3.9150768962123126e-05
Position 1050: 3.741052445293454e-05
Position 2610: 3.335859913965539e-05
Position 2183: 3.1207255588230675e-05
Position 4960: 2.8777671709316247e-05
Position 4874: 2.8429453977216935e-05
Position 4937: 2.7240979347571664e-05
Position 326: 2.723340246089865e-05
Position 165: 2.5752853772968122e-05
Position 2118: 1.999998514765597e-05
Position 1760: 1.9965016889992358e-05
Position 434: 1.7457488007764487e-05
Position 2271: 1.6294242393884546e-05
Position 2413: 1.56157997077309e-05
Position 1600: 1.531447345081319e-05
Position 2077: 1.5017176553073499e-05
Position 2336: 1.3785000881301758e-05
Position 158: 1.3514878270665477e-05
Position 308: 1.3051832982241735e-05
Position 4464: 1.0657414409992575e-05
Position 1677: 9.851908567178267e-06
Position 302: 9.407649880403444e-06
Position 2016: 9.40603758159632e-06
Position 4159: 8.52644948717801e-06
Position 1177: 8.050379128500669e-06
Position 1390: 7.90049767024972e-06
Position 1014: 7.027642446382651e-06
Position 2147: 2.6357755231570544e-06
Position 2446: 2.036243196094596e-06
Position 3055: 1.9716522041320465e-06
Position 563: 1.7425938628179541e-06
Position 319: 1.6132511159511988e-06
Position 2455: 1.1171205832787883e-06
Position 2465: 8.453306547707388e-07
Position 437: 8.136234967053099e-07
Position 2154: 7.989715054563109e-07
Position 3058: 7.660114635043319e-07
Position 2437: 6.68656625307734e-07
Position 3064: 6.433124753518839e-07
Position 3052: 4.785799035769552e-07
Position 2468: 3.38457659646449e-07
Position 639: 2.934823148193329e-07
Position 2495: 2.58997419806524e-07
Position 216: 2.3334817971791878e-07
Position 2483: 1.7814203050531448e-07
Position 293: 1.558506134635253e-07
Position 683: 1.5099516165668742e-07
Position 2817: 1.425804945854554e-07
Position 1006: 1.4172337708350736e-07
Position 73: 1.170639501050234e-07
Position 277: 8.115758814998658e-08
Position 2615: 7.411484753662397e-08
Position 800: 1.066418098613447e-08
Position 710: 1.7444841930594495e-09
Position 228: 1.5940816695323695e-09
Position 848: 2.452834183825758e-10
Position 258: 6.976427466105405e-14
Position 246: 3.2240657370484544e-15
Position 174: 4.582453060614853e-16
