Gene = Reps
Position 583: 7.806896651113526e-05
Position 2242: 7.76000682903548e-05
Position 4523: 7.290449907026101e-05
Position 1879: 7.28530748366984e-05
Position 3327: 6.477401320256549e-05
Position 4479: 6.214611243377609e-05
Position 3398: 6.0776398744334916e-05
Position 3578: 6.051774600181675e-05
Position 3921: 5.800058816963573e-05
Position 884: 5.754466925762921e-05
Position 4449: 5.7189234115457236e-05
Position 2091: 5.514422741092385e-05
Position 270: 5.393530947196634e-05
Position 2239: 5.255697816934967e-05
Position 112: 5.1475734125774505e-05
Position 762: 5.049760268248476e-05
Position 2315: 4.865437772493627e-05
Position 4117: 3.9303862023399845e-05
Position 3147: 3.636978682604185e-05
Position 2684: 3.484203336522829e-05
Position 2471: 2.905164685438197e-05
Position 1006: 2.882648214194252e-05
Position 2877: 2.801369216639539e-05
Position 86: 2.6845068368635407e-05
Position 3003: 2.569011052648081e-05
Position 881: 2.44328832359118e-05
Position 2484: 2.378848686932834e-05
Position 2806: 2.1777627790907765e-05
Position 3162: 2.1764093565879657e-05
Position 2584: 2.153281726124092e-05
Position 3153: 1.779386761800416e-05
Position 1445: 1.6350625806037075e-05
Position 2460: 1.5877299908171323e-05
Position 311: 1.540052727229402e-05
Position 3031: 1.4789580901485919e-05
Position 156: 1.4285782126366166e-05
Position 4082: 1.3629713848613004e-05
Position 37: 1.2076669896918118e-05
Position 1337: 1.1736470492706644e-05
Position 47: 1.1450906861427514e-05
Position 3618: 1.1392832332585303e-05
Position 3699: 1.0826286679620033e-05
Position 641: 1.0789234305443697e-05
Position 2905: 1.0687528438910058e-05
Position 2071: 9.465915627122735e-06
Position 2011: 9.39750377698879e-06
Position 604: 7.402223244834937e-06
Position 267: 7.354446415652363e-06
Position 3277: 6.7787888469800025e-06
Position 2114: 6.518576861792901e-06
Position 592: 6.4650990207610206e-06
Position 3082: 6.37115086852206e-06
Position 3391: 6.3546724670042255e-06
Position 3000: 6.2396896462416726e-06
Position 687: 6.02283824037257e-06
Position 130: 5.600678778012103e-06
Position 2746: 5.494780392876736e-06
Position 2415: 5.283096495061204e-06
Position 2912: 5.192051004897634e-06
Position 1664: 4.726620967841303e-06
Position 820: 4.722181782147847e-06
Position 1137: 4.642451460104586e-06
Position 620: 4.590239412523182e-06
Position 1416: 4.494170538465506e-06
Position 114: 3.86351981233592e-06
Position 2728: 3.7090633131975768e-06
Position 2617: 3.2021688827605695e-06
Position 122: 3.1573166367771426e-06
Position 162: 3.0387795828083022e-06
Position 3071: 2.981895980111307e-06
Position 1176: 2.916876995297718e-06
Position 2862: 2.7996626594056752e-06
Position 292: 2.6918833854771025e-06
Position 1676: 2.6432928964913086e-06
Position 318: 2.538301303316641e-06
Position 3438: 2.2305105155691157e-06
Position 2481: 2.1213599772031703e-06
Position 594: 2.091618751999417e-06
Position 3389: 1.9826930709035806e-06
Position 159: 1.7331107204417797e-06
Position 1202: 1.5956623003503524e-06
Position 1690: 1.5813886543479973e-06
Position 3735: 1.485996325416832e-06
Position 3536: 1.3275034858630008e-06
Position 1460: 1.122170266868275e-06
Position 1146: 1.0094973626338754e-06
Position 1397: 9.020862984508684e-07
Position 2269: 8.315035842235121e-07
Position 1143: 8.28862208850537e-07
Position 1372: 5.52906315727051e-07
Position 229: 3.60618583506733e-07
Position 922: 3.5450904323550357e-07
Position 377: 3.121853247725328e-07
Position 348: 2.1871572299382432e-07
Position 370: 1.802109358674446e-07
Position 199: 1.7087055654963656e-07
Position 2211: 1.683454029656303e-07
Position 961: 1.5478736490843698e-07
Position 1943: 1.2770285912457709e-07
Position 495: 1.0988755452345139e-07
Position 190: 8.605503769061249e-08
Position 476: 8.32711008205928e-08
Position 2502: 7.819051911168504e-08
Position 1923: 4.8803845040843265e-08
Position 438: 4.321635260392257e-08
Position 4094: 3.432645500741157e-08
Position 3975: 3.2782074023095616e-08
Position 2119: 2.9844112520170174e-08
Position 440: 1.773095156807746e-08
Position 2857: 1.5319836394333854e-08
Position 1715: 7.75293417933072e-09
Position 1707: 6.2228342516519366e-09
Position 1568: 5.5080600734175275e-09
Position 2859: 5.472722852034497e-09
Position 1566: 4.209033810019102e-09
Position 1563: 3.4360885474050656e-09
Position 1573: 2.766634444891216e-09
Position 1387: 1.958881120690303e-09
Position 2082: 9.648446589356425e-10
Position 2152: 9.197525789831579e-10
Position 2035: 8.36470938608337e-10
Position 1737: 2.2550641066927795e-10
Position 1550: 1.5845127785301583e-10
Position 3010: 9.858318679680535e-11
Position 2642: 7.665423940711007e-12
Position 2025: 7.21499663258406e-13
Position 2130: 7.179548662716959e-13
Position 2023: 1.3348800815811163e-13
Position 479: 1.1503867215072493e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1120: 0.9993760370096617
Position 2364: 0.9898107938082769
Position 1508: 0.9860509007665665
Position 3475: 0.9591230633947796
Position 3235: 0.7830828648427095
Position 633: 0.6561628879496628
Position 4894: 0.28287698519547916
Position 788: 0.15410012283903687
Position 5264: 0.13365813806981705
Position 5333: 0.09429945560233248
Position 5441: 0.0909483307685294
Position 862: 0.059632783612614954
Position 3247: 0.05496350917768993
Position 687: 0.04064338030473424
Position 4714: 0.03326823569183338
Position 4169: 0.023545055097642154
Position 2898: 0.019846871025535995
Position 2915: 0.015234396063624213
Position 894: 0.015020679608837299
Position 1664: 0.011030209512425816
Position 3069: 0.010698583317580206
Position 3766: 0.010290955352946865
Position 2385: 0.00985634503049014
Position 2693: 0.00923476715969927
Position 3042: 0.00811570384066693
Position 3512: 0.008081467276274826
Position 4345: 0.006729149291288945
Position 4928: 0.006376806864926303
Position 705: 0.006198117182729855
Position 2130: 0.006020919721324956
Position 1524: 0.00539484718794143
Position 2953: 0.004412194819037837
Position 929: 0.0034614524084713647
Position 4864: 0.0033481064166798595
Position 1932: 0.003201193769379873
Position 723: 0.0030678282465250203
Position 1913: 0.00301791376468862
Position 4553: 0.0025257128579687337
Position 4213: 0.0022948220681161826
Position 1563: 0.0021833026875564807
Position 3846: 0.0015622800111515837
Position 2690: 0.0012384516379623544
Position 4117: 0.0010876552057458829
Position 2890: 0.0010626856799937133
Position 4460: 0.0007235481630857838
Position 472: 0.0006845589807533731
Position 4965: 0.0006781005598866267
Position 4176: 0.0006762231572330429
Position 2905: 0.0006417890598251831
Position 5397: 0.0006052210493300697
Position 3735: 0.0005538915425617859
Position 2719: 0.0005536436100614815
Position 1305: 0.0005022005638031955
Position 1308: 0.00040892240043700965
Position 199: 0.000398960161463074
Position 4624: 0.00037718886918642784
Position 1702: 0.00037362314713294543
Position 3108: 0.00037134566080811176
Position 3080: 0.0003461371311580916
Position 2146: 0.00032314803913309666
Position 1834: 0.0003188647633166496
Position 2256: 0.00028819365671844493
Position 244: 0.00024158227453807818
Position 3412: 0.0002368750174273054
Position 2189: 0.0002344172376871958
Position 1968: 0.00023300278855034904
Position 2114: 0.00021735960003040045
Position 2772: 0.0002041983672893657
Position 458: 0.00019868677272759556
Position 903: 0.0001835365407371959
Position 3021: 0.0001753518900488947
Position 4827: 0.00016030261506919794
Position 1351: 0.00015840357037200193
Position 2743: 0.0001573494443946772
Position 2078: 0.0001549061287059172
Position 3487: 0.0001436391715549535
Position 3772: 0.00013637555544557348
Position 2051: 0.00012425906028099788
Position 4238: 0.00011626237471615277
Position 3380: 0.00011526467821413696
Position 3097: 0.00011319496055718474
Position 869: 0.00011237969178287762
Position 3252: 0.00011075498954619034
Position 744: 0.00010661878059777419
Position 747: 8.042408848648721e-05
Position 1831: 7.194263610462759e-05
Position 961: 6.96915227548611e-05
Position 898: 6.855465945397588e-05
Position 406: 6.738050323209507e-05
Position 3031: 5.848794116467679e-05
Position 527: 5.8238843874392315e-05
Position 3308: 5.697029234770101e-05
Position 277: 5.6050461681484215e-05
Position 2530: 5.508457019613468e-05
Position 3565: 5.1831281163662074e-05
Position 385: 5.13778115561102e-05
Position 2161: 4.786825132320662e-05
Position 900: 4.456873060885415e-05
Position 3409: 4.142214671400755e-05
Position 3643: 4.1184082806117714e-05
Position 503: 3.732319446880276e-05
Position 1699: 3.5965736378244235e-05
Position 2527: 3.548757783414365e-05
Position 1542: 3.2946519862751804e-05
Position 976: 3.278317069084332e-05
Position 1526: 2.603294990826629e-05
Position 2059: 2.4727672405450332e-05
Position 2158: 2.263945324473454e-05
Position 353: 2.006836134421182e-05
Position 3868: 1.965872564227954e-05
Position 808: 1.905925741869394e-05
Position 2471: 1.8968920736183624e-05
Position 98: 1.8320247399552312e-05
Position 1200: 1.400546398072688e-05
Position 1853: 1.359012025615254e-05
Position 604: 1.2903688940234763e-05
Position 1937: 1.1345736440504796e-05
Position 1133: 1.0284321731905476e-05
Position 2223: 1.0060932299978753e-05
Position 942: 1.0046774773812315e-05
Position 208: 9.29407617317437e-06
Position 248: 8.862224110019646e-06
Position 3082: 8.513358183243805e-06
Position 1387: 6.981070490421328e-06
Position 1366: 6.500480380229902e-06
Position 2696: 6.0586155781054195e-06
Position 408: 5.4591287333366675e-06
Position 2559: 5.229608758043668e-06
Position 2657: 4.896065191688638e-06
Position 798: 4.854562359528252e-06
Position 2746: 4.6249805766833206e-06
Position 500: 4.550876336437769e-06
Position 2795: 4.294997615169132e-06
Position 2082: 3.7721918307556816e-06
Position 1991: 3.69157798575253e-06
Position 1160: 3.650052977887271e-06
Position 1157: 3.417352498854451e-06
Position 1886: 3.208247625258234e-06
Position 1392: 3.1448562002466256e-06
Position 1130: 3.015705569685249e-06
Position 1078: 2.7189217382674695e-06
Position 1715: 2.428248638902019e-06
Position 419: 2.3107718801876263e-06
Position 2648: 2.2550757115095e-06
Position 1240: 2.1177242413893427e-06
Position 1983: 2.076207099126108e-06
Position 2638: 2.0622084182857434e-06
Position 2762: 2.0426322044461992e-06
Position 795: 2.0104871051527194e-06
Position 259: 1.8765260151249852e-06
Position 422: 1.8732672617177275e-06
Position 1850: 1.6041028261966198e-06
Position 2740: 1.5857548238175162e-06
Position 1943: 1.5504267181112493e-06
Position 1803: 1.5294356335976801e-06
Position 1844: 1.2615909392505502e-06
Position 1225: 1.2010551216344592e-06
Position 1588: 1.0282155100813223e-06
Position 1595: 9.966880637388585e-07
Position 2423: 9.65835398066628e-07
Position 536: 9.63529237385792e-07
Position 95: 7.548105512465716e-07
Position 1182: 6.944241207422745e-07
Position 2408: 6.840678884899666e-07
Position 3921: 6.682581205339195e-07
Position 2567: 4.996304647826579e-07
Position 175: 4.3600105598512425e-07
Position 2617: 3.859056636597408e-07
Position 130: 3.5470927008466314e-07
Position 1372: 3.4699056701732834e-07
Position 1267: 3.3922321458545626e-07
Position 2584: 3.2787975506767127e-07
Position 104: 2.834460769110145e-07
Position 507: 2.711982068716247e-07
Position 1176: 2.175447829569202e-07
Position 1384: 1.840591595728389e-07
Position 324: 1.821530336270372e-07
Position 429: 1.3128834135523794e-07
Position 1404: 1.1587265157696247e-07
Position 3526: 1.0993088938119982e-07
Position 1433: 9.336892244276268e-08
Position 172: 6.495802349241245e-08
Position 1436: 3.9067855647829293e-08
Position 512: 3.408352753187959e-08
Position 111: 1.6463655070987506e-08
Position 476: 1.2377271496171032e-08
Position 2579: 1.0826783011320344e-08
Position 582: 8.779043739601885e-09
Position 287: 8.354696290121348e-09
Position 578: 6.7960605520460325e-09
Position 2390: 3.809996910793038e-09
Position 566: 3.120886072943873e-09
Position 2434: 3.7405239164600165e-10
Position 2429: 2.4306766189775337e-10
Position 2502: 1.801454570523306e-10
Position 179: 1.1440008735383074e-13
Position 274: 7.302841457859722e-16
