Gene = Cds
Position 1357: 8.367304767387007e-05
Position 2776: 8.248708142768988e-05
Position 2677: 8.037445718867173e-05
Position 456: 7.490027770790866e-05
Position 334: 7.3486392560213e-05
Position 194: 6.77056705911261e-05
Position 1354: 6.635024650415579e-05
Position 3191: 6.204028926501074e-05
Position 829: 5.932317984182155e-05
Position 3012: 5.6689465467517536e-05
Position 2981: 5.1926370235436564e-05
Position 2915: 4.6418082117758965e-05
Position 2818: 4.1472264281135156e-05
Position 569: 3.515704820119592e-05
Position 1881: 3.244588201021082e-05
Position 3255: 2.9418429722819278e-05
Position 3008: 2.7502607526879026e-05
Position 3772: 2.5428031846993065e-05
Position 2541: 2.1695025942658376e-05
Position 2253: 1.9667082862975965e-05
Position 2993: 1.3637682126844104e-05
Position 3824: 1.2997593777758634e-05
Position 1378: 1.028528887136333e-05
Position 1872: 9.88398765023686e-06
Position 946: 7.385935002849049e-06
Position 637: 5.320454789869426e-06
Position 1940: 4.9978799575731636e-06
Position 342: 3.8951935938041175e-06
Position 1644: 3.8294214735474946e-06
Position 444: 3.2733465824316563e-06
Position 3044: 1.826712830698544e-06
Position 77: 1.589951485493239e-06
Position 1884: 1.120942884289575e-06
Position 1473: 4.1333916768639555e-07
Position 833: 2.37909547601457e-07
Position 2033: 1.725388806529659e-07
Position 791: 1.2022401160756275e-07
Position 520: 9.737684256929832e-08
Position 541: 2.0405661093848804e-08
Position 682: 1.8258432404152214e-08
Position 3088: 1.2371069331933537e-08
Position 615: 1.6070190817286726e-09
Position 577: 1.330603788241512e-09
Position 416: 8.961253356368023e-10
Position 526: 8.567692632526019e-10
