Gene = Naprt
Position 4824: 3.783894721472833e-05
Position 7395: 3.553920005787307e-05
Position 8227: 2.9309249943838162e-05
Position 8415: 2.509299650625042e-05
Position 520: 2.3972646828545112e-05
Position 8443: 2.2849847129847757e-05
Position 264: 1.9448564081451813e-05
Position 1309: 1.7763594697494645e-05
Position 2344: 1.6762180191960585e-05
Position 8273: 1.3788886988084224e-05
Position 7532: 1.2615319131031213e-05
Position 2567: 1.2532014681337253e-05
Position 5011: 1.1604682410936388e-05
Position 2535: 1.0638642348667182e-05
Position 5324: 1.0632608624264438e-05
Position 7459: 9.67284999311199e-06
Position 7665: 9.595490691628882e-06
Position 8573: 8.927297676596136e-06
Position 8206: 8.920879181289805e-06
Position 2823: 7.044551561438465e-06
Position 4485: 6.397852286862614e-06
Position 2946: 5.427987031343251e-06
Position 2953: 5.294440958892406e-06
Position 2342: 3.940619557053415e-06
Position 453: 2.515462665032389e-06
Position 4445: 1.91817742873569e-06
Position 203: 1.8507333774117177e-06
Position 800: 1.7789991725346339e-06
Position 4488: 1.1095190207128575e-06
Position 3203: 1.0532624935434863e-06
Position 4546: 1.045699788098743e-06
Position 366: 8.580671738287178e-07
Position 39: 7.750615078386659e-07
Position 433: 7.270102756724406e-07
Position 3200: 6.451453660679963e-07
Position 3589: 6.300626432579277e-07
Position 621: 6.250328153440814e-07
Position 14: 6.238176697409801e-07
Position 2229: 3.486450040965238e-07
Position 2297: 2.774433688931243e-07
Position 438: 1.925599210453205e-07
Position 7377: 1.698108975262394e-07
Position 378: 1.2708449084183206e-07
Position 8058: 9.718032054121953e-08
Position 4739: 5.707990397626606e-08
Position 5430: 3.2751588118827945e-08
Position 8224: 3.170840667511374e-08
Position 6: 2.965774820509791e-08
Position 4941: 2.4813988832990798e-08
Position 4655: 2.3674030507691124e-08
Position 7403: 2.1425743228111062e-08
Position 8238: 1.6206587247453345e-08
Position 8250: 1.5845017478966965e-08
Position 8024: 1.4851186423269362e-08
Position 7709: 1.1056067006274582e-08
Position 8052: 1.0003265970782468e-08
Position 7862: 9.85104094425475e-09
Position 8293: 7.124836033213757e-09
Position 7871: 3.017933254144178e-09
Position 4904: 1.9702901753927353e-09
Position 7790: 6.731380276190289e-11
Position 7842: 6.625482577228149e-11
Position 7901: 5.752034145720344e-11
Position 2452: 5.415583502452936e-11
Position 7811: 5.256884011349169e-11
Position 7943: 3.3199659428304915e-11
Position 7819: 3.215329207150729e-11
Position 8261: 3.684021163951138e-12
Position 4697: 3.2228347080142575e-15
Position 7723: 2.031585141168655e-15
Position 7802: 1.4999121586489206e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7578: 0.9997376251167572
Position 2405: 0.9996934293385136
Position 8051: 0.9987141438287243
Position 4589: 0.9973409611046712
Position 2166: 0.9870105601241783
Position 4391: 0.9776093597014387
Position 7246: 0.9160221486199605
Position 2970: 0.9056099173505872
Position 5102: 0.784463029048277
Position 3125: 0.710044635904951
Position 2762: 0.19254391647185337
Position 1188: 0.15247158137383715
Position 1782: 0.12298672498562344
Position 3145: 0.1192009040609007
Position 5615: 0.11110980018702862
Position 1256: 0.10877286196748609
Position 1291: 0.09323960198891744
Position 5662: 0.09293200542981377
Position 1493: 0.08969932762931035
Position 3613: 0.08700648048340534
Position 1800: 0.06843383123316668
Position 3666: 0.04565042622780964
Position 3798: 0.040087872334506586
Position 5497: 0.0395151901868839
Position 1460: 0.037949402838509394
Position 5589: 0.037140551784062156
Position 7267: 0.03338656038512338
Position 3163: 0.0332437350729056
Position 8436: 0.03193712340615781
Position 3606: 0.029340509766445016
Position 3389: 0.025520173808314048
Position 2941: 0.02532974103036394
Position 1424: 0.02479864415014563
Position 4172: 0.022557961147575377
Position 3581: 0.022331825883120108
Position 7205: 0.019011910257389894
Position 7808: 0.016476310395241105
Position 6028: 0.013870606803299254
Position 709: 0.013186850342944176
Position 1463: 0.012888378893309542
Position 6174: 0.011977615722767088
Position 3253: 0.011917268942705813
Position 5827: 0.011862101202304827
Position 3840: 0.010450506927648566
Position 1821: 0.009972782779002211
Position 5089: 0.009539652772249762
Position 3675: 0.009355952222907644
Position 3626: 0.008457729549243745
Position 4986: 0.008445279319942964
Position 7134: 0.008120150881426378
Position 5690: 0.007737677297494585
Position 8573: 0.007519608581051764
Position 1759: 0.007417461093357569
Position 5359: 0.007246500276577492
Position 258: 0.006973511495851266
Position 2590: 0.005787657817953524
Position 4001: 0.005770800890561495
Position 5725: 0.00565542549716911
Position 879: 0.0054721573758005375
Position 7748: 0.00486161939910337
Position 3515: 0.004859596120491995
Position 7186: 0.004735933986214655
Position 2823: 0.004614147402324625
Position 6971: 0.004522817822949232
Position 5154: 0.004272585918595393
Position 3633: 0.004158970060857281
Position 7859: 0.004049261771371737
Position 3462: 0.0038721748607525104
Position 2767: 0.0037586509679925256
Position 3313: 0.0036002045020143373
Position 7847: 0.003512051329327091
Position 1440: 0.0035028779432833314
Position 7183: 0.0027943251556666305
Position 5113: 0.0027613762543975827
Position 911: 0.002660767863648114
Position 3750: 0.0026040662076028775
Position 2700: 0.0025347138306193616
Position 4450: 0.002478350518584985
Position 4962: 0.002466456676664008
Position 5389: 0.0024343809128414043
Position 5128: 0.002360578165698807
Position 5510: 0.002239477903469911
Position 2662: 0.002141683633472198
Position 2914: 0.0019552080669977216
Position 273: 0.0019340594075083228
Position 5160: 0.001669835187050143
Position 3393: 0.001609241526423529
Position 864: 0.0014701603204861865
Position 5277: 0.0014363734020689729
Position 7892: 0.0013316164096920258
Position 4601: 0.0013268212468420097
Position 242: 0.0012945736371608675
Position 3449: 0.001241605834476944
Position 3288: 0.0011076760278010008
Position 5893: 0.0010856732538864907
Position 5365: 0.0010018857332325965
Position 3879: 0.0009538865515633013
Position 4801: 0.0009324167640402337
Position 3337: 0.0009001894530587474
Position 2893: 0.0008883483986763484
Position 5665: 0.0008782797078651164
Position 6597: 0.0008779595736980268
Position 2129: 0.0008259172808183982
Position 6750: 0.0007709234692772061
Position 1113: 0.000722381327625785
Position 503: 0.0006847212105248187
Position 2628: 0.0006529684308946728
Position 4257: 0.0006287560666947829
Position 5217: 0.0006244180476106964
Position 4917: 0.0006197774922337115
Position 5324: 0.0006007849227464674
Position 3418: 0.0005696403500468516
Position 426: 0.000555299586348019
Position 3333: 0.0005430990874110079
Position 823: 0.0005315806654126208
Position 7751: 0.0005201162903008511
Position 2599: 0.0004971680452592804
Position 8464: 0.000436573954672591
Position 2615: 0.00042840843260220495
Position 6859: 0.0004255175034454632
Position 8250: 0.0004219365307895794
Position 2986: 0.00041442127877191847
Position 86: 0.0004036547428052895
Position 8102: 0.00038605442680685444
Position 5308: 0.00036777426894805623
Position 1469: 0.00036066287134041257
Position 6372: 0.0003357190658479907
Position 5330: 0.00033571251989870037
Position 3285: 0.00033459690079324506
Position 1958: 0.0003078330824622018
Position 231: 0.0003012046170910984
Position 7910: 0.0002971579654609863
Position 264: 0.00029201874270708063
Position 8276: 0.0002736776946903064
Position 193: 0.0002484388441815975
Position 3210: 0.00023593354778336697
Position 5165: 0.00023426303781313851
Position 2779: 0.0002335373626733223
Position 3013: 0.0002160662199396609
Position 3638: 0.0002122537489224213
Position 2097: 0.0002064057364058234
Position 3734: 0.00020476957422057754
Position 4937: 0.00019931416482880064
Position 5262: 0.0001992316943092107
Position 7102: 0.00019807185648305716
Position 1972: 0.0001825996799086352
Position 5175: 0.00018125313001323188
Position 4926: 0.0001739340097940397
Position 4232: 0.00017128693432844153
Position 6428: 0.00016940084008663768
Position 7595: 0.00015781921719641245
Position 2040: 0.0001533790308699148
Position 6690: 0.00014557029089802768
Position 6447: 0.0001253681446405953
Position 2992: 0.00012015773299546609
Position 8634: 0.00011259321397143882
Position 2898: 0.00010476767801207901
Position 6399: 9.297928372651622e-05
Position 531: 9.211073263856268e-05
Position 5076: 9.15375791949572e-05
Position 7811: 9.092565393372431e-05
Position 5136: 8.216123961448186e-05
Position 7714: 8.029197972789703e-05
Position 5181: 7.593113183815044e-05
Position 7889: 6.755629620840244e-05
Position 1909: 5.873711442786313e-05
Position 7619: 4.23994736023204e-05
Position 5291: 4.1445466032358185e-05
Position 8603: 3.776734040035546e-05
Position 4623: 3.3801473335716214e-05
Position 2946: 2.7860292536206604e-05
Position 6262: 2.7781020245233357e-05
Position 7961: 2.4623208101070262e-05
Position 1882: 1.9478211540350157e-05
Position 4776: 1.657472358072723e-05
Position 2422: 1.6568507275750297e-05
Position 2333: 1.632412611945767e-05
Position 2972: 1.6052060193427416e-05
Position 586: 1.4359658102338293e-05
Position 2846: 1.3121953185729069e-05
Position 4880: 1.27248589913604e-05
Position 83: 1.1667901056066817e-05
Position 1149: 1.0800533081918906e-05
Position 7871: 9.316624387931666e-06
Position 7880: 8.938198067160422e-06
Position 520: 8.692744180600028e-06
Position 8581: 6.914897147344624e-06
Position 206: 6.828688006805835e-06
Position 5011: 6.256729449039616e-06
Position 209: 5.784752930353128e-06
Position 2668: 4.345329202814616e-06
Position 966: 3.3393366596929615e-06
Position 3054: 3.311543436697451e-06
Position 479: 3.2876269247379333e-06
Position 2610: 3.049845928979084e-06
Position 4964: 2.566304305660631e-06
Position 8367: 2.3227286715766856e-06
Position 4674: 1.7341437736792077e-06
Position 2625: 1.7212909456507324e-06
Position 2640: 9.949900389943318e-07
Position 6204: 5.557779219570548e-07
Position 2452: 5.05358672924849e-07
Position 2561: 2.34872868383699e-07
Position 2437: 1.9117553083101376e-07
Position 4666: 5.403718560038229e-09
Position 4759: 2.508859119944054e-10
Position 2461: 3.884966870234885e-11
