Gene = Tg
Position 1443: 0.007599922789425648
Position 15158: 0.0056102836052680655
Position 3086: 0.005331525699032641
Position 12295: 0.004878944407060348
Position 6818: 0.004840766181522417
Position 13146: 0.0031986788768850923
Position 9253: 0.0031317691604501605
Position 7022: 0.0028214654950765696
Position 9505: 0.002758913085986338
Position 8027: 0.0026425345973429652
Position 13068: 0.002508130100133392
Position 1569: 0.002448810402009343
Position 1984: 0.002194735435314895
Position 1355: 0.0021565050407824785
Position 1532: 0.0020768174845558905
Position 1427: 0.00191652999585038
Position 4324: 0.0016439719778469117
Position 7113: 0.0015308755614757824
Position 2145: 0.0013292733864986761
Position 605: 0.0013000374319525406
Position 1150: 0.00129244077344675
Position 988: 0.0012565573298522045
Position 2540: 0.0012369445049915935
Position 8000: 0.0010399947434465665
Position 5501: 0.0010317196795030068
Position 5394: 0.00094653814352372
Position 616: 0.0008373695727367641
Position 1494: 0.0008031661513361516
Position 9535: 0.0007435382856649979
Position 7457: 0.0007299635037277114
Position 656: 0.0007210305224580024
Position 4275: 0.0007041860120024757
Position 7912: 0.0006910363256861035
Position 8234: 0.0006870574305468756
Position 3167: 0.0006469662233295797
Position 566: 0.0006402362129658972
Position 4295: 0.0006278343264204154
Position 9129: 0.0005981474706097533
Position 1625: 0.0005619594549059671
Position 1226: 0.0005461483254856569
Position 1054: 0.0004956084869947723
Position 300: 0.0004955600821955636
Position 8122: 0.0004830635471054808
Position 5711: 0.000456832588408745
Position 4145: 0.00043805714110870485
Position 859: 0.0004320694922600994
Position 959: 0.00042231540752121055
Position 3781: 0.0004186545971030401
Position 5666: 0.000383365363133781
Position 5553: 0.00034042301040216195
Position 992: 0.000323689103514133
Position 280: 0.0003182656837997773
Position 635: 0.0003037184456623677
Position 1175: 0.00026910143617626947
Position 3621: 0.00024788097529153066
Position 665: 0.00024504941330396587
Position 1646: 0.00024460016533522694
Position 1579: 0.00023341414707134036
Position 3467: 0.0002054365149172136
Position 3653: 0.0001833351423756145
Position 1191: 0.00017744459194758385
Position 290: 0.00016927803624151394
Position 3542: 5.5898841956597465e-05
Position 176: 3.911165297349511e-05
Position 3646: 3.838400853386226e-05
Position 286: 3.658510072437564e-05
Position 3482: 3.657161082988675e-05
Position 399: 3.0080379291008926e-05
Position 2641: 2.7407630592748175e-05
Position 1761: 2.70347327938854e-05
Position 969: 2.2634016456270154e-05
Position 15241: 1.7997819878704178e-05
Position 1370: 1.5153854876733417e-05
Position 6215: 1.26472712295332e-05
Position 384: 9.751572924612617e-06
Position 337: 8.044234223564038e-06
Position 889: 5.8170075779246544e-06
Position 2002: 5.518280895796914e-06
Position 3219: 5.234671295665666e-06
Position 3444: 5.055576138370176e-06
Position 2047: 4.747962694963438e-06
Position 1450: 4.2766646247935806e-06
Position 3364: 3.916153871532637e-06
Position 119: 3.5571792784280244e-06
Position 1198: 3.553449517271157e-06
Position 1309: 3.1480002612147057e-06
Position 1689: 2.887463513411122e-06
Position 1375: 1.9566635216060165e-06
Position 197: 1.8750762709814657e-06
Position 1405: 1.8563346810070277e-06
Position 1004: 1.4616410421613402e-06
Position 1281: 1.3185236996653466e-06
Position 1001: 1.2830704629735242e-06
Position 1267: 1.021276644818792e-06
Position 259: 9.511823248408646e-07
Position 466: 9.115345777292108e-07
Position 181: 8.830184728416588e-07
Position 12459: 8.398690604075176e-07
Position 11554: 8.155641012735376e-07
Position 10070: 6.342987782478962e-07
Position 11025: 6.166759352428861e-07
Position 11690: 5.331907420186984e-07
Position 1112: 5.200738047005724e-07
Position 143: 3.4697303047805753e-07
Position 10615: 3.1843581912391537e-07
Position 667: 2.1872187497690857e-07
Position 10183: 1.8143286582258842e-07
Position 408: 1.3661802374699498e-07
Position 10618: 1.0708764371821868e-07
Position 9879: 1.0479741960395664e-07
Position 869: 8.529230440353302e-08
Position 243: 6.842034096691266e-08
Position 178: 3.0173044646975295e-08
Position 8452: 2.360356444479356e-08
Position 239: 1.3718300586151578e-08
Position 184: 1.0411963021229849e-08
Position 116: 9.630321022560238e-09
Position 228: 9.079571655255786e-09
Position 8880: 8.294810816231137e-09
Position 74: 5.332142096794675e-09
Position 157: 4.0202981899782285e-09
Position 5960: 2.059329051273098e-09
Position 4563: 1.2810487910467011e-09
Position 478: 8.523144229726479e-10
Position 6771: 5.785480087777885e-10
Position 6287: 4.606562430815803e-10
Position 5915: 2.435124316412398e-10
Position 4286: 7.980493620142979e-12
Position 1747: 2.102983298436382e-12
Position 1806: 1.844640251747967e-12
