Gene = Trp1
Position 289: 0.0005559199337041243
Position 886: 0.00048438462612844616
Position 3203: 0.0004689129056557085
Position 3670: 0.0004671186306096811
Position 3430: 0.00045918054757915585
Position 116: 0.0004477917492421089
Position 2451: 0.0004396542150803555
Position 1533: 0.0002931370687480484
Position 489: 0.00026297896705588646
Position 2200: 0.000254883651018895
Position 2662: 0.00021191146360135388
Position 2227: 0.00019708675391574352
Position 3236: 0.0001786281137666793
Position 2894: 0.00017802727004135628
Position 1565: 0.00016799547075551732
Position 3318: 0.0001629990824654757
Position 1640: 0.0001481919993181218
Position 2294: 0.00013602885890513276
Position 2911: 0.00013443783076694428
Position 1128: 0.00013232695878433957
Position 1379: 0.00011958316584164202
Position 2391: 0.00011844067165555314
Position 342: 0.00010525416786145368
Position 3231: 9.948737082309461e-05
Position 180: 8.744014006526534e-05
Position 3189: 7.911264019345055e-05
Position 1113: 7.71957077236552e-05
Position 1212: 7.136302906939038e-05
Position 543: 6.810515045436431e-05
Position 1581: 6.654002018276145e-05
Position 694: 5.469676028768705e-05
Position 315: 5.461039326126974e-05
Position 1537: 5.377507236644363e-05
Position 2099: 4.692334658205212e-05
Position 1492: 3.663023996747274e-05
Position 3211: 3.4454201107355106e-05
Position 388: 3.367144224368654e-05
Position 2297: 3.0686467110879176e-05
Position 1988: 2.9872368788852085e-05
Position 1382: 2.9726626511000204e-05
Position 3177: 2.7646482252263587e-05
Position 1517: 2.536205039980956e-05
Position 1791: 2.327251148934228e-05
Position 580: 1.9271109386694336e-05
Position 2393: 1.8065879968924283e-05
Position 1650: 1.757679266716614e-05
Position 1706: 1.67684717442627e-05
Position 238: 1.5167445832019742e-05
Position 2300: 1.4009711482304102e-05
Position 268: 1.34248957790909e-05
Position 457: 1.1097341300989873e-05
Position 1805: 1.0298324780476102e-05
Position 2273: 9.960121891861157e-06
Position 607: 9.802970811863142e-06
Position 393: 9.470099469418602e-06
Position 1648: 6.1437058401431835e-06
Position 620: 3.8121389371360843e-06
Position 1770: 3.195998034377602e-06
Position 79: 2.7111589153263407e-06
Position 2507: 1.4444264801444647e-06
Position 134: 1.4437826320815063e-06
Position 192: 1.384663061433383e-06
Position 131: 1.1977177217835252e-06
Position 337: 3.869790039968028e-07
Position 152: 3.653392933349324e-07
Position 707: 2.238874443649205e-07
Position 756: 1.9754430521391053e-07
Position 92: 1.7262458653242864e-07
Position 1601: 2.546557158386276e-08
Position 55: 2.0405386132213714e-08
Position 2908: 5.501001342009097e-09
Position 160: 8.480157890322202e-12
Position 297: 5.038313214734187e-12
Position 138: 8.861834877721999e-15
