Gene = Exn
Position 23287: 0.00012791905580574408
Position 21253: 0.00011772789710152881
Position 23922: 0.00010628229054325776
Position 24243: 0.00010306995593687164
Position 22480: 0.00010295632162227674
Position 23459: 0.00010249684148115399
Position 24000: 9.55308687356612e-05
Position 271: 9.338235960891228e-05
Position 22460: 9.104014098737905e-05
Position 22489: 8.716898755178013e-05
Position 173: 8.660556825554984e-05
Position 23905: 8.359937271418441e-05
Position 21438: 7.170885326981694e-05
Position 22434: 6.622332622224328e-05
Position 1070: 5.313862149532907e-05
Position 936: 5.200648523960653e-05
Position 23617: 4.5537136084453007e-05
Position 202: 4.055867554423918e-05
Position 22264: 3.979494670651423e-05
Position 24048: 3.819557122734713e-05
Position 273: 3.786676141985698e-05
Position 15364: 3.4295506737211684e-05
Position 419: 3.126585338720294e-05
Position 22464: 2.8067806237469382e-05
Position 23870: 2.4226030229965264e-05
Position 22564: 2.376710634678891e-05
Position 23810: 1.8184187748133264e-05
Position 432: 1.7135985489234408e-05
Position 660: 1.527017428990568e-05
Position 827: 1.460200674212287e-05
Position 22233: 1.1832071364930783e-05
Position 228: 7.5884732389751195e-06
Position 23830: 7.39739808117681e-06
Position 223: 6.61496199753682e-06
Position 22111: 5.809011108607348e-06
Position 872: 5.7271739648231415e-06
Position 863: 5.436055894462483e-06
Position 1865: 5.328933241776166e-06
Position 506: 5.223823736181912e-06
Position 23873: 4.573659675191717e-06
Position 44: 4.479343027979757e-06
Position 981: 3.7569984695716046e-06
Position 1809: 3.592430713897815e-06
Position 1280: 3.544237567765295e-06
Position 850: 3.4892170765861532e-06
Position 22496: 3.0929185846176456e-06
Position 21451: 2.870951106619665e-06
Position 532: 2.585590588881088e-06
Position 22745: 2.5528183727434794e-06
Position 761: 2.4799444849898463e-06
Position 108: 2.366892202592075e-06
Position 22767: 2.3424424135627206e-06
Position 100: 2.0361784768005486e-06
Position 22780: 2.0289514222571153e-06
Position 22738: 1.992955193204001e-06
Position 1858: 1.731400233558627e-06
Position 722: 1.5628028365649432e-06
Position 21389: 1.322048516458664e-06
Position 21642: 1.1838995890301168e-06
Position 21771: 1.1719326836811676e-06
Position 24079: 1.171635887172648e-06
Position 784: 1.1606425701551589e-06
Position 733: 1.1520731861410446e-06
Position 1137: 1.0430467554797424e-06
Position 1080: 9.814385259956872e-07
Position 650: 9.491314114560742e-07
Position 23263: 9.193604842780261e-07
Position 1092: 7.754748093017842e-07
Position 21: 7.178221174811097e-07
Position 24110: 7.161068872968286e-07
Position 239: 5.769318342155088e-07
Position 21845: 4.902643988591971e-07
Position 21648: 4.79059034583302e-07
Position 23969: 4.0276389210877176e-07
Position 22680: 3.198471980884245e-07
Position 22012: 2.7241395160949015e-07
Position 22041: 2.5077924218861473e-07
Position 969: 2.2927390281241255e-07
Position 23382: 2.0571569239943724e-07
Position 153: 1.9041311164004126e-07
Position 21792: 1.8867019555539657e-07
Position 210: 1.7152157683776907e-07
Position 22900: 1.2989999285814236e-07
Position 22862: 1.2236132323300664e-07
Position 939: 9.538791810022752e-08
Position 246: 6.845348160251974e-08
Position 21490: 5.678413344561582e-08
Position 21716: 5.4252971219237945e-08
Position 21900: 5.1342200345766024e-08
Position 21102: 4.7591809254527864e-08
Position 23846: 3.301105741874143e-08
Position 23919: 2.646480367339684e-08
Position 23027: 2.3976081255319532e-08
Position 22644: 1.8148787310019198e-08
Position 7: 1.2360688604709909e-08
Position 23879: 1.113982959383468e-08
Position 22700: 3.437701441720629e-09
Position 23799: 2.0681162479133196e-09
Position 22670: 1.5065638304877703e-09
Position 22379: 1.786048846431456e-10
Position 23788: 1.6933544517647602e-10
Position 23326: 8.144640393113978e-11
Position 23318: 7.499929402641882e-11
Position 23478: 3.670502666021728e-11
Position 23453: 1.7737298245800162e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 22346: 0.9999634566485115
Position 23964: 0.999117028134007
Position 22603: 0.9973056967709333
Position 23695: 0.9920955020932903
Position 15222: 0.9576212282586282
Position 21310: 0.9574042779030577
Position 21000: 0.9488486865681587
Position 20488: 0.8331558310111148
Position 10545: 0.33436789803952743
Position 12579: 0.11426077579786269
Position 16417: 0.0999630020139651
Position 11840: 0.09360598402730974
Position 8702: 0.033604786177188886
Position 15608: 0.03236681779862165
Position 20968: 0.025412023822791147
Position 402: 0.02171532405169699
Position 14607: 0.01650708928222772
Position 20239: 0.015416303261624579
Position 24326: 0.015163431566274364
Position 20504: 0.012681000133013461
Position 21370: 0.012297663301945927
Position 1289: 0.010585299586390231
Position 21062: 0.009514277965830755
Position 16501: 0.008715874858615809
Position 20948: 0.008431117981174959
Position 22140: 0.008403932619910298
Position 23495: 0.008204043342280639
Position 23725: 0.005778248310382541
Position 22986: 0.005541233187625265
Position 10433: 0.005371787718924737
Position 14981: 0.0049206375575580165
Position 9575: 0.003915438620033604
Position 21321: 0.0030867240035333345
Position 16611: 0.002563749799946732
Position 1045: 0.002453229166595361
Position 23547: 0.002324710519179451
Position 16453: 0.00214935867463639
Position 1947: 0.002094727600415593
Position 23728: 0.0017984603341860675
Position 22989: 0.0017627608367256889
Position 20923: 0.0017466314484779906
Position 23474: 0.0016168600983737862
Position 21539: 0.0015152171449577465
Position 14785: 0.0013694666644717966
Position 23244: 0.0012339472518642283
Position 21417: 0.001129816694392446
Position 252: 0.0010005972949055808
Position 4211: 0.000992115309166017
Position 1025: 0.0009885384788172076
Position 481: 0.0009359672534051039
Position 21495: 0.0009184439033161
Position 3360: 0.0009173699827782733
Position 21442: 0.0008942308325715909
Position 22616: 0.0008930799061315773
Position 1296: 0.0007863042833336305
Position 21355: 0.0007183510190319669
Position 6443: 0.0007044082117130089
Position 1339: 0.0006113162815509685
Position 21679: 0.0006072785143681284
Position 447: 0.0005935616411232862
Position 7760: 0.0005697349844290104
Position 16354: 0.0005577533202904962
Position 24285: 0.0005383185153144574
Position 614: 0.0005144813441925825
Position 153: 0.0003985091676410584
Position 1056: 0.0003891605101876029
Position 6011: 0.00038148436076584035
Position 2386: 0.0003735554744774702
Position 5250: 0.0003519288645712073
Position 21648: 0.0003380352900905252
Position 6917: 0.00033730561291939827
Position 21824: 0.00031139927525495844
Position 21403: 0.0003066036817577403
Position 6897: 0.0002923155549167169
Position 7618: 0.000241519054046516
Position 24340: 0.0002103925473050314
Position 22969: 0.00020654573190607032
Position 21433: 0.00020490189300274066
Position 21663: 0.00020430089517566258
Position 24185: 0.00019988935451109374
Position 23556: 0.00019720369026392955
Position 7014: 0.00017692063768393127
Position 1868: 0.00016542387891929175
Position 24289: 0.00015781257145933267
Position 24260: 0.00014638059809054082
Position 2424: 0.00014403535570353158
Position 3603: 0.00014115984384452935
Position 1363: 0.00013483061025876253
Position 3282: 0.0001284182039476938
Position 24295: 0.00012463474672907404
Position 2419: 0.00012034449496594842
Position 325: 0.00011948236750780055
Position 23975: 0.00011749530273981907
Position 511: 0.00011276389397645011
Position 24212: 0.00010526817240651794
Position 15642: 9.249406223783163e-05
Position 23172: 8.142973960796845e-05
Position 23169: 7.569547325645277e-05
Position 15376: 7.556426395090464e-05
Position 15852: 7.367667197033536e-05
Position 21551: 6.874013246543056e-05
Position 24003: 5.9209910231236475e-05
Position 22801: 4.761247814588514e-05
Position 22628: 4.3637708100108424e-05
Position 23066: 3.8966220621328585e-05
Position 2544: 3.8350597312587396e-05
Position 23098: 3.833159781086417e-05
Position 23740: 3.7752500703477005e-05
Position 22960: 3.755484650450499e-05
Position 24359: 3.305892746894529e-05
Position 24071: 3.248880067990131e-05
Position 24199: 2.8498462262035078e-05
Position 24042: 2.824688766473468e-05
Position 24243: 2.011796032886957e-05
Position 23281: 1.9055845134472787e-05
Position 22367: 1.6138645636011464e-05
Position 22563: 1.3811820085229062e-05
Position 22836: 1.34999645509468e-05
Position 24168: 1.2726989334616878e-05
Position 23806: 1.1584799345460714e-05
Position 23672: 7.943546926226791e-06
Position 24019: 6.6885274431791815e-06
Position 22663: 6.3044039809213065e-06
Position 23873: 5.2075033074072585e-06
Position 23667: 4.128447617744904e-06
Position 22383: 4.032064615096327e-06
Position 22824: 2.3758465785593174e-06
Position 22460: 5.569344246297555e-07
Position 22415: 2.2394824256217052e-07
Position 22515: 3.654736609569791e-08
Position 24068: 1.0170595526144824e-09
Position 24119: 6.346239887205033e-10
