Gene = l(3)02640
Position 94: 7.654751796925459e-07
Position 1099: 2.2224198664265524e-07
Position 1114: 1.560290425595731e-07
Position 716: 7.191096099670982e-08
Position 965: 6.443678647942826e-08
Position 393: 7.342562831776116e-09
Position 1111: 4.904743701362615e-09
Position 101: 2.2500747295738494e-09
Position 399: 7.446251745902937e-10
Position 343: 3.215912513147518e-11
Position 654: 2.1652464147160942e-11
Position 414: 1.7114406109489995e-11
Position 664: 1.2729581782540229e-11
Position 395: 1.0391141330790672e-13
