Gene = B4
Position 5535: 0.004294137112267232
Position 2480: 0.004179303445264101
Position 43411: 0.0041553140903934725
Position 606: 0.00398906679693384
Position 9178: 0.0037812613701757266
Position 6925: 0.0034201270797096744
Position 1052: 0.002972382107404968
Position 4606: 0.0028555079011127224
Position 2722: 0.0028421044806688574
Position 40899: 0.0027863557534395984
Position 8482: 0.002712768353800358
Position 2305: 0.002694469931244347
Position 2312: 0.002117507818019621
Position 18662: 0.0020419585568823583
Position 6118: 0.0017870923048900673
Position 43456: 0.0016893296519784563
Position 5332: 0.0016435948585252224
Position 682: 0.0015449512649027886
Position 6220: 0.0014786541495202788
Position 6053: 0.0013207580825609134
Position 1803: 0.0012494893874076718
Position 184: 0.0009985989768978689
Position 992: 0.0008647309647389619
Position 196: 0.0007437595836031863
Position 4988: 0.0006421108952722453
Position 7936: 0.0006171186555299855
Position 8135: 0.0005964651162130872
Position 10327: 0.0004920198274547986
Position 743: 0.0004854133094642589
Position 41856: 0.00046648454170015096
Position 43054: 0.0004414019281707261
Position 18596: 0.00043425725580847153
Position 2661: 0.00038989166337516823
Position 1234: 0.0003883137099579841
Position 6342: 0.0003792610789515825
Position 7306: 0.0003552229445776994
Position 42907: 0.0003482526013348316
Position 8437: 0.0003480769289652759
Position 40985: 0.00031211368702833064
Position 2598: 0.0002954047988754016
Position 41356: 0.0002901482357946453
Position 40863: 0.00028922561087364333
Position 6131: 0.0002855035106363622
Position 41475: 0.0002785148164338096
Position 42783: 0.0002776394401003457
Position 3819: 0.0002701278835620944
Position 3112: 0.0002466389010716768
Position 1162: 0.0002456950971211006
Position 1192: 0.00024007730816432262
Position 2655: 0.00023246963578481565
Position 6496: 0.00021431815656838116
Position 3205: 0.00020737187544581025
Position 285: 0.00020158158022338553
Position 641: 0.00016989387265553085
Position 2690: 0.00015534357306291565
Position 6288: 0.00014073669313433595
Position 2932: 0.00011970718059289881
Position 7527: 0.00011102801318316187
Position 17885: 8.714862539591392e-05
Position 41819: 8.392504083579386e-05
Position 3170: 7.540127463949662e-05
Position 2767: 6.320513445457223e-05
Position 41425: 4.6927642587000056e-05
Position 8422: 4.31973756897717e-05
Position 2458: 3.1491858052885215e-05
Position 1029: 2.6475325921823946e-05
Position 40819: 2.2429589128935056e-05
Position 1032: 2.1573638414329168e-05
Position 1049: 9.122477749821351e-06
Position 237: 7.430230647354819e-06
Position 1550: 5.661960970834608e-06
Position 3454: 5.294861409448366e-06
Position 2621: 4.795263169002876e-06
Position 834: 4.625600079911754e-06
Position 8210: 3.89672616827956e-06
Position 2555: 3.354899141479391e-06
Position 16279: 3.1973611867107615e-06
Position 517: 2.7026857641417052e-06
Position 630: 2.5223845139294973e-06
Position 16616: 2.240777273288841e-06
Position 15761: 1.8700854856747512e-06
Position 16658: 1.7171997814630113e-06
Position 1020: 1.7114523840987656e-06
Position 7285: 1.5938679781589885e-06
Position 2670: 1.3413480761422557e-06
Position 2910: 1.2517689334283758e-06
Position 252: 1.0884154467392446e-06
Position 240: 8.508469023717174e-07
Position 223: 7.239731551872069e-07
Position 1394: 7.198580384652858e-07
Position 15882: 6.944400803997975e-07
Position 16761: 5.626257747909599e-07
Position 14814: 4.0053930634346417e-07
Position 477: 2.0188400848885738e-07
Position 458: 1.9351413969189177e-07
Position 455: 1.6638803503022967e-07
Position 1092: 1.6275950927725797e-07
Position 261: 1.6020416784115056e-07
Position 934: 1.590930511810529e-07
Position 362: 1.5339729427956366e-07
Position 7265: 1.0225963376616926e-07
Position 127: 9.085156766056587e-08
Position 7311: 8.212177286578858e-08
Position 6029: 7.561013227745871e-08
Position 290: 2.0912394629145648e-08
Position 14751: 1.8854033820355676e-08
Position 28910: 3.1263667310551346e-11
Position 26929: 1.9207027689392065e-12
Position 25871: 7.341108609303873e-13
Position 24170: 7.549899258699714e-14
Position 23767: 3.5984969885010564e-14
Position 22010: 2.244116073459831e-14
Position 19906: 1.2494315353722597e-14
Position 20100: 4.79306459230318e-15
Position 19942: 1.4442543381284142e-15
Position 19982: 3.882160105497369e-16
Position 20066: 3.829479511236807e-16
Position 19044: 2.077263117781129e-16
Position 17671: 7.879841704283579e-17
Position 17041: 3.067850696803299e-17
Position 16889: 2.6765446891047984e-17
Position 16930: 2.4994527497288326e-17
Position 17637: 7.72964485724278e-18
Position 15003: 3.1036002542856314e-18
Position 14518: 8.653505580029429e-21
Position 14510: 3.3355209518454873e-21
