Gene = ssp2
Position 2571: 0.18748437611052632
Position 6603: 0.10823041668443031
Position 4369: 0.1069391733120508
Position 4484: 0.10648437259484074
Position 484: 0.08879474584723517
Position 270: 0.0752563829187279
Position 2857: 0.05418178911896543
Position 3443: 0.0488637619035328
Position 4115: 0.04517834939097572
Position 5519: 0.040160563893436016
Position 7184: 0.03358510070458067
Position 6577: 0.032279014250489194
Position 6331: 0.02730071385819493
Position 4873: 0.024568491483398323
Position 3115: 0.02229486976172956
Position 7587: 0.022208125443734048
Position 7686: 0.020377337635283613
Position 4131: 0.018725690778695486
Position 6246: 0.018188669480985957
Position 6230: 0.016503893337679057
Position 3397: 0.014991661171678482
Position 3005: 0.014989774280805645
Position 366: 0.01496878457266325
Position 4098: 0.014599211024309952
Position 3051: 0.013785735671997848
Position 5107: 0.013332825412930313
Position 1426: 0.012663576474698422
Position 4174: 0.012581025035304588
Position 2984: 0.012434579006625543
Position 1408: 0.010710642196138855
Position 703: 0.009865881969164358
Position 7442: 0.009472731375292299
Position 6825: 0.008248718530974511
Position 6170: 0.007420004350194822
Position 6765: 0.007405962316632043
Position 7233: 0.007154384090088359
Position 6608: 0.006976425740220526
Position 5573: 0.006779538335169007
Position 7836: 0.006405489062339332
Position 1140: 0.005862199113266918
Position 7817: 0.005465988029689346
Position 1984: 0.005309989195847404
Position 6743: 0.004696569550913277
Position 4694: 0.004553010591766929
Position 496: 0.004337871759717296
Position 2539: 0.004161686206893275
Position 5102: 0.003328271578954565
Position 6313: 0.003297824969016832
Position 3836: 0.0032420442850753066
Position 1282: 0.003051767066891428
Position 369: 0.0030463079142378567
Position 2476: 0.0030065301341300563
Position 5980: 0.002994194916378276
Position 2027: 0.0026005493667207347
Position 4593: 0.0024518386464358432
Position 6304: 0.0023911703156736398
Position 2205: 0.002202035592054343
Position 2309: 0.0018832627861835388
Position 2214: 0.0017804179404352295
Position 1108: 0.001769952295381148
Position 2183: 0.0017657133372788682
Position 2536: 0.0017363871915151432
Position 2362: 0.0017024800665233336
Position 1649: 0.0014579607059179815
Position 7504: 0.001308054442676372
Position 2608: 0.0011476455648073167
Position 2145: 0.000981208198879279
Position 6900: 0.0008851232259071884
Position 817: 0.0007878343535092062
Position 4200: 0.0007837757612237188
Position 7593: 0.0007606930838283308
Position 4068: 0.0007147196899342959
Position 2428: 0.0007118637985517452
Position 1954: 0.0007103700061285859
Position 1037: 0.0006948807337734318
Position 6686: 0.0006862208363144083
Position 7667: 0.0006575137370528974
Position 414: 0.0006570421408636677
Position 7743: 0.0006320207402131417
Position 274: 0.0006128486989929717
Position 4021: 0.0006113008868947695
Position 6418: 0.0005899657743097392
Position 1051: 0.00041557356697789804
Position 1086: 0.0003940715741553046
Position 7396: 0.0003830110227923327
Position 7361: 0.000364894638486142
Position 6355: 0.00035394822969386043
Position 6074: 0.0003490001477659323
Position 7149: 0.0002669728534772716
Position 3541: 0.00023805592175834105
Position 974: 0.000194909770443947
Position 4337: 0.00018326762631565996
Position 6705: 0.0001758196516756731
Position 603: 0.00017135796769719074
Position 629: 0.00016278742240121837
Position 1220: 0.00016213061390594457
Position 1214: 0.00016158593164405095
Position 6625: 0.00014917099622607465
Position 399: 0.0001304750531434581
Position 6423: 0.00011291190886086506
Position 6262: 9.527926553075185e-05
Position 90: 9.242107771659605e-05
Position 1091: 6.667892326467608e-05
Position 1155: 5.348871291950884e-05
Position 4218: 4.759252924477832e-05
Position 1152: 4.695702650735266e-05
Position 4646: 4.511663176252068e-05
Position 732: 4.2070222679773304e-05
Position 567: 3.272646415243061e-05
Position 661: 3.1342800543678554e-05
Position 1765: 2.9442585848987175e-05
Position 553: 2.341876051782493e-05
Position 6034: 1.6454849968131443e-05
Position 3865: 1.4064426779441763e-05
Position 1510: 6.301693767354064e-06
Position 547: 5.642863424500685e-06
Position 894: 2.9160510165549337e-06
Position 336: 2.3781100441363754e-06
Position 584: 2.1185365854385112e-06
Position 821: 1.677659889910537e-06
Position 1012: 1.4232118209768243e-06
Position 916: 8.543858963504346e-07
Position 102: 5.991884345546197e-07
Position 931: 5.138631415790986e-07
Position 387: 3.7144280940149385e-07
Position 116: 2.4962586627326975e-07
Position 112: 8.536564090591859e-08
Position 375: 6.019999059742044e-08
Position 194: 2.0591817179638967e-08
Position 581: 1.5908999684258384e-08
Position 276: 1.508970473901114e-08
Position 124: 9.886224712105678e-09
Position 175: 9.076053699717508e-09
Position 426: 5.68346375663602e-09
Position 166: 8.073381817792163e-11
