Gene = Ance-3
Position 40539: 0.999999997222619
Position 3421: 0.9974155476656822
Position 3251: 0.9972882171070129
Position 673: 0.9752526736862939
Position 2200: 0.9371888641117102
Position 1680: 0.8923889967317374
Position 1006: 0.47700703660742916
Position 1895: 0.4450843650769864
Position 2449: 0.35328693798123884
Position 2742: 0.29838298057863094
Position 985: 0.26496403623575415
Position 1936: 0.2418393932626493
Position 1961: 0.14525008436319248
Position 1994: 0.09178323226291685
Position 1695: 0.07667101975200222
Position 1958: 0.06951580390473022
Position 3045: 0.04103384385725916
Position 798: 0.02294505852024146
Position 1657: 0.020201377709787166
Position 2796: 0.01824575626154221
Position 2595: 0.016621467296528584
Position 3069: 0.011672590610888116
Position 375: 0.009594702087487304
Position 2993: 0.007278119295918254
Position 146: 0.005281168621947048
Position 2368: 0.0045073276810701285
Position 2259: 0.0037189102734309283
Position 2730: 0.003660003016738529
Position 1970: 0.002797042300100288
Position 1595: 0.002585045822415345
Position 1713: 0.00209702844640396
Position 2768: 0.0019438892666398726
Position 3423: 0.0018546214782193915
Position 2517: 0.001697162113918692
Position 2760: 0.0016944207835501474
Position 1391: 0.0015490343158949713
Position 1373: 0.0012240344062830009
Position 320: 0.0011561248957186676
Position 1036: 0.0011499624982810957
Position 2688: 0.001129386076741258
Position 2847: 0.0010374842969377797
Position 1512: 0.0008561709476268013
Position 2062: 0.0007533666447067228
Position 682: 0.0007307108970820706
Position 3443: 0.0007298308560915105
Position 872: 0.0006869187008720284
Position 290: 0.0006501922433057893
Position 2302: 0.0005895548423147365
Position 2220: 0.0005885360529152701
Position 2283: 0.000573184888698128
Position 3072: 0.0005476089031722693
Position 1399: 0.0005418593909171977
Position 1916: 0.0004809357815653084
Position 1778: 0.00035065553904589024
Position 1563: 0.0003301288879903515
Position 1054: 0.00028177958288452186
Position 2702: 0.00027370300804846395
Position 1298: 0.00025263673087585104
Position 326: 0.0002344479034360813
Position 3230: 0.00022400481624166796
Position 3108: 0.000223060078820544
Position 875: 0.0002073417196090523
Position 756: 0.00020615952171773046
Position 1351: 0.00020386956501715616
Position 2457: 0.00018865088380120313
Position 1487: 0.00018697303567723127
Position 381: 0.00017467869934565292
Position 1024: 0.0001653146244988532
Position 217: 0.0001635130631169416
Position 2409: 0.00014525455018457264
Position 1057: 0.00013910537678680726
Position 2837: 0.0001343414737952496
Position 1878: 0.00013291344017597422
Position 1515: 0.00013068765651952127
Position 1873: 0.00013008749364137596
Position 1222: 0.00012706202451926346
Position 2000: 0.00012492486410140742
Position 347: 0.00012107226975300645
Position 626: 0.00010823997059745915
Position 1737: 0.00010237383397464251
Position 2350: 8.200500801098873e-05
Position 964: 7.209856977416164e-05
Position 484: 7.157365802436492e-05
Position 1355: 6.55242463996516e-05
Position 2490: 5.8336625759727935e-05
Position 1290: 5.7798722031087274e-05
Position 901: 5.536755353465919e-05
Position 265: 4.7093045728371533e-05
Position 181: 4.531693368822096e-05
Position 1825: 4.2012662452109265e-05
Position 231: 3.907634989167375e-05
Position 1403: 3.855365857760365e-05
Position 1033: 3.4644216674749515e-05
Position 618: 3.45551889124452e-05
Position 429: 3.3858000221898204e-05
Position 1463: 3.312138818878791e-05
Position 569: 3.204731970721492e-05
Position 3120: 2.982974280154129e-05
Position 253: 2.934510310787096e-05
Position 1546: 2.9132683168736627e-05
Position 1051: 2.7885244445558093e-05
Position 2020: 2.767425860123223e-05
Position 1467: 2.568402105273063e-05
Position 741: 2.4441298784024074e-05
Position 1533: 2.063862590617333e-05
Position 1749: 1.6837116064046728e-05
Position 1637: 1.3924185643706399e-05
Position 3184: 1.3678582071268487e-05
Position 273: 1.3231549087867735e-05
Position 96: 9.808009425112122e-06
Position 219: 9.199951126283994e-06
Position 2328: 7.320786609862794e-06
Position 3081: 5.726696560766494e-06
Position 686: 5.012369597627986e-06
Position 3004: 4.792067233732979e-06
Position 765: 4.198972127411893e-06
Position 2039: 4.001421288398407e-06
Position 2969: 3.463161708091501e-06
Position 2117: 3.105646273850991e-06
Position 3131: 2.789391505199471e-06
Position 338: 2.7271514583010014e-06
Position 3307: 2.047413954992409e-06
Position 436: 2.016249379168796e-06
Position 456: 1.6499632161586908e-06
Position 89: 4.4768479712076083e-07
Position 70: 3.5848773091433504e-08
Position 76: 3.017364494427244e-08
Position 524: 1.5769314603983247e-08
Position 2288: 5.988191195252479e-09
Position 22928: 2.7661863993139224e-09
Position 19977: 9.929700410766468e-12
Position 17881: 6.54734036727957e-13
Position 16000: 2.7729644086693887e-13
Position 17673: 1.6682697689680153e-13
Position 14643: 9.385243681259343e-14
Position 15062: 7.753597634226491e-14
Position 13806: 2.1290133871388127e-14
Position 13582: 4.322277028837875e-15
Position 13244: 2.9050777796059615e-15
Position 12491: 1.4045401590817179e-15
Position 11096: 1.1838524973355533e-15
Position 9534: 9.779107556540365e-16
Position 13486: 8.865150737678902e-16
Position 10530: 5.360542685752912e-16
Position 8580: 4.911918800177123e-16
Position 10347: 3.6648415921376707e-16
Position 8143: 3.3139490504978694e-16
Position 8416: 2.6192651139022854e-16
Position 10328: 1.7259174226205822e-16
Position 8540: 1.590803583897117e-16
Position 11224: 1.353144962433344e-16
Position 10419: 1.24772070483425e-16
Position 6735: 1.0679541870010268e-16
Position 8685: 1.0141266918770251e-16
Position 7914: 9.812365886969711e-17
Position 9639: 7.377189166329884e-17
Position 9602: 7.33959978867213e-17
Position 10570: 5.821758127218812e-17
Position 6226: 5.3323853045658175e-17
Position 6069: 4.836937485109652e-17
Position 11071: 4.590843329943926e-17
Position 7640: 3.369228181554211e-17
Position 10174: 3.186105241153516e-17
Position 7412: 2.2496155861274917e-17
Position 6255: 1.937062192813806e-17
Position 8835: 1.3831772553781847e-17
Position 9623: 7.475758864736193e-18
Position 8789: 6.419689892126396e-18
Position 5186: 4.960610891868046e-18
Position 5121: 3.169716914891694e-18
Position 5839: 2.9901317908082444e-18
Position 52: 2.983408666625999e-18
Position 8856: 2.907514977800409e-18
Position 4367: 2.3869501498392627e-18
Position 6273: 2.3228963090504874e-18
Position 4270: 2.3117608602618927e-18
Position 6764: 2.1436249601244036e-18
Position 6344: 1.5267160236572079e-18
Position 3599: 1.0154926520847118e-18
Position 6997: 8.340792880973884e-19
Position 6030: 7.6068777407394725e-19
Position 5075: 5.977860688110704e-19
Position 4105: 5.417383893902827e-19
Position 6801: 4.6525516588022165e-19
Position 4231: 3.460471296204934e-19
Position 4385: 2.7154076946815345e-19
Position 6164: 2.260176879652484e-19
Position 4960: 2.0466214760010528e-19
Position 5760: 1.5751088298566554e-19
Position 4274: 1.5092367055536402e-19
Position 4080: 1.379091301940639e-19
Position 5439: 1.3132656989233327e-19
Position 4183: 1.18545038815979e-19
Position 3978: 1.114675857930833e-19
Position 3450: 7.493017532317274e-20
Position 4657: 3.9481463689737396e-20
Position 5159: 3.6620134083379696e-20
Position 3620: 2.7693973223566156e-20
Position 4520: 2.5960175584441926e-20
Position 4129: 2.3509309766589436e-20
Position 3428: 1.56112358659454e-20
Position 4319: 7.78829993538327e-22
Position 4325: 3.042498938976456e-22
Position 3983: 1.8750956232328562e-22
Position 3462: 1.5060871851439798e-22
Position 4341: 1.3786220399295026e-22
Position 4011: 1.1333577400765045e-22
Position 3639: 9.08323044705741e-23
Position 3601: 8.490875917903157e-23
Position 3954: 5.680800430499192e-23
Position 3610: 3.553157233434608e-23
Position 3634: 3.042359433560308e-23
Position 3959: 2.013038440882732e-23
Position 3740: 1.8836272857193628e-23
Position 3903: 1.8016642232829912e-23
Position 3617: 1.7309164555349585e-23
Position 3467: 3.9548040144191225e-24
Position 3806: 2.7121562975980882e-24
Position 3501: 3.460179229984788e-25
Position 3547: 2.065467699839129e-27
Position 3775: 5.191844378934307e-28
Position 3787: 2.2982567342731545e-28
