Gene = Ets65A
Position 22613: 0.0002574673395874887
Position 516: 0.00025548977756656893
Position 3460: 0.00022631767623397064
Position 22625: 0.00022049973130087462
Position 3150: 0.00021923213076541597
Position 4212: 0.0002160511886957412
Position 2929: 0.00020816466393201345
Position 4614: 0.00020394313483202605
Position 3598: 0.00018904351716526332
Position 784: 0.00018891853561662838
Position 7982: 0.00018633019332643495
Position 3470: 0.0001694521121460345
Position 344: 0.00016706681936853827
Position 4198: 0.00016597451461505822
Position 4373: 0.0001649609752746355
Position 1798: 0.00014836822553765673
Position 3274: 0.00014268172334846467
Position 4448: 0.00013606600815886967
Position 760: 0.00013146540996507858
Position 7326: 0.00012237659524900687
Position 496: 0.00012129412178639222
Position 22479: 0.00011986466117736301
Position 543: 0.00011629792232003362
Position 5124: 0.000113422869679001
Position 66: 0.00011158840776193375
Position 7943: 9.92461709154871e-05
Position 7588: 9.387145368041004e-05
Position 24946: 9.336631702270739e-05
Position 908: 8.275815907761678e-05
Position 1526: 5.9212941914918066e-05
Position 706: 4.404884542772485e-05
Position 21755: 4.227900887473208e-05
Position 4693: 4.055485776096796e-05
Position 4462: 3.5921537263468215e-05
Position 21697: 3.4317961082112505e-05
Position 3519: 3.175202661704499e-05
Position 21751: 3.053069957746595e-05
Position 1116: 3.039438560428846e-05
Position 21703: 2.2707410463074738e-05
Position 519: 2.194033225840067e-05
Position 8383: 2.140506603970246e-05
Position 3494: 2.0565772430249534e-05
Position 507: 1.9780222751081893e-05
Position 3299: 1.9241189075054252e-05
Position 76: 1.7466936476006793e-05
Position 22081: 1.668063859318397e-05
Position 3136: 1.5150881401614023e-05
Position 735: 1.4651506740920292e-05
Position 22250: 1.1517873487949235e-05
Position 6509: 7.525861349789449e-06
Position 80: 7.373799318765847e-06
Position 522: 6.926661975659342e-06
Position 500: 6.7560429426508266e-06
Position 35: 6.5881727252950215e-06
Position 21821: 6.341662221942253e-06
Position 619: 6.137960528851831e-06
Position 21926: 6.122234441326931e-06
Position 740: 5.9364762324878e-06
Position 757: 5.144728849004819e-06
Position 90: 4.7136686064754e-06
Position 769: 4.417814689635499e-06
Position 267: 3.889461776641653e-06
Position 327: 3.861764502366172e-06
Position 528: 3.4863826553124e-06
Position 455: 2.9566183180389656e-06
Position 22611: 2.86231743474958e-06
Position 6190: 2.7476950720555466e-06
Position 203: 2.3961371633981568e-06
Position 87: 2.3819276355097503e-06
Position 26: 2.375772683981076e-06
Position 952: 2.22048751267088e-06
Position 796: 1.8269592049943223e-06
Position 6308: 1.8010141212000436e-06
Position 3282: 1.7908453039681794e-06
Position 649: 1.7064145847888999e-06
Position 742: 1.7039272921536264e-06
Position 630: 1.5736981923674821e-06
Position 3118: 1.5435067338595441e-06
Position 24920: 1.2386034838190192e-06
Position 603: 1.2326150920053956e-06
Position 502: 1.025111747556536e-06
Position 12: 9.73083845726801e-07
Position 329: 7.567682444596851e-07
Position 24101: 7.526693021191562e-07
Position 225: 4.733836338541157e-07
Position 6687: 4.4907799216286804e-07
Position 273: 4.140838869422088e-07
Position 977: 3.323805730671045e-07
Position 24056: 3.098491322296044e-07
Position 864: 2.8275732761378455e-07
Position 612: 2.508384022558825e-07
Position 534: 2.2705322843351297e-07
Position 314: 2.030328463632408e-07
Position 3852: 1.57018647422342e-07
Position 934: 1.4389141387581697e-07
Position 859: 1.391246453305928e-07
Position 4041: 1.2554755439694077e-07
Position 3626: 1.2089943743020814e-07
Position 3079: 8.51864362272624e-08
Position 3673: 7.63901672442423e-08
Position 316: 7.160387673252061e-08
Position 257: 6.509240883032199e-08
Position 396: 6.413031564172902e-08
Position 4892: 3.6312650112270276e-08
Position 4492: 3.4837302792427976e-08
Position 23922: 3.093630328957098e-08
Position 941: 2.7098299735643722e-08
Position 24457: 2.217832308339957e-08
Position 3546: 1.127301856355855e-08
Position 441: 4.028587818271162e-09
Position 3779: 3.489804711937218e-09
Position 3710: 2.9698741582298423e-09
Position 3657: 2.3826028525641095e-09
Position 3427: 5.231247316600206e-10
Position 6286: 9.052843505376764e-11
Position 6328: 6.511454383809476e-11
Position 21695: 5.4987077295237254e-11
Position 385: 3.0511884572602135e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24358: 0.9929186820456049
Position 21341: 0.9865539948636067
Position 3317: 0.9760044419534586
Position 23876: 0.9704364980950158
Position 6007: 0.9398919385365164
Position 16676: 0.8212672744786539
Position 2851: 0.7730791072945213
Position 14753: 0.7072902933040783
Position 18337: 0.22359748856711453
Position 22829: 0.1442417768433049
Position 23444: 0.12851541835167013
Position 2875: 0.11212345568261771
Position 14299: 0.10679757859729228
Position 1280: 0.07650018225281191
Position 23164: 0.07092887417608568
Position 1348: 0.06832097947175393
Position 22168: 0.06786703651971825
Position 1662: 0.06390140948712585
Position 2882: 0.060459753791059806
Position 2119: 0.05422083572637694
Position 7833: 0.05414199711886298
Position 2285: 0.04601230938750992
Position 2799: 0.045479992530428816
Position 1594: 0.043691465567885786
Position 17948: 0.04123731069869752
Position 1693: 0.03985693056155456
Position 1625: 0.03864028291786626
Position 1715: 0.03727593255525281
Position 2242: 0.03504107091162719
Position 5499: 0.03340417032231289
Position 1019: 0.03031749543714027
Position 3053: 0.026399597876922167
Position 769: 0.023528411767472467
Position 1367: 0.02202658830464276
Position 841: 0.02022300986684443
Position 1192: 0.01872903162161254
Position 21605: 0.018378696944887026
Position 3246: 0.018020273181284466
Position 1386: 0.017542371579235994
Position 1213: 0.017153550388462214
Position 20434: 0.016483120130604895
Position 20642: 0.015268837521060329
Position 8129: 0.01432628299992433
Position 23613: 0.014321427728648929
Position 21695: 0.013584754717849005
Position 16278: 0.013487097493339815
Position 7669: 0.01334237824257635
Position 21745: 0.012941756856035427
Position 12349: 0.012464975143465876
Position 17766: 0.012273074139493372
Position 4054: 0.009939153003797994
Position 748: 0.009938935790356592
Position 23907: 0.009253485103169099
Position 25430: 0.008300370201603572
Position 21632: 0.0075808150515304
Position 20858: 0.007274864395219179
Position 17965: 0.006698541510688087
Position 2182: 0.006620429406200777
Position 5487: 0.006596234605040787
Position 13428: 0.006557155086506389
Position 21758: 0.006249140259739248
Position 2489: 0.005979974925517051
Position 22319: 0.005885448604269674
Position 5049: 0.005770871172443695
Position 12722: 0.005615136173355449
Position 934: 0.005572084665472675
Position 3372: 0.005463710661655114
Position 7902: 0.005248266627340069
Position 4089: 0.005235118110325298
Position 2583: 0.005136473996209665
Position 22759: 0.005122015033097227
Position 18770: 0.005117493660891506
Position 1317: 0.004701583146708271
Position 16292: 0.00449855949975684
Position 8090: 0.0041296807947595665
Position 15004: 0.004010757847861019
Position 7786: 0.003926322949306117
Position 22514: 0.0036552167640812425
Position 23832: 0.0036063622774276443
Position 16930: 0.0034933762285078752
Position 16994: 0.0034610957583067156
Position 16943: 0.003408376060140464
Position 22025: 0.0033747242906732415
Position 24974: 0.0033564213394312293
Position 22866: 0.003246254013369822
Position 18011: 0.00316716158650369
Position 6498: 0.003122597379550863
Position 16112: 0.0029222001249472255
Position 5720: 0.0028512115154802303
Position 21892: 0.0028054135528283453
Position 7150: 0.0027389909357125927
Position 16889: 0.002692460503153848
Position 1643: 0.0026887795581629036
Position 7696: 0.002539464470488571
Position 1426: 0.0024643138811063312
Position 2984: 0.002444278926281453
Position 21814: 0.0022863298521599855
Position 16865: 0.002102420420511317
Position 24303: 0.0020986020823321144
Position 24227: 0.0020943326305533964
Position 2513: 0.0020821545330825995
Position 25375: 0.0020422465574287127
Position 1296: 0.0020372580468213165
Position 14862: 0.0017634687588217956
Position 1599: 0.001708329284326386
Position 986: 0.0017013163727016094
Position 1505: 0.0016758355219814729
Position 20894: 0.0016466987422049273
Position 22046: 0.0016092834566552628
Position 2903: 0.0014561063466444122
Position 3017: 0.0014523722591268198
Position 15970: 0.0014479493183516838
Position 11377: 0.0014273210547377164
Position 757: 0.0013638599284881358
Position 2295: 0.0012403137687001734
Position 8468: 0.0012256548216650611
Position 15814: 0.0011990649477282432
Position 572: 0.0011928238335152436
Position 24327: 0.001180827302154281
Position 2441: 0.001167789243911983
Position 1042: 0.0011309303143233343
Position 15084: 0.0011159935374791922
Position 7899: 0.0011143614274919866
Position 6568: 0.0010517287014264296
Position 1763: 0.0010277414084527616
Position 2013: 0.0009726363138985083
Position 7934: 0.0009471118656402195
Position 20840: 0.0009272616431009646
Position 1097: 0.000915607993926529
Position 6226: 0.0008993363763805499
Position 25120: 0.0008733837013002056
Position 1918: 0.0007668938675211673
Position 1966: 0.0007407706150988322
Position 25615: 0.0007197997236577634
Position 21848: 0.0006737397399153163
Position 25523: 0.0006656947994754881
Position 25011: 0.0006561177496990844
Position 25399: 0.000636250683138434
Position 2080: 0.0006299039638099502
Position 1423: 0.0006120201301347361
Position 24312: 0.0005797442578402827
Position 17352: 0.0005797145993290721
Position 2123: 0.0005563722823146942
Position 543: 0.0005154939167571187
Position 6077: 0.0005147170713190174
Position 1302: 0.0005059922660841282
Position 25983: 0.0005021348690077319
Position 1508: 0.00048552363410534746
Position 6855: 0.00046091538990361113
Position 11021: 0.00042141438501364445
Position 3534: 0.00041231435842277366
Position 7584: 0.00041139847140085465
Position 2341: 0.0003830365766072867
Position 3068: 0.000381947802199462
Position 15265: 0.00035945127408499396
Position 2086: 0.0003530914296228391
Position 4967: 0.0003297757113777325
Position 740: 0.0003197402430439646
Position 4233: 0.000315248887703876
Position 790: 0.00031383114804926494
Position 23947: 0.00031278896297304016
Position 23214: 0.0003031937591260299
Position 6285: 0.0002872396905371871
Position 21639: 0.00027321328759319266
Position 3254: 0.00023518694438259713
Position 14877: 0.00023044601044561704
Position 24767: 0.00020068365336171266
Position 5010: 0.00019827601265800832
Position 2706: 0.00019747944271319973
Position 5425: 0.00019740527736383359
Position 464: 0.00019128922400190478
Position 21980: 0.00018741853544854533
Position 4541: 0.00018405644002062493
Position 11248: 0.0001778966857961146
Position 8643: 0.00017233067614959643
Position 11225: 0.00015906656434330735
Position 14916: 0.00015207377094755953
Position 25282: 0.00014534323994713403
Position 15498: 0.00014381643844470871
Position 24460: 0.0001436693376426834
Position 24949: 0.00013953486554850507
Position 3226: 0.00012760295659818203
Position 7019: 0.0001211307405667447
Position 6962: 0.00010874977813068825
Position 225: 0.00010616387330303391
Position 952: 0.00010393200676472674
Position 7399: 0.00010004615452137387
Position 7356: 9.847263510735842e-05
Position 25008: 9.646123969488652e-05
Position 3336: 9.317657286424113e-05
Position 4792: 9.090166437635069e-05
Position 8684: 9.00572913742107e-05
Position 784: 8.326942219741997e-05
Position 6237: 8.243168548430784e-05
Position 25033: 8.150016169929732e-05
Position 182: 8.052934997980955e-05
Position 5247: 7.960089941254257e-05
Position 5779: 7.930114097874793e-05
Position 24952: 7.792872851867128e-05
Position 3655: 7.326980396124418e-05
Position 24842: 7.148088296023207e-05
Position 4280: 6.172028394051337e-05
Position 15822: 5.81681924007765e-05
Position 3467: 5.5761421333627754e-05
Position 3510: 5.417729908465175e-05
Position 7107: 5.338425410230544e-05
Position 8860: 4.834671884453846e-05
Position 24423: 4.530567333504406e-05
Position 15718: 4.514853713091716e-05
Position 23188: 3.857142826064965e-05
Position 24285: 3.6866979499717266e-05
Position 358: 3.639760515728997e-05
Position 24971: 3.467069913894075e-05
Position 3556: 3.392085233308645e-05
Position 7642: 3.1242221105933906e-05
Position 3587: 3.0375128614262537e-05
Position 24764: 2.8323706588927176e-05
Position 4519: 2.7450060819993864e-05
Position 17365: 2.6922705559186533e-05
Position 796: 2.5179635619687374e-05
Position 253: 2.4496395395153543e-05
Position 222: 2.2630939308701097e-05
Position 6936: 2.0928359533288534e-05
Position 22939: 1.9336894623264303e-05
Position 6261: 1.9295473491424526e-05
Position 6233: 1.6370483248187022e-05
Position 3470: 1.2719936611001652e-05
Position 5643: 1.2192457651081127e-05
Position 4937: 1.0809477475789327e-05
Position 876: 9.979092183058974e-06
Position 4964: 9.502608584551626e-06
Position 507: 8.701426827242184e-06
Position 486: 8.169914485213538e-06
Position 6449: 7.953916477990195e-06
Position 138: 7.844354660220491e-06
Position 7188: 7.499863294340588e-06
Position 6916: 7.4595727189551246e-06
Position 7092: 7.205451932499948e-06
Position 6687: 7.164994242451864e-06
Position 4613: 6.405330624651361e-06
Position 22446: 4.587362291846942e-06
Position 968: 4.0491343861164915e-06
Position 21821: 3.056142281876376e-06
Position 1734: 2.7434429092707824e-06
Position 1398: 2.734873151075507e-06
Position 15426: 2.2523858871816237e-06
Position 15294: 2.160106158900348e-06
Position 1473: 2.0648799295383215e-06
Position 19053: 1.9156128811548507e-06
Position 1596: 1.6636298215935366e-06
Position 483: 1.5183273107907829e-06
Position 1454: 1.4833324864576868e-06
Position 702: 1.3499468649574343e-06
Position 109: 1.0788536226627076e-06
Position 144: 9.041269328856342e-07
Position 325: 6.155993457189531e-07
Position 15229: 5.850034273837713e-07
Position 3491: 5.754207173526286e-07
Position 802: 5.395959780454725e-07
Position 5053: 4.388341270363834e-07
Position 792: 4.348541136398005e-07
Position 5366: 4.341153829423409e-07
Position 19341: 3.556679881900737e-07
Position 472: 3.4997037428364495e-07
Position 3567: 3.0791824870592193e-07
Position 3597: 2.9794710332987e-07
Position 19189: 2.9228502792131805e-07
Position 71: 2.0009213662248957e-07
Position 5218: 1.7105281576576192e-07
Position 3685: 1.469721595296848e-07
Position 5579: 1.3822202140747505e-07
Position 24545: 1.369329168979335e-07
Position 5352: 1.3682461579635763e-07
Position 5310: 1.314886074353048e-07
Position 3332: 1.291087453452002e-07
Position 3867: 1.204568961588589e-07
Position 5574: 1.1730335456629367e-07
Position 120: 1.1513077517857676e-07
Position 895: 9.828190584064662e-08
Position 4305: 9.559243029520167e-08
Position 3464: 8.690502500550134e-08
Position 5203: 8.131175598512157e-08
Position 4237: 2.302505987674048e-08
Position 297: 1.579374930106484e-08
Position 291: 4.273099156166126e-09
Position 4623: 4.187911423694233e-09
Position 4797: 3.6636272268194297e-09
Position 3779: 3.5235365682842506e-09
Position 3852: 3.3396734208935464e-09
Position 279: 2.8246510215776416e-09
Position 3782: 2.734683355785376e-09
Position 156: 2.542849356174063e-09
Position 804: 2.451269437466913e-09
Position 807: 2.310355660229427e-09
Position 3260: 5.4985611212829903e-14
