Gene = Tudor-SN
Position 5106: 0.00027036351280283695
Position 2207: 0.00026082493406917454
Position 1210: 0.00025963195337944377
Position 890: 0.0002442681268224138
Position 457: 0.0002435223806376596
Position 4010: 0.00023288632894603742
Position 442: 0.00021857677939050797
Position 2807: 0.00019881494252182226
Position 1362: 0.0001937734785735575
Position 4920: 0.00016740965227411749
Position 1334: 0.00016491567845852432
Position 2941: 0.00014938913904757658
Position 3074: 0.00012143644414030306
Position 906: 0.00010234372091220423
Position 1738: 0.00010181127552773289
Position 65: 7.067905285231171e-05
Position 1877: 5.927762301891821e-05
Position 1325: 5.5917097307705296e-05
Position 1124: 3.3017239473785554e-05
Position 11: 2.8960260894235124e-05
Position 1562: 2.563610358418942e-05
Position 267: 2.2804600696643906e-05
Position 1040: 1.8214194850297036e-05
Position 276: 1.6788491878133174e-05
Position 774: 1.3596434638952237e-05
Position 1298: 1.3218191876550497e-05
Position 841: 1.1273389035583848e-05
Position 4029: 1.1069434008880752e-05
Position 50: 6.802829218307781e-06
Position 511: 6.7780198078445026e-06
Position 75: 6.513347786907526e-06
Position 2790: 5.829752987408589e-06
Position 3113: 3.2089288321934385e-06
Position 38: 3.2013724357799492e-06
Position 641: 2.789730372325973e-06
Position 315: 2.536713492093473e-06
Position 238: 1.7802902217040594e-06
Position 799: 1.7658247145708563e-06
Position 2679: 1.6252905224684133e-06
Position 4658: 1.3454512663787314e-06
Position 3306: 5.403946779150349e-07
Position 77: 4.060040878692102e-07
Position 501: 2.955767814463819e-07
Position 2956: 2.4003839869426646e-07
Position 2885: 2.0657210125634221e-07
Position 125: 1.6459834128846948e-07
Position 924: 1.6144262485538012e-07
Position 877: 1.4586836195081797e-07
Position 3236: 1.1447194523645615e-07
Position 718: 8.777820336663248e-08
Position 144: 6.061739012910004e-08
Position 459: 5.675500503443507e-08
Position 480: 4.581552400840637e-08
Position 541: 3.189228854111207e-08
Position 3251: 1.533632427671438e-08
Position 300: 4.307416521266163e-09
Position 244: 3.0284070210638972e-09
Position 241: 1.7612833838166206e-09
Position 461: 3.217824558435129e-10
Position 343: 3.9909453355977644e-11
Position 412: 3.8979835978634306e-11
Position 2816: 7.500357289592995e-12
Position 376: 1.361497655278992e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.9929430859419993
Position 4466: 0.9508947278444948
Position 2835: 0.8709103466167797
Position 1017: 0.4294741851534638
Position 4715: 0.24492216936313432
Position 3916: 0.17771863681467814
Position 1279: 0.164043746510379
Position 3127: 0.13809775562765492
Position 4134: 0.10717986659081934
Position 4171: 0.10058494733705668
Position 2339: 0.10024778445610373
Position 1561: 0.057582899132470174
Position 1235: 0.05588380709734266
Position 1452: 0.0489023176791097
Position 3178: 0.04653159582010651
Position 4115: 0.04100245704147998
Position 4194: 0.03484958339033779
Position 1511: 0.028017604874099496
Position 3367: 0.02783878485295596
Position 3667: 0.025904798500305377
Position 841: 0.02412593981643777
Position 3428: 0.02099870764115494
Position 4712: 0.02056994454837228
Position 1210: 0.01839752253818896
Position 5300: 0.01736464957459716
Position 1469: 0.01679505115965516
Position 1819: 0.01587496810671321
Position 4748: 0.012654466149199796
Position 4491: 0.011310392139786312
Position 2326: 0.01071891844187471
Position 3272: 0.009560417339298952
Position 2162: 0.008984777016350205
Position 3492: 0.008450577741895168
Position 1134: 0.008210422242733198
Position 1131: 0.007988628117887432
Position 3994: 0.007685133694534948
Position 315: 0.007222040219352001
Position 1394: 0.007005997886417538
Position 3070: 0.00655951759182259
Position 3295: 0.006172941350095597
Position 1654: 0.005295783906624142
Position 3323: 0.004412860112139944
Position 4441: 0.003972864322549096
Position 322: 0.003473477815581642
Position 4698: 0.002996948387179248
Position 3336: 0.0024630216237432334
Position 5147: 0.0021624671511686275
Position 4223: 0.0019284627348281648
Position 4722: 0.0018919166154913085
Position 3098: 0.001838394825553188
Position 3639: 0.0016913912412990176
Position 580: 0.0016788068829186836
Position 1583: 0.0016493110460351372
Position 1093: 0.0016261004126128888
Position 1600: 0.0015439685116405424
Position 3452: 0.001348134996314357
Position 2062: 0.0013144088701079865
Position 3314: 0.0012628730980973068
Position 335: 0.0012430439596074596
Position 3976: 0.00123925353453478
Position 5120: 0.0012021252584536925
Position 884: 0.0011561347064244012
Position 5319: 0.000972483499844156
Position 3952: 0.0009521772815905879
Position 1040: 0.0009069534417671916
Position 638: 0.0007146657100585188
Position 339: 0.0006910335721064537
Position 3673: 0.0006149628758436596
Position 4009: 0.0005247164051840899
Position 3544: 0.000505086194200427
Position 5117: 0.0004923472789824927
Position 354: 0.00046322368476695307
Position 845: 0.0004479520110826637
Position 3372: 0.00042764654754130765
Position 510: 0.00041767073232160747
Position 1398: 0.000389197309614899
Position 2987: 0.00037259972746639495
Position 4625: 0.00036901541601640556
Position 5191: 0.00035760179491357245
Position 4251: 0.000342688897247389
Position 4321: 0.00023354518940817414
Position 4608: 0.00022548722884994493
Position 4154: 0.00021420845091562094
Position 4281: 0.00020248281147779488
Position 492: 0.00020144149293896697
Position 406: 0.00018633406278351485
Position 3325: 0.00017457106676071593
Position 5256: 0.0001653611353599097
Position 644: 0.00012075137113615504
Position 823: 0.00011880784967804018
Position 307: 0.0001139433407000648
Position 2507: 0.00010989871550485735
Position 2695: 8.938033745882669e-05
Position 120: 7.514062830889676e-05
Position 3214: 6.546578398039851e-05
Position 814: 5.172755417656147e-05
Position 944: 4.581088004506981e-05
Position 893: 4.2701038812422924e-05
Position 447: 3.1164197190985954e-05
Position 64: 2.8078505331128363e-05
Position 556: 2.1085164332348225e-05
Position 767: 1.951884640529192e-05
Position 903: 1.9079158523119973e-05
Position 427: 1.4569576482034971e-05
Position 412: 1.3824204600292394e-05
Position 391: 7.708467066128042e-06
Position 125: 6.6239684994556866e-06
Position 727: 6.456303183532049e-06
Position 403: 6.1746524167255605e-06
Position 774: 5.171329528064225e-06
Position 182: 2.365493051531205e-06
Position 179: 2.2420175233376765e-06
Position 433: 1.2708910966234873e-06
Position 144: 9.14733660556237e-07
Position 82: 4.3844567725175773e-07
Position 501: 3.390216550594314e-07
Position 4503: 2.370329033585289e-07
Position 588: 2.2121313261663264e-07
Position 197: 1.5623680718523267e-07
Position 72: 8.124988912799212e-10
Position 209: 7.879413515961761e-10
Position 518: 4.843737081391027e-10
Position 356: 3.3722466743580056e-10
Position 525: 2.49780968990407e-11
Position 262: 2.4939591425310824e-12
Position 227: 1.362861940828838e-12
