Gene = scat
Position 1479: 0.00047667560210047974
Position 2301: 0.0004685188699183622
Position 1228: 0.00041530348030285636
Position 1898: 0.0004078418028079048
Position 1706: 0.0004069495327250827
Position 2667: 0.000398740492282072
Position 2912: 0.00039289296924485326
Position 1410: 0.0003887883878840743
Position 589: 0.00036767535668634315
Position 2583: 0.0003392578671604517
Position 1131: 0.0003378123004099048
Position 369: 0.0002528182906985473
Position 2350: 0.00022532705562542635
Position 385: 0.00022250674055766248
Position 2308: 0.00021222275763266887
Position 629: 0.0001850514060969422
Position 1779: 0.00015290796825955503
Position 528: 0.00012379074053046714
Position 719: 0.0001212559571722866
Position 1703: 0.00010761640711368645
Position 772: 0.00010274780462696516
Position 1676: 9.74643365967844e-05
Position 1464: 7.569852257438161e-05
Position 389: 6.59372578894319e-05
Position 403: 4.777086514814978e-05
Position 69: 1.0498131387963616e-05
Position 125: 4.806285239628681e-06
Position 484: 7.450267244136343e-07
Position 78: 6.80429790689324e-07
Position 1005: 5.091188191315244e-07
Position 478: 3.9426962472788533e-07
Position 81: 3.0973020192905935e-07
Position 680: 2.6398588468172787e-07
Position 300: 2.605937401525754e-07
Position 436: 1.7139805088536945e-07
Position 443: 1.202977010979088e-07
Position 696: 2.9528010828682003e-08
Position 130: 7.302681525673332e-09
Position 210: 7.214885152740862e-09
Position 426: 4.6921311196751455e-09
Position 423: 1.73632682859237e-09
Position 251: 1.4009493238886944e-09
Position 549: 1.3436516925960942e-09
Position 497: 1.248187681660532e-09
Position 200: 8.302674198378209e-10
Position 87: 8.178994614814845e-10
Position 192: 3.940428205285949e-10
Position 141: 3.052060681683309e-10
Position 467: 1.9613909024973843e-10
Position 214: 1.849200482112333e-10
Position 132: 1.7607990709102043e-10
Position 445: 2.829006710089221e-11
Position 151: 1.912093873826535e-12
Position 196: 1.2351152086800615e-14
Position 194: 1.0011632729565959e-14
Position 167: 4.686898674708732e-17
Position 205: 8.313139686162969e-22
