Gene = frm
Position 13: 4.0125831417557395e-07
Position 8534: 3.9564760541969664e-07
Position 10411: 3.0749272412453633e-07
Position 562: 1.208352404173555e-07
Position 312: 9.07244763098047e-08
Position 661: 7.068178937252872e-08
Position 774: 6.995586871588142e-08
Position 10444: 6.461584450761884e-08
Position 10477: 5.7100095095020456e-08
Position 480: 5.652191938369694e-08
Position 542: 5.549500810976621e-08
Position 500: 5.409128152040322e-08
Position 380: 4.960990126257617e-08
Position 10860: 4.6337592159598864e-08
Position 594: 3.663672150933217e-08
Position 498: 3.433669685080298e-08
Position 447: 2.4464193000594354e-08
Position 10848: 2.2238486434800712e-08
Position 780: 1.7921843460281356e-08
Position 10234: 1.7652048845754103e-08
Position 766: 1.510146740859057e-08
Position 268: 1.2596969892861154e-08
Position 454: 8.308702622031977e-09
Position 369: 6.068856512129982e-09
Position 321: 5.29025013883897e-09
Position 633: 3.4707964637683623e-09
Position 359: 2.8899486140342402e-09
Position 319: 1.8504318869869728e-10
Position 10621: 1.3439427573415827e-10
Position 718: 9.513686566904203e-11
Position 867: 7.08223379296653e-11
Position 896: 5.52584772757847e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10272: 0.9998208423898751
Position 9891: 0.9967079396814971
Position 10599: 0.9915801174151853
Position 10144: 0.9665726950830178
Position 8944: 0.9279317141204013
Position 7984: 0.7408268378513451
Position 6057: 0.6273544588155752
Position 7693: 0.5911325530596474
Position 10731: 0.47679375847978145
Position 6763: 0.2888406196249207
Position 7605: 0.21210478229503418
Position 7066: 0.17909670150958934
Position 7221: 0.1563070727427811
Position 182: 0.1190024861591421
Position 5079: 0.0797190094116838
Position 11174: 0.07179283763361008
Position 7211: 0.057905176797489265
Position 11838: 0.040201093964343786
Position 247: 0.03113975568658577
Position 9216: 0.025743851270660017
Position 9070: 0.023485394356832067
Position 11510: 0.019179449912649096
Position 11305: 0.018871739181613317
Position 10910: 0.018014170669315703
Position 7699: 0.017156719307275095
Position 4688: 0.01652300639763264
Position 10775: 0.01551863756112883
Position 7588: 0.015149304836314671
Position 12645: 0.014502038740015806
Position 6918: 0.014193729177477984
Position 6611: 0.014102382702057248
Position 6024: 0.012643635482626078
Position 8923: 0.012474846451669193
Position 6773: 0.012323707615243606
Position 6986: 0.011619974298185233
Position 5256: 0.010799184261846789
Position 7739: 0.010779951751109315
Position 9786: 0.009447343953563267
Position 11045: 0.009322555543069742
Position 6608: 0.009071334333658925
Position 12509: 0.008183226764858035
Position 11689: 0.0077750458335385094
Position 5995: 0.0065981906161872265
Position 11770: 0.0064513603540216555
Position 9472: 0.006101287024426876
Position 4178: 0.006060939794520848
Position 4454: 0.005545601681681934
Position 6099: 0.0053946616391989805
Position 10796: 0.0051629296505175185
Position 4242: 0.0048461218079630785
Position 5286: 0.004635550280382723
Position 12224: 0.003957446336263294
Position 11336: 0.003952666532587733
Position 5378: 0.003836165830473625
Position 6496: 0.0038128093318724704
Position 5602: 0.0037481851532834235
Position 6966: 0.0036470207937258363
Position 6788: 0.0034613060320909856
Position 7004: 0.002874907225087431
Position 112: 0.0028358074942319367
Position 109: 0.0027953455740295633
Position 5550: 0.0023838468272373656
Position 11051: 0.0023095665328086187
Position 9948: 0.002307068522729608
Position 11153: 0.0022853304678009645
Position 4991: 0.0021332152430422768
Position 6633: 0.0020499388752684465
Position 6359: 0.0019829932550703053
Position 5164: 0.0016662478642578689
Position 12299: 0.0015600717292429357
Position 5629: 0.0015271191590607567
Position 4965: 0.0015198158017093336
Position 11132: 0.0014941682143030537
Position 10916: 0.0014814847942669679
Position 6992: 0.0014409144279530735
Position 11464: 0.0014228606986303055
Position 4478: 0.001355113369501009
Position 9163: 0.0012936351376271133
Position 12652: 0.0012861806280939098
Position 4647: 0.0012340356620766824
Position 3248: 0.0010706838998616793
Position 5407: 0.0009892806487712502
Position 139: 0.0009278754716745402
Position 11522: 0.0008969496646089714
Position 12167: 0.000862030957680903
Position 742: 0.0008507742615615799
Position 4887: 0.0007239714311759239
Position 10152: 0.0006554899933893324
Position 4194: 0.0006013330720629433
Position 11262: 0.0005880915600923407
Position 12406: 0.0004654804532014848
Position 523: 0.00045854748249966204
Position 12309: 0.00042519351300722647
Position 659: 0.0002024663316293933
Position 3609: 0.0001828622873240774
Position 11546: 0.00015785698873586038
Position 229: 0.00015131381005031354
Position 12743: 0.0001474308542370942
Position 2121: 0.00011642611580962403
Position 2233: 9.33295549448229e-05
Position 10582: 9.186809491275872e-05
Position 364: 5.1896810755239724e-05
Position 896: 4.9603236343115e-05
Position 1100: 3.429109129386127e-05
Position 3469: 3.0132135722167445e-05
Position 10634: 2.726372161109579e-05
Position 629: 2.232447968519089e-05
Position 902: 2.2282412469679242e-05
Position 10425: 2.138799737508238e-05
Position 257: 2.043232147411057e-05
Position 10401: 1.9391257241034837e-05
Position 834: 1.9223482912539874e-05
Position 3078: 1.7222219768297224e-05
Position 575: 1.6031807943422827e-05
Position 10301: 1.6026029407013373e-05
Position 10289: 1.6024525795294197e-05
Position 2192: 1.4009949007809044e-05
Position 2753: 1.2840109664875726e-05
Position 567: 1.2565098158521842e-05
Position 578: 1.0857315023365605e-05
Position 10637: 1.0709722670014859e-05
Position 10458: 1.0455569795987962e-05
Position 3449: 7.338077300065134e-06
Position 1513: 7.1165561959846455e-06
Position 2157: 6.980875475911961e-06
Position 1868: 6.784268749258105e-06
Position 1567: 6.652587339812178e-06
Position 10739: 4.793791113284285e-06
Position 10570: 3.395098582786286e-06
Position 2214: 2.415519148354884e-06
Position 4321: 1.1818655359578571e-06
Position 10940: 1.045333442122952e-06
Position 2812: 1.0176432347583132e-06
Position 10491: 6.884782418701751e-07
Position 10974: 6.367378461505121e-07
Position 2969: 5.975727511612615e-07
Position 2873: 4.191832262164057e-07
Position 2496: 3.479722633147764e-07
Position 2893: 2.243594091315094e-07
Position 10434: 1.9988287084096678e-07
Position 2363: 1.7747974465636625e-07
Position 10946: 9.585629259935057e-08
Position 149: 9.371672157258408e-08
Position 710: 8.362035095289121e-08
Position 972: 8.00712979001629e-08
Position 10248: 7.090997990004654e-08
Position 10515: 6.328659869029063e-08
Position 10467: 4.330005713607261e-08
Position 10704: 3.483895984871019e-08
Position 10539: 3.286962033379676e-08
Position 1104: 3.280579524874755e-08
Position 1641: 7.902710274878083e-09
Position 1316: 6.530878496671617e-09
Position 774: 2.8035087483290315e-09
