Gene = IRSp53
Position 22381: 0.00013549724845216747
Position 643: 0.00013442220122056618
Position 869: 0.00012985564209078428
Position 24246: 0.00010841362707692316
Position 23390: 0.00010605901640268908
Position 25907: 9.671114780104867e-05
Position 27343: 9.223915698683955e-05
Position 22482: 8.699682136734169e-05
Position 972: 8.681507681353256e-05
Position 27827: 8.44910505897341e-05
Position 802: 7.299103440983598e-05
Position 25059: 7.085258069113489e-05
Position 23795: 5.1268681425114134e-05
Position 27862: 4.902815106622053e-05
Position 89: 4.629907804408161e-05
Position 395: 3.664950063586285e-05
Position 38: 3.5932889644998174e-05
Position 209: 3.1666584120367125e-05
Position 74: 3.147314882496372e-05
Position 23519: 3.0996611838786435e-05
Position 24334: 3.0243723930304668e-05
Position 1516: 2.94742304910105e-05
Position 23054: 2.2717164252989454e-05
Position 23596: 2.132992988403299e-05
Position 22476: 2.0703117302021112e-05
Position 24337: 1.899069845254791e-05
Position 22941: 1.8754517889666343e-05
Position 459: 1.7894244128704785e-05
Position 22782: 1.7535740757581564e-05
Position 887: 1.5493378403327412e-05
Position 26131: 1.443757640532619e-05
Position 27850: 1.363932962772328e-05
Position 26797: 1.2960376258633286e-05
Position 774: 1.268854793407992e-05
Position 246: 1.1427872284705518e-05
Position 22456: 1.0730869934690425e-05
Position 24672: 9.70027409639249e-06
Position 667: 9.455853169724318e-06
Position 24072: 8.672837753839669e-06
Position 24627: 8.335246133524195e-06
Position 27637: 7.110839158323173e-06
Position 942: 7.019081813549213e-06
Position 22685: 6.566852944689447e-06
Position 794: 6.510313818377899e-06
Position 24407: 5.569007489797368e-06
Position 27838: 5.01378558328112e-06
Position 22643: 3.829948932385433e-06
Position 22473: 3.287973467519792e-06
Position 1984: 3.285261298155792e-06
Position 27841: 2.319849235806484e-06
Position 24488: 2.1763774254820505e-06
Position 525: 1.5628014382474389e-06
Position 24262: 1.5604346030601275e-06
Position 808: 1.5013492713540621e-06
Position 923: 1.4351038198738219e-06
Position 1072: 1.3149756740899722e-06
Position 23042: 1.092115132344275e-06
Position 740: 9.864767694810998e-07
Position 692: 9.451453706007045e-07
Position 905: 9.420845942477345e-07
Position 959: 7.96296825354161e-07
Position 22450: 7.717495435029761e-07
Position 24304: 7.536714903436722e-07
Position 24458: 7.20807331909091e-07
Position 24055: 6.557155295395165e-07
Position 738: 6.480095904889467e-07
Position 24259: 5.782513458949465e-07
Position 22646: 3.482815771742583e-07
Position 24343: 3.0330641626103523e-07
Position 24237: 2.8079565967396967e-07
Position 118: 2.2237752205001875e-07
Position 180: 2.2152788668711395e-07
Position 435: 2.0351276557635939e-07
Position 376: 1.7907584773688323e-07
Position 24549: 1.7737294060799514e-07
Position 310: 1.6750201386622532e-07
Position 24064: 1.6635145125785112e-07
Position 22666: 1.186807036196733e-07
Position 482: 1.0448914882350576e-07
Position 321: 8.933089188530136e-08
Position 24209: 8.431468259705784e-08
Position 24430: 8.341593197927357e-08
Position 479: 6.96663641732664e-08
Position 25148: 6.504988394810506e-08
Position 22712: 2.8351960610894298e-08
Position 497: 1.7162577691533127e-08
Position 920: 1.1842621031426051e-08
Position 125: 8.961032164390376e-09
Position 24907: 5.953488156155055e-09
Position 24905: 5.907739146230212e-09
Position 25172: 3.870604899638244e-09
Position 556: 3.791466012189547e-09
Position 22714: 3.175638281511223e-09
Position 635: 3.089148148146515e-09
Position 473: 2.489226187514624e-09
Position 22607: 1.5530564689282773e-09
Position 24873: 3.658347648930246e-10
Position 23204: 1.1454400966160322e-10
Position 24966: 4.750955717307046e-12
Position 22409: 1.3003050400621175e-12
Position 22912: 9.93139748808244e-13
Position 25046: 2.5812326103518953e-13
Position 25002: 7.869724063308756e-14
Position 25052: 4.110610741890213e-14
Position 24837: 1.631957035571819e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 24731: 0.9992050651292023
Position 22089: 0.9967532972486565
Position 23997: 0.9966385926386908
Position 22870: 0.9959160916623984
Position 27505: 0.9913557194939259
Position 23709: 0.9913413070519054
Position 22579: 0.9885947679257685
Position 22292: 0.9827802281219156
Position 14823: 0.9155233091399859
Position 22455: 0.8782106497257361
Position 23179: 0.516896502213157
Position 3045: 0.3066217805645648
Position 27366: 0.2630976959396867
Position 27096: 0.21909183822068085
Position 27267: 0.14043972700420265
Position 27334: 0.13372448536721013
Position 27337: 0.06818194015510474
Position 21764: 0.0673914567090814
Position 23247: 0.0524644168699691
Position 3232: 0.04763411546706635
Position 27437: 0.043802474068454125
Position 21744: 0.043557804091806505
Position 23429: 0.027511968331267518
Position 23465: 0.02482447169719986
Position 3293: 0.02138584847851639
Position 22461: 0.02008657555424
Position 27300: 0.019963530912127207
Position 27381: 0.01932582071614716
Position 1038: 0.011713464394915172
Position 3410: 0.011690721396888995
Position 27173: 0.011652863960302531
Position 2803: 0.011363216456701748
Position 23462: 0.010980368174189509
Position 23259: 0.01063572744271016
Position 26977: 0.008618541709755095
Position 14109: 0.008067650848884358
Position 23121: 0.007992884515463745
Position 376: 0.006623993874841867
Position 15900: 0.006598490666442967
Position 23721: 0.005440259339285581
Position 23394: 0.004673162789094841
Position 2355: 0.004527908267562425
Position 25422: 0.00435441635447093
Position 948: 0.004270403842915344
Position 23420: 0.004150630037989207
Position 23007: 0.004111079035174106
Position 23435: 0.003714923424958116
Position 15768: 0.0036635779304463804
Position 3213: 0.003452902123435601
Position 23136: 0.003235117199169916
Position 27036: 0.002945468596677315
Position 27127: 0.0023624623165020603
Position 594: 0.002288452740164613
Position 23745: 0.0022829510987195448
Position 23468: 0.002040885979745535
Position 23152: 0.002013590391658775
Position 25193: 0.001698884516063513
Position 691: 0.0014824596866124917
Position 1316: 0.001440397832846355
Position 1095: 0.001382691325240333
Position 22988: 0.00128064926392731
Position 1118: 0.0012416811993356148
Position 15809: 0.0012201392522629187
Position 2985: 0.0011668722051107936
Position 24566: 0.0011660641001032459
Position 23376: 0.0010105251504246191
Position 24415: 0.0009904220349792514
Position 22245: 0.0009828925714049307
Position 23163: 0.0009300192560778959
Position 15823: 0.0008736962112461978
Position 27914: 0.0008704326136721405
Position 1588: 0.000867455941888887
Position 25002: 0.0008484886097775823
Position 15690: 0.0008056963053921349
Position 2717: 0.0007788326954825772
Position 27780: 0.0007287391835568098
Position 1183: 0.0006917382507068677
Position 24982: 0.0006835274496875419
Position 22240: 0.0006803564527289087
Position 24011: 0.0006788243302517567
Position 3299: 0.0006168232840220157
Position 22325: 0.000606673234259149
Position 1795: 0.0005693958979729714
Position 25834: 0.0005589260868754519
Position 24592: 0.0005383529398019052
Position 24243: 0.0005369639728290294
Position 27794: 0.0005220761237510545
Position 23374: 0.0005029363800842921
Position 23640: 0.00046925102110373357
Position 2519: 0.00044735497546549203
Position 24050: 0.0004277613569877847
Position 21123: 0.00042727093829674986
Position 24793: 0.00030812570595243195
Position 1075: 0.0002627611876558643
Position 25096: 0.00025804096357224355
Position 1155: 0.00025579239589604275
Position 22215: 0.00023386968706227675
Position 25506: 0.00022388569068253555
Position 1980: 0.0002108968427515451
Position 1623: 0.00021076539369113803
Position 529: 0.00021006422461476097
Position 24026: 0.00019786968780130643
Position 23051: 0.00019088207489070236
Position 23054: 0.00018835860248814053
Position 22586: 0.00016228384897815177
Position 24948: 0.00013004008740172062
Position 707: 0.00012546210582902985
Position 23471: 0.00012097215328755689
Position 24197: 0.00011043619924972018
Position 20886: 0.00010787619331680592
Position 1833: 0.00010581472069682617
Position 1259: 0.0001024258058816521
Position 27886: 9.989525818304794e-05
Position 26682: 9.77100211156379e-05
Position 24479: 8.427946502601341e-05
Position 24476: 8.326715359861159e-05
Position 22490: 8.147083880727473e-05
Position 24315: 7.677690819698556e-05
Position 22499: 6.316706456318912e-05
Position 23082: 6.268061410828391e-05
Position 24359: 5.7142046508426805e-05
Position 24353: 5.020026130289607e-05
Position 485: 4.881349502897936e-05
Position 2051: 4.5422942114601576e-05
Position 24485: 4.384703119613728e-05
Position 24733: 4.090367837191891e-05
Position 23075: 3.7877168326285124e-05
Position 22532: 3.759489779287505e-05
Position 22551: 3.7283154691695944e-05
Position 22618: 3.626447287694479e-05
Position 1294: 3.4037227440411813e-05
Position 23295: 3.3301331055696384e-05
Position 22678: 3.308167952985902e-05
Position 2446: 2.942058238646631e-05
Position 26595: 2.477341150446329e-05
Position 22642: 2.401500642845335e-05
Position 25918: 2.1790129169938512e-05
Position 24237: 2.0265727334692464e-05
Position 22633: 1.9609909645533758e-05
Position 25824: 1.9461311715026748e-05
Position 24362: 1.8918302338856923e-05
Position 24740: 1.8112883298480324e-05
Position 25028: 1.771429609791257e-05
Position 23777: 1.671981433285927e-05
Position 24421: 1.5405751462076998e-05
Position 24430: 1.424529941076108e-05
Position 22651: 1.3693819336727927e-05
Position 22897: 1.3143992601997933e-05
Position 22548: 1.293952898624112e-05
Position 25939: 1.1179636514092269e-05
Position 27399: 1.1077050655336992e-05
Position 22894: 1.0921396066651958e-05
Position 25933: 9.882701286633083e-06
Position 22924: 9.758614435579004e-06
Position 26206: 9.038694130625703e-06
Position 25148: 8.799887562159727e-06
Position 22825: 8.053968352916549e-06
Position 25104: 7.863761130102994e-06
Position 24023: 6.7793868959179206e-06
Position 23760: 6.422729160053433e-06
Position 23495: 4.650259485500759e-06
Position 22675: 3.992564393673568e-06
Position 24077: 3.790227455077024e-06
Position 22708: 3.7453477924184534e-06
Position 25615: 2.4483222765658043e-06
Position 26196: 2.234388112988671e-06
Position 24776: 1.890948867367304e-06
Position 22630: 1.3836326400033623e-06
Position 24245: 1.3143861897939626e-06
Position 25515: 1.106056295792831e-06
Position 22903: 9.956153061189519e-07
Position 24062: 9.938428581073394e-07
Position 1207: 8.833892066631721e-07
Position 1626: 8.217873598117356e-07
Position 22888: 5.740109921572806e-07
Position 23079: 4.92797777293153e-07
Position 22732: 4.433627870727418e-07
Position 23289: 2.6274182159033265e-07
Position 22705: 9.981087875226752e-08
Position 22505: 8.614350486372336e-08
Position 24790: 6.4260757991302e-08
Position 24698: 1.6448550644089332e-08
Position 24830: 2.958132511683486e-09
Position 24802: 3.007488693275089e-10
Position 22872: 2.9233694673045035e-10
Position 24030: 2.7478572124258787e-10
Position 22827: 1.6957832731175023e-10
Position 22926: 3.9075755154861304e-11
Position 22933: 1.2645189963252235e-11
