Gene = Culd
Position 2030: 4.113184490441926e-05
Position 2041: 3.1356323129675174e-05
Position 575: 2.760637455308283e-05
Position 2039: 1.8558294337349094e-05
Position 40: 1.6970459627898735e-05
Position 623: 1.3691307088306417e-05
Position 162: 1.2038427275590782e-05
Position 496: 8.260981365678039e-06
Position 67: 8.216885436362968e-06
Position 130: 4.868208943673268e-06
Position 328: 3.3957732655841953e-06
Position 580: 1.8946145022422731e-06
Position 441: 1.5491626475075547e-06
Position 3: 1.180679759964454e-06
Position 396: 1.1174176562579948e-06
Position 430: 9.832338642476008e-07
Position 1919: 9.822986383486227e-07
Position 2980: 9.359578839199769e-07
Position 659: 8.315276920816945e-07
Position 1165: 6.490339661131901e-07
Position 514: 5.283817015547256e-07
Position 753: 5.191824939974793e-07
Position 398: 5.172505190101971e-07
Position 242: 4.5852916469902167e-07
Position 596: 4.460776568187731e-07
Position 809: 4.02508964817061e-07
Position 176: 3.9059137169920055e-07
Position 423: 3.1648161077078405e-07
Position 221: 1.3744624973871935e-07
Position 407: 1.2132153763335506e-07
Position 450: 1.0988436448638305e-07
Position 1995: 8.877979418505355e-08
Position 1757: 8.138226507877254e-08
Position 512: 7.235931531878221e-08
Position 366: 3.559146084343306e-08
Position 8: 1.7955871662757208e-08
Position 6: 1.4344292916023993e-09
Position 384: 6.878867149607951e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2112: 0.981632947756386
Position 1685: 0.9514004401013042
Position 353: 0.9483040689687258
Position 2883: 0.6479623997782251
Position 1348: 0.5663354570611455
Position 747: 0.3756629877030096
Position 3078: 0.3099066190924946
Position 980: 0.22067303443409997
Position 2869: 0.21735537299631993
Position 1295: 0.17058831291198923
Position 2674: 0.1410317341090832
Position 1055: 0.12717036767077322
Position 935: 0.08529146383375298
Position 3273: 0.07109727056165858
Position 3134: 0.060116155155377486
Position 2892: 0.05702574372857351
Position 1238: 0.052007509950001606
Position 957: 0.036402773678612735
Position 1354: 0.03533254256778371
Position 2910: 0.021901275587351922
Position 2347: 0.018803988734022597
Position 1429: 0.018560125757655838
Position 1380: 0.015704769646692637
Position 3212: 0.01375133743340955
Position 374: 0.012323009645860698
Position 1614: 0.011118841243981856
Position 3099: 0.009673240942692042
Position 782: 0.00668071159340466
Position 3933: 0.006402513428690006
Position 1553: 0.004783233731417539
Position 762: 0.004402261480037601
Position 2608: 0.004032848771834446
Position 1121: 0.003452887523704143
Position 2398: 0.003406890914255806
Position 3122: 0.002864586908350205
Position 2447: 0.0026438585069829823
Position 1885: 0.0024845876837263532
Position 1208: 0.002399371827263574
Position 481: 0.0023814381015026843
Position 2697: 0.0021304589768374924
Position 3523: 0.0019896484167619966
Position 1304: 0.0019232796793130244
Position 1330: 0.0017884890318933006
Position 2132: 0.0016116338203675147
Position 640: 0.0015193195066773922
Position 2851: 0.0014508007403879238
Position 3889: 0.0013666641897699743
Position 1863: 0.0011771464351034559
Position 384: 0.0010705081590802197
Position 3226: 0.0010684821684132982
Position 533: 0.0009317826123972773
Position 3152: 0.000922386186767702
Position 3458: 0.0009208005244474586
Position 2206: 0.0008513271413616442
Position 2474: 0.000795667177311878
Position 3061: 0.0007893006989743006
Position 412: 0.0006784426050036606
Position 3352: 0.0006687153310881699
Position 1215: 0.0006596625546844645
Position 355: 0.0006550908141410909
Position 779: 0.0006377825269770137
Position 2321: 0.0005919416581772843
Position 1033: 0.0005847385877522991
Position 3501: 0.0005758711156818212
Position 695: 0.000504728711999447
Position 2297: 0.0004976082261807017
Position 3283: 0.0004908283994987771
Position 689: 0.0004903018300437383
Position 2702: 0.0004710275848876796
Position 573: 0.00045782030729996456
Position 1395: 0.0003884989679731491
Position 1789: 0.00037615170164647293
Position 3142: 0.0003691925570606526
Position 3573: 0.0003595282105954516
Position 3479: 0.00032568295821798834
Position 3397: 0.00031596947915736985
Position 1402: 0.00030308310910922046
Position 815: 0.00026429820672790383
Position 2301: 0.0002342905310117093
Position 3428: 0.00022862610092411336
Position 1118: 0.00018832341371294862
Position 717: 0.0001776602874294797
Position 1097: 0.0001541434596685684
Position 2915: 0.00014652967155063387
Position 2617: 0.0001159573038407013
Position 959: 0.00011146066074565138
Position 407: 0.00011079321972457906
Position 701: 0.00010658627780759817
Position 2437: 0.00010000369572514096
Position 1433: 9.790439868368243e-05
Position 1270: 9.701590254459525e-05
Position 1062: 9.492305088496567e-05
Position 802: 5.230124725886868e-05
Position 508: 5.174647402044146e-05
Position 1102: 5.1675024396082155e-05
Position 1265: 4.906837695334953e-05
Position 1833: 4.762501468201019e-05
Position 2313: 4.071006950020117e-05
Position 766: 3.943948166681373e-05
Position 2410: 3.496355042375745e-05
Position 317: 3.1193317720636534e-05
Position 1475: 1.952898047538185e-05
Position 94: 1.6030856799615764e-05
Position 542: 1.3617044356158044e-05
Position 646: 1.1270829007629907e-05
Position 613: 9.146271141077493e-06
Position 176: 6.266355854759246e-06
Position 2994: 5.772349826514149e-06
Position 809: 5.059640442098448e-06
Position 822: 4.1923066241874255e-06
Position 154: 3.914874071048887e-06
Position 708: 3.472655965961197e-06
Position 593: 3.0319812994950717e-06
Position 575: 2.6471077687642603e-06
Position 218: 1.968649018238252e-06
Position 642: 1.6198317527541186e-06
Position 503: 1.3000335752709576e-06
Position 100: 6.704596624654665e-07
Position 179: 6.340846899576852e-07
Position 332: 5.34096976402582e-07
Position 623: 3.9192273393877217e-07
Position 437: 3.601037612250781e-07
Position 308: 3.376091881517734e-07
Position 290: 3.3217098551109244e-07
Position 173: 2.8281340911553324e-07
Position 74: 2.047291735953883e-07
Position 419: 1.8700836605640123e-07
Position 60: 1.2512664015334737e-07
Position 242: 1.4845885032078459e-08
Position 46: 9.642499804758833e-09
Position 71: 9.078371087593882e-09
Position 247: 8.172985859257436e-09
Position 157: 4.9199347151877725e-09
Position 266: 1.1128217633274728e-09
Position 52: 5.645874886840429e-10
Position 253: 2.7224522023417863e-10
Position 292: 7.782185978857759e-13
Position 255: 6.857072554019367e-13
Position 296: 4.0587165171284044e-13
Position 159: 1.9935295827433966e-13
