Gene = fmt
Position 1807: 4.179475203596214e-09
Position 1852: 4.007437745531194e-09
Position 377: 3.0210798656111676e-09
Position 1854: 2.5449071019062265e-09
Position 1809: 2.170495655055031e-09
Position 2007: 1.1296637472998936e-09
Position 2621: 1.2319087976220717e-10
Position 521: 3.292327271819208e-11
Position 2629: 7.516770060167413e-12
Position 1209: 5.103998606466657e-12
Position 368: 2.0871857937176898e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.9994226935257876
Position 2587: 0.9993559201030596
Position 1958: 0.9886678178595915
Position 2710: 0.9650506853323468
Position 823: 0.9589420827095679
Position 1209: 0.8944241093095117
Position 1779: 0.8864509756195497
Position 569: 0.8846404220308977
Position 3952: 0.6656296182017994
Position 3075: 0.5952408958582417
Position 343: 0.46661178029566996
Position 407: 0.20757838824133212
Position 2125: 0.1887544230676562
Position 6293: 0.08964788960759781
Position 8176: 0.08292223997428168
Position 3337: 0.07764987777479483
Position 4233: 0.07585421253676482
Position 2151: 0.07501251425931052
Position 6333: 0.06254921230846502
Position 3973: 0.059218469769583844
Position 5350: 0.04965265990091219
Position 3937: 0.043855315747694856
Position 8116: 0.04072780135229706
Position 1222: 0.03011858980390046
Position 1267: 0.02971234290257086
Position 2446: 0.02842511993804746
Position 1321: 0.02650068202692289
Position 3976: 0.0248272877180797
Position 6011: 0.01939073374175991
Position 1792: 0.018183263320932307
Position 968: 0.014440258734571377
Position 937: 0.01330281899060418
Position 7194: 0.009151268804172498
Position 5071: 0.007866185027093072
Position 5757: 0.007719620827759314
Position 6276: 0.0073464704674774724
Position 4391: 0.006575155088550107
Position 201: 0.005476602913581441
Position 2790: 0.005297163540247531
Position 3431: 0.004496100933170404
Position 7167: 0.004091556008621664
Position 2035: 0.0037447968429761593
Position 2205: 0.0036206294877589615
Position 4523: 0.0033468911711370206
Position 3349: 0.003130974991511143
Position 3092: 0.002908534047714485
Position 4510: 0.002788253728528625
Position 3080: 0.002770395208444138
Position 3381: 0.0026563739528975227
Position 1100: 0.002564416040930379
Position 798: 0.002398694520615412
Position 4761: 0.0022843725694880485
Position 808: 0.002117161328221682
Position 3370: 0.0020134468732966155
Position 3878: 0.0018442159735123195
Position 2007: 0.0017601980827158953
Position 4641: 0.0017248183896099438
Position 5102: 0.0016998906799043955
Position 1338: 0.0016689525253632811
Position 4557: 0.0014044192890434115
Position 2103: 0.001402086706254222
Position 5105: 0.001339983192319706
Position 3117: 0.0012893166402429808
Position 3527: 0.00113575232321895
Position 1398: 0.0011278927467313603
Position 3057: 0.0011077482339044164
Position 1037: 0.0010380853525400898
Position 483: 0.0008961000100357136
Position 546: 0.0007563710501488952
Position 1347: 0.0007367041520100802
Position 5128: 0.0007067218433064546
Position 2400: 0.0005931075349833674
Position 2821: 0.000576455924385134
Position 3848: 0.0005745621318595275
Position 2004: 0.000570996013879026
Position 1461: 0.0005094000359237628
Position 614: 0.0005035976436827631
Position 2824: 0.0004726396081094282
Position 3524: 0.00047089702489087816
Position 1034: 0.0004307755258912917
Position 292: 0.00042690294076908205
Position 1426: 0.0003820386464378127
Position 3250: 0.0003736760796574375
Position 2420: 0.00036233426635261256
Position 949: 0.0003570001698018557
Position 584: 0.0003383548664672241
Position 3150: 0.0003366730801960636
Position 366: 0.0003085041046976853
Position 2906: 0.0002980198650710533
Position 4266: 0.00026385514800230845
Position 2260: 0.0002580612063923173
Position 4896: 0.00023201901948065215
Position 1344: 0.00021347045174020075
Position 848: 0.00020632494465524218
Position 2723: 0.0001812893999329773
Position 264: 0.00016455687103578118
Position 3411: 0.00015780415996637215
Position 1830: 0.00015652080416232579
Position 3019: 0.00013843860326453856
Position 2909: 0.00013160115094831354
Position 635: 0.00011860842827400925
Position 1610: 7.727083203224163e-05
Position 602: 6.988722197440563e-05
Position 978: 6.668722247834814e-05
Position 1509: 6.0198244817466486e-05
Position 2885: 5.079377820343511e-05
Position 2395: 4.8110368581516726e-05
Position 899: 4.580567364841352e-05
Position 3233: 4.448000328610008e-05
Position 532: 4.392763588766663e-05
Position 1587: 4.2871530735806896e-05
Position 2215: 3.7360554804415e-05
Position 345: 3.707775689402135e-05
Position 387: 3.655410083368596e-05
Position 2451: 3.558538942972472e-05
Position 1480: 3.362856233569496e-05
Position 711: 3.325276160640436e-05
Position 1982: 3.22335518271747e-05
Position 2487: 2.750193180996618e-05
Position 382: 2.3251035267860228e-05
Position 2635: 2.2417291515523596e-05
Position 257: 2.2404060344111843e-05
Position 1646: 2.2114673374208236e-05
Position 281: 2.1584090956123582e-05
Position 2305: 2.0952209341403443e-05
Position 617: 2.0287821018670195e-05
Position 1625: 1.9832823719666403e-05
Position 458: 1.9340868609128645e-05
Position 82: 1.8847193260419753e-05
Position 94: 1.8597513893630657e-05
Position 359: 1.690261348539013e-05
Position 1350: 1.6623559236763096e-05
Position 2268: 1.6247177932348284e-05
Position 137: 1.3254356894872254e-05
Position 665: 1.2088951727270022e-05
Position 500: 1.0390113728734435e-05
Position 428: 9.461256170894706e-06
Position 415: 8.837450725932563e-06
Position 485: 7.202632733117633e-06
Position 2347: 6.596125051368622e-06
Position 1175: 4.556808113061402e-06
Position 623: 4.199456728604078e-06
Position 1843: 3.238008078106729e-06
Position 1757: 2.5858816679106055e-06
Position 632: 2.474868754277294e-06
Position 1751: 2.2438846707841703e-06
Position 1592: 1.865278620884542e-06
Position 108: 1.7438713537847854e-06
Position 1729: 1.4554037331168695e-06
Position 271: 9.387263614477691e-07
Position 2647: 6.025459163475428e-07
Position 1872: 5.294579263610996e-07
Position 1650: 4.216798438563791e-07
Position 497: 4.199501582656611e-07
Position 113: 3.697627806171861e-07
Position 1896: 7.08252761675166e-08
Position 50: 5.475967446285776e-08
Position 125: 4.0933234556095713e-08
Position 2046: 2.4466115209350786e-08
Position 1878: 1.8972183703572692e-08
Position 276: 1.0955444445916007e-08
Position 2073: 5.560281302014297e-09
Position 1917: 5.3208321477413415e-09
Position 214: 7.394011642288366e-11
Position 1974: 1.8895155915273385e-11
Position 98: 5.310853796644832e-12
