Gene = dpr19
Position 483: 0.00019457744994485926
Position 3091: 0.00018469603558248898
Position 2224: 0.00017693043764774547
Position 2032: 0.00016859761740640764
Position 1231: 0.00016361303312303145
Position 2050: 0.00013805797003995084
Position 2125: 0.00012660589899761513
Position 2868: 0.00011766245576162917
Position 2615: 9.758828070762003e-05
Position 1969: 8.738831579188766e-05
Position 3170: 8.416571659805424e-05
Position 3152: 8.22944720277875e-05
Position 2528: 7.467886661778713e-05
Position 3560: 6.816464123160985e-05
Position 2007: 6.48643047511681e-05
Position 1665: 6.208850720546665e-05
Position 659: 5.869215504593678e-05
Position 594: 5.688554699758827e-05
Position 2687: 5.597409763628702e-05
Position 913: 5.24227576252588e-05
Position 793: 4.529918078085374e-05
Position 1250: 3.709268181745436e-05
Position 343: 3.451496000380824e-05
Position 2595: 3.4293578854634424e-05
Position 991: 2.667416952526962e-05
Position 1786: 2.6033115769790696e-05
Position 277: 2.5718345251978502e-05
Position 1069: 1.9872255124872748e-05
Position 1751: 1.848095231480856e-05
Position 1901: 1.8471564495156497e-05
Position 946: 1.8154894042356043e-05
Position 1206: 1.5690559372678694e-05
Position 1053: 1.4985466389999752e-05
Position 93: 1.1142531670677058e-05
Position 90: 1.1091520143262514e-05
Position 406: 1.07921016073627e-05
Position 2080: 1.0785217816216909e-05
Position 2418: 8.393126332040118e-06
Position 2058: 8.154932619208572e-06
Position 2025: 7.075306807568825e-06
Position 2334: 6.599841921905088e-06
Position 2606: 6.112172954501504e-06
Position 1746: 5.986456277445193e-06
Position 2111: 5.497629669363917e-06
Position 357: 4.7266209394340515e-06
Position 1680: 4.66882943871469e-06
Position 1748: 4.585211807740682e-06
Position 1709: 3.2347797358253284e-06
Position 56: 3.0444181306019803e-06
Position 1921: 2.978922010513459e-06
Position 1882: 2.925758930277086e-06
Position 2597: 2.6973545291031833e-06
Position 2114: 2.3342058002948914e-06
Position 2323: 2.0428679634118332e-06
Position 487: 1.8369373995796301e-06
Position 485: 1.5371958298536202e-06
Position 1998: 1.4667290880419871e-06
Position 205: 1.0097565405759616e-06
Position 210: 1.0046456778724732e-06
Position 797: 8.183760461609898e-07
Position 2970: 7.689665224369377e-07
Position 608: 6.661665547399984e-07
Position 1950: 5.398681297151734e-07
Position 564: 5.103627125175931e-07
Position 2474: 4.2202204548468413e-07
Position 2646: 3.115981983874891e-07
Position 313: 2.1220117476257585e-07
Position 2945: 8.52478470561753e-08
Position 2712: 6.437449650152395e-08
Position 2845: 4.095528942101436e-08
Position 2625: 2.792858382829712e-08
Position 810: 2.1188432411685802e-08
Position 906: 9.011280731856906e-09
Position 2664: 4.643942661724585e-09
Position 182: 3.2425030764919034e-09
Position 741: 1.1941000947748257e-09
Position 803: 9.759352572390612e-10
Position 1904: 1.6062129350484773e-12
Position 2141: 8.468059836320298e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2754: 0.9925801767016063
Position 1842: 0.9835450273560445
Position 1628: 0.9777518171972818
Position 2322: 0.9646499188168602
Position 2119: 0.8130793741700363
Position 2122: 0.0638591392148453
Position 1079: 0.05293593707583981
Position 1206: 0.03660471226800133
Position 1013: 0.02807568112821327
Position 3084: 0.024875459263266446
Position 869: 0.015699534137517786
Position 643: 0.013067673427162927
Position 597: 0.01240682884816214
Position 3087: 0.012361328662912932
Position 1823: 0.012098686750640825
Position 2287: 0.010543939336699002
Position 475: 0.009833118093823345
Position 3607: 0.008728226147512336
Position 509: 0.00799177735016852
Position 3342: 0.007001101649910694
Position 838: 0.006843097312212993
Position 3404: 0.004626449712091189
Position 1280: 0.004317257735061619
Position 3098: 0.0038703595132885565
Position 3538: 0.003768839817053787
Position 3433: 0.0037605343613532597
Position 1230: 0.002722929735705003
Position 1069: 0.002697751294355369
Position 1592: 0.0024191016766482256
Position 3493: 0.0020935672710753273
Position 608: 0.0020034276373296924
Position 669: 0.0018406120211236407
Position 340: 0.0018039789504272791
Position 2334: 0.0017619075423798184
Position 313: 0.0015892621531883784
Position 3215: 0.0015764218431789435
Position 3177: 0.00156193783559999
Position 3314: 0.001503684109880823
Position 1348: 0.001256998829954421
Position 2360: 0.0012538140037688553
Position 3208: 0.0012490447873503851
Position 1872: 0.0012156313921656806
Position 1514: 0.0011831048223045477
Position 2985: 0.0011711681665939773
Position 2401: 0.0010920718432877198
Position 1416: 0.0009685763868835059
Position 874: 0.0009518748395400392
Position 889: 0.0009154187266018015
Position 3425: 0.0009122650577789798
Position 1680: 0.0007904382379998301
Position 2128: 0.0007252678990777161
Position 3725: 0.0007079259508325061
Position 1859: 0.0006799344521962986
Position 1901: 0.0006432099817536332
Position 1594: 0.0005493544066195176
Position 250: 0.0004994546581227538
Position 1696: 0.000425786375266818
Position 2673: 0.00040809737166712216
Position 2998: 0.00034087852480223376
Position 683: 0.00031934473815226533
Position 1225: 0.000256836328496712
Position 1904: 0.0002557733282233071
Position 2777: 0.0002546394824875852
Position 847: 0.0002227156229298709
Position 3274: 0.00020051441354684632
Position 2595: 0.0001977040575810863
Position 153: 0.0001753133093921871
Position 1082: 0.00017454500347856806
Position 150: 0.0001708659153181175
Position 2421: 0.0001640725425094318
Position 913: 0.00015893256497933112
Position 1115: 0.00015514136327474817
Position 401: 0.00013746278922994887
Position 3529: 0.00013494685404554998
Position 3633: 0.000123305134989322
Position 3636: 0.00011622982224184761
Position 843: 0.00011470231187117743
Position 2484: 0.00011258747583564473
Position 3541: 0.00010451868610924727
Position 1106: 9.539743835043944e-05
Position 2038: 8.232670887285154e-05
Position 2681: 6.87677262395892e-05
Position 3032: 6.20401140970828e-05
Position 2694: 6.089015448877234e-05
Position 2560: 5.707509047520997e-05
Position 1863: 5.524336333766808e-05
Position 2032: 5.426773562614031e-05
Position 2391: 5.408881674151629e-05
Position 3514: 5.051474398489225e-05
Position 1120: 4.9704125833200654e-05
Position 2466: 4.779764752615165e-05
Position 1882: 4.493727656809916e-05
Position 205: 3.559757009244434e-05
Position 2141: 3.315973707891569e-05
Position 906: 3.094357615735478e-05
Position 1167: 3.0363923390614474e-05
Position 386: 2.7725930696200293e-05
Position 2496: 2.6651655409721568e-05
Position 1723: 2.4639917576826192e-05
Position 1486: 1.796795151945893e-05
Position 210: 1.5676402635441044e-05
Position 645: 1.4461792369538283e-05
Position 1639: 1.3113355969587465e-05
Position 1437: 1.3054095617423863e-05
Position 2611: 1.038317333864909e-05
Position 2512: 8.182064864475913e-06
Position 2067: 6.2038200378300105e-06
Position 2025: 4.706188716666325e-06
Position 2058: 3.805766608262498e-06
Position 2615: 3.4666246242862255e-06
Position 2973: 3.3451528216533894e-06
Position 2046: 3.0745782145378233e-06
Position 3161: 1.3297313680020628e-06
Position 2199: 9.38676676069534e-07
Position 2087: 5.754889395939277e-07
Position 252: 3.1371141553372294e-07
Position 277: 2.03497786525791e-07
Position 3065: 1.4956100539432128e-07
Position 477: 1.4682969894618187e-07
Position 1709: 7.23074411070125e-08
Position 513: 5.784091382612897e-08
Position 701: 5.336555139431827e-08
Position 2807: 4.3494241066921e-08
Position 1301: 4.19673569261631e-08
Position 2759: 1.4378386524327788e-08
Position 245: 3.0414975706981723e-09
Position 680: 1.7327765300150286e-09
Position 247: 7.637786678775477e-10
