Gene = Rchy1
Position 3195: 0.00046147791544563793
Position 3014: 0.00045711654546869835
Position 6200: 0.0004135466542602917
Position 863: 0.000395799714046357
Position 4179: 0.00035193533885136694
Position 3697: 0.00034889355883838347
Position 963: 0.0003198242112411563
Position 5794: 0.00030456392826127865
Position 3666: 0.00029393643865409163
Position 5881: 0.00023987878655940984
Position 3836: 0.00022461419821811257
Position 3441: 0.00019398009287088867
Position 3669: 0.00015429643508460008
Position 525: 0.00013139900580675133
Position 6090: 0.00012484132909448625
Position 5162: 0.00011544853674263447
Position 3438: 0.00011224723289417045
Position 5325: 0.00011082223718800175
Position 2757: 0.0001015049246180466
Position 2653: 8.618327267861551e-05
Position 6403: 8.429778031109575e-05
Position 6437: 7.461490464315078e-05
Position 6613: 6.155458073871816e-05
Position 731: 5.863949281089102e-05
Position 6164: 5.833884321800898e-05
Position 457: 4.9916189689023645e-05
Position 6553: 4.448442283664957e-05
Position 5579: 3.8099418232144076e-05
Position 5389: 3.723327288994205e-05
Position 234: 2.7358827311528676e-05
Position 5432: 2.1906101669085667e-05
Position 160: 2.090232797137299e-05
Position 6418: 2.0109769049200173e-05
Position 6344: 1.9583814498100593e-05
Position 6384: 1.598314031397705e-05
Position 5232: 1.5298891852233434e-05
Position 6249: 1.2114915284602832e-05
Position 5403: 7.706202319387923e-06
Position 199: 6.874615482963912e-06
Position 5908: 5.687585020446023e-06
Position 6484: 5.520122292557711e-06
Position 5614: 4.834413478109981e-06
Position 5229: 4.768108756044554e-06
Position 5683: 3.861993190022181e-06
Position 5442: 3.48565952320777e-06
Position 5235: 3.009639222472126e-06
Position 5552: 2.6528692508421003e-06
Position 6302: 2.1513331287889108e-06
Position 141: 1.9657843270125423e-06
Position 242: 1.5754929860478624e-06
Position 6255: 1.246184480733285e-06
Position 257: 1.2076665606471486e-06
Position 6637: 9.319450299082128e-07
Position 239: 8.612464040759212e-07
Position 5331: 8.064781423150097e-07
Position 6170: 3.7481926052526115e-07
Position 6422: 3.702090247754262e-07
Position 280: 1.2110764536373377e-07
Position 221: 1.0395111998911473e-07
Position 505: 6.850657252297557e-08
Position 95: 7.480381306217679e-09
Position 3694: 2.5877361495198746e-09
Position 5992: 3.2860404862610086e-10
Position 296: 1.897211751982808e-12
Position 68: 3.249404812168413e-13
Position 244: 2.7664063390598384e-17
