Gene = byn
Position 8139: 0.00015113524727850705
Position 4679: 0.00014938157892579142
Position 2305: 9.739160768915926e-05
Position 1597: 9.709761078082728e-05
Position 6092: 9.665297381920177e-05
Position 156: 9.39025144079707e-05
Position 2979: 9.372322517732358e-05
Position 583: 8.472498795685396e-05
Position 8127: 7.90510534404805e-05
Position 6389: 7.561615141459784e-05
Position 8093: 6.66874481709637e-05
Position 6931: 6.431533472055765e-05
Position 5706: 4.237331890064073e-05
Position 6081: 4.11370463719811e-05
Position 1378: 2.3902326530909546e-05
Position 219: 2.3035604228558476e-05
Position 5653: 1.5392767946304527e-05
Position 19: 1.4202075853829013e-05
Position 6256: 1.0599569116874553e-05
Position 754: 1.0247081862626341e-05
Position 1390: 9.255192967358549e-06
Position 224: 6.053937671525446e-06
Position 760: 4.174971400620843e-06
Position 217: 4.0381541659956e-06
Position 5026: 3.7291284004891574e-06
Position 5687: 3.079548597494561e-06
Position 1178: 3.069866483145094e-06
Position 674: 2.6983148619597185e-06
Position 191: 2.3650508823235847e-06
Position 5755: 2.1426289839379435e-06
Position 361: 2.004050984944426e-06
Position 850: 1.662879105527862e-06
Position 790: 1.5923325552387797e-06
Position 5635: 1.5120540846918177e-06
Position 1274: 1.4344109704992986e-06
Position 310: 1.3097471425230355e-06
Position 5749: 1.0335848959583893e-06
Position 417: 6.058257402222918e-07
Position 5093: 5.417061502231719e-07
Position 6148: 5.371736407053656e-07
Position 930: 4.7052245499648086e-07
Position 7475: 4.251617802300989e-07
Position 339: 3.207222729138166e-07
Position 6411: 2.5081524426001664e-07
Position 5880: 2.423945819387865e-07
Position 595: 1.5543409398198073e-07
Position 6102: 1.1858039791570025e-07
Position 6083: 9.453813759098167e-08
Position 6119: 9.246991213692845e-08
Position 6061: 5.573059658929916e-08
Position 376: 3.711129506631818e-08
Position 734: 3.03706882317131e-08
Position 610: 3.016285448893285e-08
Position 792: 2.5911960821844677e-08
Position 302: 1.6361710999967556e-08
Position 6114: 1.1681007226662792e-08
Position 437: 9.950671521451714e-09
Position 5933: 9.46662401843111e-09
Position 6019: 2.3620326787341456e-09
Position 271: 2.1870803853715483e-09
Position 474: 5.995608925237373e-11
Position 476: 5.647612877365984e-11
Position 488: 4.7003101640710934e-11
Position 5856: 2.1206525685675565e-12
Position 5891: 1.5064236664015123e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5834: 0.9983822360740763
Position 6046: 0.9952609591827205
Position 4307: 0.9934648221240132
Position 5580: 0.9653888168309243
Position 7734: 0.8652222469918934
Position 7271: 0.8572500893449416
Position 5336: 0.2864451110067607
Position 5039: 0.12306917248862773
Position 2057: 0.11019323750100056
Position 268: 0.08346632416293143
Position 2343: 0.07792994530467177
Position 3199: 0.07050661661994498
Position 5235: 0.05712726473380903
Position 5131: 0.052132572648529996
Position 4878: 0.04968420898085943
Position 6910: 0.03615606917737763
Position 1922: 0.03472802745679912
Position 4979: 0.033524241058061656
Position 6762: 0.02738008510309439
Position 6465: 0.02594881654704762
Position 7189: 0.024120649602025205
Position 892: 0.0227285716881957
Position 5091: 0.02257394775420138
Position 3084: 0.01993763850011504
Position 5602: 0.018504780780118076
Position 471: 0.01605817624389258
Position 271: 0.0154315400079714
Position 4935: 0.013903340618712706
Position 4990: 0.013863669500615692
Position 6358: 0.013601167050335735
Position 6759: 0.012878228623975753
Position 6495: 0.012398810631142117
Position 1545: 0.012268730543984191
Position 5069: 0.011420450810187022
Position 7774: 0.01084451660795633
Position 7332: 0.010686531893747638
Position 4883: 0.010573257402246421
Position 3208: 0.010335338580728843
Position 8174: 0.007698231068761705
Position 2276: 0.007249767623108897
Position 4850: 0.0068622277072801375
Position 7702: 0.006831699182959407
Position 7792: 0.006065278077718548
Position 7154: 0.005715424245338585
Position 5416: 0.005375746939093576
Position 2066: 0.0047724348921734374
Position 5098: 0.004334476384189926
Position 7362: 0.004014495780796453
Position 6239: 0.003916933220874791
Position 8023: 0.0032271748578672774
Position 5006: 0.0029488406986643914
Position 7510: 0.0028677154601051747
Position 1305: 0.0027745144882018098
Position 1614: 0.0026836618435014704
Position 5059: 0.002624148381487428
Position 7246: 0.002615366537381971
Position 1322: 0.0025936566861841223
Position 1447: 0.0023045175896331932
Position 507: 0.0022362509191033255
Position 2081: 0.0022028861527353047
Position 6148: 0.0020830876469058006
Position 1611: 0.0017696630096303925
Position 6690: 0.0014644555698562444
Position 8209: 0.0014348796669031746
Position 7242: 0.0014168682273448805
Position 5849: 0.001336478610656828
Position 1957: 0.0012466859449999327
Position 754: 0.0012236616022763764
Position 428: 0.0012021471462053132
Position 2519: 0.0010499341733044016
Position 1030: 0.0010278500137470942
Position 2476: 0.0009234849391273284
Position 2090: 0.0009170281359986566
Position 6504: 0.0008683266269751269
Position 6565: 0.0008241593008331536
Position 5213: 0.0008094187635467519
Position 474: 0.0007763461624452691
Position 1594: 0.0007372034975686089
Position 5523: 0.0007020557036622675
Position 6594: 0.0006904842252151359
Position 7056: 0.0006107215455159093
Position 1864: 0.0005821572953316263
Position 6798: 0.0005463716554863262
Position 822: 0.000508912755988787
Position 7083: 0.0004739415954916636
Position 1512: 0.0004633294188759241
Position 656: 0.0004432269702540157
Position 6112: 0.00042793437386711634
Position 7126: 0.0003900336303465367
Position 1027: 0.00034108793710931366
Position 7024: 0.0003331506090385672
Position 4215: 0.0003227617317587058
Position 6220: 0.00030753752930883735
Position 217: 0.0002970701343757039
Position 6070: 0.00028333553140050147
Position 5762: 0.0002764142398243813
Position 183: 0.00027112504805913343
Position 395: 0.0002339539895163721
Position 4544: 0.00023331521932417812
Position 2531: 0.00022897524203580445
Position 7551: 0.00018999744313656321
Position 3787: 0.00017900777633762707
Position 391: 0.00017591621324473453
Position 7007: 0.00016429799868565497
Position 2118: 0.00016249466772713222
Position 4905: 0.0001583960661850514
Position 7196: 0.000157206543596746
Position 1676: 0.00014630775516374166
Position 7130: 0.00014300633381536667
Position 7067: 0.00013630321710359189
Position 6447: 0.00013104119224187003
Position 7099: 0.00012849948319623917
Position 3976: 0.00011935738645239373
Position 6534: 0.00011384182235806406
Position 4241: 0.00010986235187582703
Position 4154: 0.00010791909228543131
Position 556: 0.00010519249633875836
Position 7882: 9.217828775322058e-05
Position 6921: 8.102997787998464e-05
Position 5607: 7.592786971239376e-05
Position 5855: 7.486659331037335e-05
Position 3764: 6.71659406996551e-05
Position 1558: 5.333642157162531e-05
Position 2228: 5.1637541133243094e-05
Position 2536: 5.070644908486439e-05
Position 1716: 5.032907321075723e-05
Position 1399: 4.9597678470532726e-05
Position 3301: 4.638783652144689e-05
Position 417: 4.4756632821106324e-05
Position 1265: 4.449864574331199e-05
Position 1646: 4.396520435630258e-05
Position 3127: 4.31167683018987e-05
Position 8066: 4.131868729588156e-05
Position 2185: 4.041085927449716e-05
Position 3033: 4.008632493021917e-05
Position 920: 3.853152163353717e-05
Position 6987: 3.375597136519603e-05
Position 4037: 3.297867145697434e-05
Position 3588: 2.984176187760766e-05
Position 1223: 2.941023885296404e-05
Position 1339: 2.8448023098067e-05
Position 6943: 2.783990761113924e-05
Position 4861: 2.7405120456805672e-05
Position 2124: 2.678458941496589e-05
Position 1209: 2.6633622659546415e-05
Position 734: 2.655380252481303e-05
Position 6332: 2.189088821409828e-05
Position 565: 2.059816363126532e-05
Position 5853: 1.8111984746806444e-05
Position 376: 1.4720631139779187e-05
Position 3542: 1.2991394160727852e-05
Position 677: 1.16839221681626e-05
Position 1106: 1.147883912416354e-05
Position 2249: 1.0545322295384203e-05
Position 2901: 9.946716519628697e-06
Position 923: 8.613332826407744e-06
Position 5943: 7.74357192224273e-06
Position 3348: 7.269130234845518e-06
Position 1085: 6.962678843740187e-06
Position 1378: 6.8673216328746615e-06
Position 191: 4.959857067382015e-06
Position 293: 4.277963452769765e-06
Position 318: 3.968252114370379e-06
Position 586: 3.4555869162580282e-06
Position 5948: 3.045513761561039e-06
Position 2992: 2.8679186422849438e-06
Position 5907: 5.712827236972854e-07
Position 688: 5.571941107355348e-07
Position 6387: 5.377854024005282e-07
Position 156: 2.294860021854113e-07
Position 302: 1.9606930498429493e-07
Position 604: 1.7525745959212322e-07
Position 5960: 1.0236620213232583e-07
Position 315: 8.840607927360534e-08
Position 5921: 6.520591958031473e-08
Position 171: 2.2608340446478096e-08
Position 871: 1.4142078352839558e-08
Position 6109: 1.3934442730302375e-08
Position 1468: 1.3794473908059121e-08
Position 202: 3.147481196155381e-09
Position 6012: 2.622314957784488e-10
Position 339: 8.86795366003096e-12
Position 335: 5.020694311342108e-13
Position 295: 1.6822756087920132e-14
