Gene = Hip14
Sorted 3' Splice Sites (High to Low Probability):
Position 1892: 0.9991234252004123
Position 1149: 0.9725129518948454
Position 2226: 0.97186507630326
Position 1013: 0.1584403201873793
Position 2408: 0.13663089887847424
Position 2982: 0.054012797534177426
Position 3016: 0.03179094582269415
Position 3609: 0.027620191446996716
Position 3818: 0.01244661031148402
Position 1037: 0.00833419564762339
Position 1446: 0.004966604415656424
Position 2819: 0.004530648531261099
Position 1383: 0.004466601187527578
Position 3648: 0.004328333360669876
Position 4165: 0.004140161270022613
Position 3179: 0.004125322699222183
Position 2450: 0.004091721396798687
Position 3098: 0.00362282621395675
Position 3125: 0.003389001558613546
Position 1603: 0.0033025026422453746
Position 3110: 0.003194012935747771
Position 113: 0.003191416770492927
Position 2836: 0.0030123813810651406
Position 3314: 0.0022845553604949856
Position 2697: 0.002228803623712295
Position 1422: 0.0021595055034750983
Position 3164: 0.002081267374619901
Position 3945: 0.001955475898115632
Position 116: 0.0018684492904626608
Position 3639: 0.001643215704644111
Position 2414: 0.001631652673248743
Position 3051: 0.001543386008265016
Position 660: 0.0014136770695511857
Position 2345: 0.001287400757342512
Position 2071: 0.0011709519076953648
Position 2840: 0.0011340739530444647
Position 2013: 0.0010618748664535556
Position 884: 0.0009032958793907266
Position 1348: 0.0008598484735822956
Position 1168: 0.0008344876166447511
Position 869: 0.0006771605148323774
Position 3984: 0.0006681324206231552
Position 754: 0.0005962272768295729
Position 1375: 0.0005257752641333844
Position 850: 0.0005148668807276697
Position 3293: 0.00046844532706804426
Position 2336: 0.00045327762110407624
Position 1078: 0.0003132225179161043
Position 3205: 0.00029186960492372656
Position 3212: 0.0002878590551779852
Position 2476: 0.0002691391618411912
Position 1083: 0.0002661596016251238
Position 1404: 0.00024173846617264836
Position 89: 0.00023267909550471138
Position 2495: 0.00022703649719478742
Position 1554: 0.0001884074266195029
Position 1662: 0.0001772700447666198
Position 409: 0.00017230226367264865
Position 291: 0.00016834185966127169
Position 688: 0.00016770205321287973
Position 1290: 0.0001535388803017453
Position 2843: 0.00015171094549621926
Position 3517: 0.00014979344168241838
Position 797: 0.00014903880923228005
Position 1770: 0.00013415770245733978
Position 1059: 0.00012117909630803754
Position 1356: 0.00010855324032831686
Position 1643: 0.00010110445198712133
Position 1808: 9.194737666104305e-05
Position 2197: 7.883874815435976e-05
Position 541: 7.609313966072226e-05
Position 2471: 7.251768736956677e-05
Position 1469: 6.641068825769554e-05
Position 607: 6.053949618012357e-05
Position 98: 4.657294289890447e-05
Position 550: 3.992789696478655e-05
Position 2063: 3.98491906058658e-05
Position 330: 3.480979381510343e-05
Position 67: 2.991642196679304e-05
Position 1913: 2.4431147022983808e-05
Position 362: 2.2674567145368893e-05
Position 134: 2.1414114924803068e-05
Position 1985: 2.1319723739438656e-05
Position 335: 2.01167946570769e-05
Position 1117: 1.88187463418444e-05
Position 1402: 1.4735569046883342e-05
Position 140: 1.1322083377534012e-05
Position 1296: 1.1143970933647677e-05
Position 451: 7.258442992250423e-06
Position 910: 6.36891474248967e-06
Position 685: 6.148235199183776e-06
Position 889: 3.6775742650791204e-06
Position 382: 3.644739715009803e-06
Position 159: 2.649187164386481e-06
Position 522: 1.7384937720995507e-06
Position 1102: 1.5723485987950724e-06
Position 615: 1.3656653810446314e-06
Position 1192: 1.2134349596520565e-06
Position 448: 1.0839547234704731e-06
Position 569: 8.973197591235801e-07
Position 1815: 8.682071714865855e-07
Position 515: 8.533783645044522e-07
Position 2177: 6.97389333212106e-07
Position 2425: 6.239477207511635e-07
Position 156: 3.388679394293264e-07
Position 2017: 3.0697491011093974e-07
Position 369: 2.680172707861188e-07
Position 577: 2.551535192265012e-07
Position 397: 1.5672368609578187e-07
Position 2138: 9.990765750611858e-08
Position 2501: 9.822792072912975e-08
Position 2549: 4.983006461210461e-08
Position 2564: 8.382238657528147e-09
Position 1099: 5.043177921274812e-09
Position 142: 1.644695211283665e-12
Position 294: 9.340290070505376e-13
Position 127: 1.2133540114394523e-13
Position 152: 1.4447760287398884e-14
