Gene = Unr
Position 5158: 6.418452588840733e-07
Position 356: 6.227812233280021e-07
Position 405: 6.200102421067494e-07
Position 77: 6.138659313914657e-07
Position 209: 5.830629993159036e-07
Position 6341: 4.76008454807511e-07
Position 7747: 3.478007390316881e-07
Position 5104: 3.361725552201597e-07
Position 30: 3.358851405910154e-07
Position 62: 3.1168183938797015e-07
Position 6323: 3.0392935124114506e-07
Position 5595: 2.934382310482429e-07
Position 874: 2.2521793604631931e-07
Position 6507: 2.209074776383046e-07
Position 5576: 1.9919025435552386e-07
Position 36: 1.6778583945275935e-07
Position 44: 1.405114502304932e-07
Position 416: 1.1917268212056324e-07
Position 462: 1.1891397352781312e-07
Position 5521: 1.1716904753365402e-07
Position 5524: 9.961988998745355e-08
Position 5590: 9.007129306423455e-08
Position 1309: 7.759939558778842e-08
Position 261: 7.375049409479432e-08
Position 188: 7.290242876352179e-08
Position 1158: 6.546279529346107e-08
Position 255: 6.504682382567433e-08
Position 488: 5.466887481185999e-08
Position 5513: 5.3138862871968604e-08
Position 7804: 4.870154232961678e-08
Position 55: 4.169675507040426e-08
Position 7904: 3.90616539786315e-08
Position 7814: 3.664466090546975e-08
Position 7854: 2.9265928841521214e-08
Position 434: 1.801438852884775e-08
Position 6411: 1.76336507465476e-08
Position 6424: 1.6948821087837665e-08
Position 310: 1.6233019493112876e-08
Position 6980: 1.3983630738153373e-08
Position 8281: 1.2144220718580053e-08
Position 8272: 1.1228383854910236e-08
Position 6633: 1.117762883494637e-08
Position 6807: 1.0793431364940836e-08
Position 5670: 4.450983408459616e-09
Position 5696: 3.920258348635628e-09
Position 8413: 3.8026924166785334e-09
Position 452: 2.070899718320137e-09
Position 6667: 2.014110303293392e-09
Position 5846: 1.588361303543675e-09
Position 5055: 6.463657560988691e-11
Position 895: 1.3838701638300252e-11
Position 7619: 3.1456384044942226e-14
Position 6626: 3.1184645653986534e-16
Position 6612: 2.535504098396694e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9983536833783571
Position 6420: 0.9951530048577074
Position 6205: 0.9946244140176347
Position 6649: 0.9914131924100238
Position 7895: 0.9866055066843586
Position 7653: 0.9858407342755803
Position 4947: 0.8448166397999386
Position 5691: 0.7435819315798768
Position 4325: 0.5918506399124939
Position 4284: 0.21569467096148034
Position 3917: 0.17772236919717632
Position 5852: 0.16204071635405032
Position 8888: 0.14171115452464858
Position 4741: 0.12333152236855854
Position 5015: 0.10592525738003114
Position 8077: 0.057918627947413884
Position 5670: 0.057707591891054046
Position 4968: 0.0449385853699358
Position 3485: 0.04348095833026962
Position 2873: 0.0365817669102548
Position 3920: 0.035236228919623594
Position 2384: 0.03519812480865636
Position 3841: 0.03489611831785063
Position 4107: 0.032660730008067455
Position 3521: 0.03227110753231965
Position 4353: 0.02950170858037952
Position 7531: 0.02863159871453764
Position 5976: 0.027890668804606215
Position 9562: 0.026340404540430813
Position 3203: 0.025596878473607358
Position 2593: 0.02515675790386764
Position 9544: 0.02153566369097501
Position 4450: 0.021076912958249216
Position 7537: 0.020680040664582098
Position 4169: 0.020157076899169037
Position 5272: 0.018821816304247185
Position 3655: 0.018702189644117306
Position 7189: 0.017247798257623664
Position 662: 0.015492221274218525
Position 4097: 0.014178025251476073
Position 2999: 0.014006902708623684
Position 3300: 0.012543236831999763
Position 3410: 0.01154675769572612
Position 7728: 0.011193228135906761
Position 1711: 0.009968279846651685
Position 6537: 0.009817259062460977
Position 2361: 0.0095017807536589
Position 9360: 0.008884532992524782
Position 4749: 0.008650449732958636
Position 8923: 0.007419771256722187
Position 4555: 0.007370256236025304
Position 2752: 0.00722059673141799
Position 8466: 0.007063966623542053
Position 4597: 0.00673237071785441
Position 9384: 0.006577229744629585
Position 3886: 0.005989489513220648
Position 9406: 0.005931213501009548
Position 6835: 0.005506607903267735
Position 6289: 0.005426674789800864
Position 2387: 0.004980058686660901
Position 5877: 0.0047484024501588526
Position 2986: 0.004631262085575896
Position 7047: 0.004168691349527808
Position 2880: 0.004075423224489358
Position 5551: 0.0035718324035350414
Position 2582: 0.003320197386758014
Position 1748: 0.0029385384743106677
Position 3271: 0.002910424373483548
Position 2192: 0.0027018232735406267
Position 1948: 0.0026093707849954555
Position 2973: 0.00259766402554078
Position 2685: 0.002565803495533608
Position 8980: 0.002544309823478485
Position 7562: 0.0023037571913534973
Position 2903: 0.0021650440136032436
Position 8898: 0.0020386809301407008
Position 7492: 0.001988459594597407
Position 2011: 0.001883528143818123
Position 8692: 0.001754025709323566
Position 3220: 0.0017431554825290737
Position 6253: 0.0017404562716783368
Position 7338: 0.0016701135053555308
Position 4456: 0.001591943702646705
Position 3592: 0.0015789235250340185
Position 1479: 0.001532255694865995
Position 3503: 0.0014847086897710282
Position 8555: 0.0014740414738404464
Position 2132: 0.0013514565051844342
Position 2144: 0.0013375442041446064
Position 3413: 0.0012550785635556173
Position 7665: 0.001232209836581227
Position 5872: 0.0010360936164831075
Position 5116: 0.0009079044450536362
Position 3254: 0.0008687394020875192
Position 3287: 0.0008523150950897471
Position 8868: 0.0008291164441338184
Position 8372: 0.000745629118951052
Position 5207: 0.0006864734394305495
Position 2957: 0.0006746200539923461
Position 5725: 0.0006722051759347233
Position 2922: 0.0006053875467509631
Position 9026: 0.0005667231790622611
Position 5895: 0.0005626579994441991
Position 1513: 0.0005548618967677608
Position 8126: 0.0005538733246501609
Position 2892: 0.0005213030483423961
Position 6688: 0.0005160794321101637
Position 1475: 0.0005077837802392248
Position 5940: 0.0004454123049672618
Position 9612: 0.00043390586130808784
Position 2520: 0.0003973427688094111
Position 1719: 0.00036760505442254597
Position 6674: 0.0003531567411247975
Position 8505: 0.0003328955189304048
Position 6709: 0.000318465426882297
Position 2544: 0.00030782837285278907
Position 7258: 0.000286623619147732
Position 6626: 0.0002819432131177356
Position 6465: 0.00020577612794341657
Position 508: 0.00020551480781843125
Position 7174: 0.00018109544772446749
Position 8454: 0.00018087126187733637
Position 5904: 0.00017572865358165662
Position 6030: 0.00017402315331310254
Position 6236: 0.00017323574031725616
Position 7977: 0.0001677243122312872
Position 8413: 0.00016577430356154124
Position 6015: 0.00016314237965581386
Position 7261: 0.00010522997135575812
Position 8902: 9.139218050043058e-05
Position 91: 8.040149214566434e-05
Position 8684: 7.927564598742152e-05
Position 6060: 7.45198092073571e-05
Position 8000: 7.06656928066506e-05
Position 6664: 6.792941005672297e-05
Position 6446: 6.174097829779115e-05
Position 7027: 6.059281055959047e-05
Position 5778: 5.924345049091287e-05
Position 1219: 5.1418087415170495e-05
Position 6207: 5.102540211810565e-05
Position 6858: 4.966679362958315e-05
Position 7810: 4.543958752237862e-05
Position 4983: 4.1897205015615814e-05
Position 6063: 4.146911482247353e-05
Position 5817: 3.881795030526779e-05
Position 7963: 3.049435422302337e-05
Position 6781: 2.6632517234491503e-05
Position 7779: 2.4916293049216085e-05
Position 5759: 2.2951222069515098e-05
Position 6810: 1.906625189197075e-05
Position 6706: 1.6014353513866258e-05
Position 6515: 1.537442156024354e-05
Position 1593: 1.4523873999700784e-05
Position 2157: 1.4497149110533723e-05
Position 832: 1.4234520430080696e-05
Position 5454: 1.2693210344850587e-05
Position 6232: 1.211057949255216e-05
Position 956: 1.0923529875756614e-05
Position 5419: 1.085057423650201e-05
Position 1172: 9.64776148517636e-06
Position 6919: 8.378930843704402e-06
Position 6958: 8.19513892694798e-06
Position 939: 7.80811856886776e-06
Position 6437: 6.756677803111776e-06
Position 1540: 6.491696081262938e-06
Position 5787: 6.165122424332148e-06
Position 6341: 5.8939229314369545e-06
Position 6323: 5.283522816480157e-06
Position 1442: 4.580214201726574e-06
Position 7597: 3.96428467975564e-06
Position 7788: 3.7402143409492776e-06
Position 1232: 3.6664099101857585e-06
Position 1371: 3.3435230608350305e-06
Position 6556: 3.285881117401331e-06
Position 1528: 3.032547486999645e-06
Position 225: 2.5095049380038965e-06
Position 283: 2.3555749219013285e-06
Position 835: 2.268717611568855e-06
Position 5342: 2.1190187398842883e-06
Position 5410: 2.0870840509201326e-06
Position 5463: 1.9566017089055607e-06
Position 6124: 1.930680047588922e-06
Position 5529: 1.5863882118742037e-06
Position 5490: 1.5344637781021539e-06
Position 6130: 1.289502901814062e-06
Position 1197: 1.2025469617518537e-06
Position 1271: 1.1211305477945539e-06
Position 130: 1.0329217567020339e-06
Position 8084: 8.147925011071231e-07
Position 1202: 7.170838118571802e-07
Position 8178: 7.068029776538573e-07
Position 5559: 6.627390359330741e-07
Position 1288: 6.144964307884427e-07
Position 229: 6.094877372970005e-07
Position 5532: 5.870247137968295e-07
Position 7912: 5.23047834420171e-07
Position 6391: 5.167269975566063e-07
Position 5553: 4.3352973522413157e-07
Position 8291: 4.098711755866578e-07
Position 5607: 3.613294202905017e-07
Position 1537: 3.612021254616708e-07
Position 416: 3.364542330919655e-07
Position 188: 3.235493847473737e-07
Position 826: 3.0545198283341204e-07
Position 361: 2.911976866508163e-07
Position 5088: 9.973014233823092e-08
Position 8131: 9.702908535955951e-08
Position 6813: 3.3081257735460017e-08
Position 8015: 5.662540768747329e-09
Position 5183: 1.44691501372902e-10
