Gene = CNMa
Position 663: 0.00020551848636110557
Position 489: 0.00019001848266549372
Position 386: 0.00016845081543912668
Position 1126: 0.00016765596141679894
Position 1302: 0.00015726469076404593
Position 1751: 0.00013674270774390209
Position 4295: 0.00013585083829576754
Position 760: 0.0001215739603483122
Position 120: 0.00012085028725577747
Position 2527: 0.00010514891752837504
Position 3061: 9.470908800662761e-05
Position 441: 9.413140564199002e-05
Position 2749: 8.488668938293548e-05
Position 2540: 8.247204939576994e-05
Position 1318: 7.623262946007206e-05
Position 186: 6.0004768825345825e-05
Position 1113: 5.934265850601145e-05
Position 2790: 4.376176241126269e-05
Position 337: 3.810926558850261e-05
Position 1185: 3.273012814073888e-05
Position 4245: 2.240572167601686e-05
Position 4638: 2.2258539866452567e-05
Position 4140: 2.1237274195181978e-05
Position 846: 2.0079675709351393e-05
Position 4111: 1.9993942707957656e-05
Position 388: 1.8889994017840944e-05
Position 818: 1.8518141038616463e-05
Position 2503: 5.441847645068954e-06
Position 2828: 4.793844596831215e-06
Position 2481: 4.785457454255394e-06
Position 2617: 4.618886364879922e-06
Position 1226: 3.208592379282303e-06
Position 772: 2.5770876233888325e-06
Position 1860: 2.1933029059385516e-06
Position 1077: 2.058944548893653e-06
Position 340: 1.8132991542480112e-06
Position 1118: 1.2687197213375959e-06
Position 749: 1.1329230202796042e-06
Position 1543: 1.1120612322081754e-06
Position 127: 9.037085036763987e-07
Position 62: 7.102377670668983e-07
Position 1017: 5.454503470079363e-07
Position 497: 4.0908184206796335e-07
Position 631: 4.00491823571871e-07
Position 345: 3.144818305532807e-07
Position 622: 2.923071825092663e-07
Position 707: 2.784802101481255e-07
Position 1180: 2.386614570945241e-07
Position 297: 1.509121888553656e-07
Position 200: 8.571917363262831e-08
Position 320: 6.627186618894556e-08
Position 1342: 5.990984216960306e-08
Position 1260: 4.19361720891668e-08
Position 1339: 2.9362919334055144e-08
Position 124: 2.8460043210947053e-12
Position 209: 3.802208407940344e-13
Position 278: 2.34639144754324e-13
Position 222: 1.578028791222786e-13
Position 267: 2.0055851909999614e-14
Position 283: 1.18948309792031e-14
Position 239: 6.2202021751447094e-15
Position 294: 6.504134370783145e-16
Position 263: 2.28702847518692e-16
Position 306: 1.8583967510312716e-16
Position 280: 1.6258006720956773e-16
