Gene = tai
Position 439: 4.575704519818301e-05
Position 1822: 2.9947607927575447e-05
Position 305: 2.467273878837052e-05
Position 726: 5.9563435426585e-06
Position 34: 5.6126087846258675e-06
Position 763: 5.516424693200713e-06
Position 879: 3.4378875447332784e-06
Position 220: 1.8992631030090974e-06
Position 282: 1.6390884292524465e-06
Position 890: 1.5138452744830673e-06
Position 303: 1.3942648887079874e-06
Position 1135: 1.0223284948275228e-06
Position 87: 5.627596594866171e-07
Position 551: 4.4339161477248307e-07
Position 3: 4.140366739989435e-07
Position 146: 2.163874094486622e-07
Position 284: 6.51317766796772e-08
Position 553: 3.501781358837407e-08
Position 558: 2.4818656387689258e-08
Position 492: 2.1818286187781297e-08
Position 422: 1.0911108854533785e-08
Position 10821: 2.0833473050439442e-15
Position 10853: 1.6222720508047449e-15
Position 10832: 1.589391841939092e-15
Position 5208: 1.292116460963503e-18
Position 5525: 1.1887186341138491e-18
Position 2876: 1.7026886965879874e-19
Position 3177: 1.1288220420406664e-19
Position 2873: 5.136138415875402e-22
Position 3015: 1.550199028170683e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 24836: 0.9371429347259895
Position 37156: 0.9127642254761515
Position 1755: 0.8846595693870544
Position 2652: 0.46473225831293985
Position 2741: 0.20614641903823905
Position 2725: 0.18097722159284887
Position 986: 0.15170130552702288
Position 35664: 0.1484279417086013
Position 2574: 0.0907219561083177
Position 35842: 0.03960398964898245
Position 2683: 0.03207523744486818
Position 726: 0.02825332788082152
Position 1517: 0.02665578148012707
Position 2185: 0.016113647682449616
Position 942: 0.012722352224378834
Position 336: 0.010942127418608517
Position 107: 0.004789700095853482
Position 374: 0.004720964389182322
Position 885: 0.004496565016503145
Position 735: 0.00330580838377176
Position 2779: 0.0025863456043236223
Position 1977: 0.0022504831021667128
Position 1274: 0.0018010471218831716
Position 958: 0.00174844902802862
Position 2351: 0.0009880206955949166
Position 2385: 0.0009697463371212991
Position 1455: 0.0009378281625486624
Position 2437: 0.0008567421154191768
Position 1818: 0.0008065973811492089
Position 2599: 0.0007545011866864898
Position 1878: 0.0005640017790355308
Position 1305: 0.0005532713859382878
Position 2286: 0.00048311290932108886
Position 2514: 0.000329514340533328
Position 773: 0.00026887899933472815
Position 861: 0.00024690777732681705
Position 1289: 0.0002358181804793726
Position 32279: 0.00018398151561702163
Position 2795: 0.00017347131185043945
Position 840: 0.00011951393398817404
Position 2049: 7.417661741135176e-05
Position 609: 5.54851469288576e-05
Position 116: 4.4935525288205615e-05
Position 343: 4.436222518401498e-05
Position 818: 3.780897557999591e-05
Position 161: 2.5329283154760433e-05
Position 1077: 2.4035750846821658e-05
Position 29419: 1.0545163938199782e-05
Position 505: 7.256234179607276e-06
Position 174: 5.107688537581775e-06
Position 158: 4.884554540440447e-06
Position 27687: 3.407511567873811e-06
Position 25376: 9.928296885962783e-07
Position 26059: 8.318252320860881e-07
Position 27723: 6.868437610717662e-07
Position 25769: 5.231749901518718e-07
Position 26782: 2.641703465910036e-07
Position 25351: 2.3512437883500908e-07
Position 419: 2.3130803774120542e-07
Position 26445: 1.7011083141029842e-07
Position 25098: 1.407189484302248e-07
Position 26405: 1.2104493177523692e-07
Position 25947: 1.1209695249924396e-07
Position 349: 9.396586100806947e-08
Position 25546: 5.3815274570441165e-08
Position 25440: 4.422903444949518e-08
Position 514: 4.116946329020875e-08
Position 355: 3.957292921442383e-08
Position 508: 3.7137851563582755e-08
Position 25396: 3.4555685697085336e-08
Position 180: 3.328126004774793e-08
Position 569: 3.2777317546612134e-08
Position 849: 6.30981867570769e-09
Position 665: 1.3045334997170808e-09
Position 624: 6.105470364493706e-10
Position 630: 3.363546317383783e-10
Position 626: 3.071798480380307e-10
Position 650: 2.3025809306046067e-10
Position 21307: 2.0367183997072924e-10
Position 19656: 8.90880251154204e-11
Position 16962: 6.141255909453704e-12
Position 18390: 4.921349243471989e-12
Position 17423: 2.259045839428681e-12
Position 16328: 4.0940517767676137e-13
Position 13095: 2.1866326061045343e-13
Position 14655: 1.06758897201653e-13
Position 14522: 7.657338185707714e-14
Position 14947: 7.190612607367706e-14
Position 13502: 6.470954798961607e-14
Position 14169: 6.06335462811128e-14
Position 12264: 5.4592623116506266e-14
Position 11928: 4.181815759780274e-14
Position 13856: 3.148962434654834e-14
Position 10786: 1.5370744914034268e-14
Position 11067: 8.64930350392967e-15
Position 10897: 7.838181973698742e-15
Position 12406: 6.095576740810591e-15
Position 12268: 4.7809939468704804e-15
Position 12494: 3.979375331931596e-15
Position 11281: 2.8719178516465637e-15
Position 10017: 1.7663476523032972e-15
Position 11340: 8.299253206014187e-16
Position 11126: 8.01529158747802e-16
Position 10565: 4.892991968717605e-16
Position 10343: 3.8411457119036814e-16
Position 9311: 3.8000881113719235e-16
Position 8376: 3.2170826785378866e-16
Position 9092: 2.4999136133421105e-16
Position 9935: 1.3628799185213517e-16
Position 9396: 1.189336022104157e-16
Position 8915: 8.414746517550472e-17
Position 8478: 3.1314914128108095e-17
Position 8040: 2.5671843286994902e-17
Position 8398: 2.5553513194293862e-17
Position 7903: 1.752758541840437e-17
Position 7066: 1.697034018432635e-17
Position 5776: 1.5983228667519114e-17
Position 7730: 1.543120307764262e-17
Position 8067: 1.4359690867281236e-17
Position 5265: 1.2285871166992104e-17
Position 6871: 1.2270636471942347e-17
Position 7323: 1.1329754790491056e-17
Position 5583: 8.909444380458384e-18
Position 7034: 8.724491251886533e-18
Position 4815: 8.314353200927986e-18
Position 6319: 7.204487424114174e-18
Position 6178: 5.854644693109057e-18
Position 4767: 4.886951467945882e-18
Position 4247: 3.877909636941392e-18
Position 3447: 3.6401728502011676e-18
Position 5727: 3.630172239658508e-18
Position 4357: 3.3471039995740984e-18
Position 6288: 3.0306417914365132e-18
Position 3090: 2.2569825945254237e-18
Position 6516: 2.115548191953998e-18
Position 3945: 1.9379001213830855e-18
Position 3980: 1.8913214460101767e-18
Position 5364: 1.1875237664704265e-18
Position 3018: 1.0555367449816818e-18
Position 3803: 1.0405394738585362e-18
Position 4574: 1.0132398262695113e-18
Position 3015: 8.600581267214e-19
Position 4421: 8.261845119866704e-19
Position 5502: 7.590905578847183e-19
Position 3516: 6.922261631451354e-19
Position 3283: 6.737116565512024e-19
Position 2977: 6.201829166110893e-19
Position 3865: 4.525309633332842e-19
Position 5290: 4.486642871700811e-19
Position 3211: 4.185384181448218e-19
Position 4613: 4.182341202739555e-19
Position 3241: 4.164538035931692e-19
Position 2980: 4.10878135625011e-19
Position 4577: 3.856838449092878e-19
Position 4297: 3.1002630075307702e-19
Position 4235: 2.819274099924764e-19
Position 3900: 1.3115680627275955e-19
Position 3544: 1.0993586469537977e-19
Position 3556: 9.959126391342708e-20
Position 3330: 9.849050790740105e-20
Position 3418: 8.238812662961067e-20
Position 3253: 7.029197096401995e-20
