Gene = raw
Position 403: 0.0010823854164107533
Position 275: 0.0009570838783850288
Position 30249: 0.0009555099004667098
Position 3953: 0.0008953530174021728
Position 29618: 0.0007691029296661296
Position 3191: 0.0007395835407707465
Position 30006: 0.0007051004388203737
Position 30696: 0.0006845033339879046
Position 2901: 0.0006735879852472791
Position 29822: 0.000661049382606702
Position 3492: 0.0006564142471477136
Position 30410: 0.000638128546969392
Position 547: 0.0006128288415140827
Position 29507: 0.0005128642995172433
Position 30265: 0.0005000217678536246
Position 29101: 0.0004945012113092282
Position 1835: 0.0004927414360486565
Position 28706: 0.0004927361366748774
Position 28880: 0.0004769478620756645
Position 1457: 0.000469941629976795
Position 2411: 0.0004635244848921377
Position 1612: 0.0004095188942473767
Position 28514: 0.00040600868065218004
Position 29107: 0.0002820663738040695
Position 28759: 0.0002550954388075635
Position 4487: 0.00023834856746418186
Position 4172: 0.00023601202535469324
Position 30481: 0.00022140873242213797
Position 804: 0.00021687376983041152
Position 28396: 0.00021215791629644658
Position 27787: 0.00020929150311957192
Position 2877: 0.00018230003651253024
Position 3689: 0.00016964356813582251
Position 30283: 0.00015666520755139746
Position 29997: 0.00015088141350310945
Position 29231: 0.00014831433902163838
Position 27717: 0.00014358042426029771
Position 28318: 0.00014193216206430173
Position 30743: 0.00012706654295919145
Position 3675: 0.0001194321433493162
Position 30671: 0.00011803718536459212
Position 29336: 0.00010897981924612385
Position 690: 0.00010833271041567912
Position 28692: 0.0001065628763852247
Position 29150: 0.00010648465188495683
Position 1209: 0.00010443813228623488
Position 29474: 0.00010288278909738334
Position 30739: 0.00010125251063007894
Position 29297: 0.00010040745744725042
Position 28883: 9.501442975247437e-05
Position 27893: 8.818587133106795e-05
Position 3055: 8.57281194483596e-05
Position 972: 8.459886432583481e-05
Position 3180: 8.276021319881078e-05
Position 28819: 8.141752057838728e-05
Position 3774: 7.819122704669058e-05
Position 28270: 7.378324639392258e-05
Position 3668: 7.156950120363684e-05
Position 29600: 6.689512238446234e-05
Position 28243: 6.234403344259328e-05
Position 2837: 6.090936247634487e-05
Position 30289: 5.5848696153482345e-05
Position 28919: 5.537200870090301e-05
Position 500: 5.500625347606574e-05
Position 29057: 4.9517329518290204e-05
Position 1150: 4.6056239971885835e-05
Position 29189: 4.4888213967914954e-05
Position 28399: 4.39205465035154e-05
Position 28114: 4.2543122263946535e-05
Position 28000: 4.216432532244306e-05
Position 29291: 3.8546156781185893e-05
Position 28108: 3.745301070946973e-05
Position 27730: 2.258774676866337e-05
Position 453: 2.0647038143360233e-05
Position 29086: 1.9814411807368754e-05
Position 1041: 1.5463458487277282e-05
Position 29513: 1.507674451388625e-05
Position 28453: 1.2377224751168004e-05
Position 28246: 1.2120035691209558e-05
Position 814: 9.381689990064271e-06
Position 28676: 8.371323988939603e-06
Position 28273: 8.053518320763033e-06
Position 27951: 6.7671471409912855e-06
Position 828: 5.862477630285317e-06
Position 28801: 5.6024410944215515e-06
Position 30090: 4.5227048479591685e-06
Position 28886: 3.3206988908213317e-06
Position 28358: 2.7279817428201503e-06
Position 28683: 1.6491936408267802e-06
Position 1769: 1.4606007477251814e-06
Position 28823: 8.873567623561806e-07
Position 29077: 7.010926715481379e-07
Position 285: 2.2568274378993386e-07
Position 300: 8.285351453693182e-08
Position 228: 5.531702288857458e-08
Position 464: 3.35796801793093e-08
Position 387: 2.6046898226370414e-08
Position 152: 6.288053015464387e-09
Position 600: 5.983698219590556e-09
Position 414: 4.469253448170846e-09
Position 121: 3.934140848244329e-09
Position 28103: 3.5827278508859715e-09
Position 28207: 3.0790718858647088e-09
Position 310: 1.9558541051645064e-09
Position 88: 1.6347359796699466e-09
Position 505: 1.0110173359277462e-09
Position 209: 8.603288050504342e-11
Position 236: 5.1586510629880525e-11
Position 198: 5.707906575309765e-12
