Gene = smog
Position 18613: 4.01512964589915e-06
Position 19208: 3.651150134954461e-06
Position 19327: 2.792294081863986e-06
Position 18627: 2.7471472946374446e-06
Position 18852: 2.535032719318947e-06
Position 19904: 2.534801770158505e-06
Position 19195: 2.4285731747759176e-06
Position 19898: 2.2015726171655313e-06
Position 18347: 2.195500099535985e-06
Position 18763: 2.143939927673053e-06
Position 18862: 1.6731579358425605e-06
Position 579: 1.6571925022372515e-06
Position 21557: 1.6343597466835177e-06
Position 899: 1.4576338740584293e-06
Position 18823: 1.430558499339641e-06
Position 19588: 1.371831776165308e-06
Position 19292: 1.3569719588752788e-06
Position 18767: 1.274723795670075e-06
Position 19438: 1.2173720939600946e-06
Position 822: 1.1903341236063075e-06
Position 18455: 1.181329229762153e-06
Position 258: 1.0875657514207885e-06
Position 461: 8.384098833794691e-07
Position 19811: 8.217476292632172e-07
Position 19324: 5.585577123093735e-07
Position 19067: 4.533638191608399e-07
Position 20919: 3.8965957275953677e-07
Position 18482: 3.7372163250450826e-07
Position 18283: 3.1216846837188587e-07
Position 18799: 2.171509775991679e-07
Position 18507: 1.7878725074596128e-07
Position 19409: 1.5871726315406302e-07
Position 18468: 1.4067292325021908e-07
Position 18809: 1.3801762800057335e-07
Position 18431: 1.2888745726287186e-07
Position 21762: 1.1676277344340753e-07
Position 20090: 8.330988684956477e-08
Position 499: 7.521997088149155e-08
Position 1350: 5.39460393242866e-08
Position 21759: 1.5623835738491838e-08
Position 21818: 2.0025610920709615e-09
Position 19049: 3.654754765321576e-10
Position 18985: 2.129270919483689e-10
Position 18395: 2.013375170155249e-10
Position 18924: 1.8900291855893321e-10
Position 18939: 1.221821577620063e-10
Position 21353: 4.867614128494439e-11
Position 21310: 4.092820550348099e-11
Position 21336: 2.1291421890386347e-11
Position 21316: 2.0805347557756135e-11
Position 18433: 1.663231782830028e-11
Position 18370: 1.4390989861268915e-11
Position 18356: 1.4195456576270537e-11
Position 19253: 1.1296478448588047e-11
Position 18548: 1.9869051243022883e-13
Position 18516: 2.5931861166693414e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 21193: 0.999646097549541
Position 18393: 0.9991702765219386
Position 18960: 0.9981274614784056
Position 19090: 0.9880245916223731
Position 17613: 0.9828295853955485
Position 17913: 0.9709257689434662
Position 18551: 0.9686192573948615
Position 22022: 0.9312309619905149
Position 12283: 0.8167789975573859
Position 18211: 0.7620666484710639
Position 19634: 0.7441089420406205
Position 20731: 0.5673411833443122
Position 21477: 0.5632434182796935
Position 20946: 0.2214768663781617
Position 21007: 0.18315843985227023
Position 22373: 0.1405218827156867
Position 18151: 0.13573153487227052
Position 5675: 0.1244123910178124
Position 21552: 0.10026309441550818
Position 22538: 0.06690320278911246
Position 22352: 0.063426013227285
Position 12713: 0.06325321991375008
Position 18115: 0.0626661100923728
Position 5797: 0.05846307466356806
Position 23243: 0.046112569828118816
Position 22789: 0.03606861443822183
Position 17160: 0.03499136572391948
Position 22329: 0.03498237952521033
Position 18780: 0.03179331732543815
Position 5067: 0.028539271435943366
Position 4458: 0.02492999155416418
Position 4652: 0.024357722780486445
Position 4524: 0.022853063186587926
Position 19998: 0.022803482672063283
Position 22045: 0.0213600653440649
Position 20815: 0.018790690887200246
Position 20270: 0.018547232580605966
Position 4993: 0.018339608548985437
Position 1239: 0.016183892636387188
Position 21943: 0.014822406771332368
Position 21384: 0.013625384125176
Position 22553: 0.013386020148152553
Position 20820: 0.012365340017367164
Position 5094: 0.012218773302885413
Position 21677: 0.011314289916556499
Position 21835: 0.011298563166635134
Position 20438: 0.010868057521489168
Position 20300: 0.009340692667042393
Position 22573: 0.008705998235644689
Position 20541: 0.008702487491409843
Position 22377: 0.00809340749073454
Position 1533: 0.007926656543396107
Position 19687: 0.007100742808900226
Position 23178: 0.006604012935335673
Position 22638: 0.006260981055401137
Position 20362: 0.006242115977702304
Position 20953: 0.006107574647010717
Position 22818: 0.0058044290180147414
Position 21404: 0.0045398131913891625
Position 22763: 0.0042814732973708155
Position 12156: 0.004243412364058577
Position 21869: 0.004131003502834948
Position 21913: 0.004113481789852769
Position 21984: 0.004049671122898277
Position 5379: 0.003729644039015636
Position 23535: 0.003607187603753664
Position 18226: 0.0033505118249803497
Position 22603: 0.0032103150136502884
Position 20341: 0.002982135698031514
Position 22394: 0.0029188288159332546
Position 23103: 0.002830178757920228
Position 18083: 0.002683687487079168
Position 1570: 0.002403571920918396
Position 18159: 0.00237211985163702
Position 23036: 0.0020157566623126774
Position 20561: 0.0019284449311573002
Position 11078: 0.0017304276558459454
Position 11696: 0.0014451941778287824
Position 19123: 0.0014191267703504823
Position 2283: 0.0014149145676581195
Position 21683: 0.0013696390395747827
Position 22666: 0.0012598976398642786
Position 19947: 0.0012572861286298282
Position 19344: 0.0012569335159352943
Position 18783: 0.0012242880611238714
Position 2427: 0.0012226380995713367
Position 645: 0.0011653725622451218
Position 1482: 0.0010429771420190817
Position 19540: 0.0009925052916169312
Position 18666: 0.0008112787960126673
Position 21305: 0.0007450440500563998
Position 1978: 0.0007449284937481086
Position 21805: 0.0007448534053645225
Position 19766: 0.0006406591390231206
Position 1125: 0.0006278201758460296
Position 5782: 0.000626407348288629
Position 19964: 0.0005730494286308605
Position 19904: 0.0005166749057853498
Position 21353: 0.0004767955989525178
Position 1321: 0.0004633622263249969
Position 820: 0.00042410924992522525
Position 18316: 0.00035865857343992915
Position 19399: 0.0003578361461153586
Position 1780: 0.0003502683340011613
Position 1998: 0.00034949650030299595
Position 2082: 0.0003435075996145409
Position 20767: 0.00029821760463669074
Position 1754: 0.00027783815119772034
Position 20661: 0.00027242999444524786
Position 19351: 0.00026274493887662513
Position 18395: 0.00022797132100408886
Position 1007: 0.00020544991338130138
Position 21239: 0.00020210521389629307
Position 17202: 0.00019000349439669703
Position 1424: 0.00018154423406990393
Position 18177: 0.00017655756040453334
Position 2190: 0.00017282005093187695
Position 778: 0.00015603892289579348
Position 18023: 0.0001388685910507533
Position 2471: 0.00013116466489100214
Position 22093: 0.00012860277814773905
Position 19558: 0.00012530953642157005
Position 1666: 0.00010650936979423456
Position 18588: 0.00010261579560713245
Position 18242: 9.728809571210604e-05
Position 21411: 9.672387444229857e-05
Position 19574: 9.50165290477957e-05
Position 20000: 9.398530239195757e-05
Position 20120: 8.523202104484947e-05
Position 18755: 8.115927130280483e-05
Position 20465: 7.610881435790854e-05
Position 19930: 7.177221879168867e-05
Position 16571: 6.6493770163335e-05
Position 19670: 5.9911363478689485e-05
Position 19467: 5.637148718331676e-05
Position 21722: 3.49371863292315e-05
Position 19577: 3.42898607376086e-05
Position 18786: 2.9554370758721127e-05
Position 19588: 2.334532160792844e-05
Position 21212: 2.2832204077742966e-05
Position 19571: 1.6007139260281283e-05
Position 21221: 1.5739688537194107e-05
Position 18924: 1.5375630270016175e-05
Position 21227: 1.39502264681985e-05
Position 21256: 1.2413299396838686e-05
Position 19417: 7.09612356458074e-06
Position 18789: 6.913780568238997e-06
Position 19229: 3.2213399396766803e-06
Position 21843: 1.9209965077918738e-06
Position 19357: 1.8210177711243995e-06
Position 1409: 1.3368042986370175e-06
Position 1367: 1.2936131847929937e-06
Position 258: 1.29174171458255e-06
Position 18993: 1.2555404836879454e-06
Position 18699: 1.099033831610658e-06
Position 19034: 7.788899741032214e-07
Position 19593: 5.513558094740586e-07
Position 21260: 5.286154708884016e-07
Position 19192: 4.1759057187977085e-07
Position 19546: 3.581190389315604e-07
Position 18888: 2.277633523233438e-07
Position 19808: 1.5032410667766855e-07
Position 19486: 1.4064089976681247e-07
Position 18939: 1.0647927159474957e-07
Position 19777: 9.376369677599276e-08
Position 19548: 6.815022693653935e-08
Position 21688: 3.673430254823973e-08
Position 19732: 1.0181577049129646e-09
Position 19520: 9.091485612104426e-10
