Gene = Ect4
Position 8887: 0.008223655025068718
Position 8533: 0.008063005386351308
Position 10433: 0.007109646303922594
Position 714: 0.007064896299254518
Position 6255: 0.006725579676390018
Position 10167: 0.006660044333456848
Position 9638: 0.006183054019121404
Position 341: 0.005286187734060461
Position 42320: 0.00527605553616127
Position 10075: 0.005258559091799165
Position 3241: 0.004643334244388413
Position 11796: 0.00462281010933546
Position 11088: 0.004527109698922116
Position 42152: 0.004133902475790341
Position 11742: 0.004049462118405802
Position 11298: 0.00395080293245028
Position 3373: 0.003910386624230872
Position 35727: 0.003862102548781548
Position 11484: 0.0038110333061742003
Position 185: 0.00346760950676745
Position 9082: 0.0034632027849318004
Position 12528: 0.0034120890720308293
Position 9716: 0.0032924056127855814
Position 8977: 0.0032134077680575053
Position 698: 0.002917305786852294
Position 7114: 0.002899147865376181
Position 10299: 0.002799417697135652
Position 35886: 0.0026733499735801577
Position 10095: 0.002645660877784994
Position 505: 0.0025404897385947183
Position 9271: 0.0025277027126315663
Position 502: 0.002518572565791903
Position 9420: 0.0021154408699083195
Position 10788: 0.0020838317449653003
Position 10494: 0.001744409717045032
Position 636: 0.0017092979875683232
Position 35997: 0.0015835678254521779
Position 1382: 0.0015833535171755726
Position 6298: 0.0015308547477748862
Position 165: 0.0010522801296487382
Position 1095: 0.0009287686996684577
Position 8750: 0.0008660753677980841
Position 2125: 0.0008573763451976908
Position 9623: 0.0008419591385024952
Position 10661: 0.0008216031996583784
Position 8905: 0.0008158517770127943
Position 529: 0.0008047879162702558
Position 1623: 0.00073770666980867
Position 657: 0.000620886618037189
Position 157: 0.0004937403151326224
Position 10311: 0.0004895908900046598
Position 9373: 0.00039415381151130196
Position 9003: 0.0003638153522328951
Position 1764: 0.00033460040842845436
Position 9294: 0.0002728297209725717
Position 2128: 0.0002663464612190822
Position 11720: 0.0002203887266944527
Position 11708: 0.00021521782828195712
Position 9512: 0.00018434487933987446
Position 39018: 0.00018283842025091304
Position 1735: 0.0001379543808973018
Position 36226: 0.00011836554878597488
Position 4010: 0.00010848515122218163
Position 13513: 9.361184789124221e-05
Position 8990: 9.351563467454045e-05
Position 1774: 9.108249034344657e-05
Position 8818: 8.465359100583026e-05
Position 1583: 8.012583016815654e-05
Position 36671: 6.676385313122071e-05
Position 1397: 6.548151702863768e-05
Position 1620: 5.650554346334345e-05
Position 38486: 5.303726653796069e-05
Position 8540: 4.432510599824481e-05
Position 1046: 4.264161046716989e-05
Position 1777: 4.182947474450001e-05
Position 971: 4.182886641981019e-05
Position 1652: 3.7490536548684174e-05
Position 36485: 3.3951257442924245e-05
Position 2417: 2.5692582607298543e-05
Position 12787: 2.4182307186331005e-05
Position 1361: 2.177373380062343e-05
Position 1739: 1.928524975066947e-05
Position 1806: 1.1548990995233564e-05
Position 197: 1.0908741893598878e-05
Position 36424: 1.0758458507500426e-05
Position 8568: 9.566199579214947e-06
Position 353: 8.242544682697154e-06
Position 898: 7.918315605821902e-06
Position 8565: 7.018862784688867e-06
Position 551: 6.950851164615581e-06
Position 511: 6.614820285387207e-06
Position 9545: 5.391878746894054e-06
Position 367: 5.203382033300755e-06
Position 36199: 4.785354020175937e-06
Position 370: 3.1786402341428275e-06
Position 844: 2.3600341741359e-06
Position 36128: 2.128546517981123e-06
Position 1752: 1.7422954582068703e-06
Position 36555: 1.6575360884649786e-06
Position 36245: 1.4883293421703067e-06
Position 169: 1.3187137458974502e-06
Position 1238: 1.1067708505042456e-06
Position 8777: 1.079122507373875e-06
Position 11944: 8.689202915450287e-07
Position 575: 5.900440787939587e-07
Position 9250: 1.9822375670659862e-07
Position 378: 4.0525026414668026e-08
Position 612: 2.4823469724681222e-08
Position 29558: 2.6760251603059384e-09
Position 29575: 3.725513071756572e-10
Position 20858: 6.85877018881666e-14
Position 20836: 7.349226574667905e-15
Position 71: 7.805088447034739e-16
Position 20013: 3.966423471392263e-16
