Gene = Strip
Position 489: 1.3991659359620978e-06
Position 638: 1.3586872720431032e-06
Position 368: 1.1068387176601596e-06
Position 248: 9.800123973179655e-07
Position 820: 9.453933220847803e-07
Position 177: 9.245860748932276e-07
Position 730: 7.596625805737723e-07
Position 956: 4.254558554779486e-07
Position 531: 3.417957219298833e-07
Position 856: 3.24576684393362e-07
Position 224: 2.2587948924360528e-07
Position 42: 1.741583251645402e-07
Position 246: 1.7102973252033017e-07
Position 562: 1.7056396627096028e-07
Position 472: 1.5963238842794533e-07
Position 556: 1.3638090233518475e-07
Position 416: 1.622433972372672e-08
Position 913: 3.98794265260679e-09
Position 585: 5.998815382999027e-12
Position 275: 5.9609103091791934e-12
Position 116: 5.1179264876174425e-12
Position 192: 4.711302097924535e-12
Position 475: 3.4540024821434363e-12
Position 329: 3.3579537033708054e-12
Position 68: 2.9625542432090287e-12
Position 643: 2.74130668461384e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4234: 0.9685636825048642
Position 3269: 0.2509149159699877
Position 6118: 0.2449945924941947
Position 6028: 0.24410465647656468
Position 4805: 0.21007681540296894
Position 3934: 0.14241757416473255
Position 3882: 0.13113455978203903
Position 2834: 0.11719167571816182
Position 2820: 0.09122922796582648
Position 3536: 0.08577593877810163
Position 2859: 0.07651822184496554
Position 6451: 0.05996298765702236
Position 2856: 0.046349321444592105
Position 3792: 0.033015417491958986
Position 3043: 0.030630534298845147
Position 4784: 0.028084822116106273
Position 5531: 0.026554809598731514
Position 2609: 0.017840050892287688
Position 924: 0.017700961281081073
Position 6780: 0.016755841335551327
Position 6534: 0.01527451071124558
Position 5084: 0.014823244336513115
Position 5015: 0.009923059732987462
Position 1984: 0.00982126559653644
Position 5462: 0.009143744478284501
Position 6634: 0.008644322032362041
Position 4988: 0.00367470566948949
Position 1921: 0.0032754763061371523
Position 1867: 0.003214028635163236
Position 5072: 0.003162468857990869
Position 1885: 0.003045677027954512
Position 5033: 0.0029862525415058207
Position 3812: 0.002583061924807474
Position 5879: 0.0025099363335435824
Position 3019: 0.0019047096550855263
Position 3057: 0.0017109585537276393
Position 2021: 0.00127177313873739
Position 834: 0.0011363827022001722
Position 4818: 0.000948952921290785
Position 998: 0.0007543655513413046
Position 2479: 0.0007395403782623225
Position 1162: 0.0007194749479273373
Position 4253: 0.0006429409126881604
Position 1181: 0.0005689141503937954
Position 1001: 0.0005648203119251268
Position 4997: 0.0004945697947570323
Position 1188: 0.0003269769835420298
Position 1770: 0.00028875698617746763
Position 6815: 0.0002403493820659024
Position 518: 0.0002162422011213451
Position 6769: 0.0001726360900388335
Position 4631: 0.00013246098297673456
Position 867: 0.00013070774898471966
Position 6818: 0.0001250255797003316
Position 1322: 0.00011535063336674124
Position 4879: 0.00010520899661416495
Position 4748: 9.81801494687328e-05
Position 1798: 8.394594228329799e-05
Position 2032: 7.462024018891821e-05
Position 4441: 6.123746547665896e-05
Position 967: 5.811895204437567e-05
Position 578: 5.056154562511652e-05
Position 713: 4.4732548864544205e-05
Position 4436: 4.347938047743102e-05
Position 1549: 3.347475132814115e-05
Position 729: 3.077963363815295e-05
Position 554: 2.458888158371914e-05
Position 4277: 2.431558845366866e-05
Position 1620: 2.2700927448497876e-05
Position 2008: 1.9410881021963753e-05
Position 364: 1.7188968951185792e-05
Position 4250: 1.4716644250346421e-05
Position 672: 7.359492088557198e-06
Position 658: 5.932497773598632e-06
Position 2209: 4.757199344199543e-06
Position 239: 4.392861696303402e-06
Position 397: 3.949451264066229e-06
Position 1378: 3.6612964283641223e-06
Position 2188: 2.577315463228145e-06
Position 590: 2.548390323952558e-06
Position 1108: 1.958576020397724e-06
Position 4274: 8.531879919055406e-07
Position 410: 6.021010857259955e-07
Position 349: 5.154600355398101e-07
Position 437: 4.4510050802596894e-07
Position 421: 2.799836686352125e-07
Position 1564: 1.0498866216941581e-08
Position 843: 6.753735591492481e-09
Position 1575: 4.989113910678202e-09
Position 897: 4.436635761280619e-09
Position 853: 2.587141185680998e-09
Position 434: 1.4005484751024989e-09
Position 299: 7.397254074189894e-10
Position 681: 5.686291265639329e-10
Position 309: 2.519779036289767e-10
