Gene = Trl
Position 444: 3.846888994713208e-06
Position 577: 3.772400286365979e-06
Position 8621: 3.263571571519675e-06
Position 8555: 2.6716113370227584e-06
Position 8105: 1.4799890199724323e-06
Position 8140: 5.587011027174092e-07
Position 163: 1.6780093675436054e-07
Position 7856: 1.2404259346286812e-07
Position 231: 6.545017883985681e-08
Position 212: 7.931277752842907e-09
Position 171: 7.371583667258534e-09
Position 198: 1.925166230205379e-09
Position 364: 1.5239791975518576e-10
Position 378: 9.358217176685694e-11
Position 393: 1.2877120324622632e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6498: 0.9959324973191807
Position 7577: 0.9836243249651201
Position 7082: 0.9819692393409849
Position 3718: 0.9307715606672814
Position 11004: 0.5374682715665425
Position 2069: 0.21605309233781542
Position 8416: 0.21331429867028684
Position 144: 0.16707393308187993
Position 1321: 0.1631431304517835
Position 9273: 0.1429569359230192
Position 4921: 0.13698977525833572
Position 7876: 0.13011668537921528
Position 9386: 0.10668611414043105
Position 10603: 0.04198151076753503
Position 2214: 0.03801375958754965
Position 817: 0.03169664792768969
Position 12915: 0.029168495933285143
Position 6792: 0.02878521076751611
Position 4225: 0.0285139543707163
Position 8436: 0.02257466838395167
Position 11397: 0.021131371008951665
Position 9059: 0.020799777987314385
Position 8743: 0.02026000121802978
Position 6774: 0.01850109883195972
Position 11311: 0.014957207904443456
Position 1074: 0.013376862479479903
Position 10579: 0.0125327384949037
Position 9214: 0.011973931494569873
Position 5126: 0.011307320331916854
Position 7505: 0.010345521260737263
Position 6651: 0.0096040659922088
Position 5023: 0.009549882884457468
Position 11053: 0.009445907324229398
Position 9818: 0.00871207715900297
Position 1206: 0.006885789085548052
Position 7045: 0.0064396155528527906
Position 11119: 0.006158507589263629
Position 4441: 0.006018771435928076
Position 7772: 0.005567552886801776
Position 11986: 0.005521624007354676
Position 744: 0.005133288821443396
Position 4945: 0.0050566968211489104
Position 1052: 0.0047535379703784915
Position 572: 0.004598232389926971
Position 11746: 0.004406108443351678
Position 6711: 0.003945866555936169
Position 5403: 0.0036914593931820557
Position 4258: 0.003630444637712556
Position 2785: 0.0035330426339513473
Position 9821: 0.0032730898132840238
Position 2015: 0.0030929300480051053
Position 620: 0.002640582932753208
Position 388: 0.00262953232628666
Position 965: 0.0026092583816036677
Position 589: 0.002536376992770419
Position 4966: 0.0022338021589807925
Position 10980: 0.002230122647567099
Position 4252: 0.002167374660795956
Position 1308: 0.0020753707866352244
Position 10241: 0.002026975754902063
Position 8264: 0.001935911585656689
Position 10944: 0.0018537779713616153
Position 207: 0.001797516488209186
Position 7325: 0.0017599606649475973
Position 4983: 0.0017469209399447218
Position 7039: 0.001700549699810324
Position 5478: 0.0016825102266321023
Position 5325: 0.0015790035990908922
Position 2403: 0.0015048868373418024
Position 8122: 0.001481648483165376
Position 2286: 0.0013938297355924802
Position 4277: 0.0013850975683279104
Position 4886: 0.0013539040840885265
Position 4459: 0.0012988087446012527
Position 5941: 0.0012528287979670877
Position 6666: 0.0012161252687288137
Position 7168: 0.001194022215305729
Position 1299: 0.0011694189090439861
Position 1528: 0.0010852295138456432
Position 7331: 0.0009982447036147935
Position 9125: 0.0009521585656178782
Position 6455: 0.000926125281230424
Position 1611: 0.0008988435591573336
Position 115: 0.0008402267125887452
Position 6822: 0.000835823890119563
Position 8119: 0.0008036041299633076
Position 8104: 0.000722361548849277
Position 6831: 0.0007177603642137771
Position 4929: 0.0006733644535053514
Position 5251: 0.0006066771446193095
Position 6426: 0.0006007838828987414
Position 4326: 0.0005712973172199325
Position 10010: 0.0005369120729299055
Position 7548: 0.0005366125191415675
Position 4758: 0.0005359157437985753
Position 605: 0.0005201721494554145
Position 7171: 0.0004897522179154788
Position 727: 0.00043634462703020133
Position 7101: 0.00040033681216439617
Position 7924: 0.00038719544462480335
Position 1581: 0.00030497674215908374
Position 9234: 0.0002712358200647739
Position 7787: 0.00026412594346935606
Position 1121: 0.00024928367367845215
Position 6470: 0.0002411737266148485
Position 354: 0.0002404861813270021
Position 7106: 0.000205890409586745
Position 8524: 0.00020543808221597292
Position 7742: 0.00019383861333722668
Position 7511: 0.0001816918299457037
Position 9782: 0.00018020010372226744
Position 156: 0.00017547843730963047
Position 9162: 0.0001743067444826307
Position 8603: 0.00016140415088445852
Position 8521: 0.0001597954543245657
Position 8958: 0.00014100446973026724
Position 7384: 0.00013136704405457405
Position 7228: 0.00011499181448477107
Position 7112: 0.00011420758197841228
Position 537: 9.117962189023e-05
Position 7805: 8.992242512010596e-05
Position 5918: 8.04384649415824e-05
Position 7235: 7.320374070604705e-05
Position 5969: 5.168539275324283e-05
Position 1167: 4.8132169057458685e-05
Position 7907: 4.534536948778489e-05
Position 1709: 4.4342129173923995e-05
Position 7979: 3.9182267010443966e-05
Position 1336: 3.1581561309637227e-05
Position 7475: 2.7360086167079242e-05
Position 7921: 2.430429670383201e-05
Position 7993: 2.3385288102310354e-05
Position 7556: 2.19177821176014e-05
Position 593: 2.063259718410739e-05
Position 2524: 1.927452186863657e-05
Position 7814: 1.7835967520509613e-05
Position 702: 1.4618593940049225e-05
Position 2595: 8.61578919853298e-06
Position 679: 7.010727908139264e-06
Position 360: 6.769826263640897e-06
Position 338: 5.970703422362971e-06
Position 426: 5.923934814969692e-06
Position 7487: 4.826284028883981e-06
Position 7415: 4.394140530667094e-06
Position 931: 8.965769369622096e-07
Position 7705: 1.6823301153582739e-07
Position 7702: 1.6070228519402267e-07
Position 217: 1.4539336296300978e-07
Position 323: 1.417875734482569e-07
Position 7672: 1.2179310975090284e-07
Position 86: 9.460590317194394e-08
Position 6993: 4.219388616932763e-08
Position 422: 2.8569576348772087e-08
Position 481: 2.007184234877693e-08
Position 255: 5.9951023082907134e-09
Position 471: 1.34357943857174e-09
Position 7507: 1.0131551169541477e-09
Position 227: 6.54863324590073e-10
Position 407: 2.9737371385540923e-10
Position 54: 1.3660013252787609e-12
